filename,codec,q_flag,ssim,psnr,mse,,,,
woman.png,WebP,0,0.577168951525453,23.9867289317727,259.661443865741,,0.916441435848388,32.5828602459166,53.9072512812424
woman.png,WebP,1,0.667773815784887,25.1418839984859,199.017818287037,,,,
woman.png,WebP,2,0.694763061581089,25.5176487020075,182.522114197531,,,,
woman.png,WebP,3,0.71261929360924,25.8166290245747,170.379546682099,,,,
woman.png,WebP,4,0.731752918962087,26.0579151837688,161.171720679012,,,,
woman.png,WebP,5,0.744605350299811,26.2971800543836,152.532488425926,,,,
woman.png,WebP,6,0.755930560319492,26.4422524339431,147.52143132716,,,,
woman.png,WebP,7,0.765183363429974,26.6087739669139,141.972086226852,,,,
woman.png,WebP,8,0.773589934229727,26.783545078673,136.372201967593,,,,
woman.png,WebP,9,0.783244569433119,26.9543363312652,131.11329378858,,,,
woman.png,WebP,10,0.791267788804359,27.1334522885844,125.815785108025,,,,
woman.png,WebP,11,0.800449923459277,27.3030735979536,120.996553819444,,,,
woman.png,WebP,12,0.804609728228896,27.3891336942272,118.622477816358,,,,
woman.png,WebP,13,0.81310068893785,27.574765493368,113.658994984568,,,,
woman.png,WebP,14,0.818364436951982,27.6826000393157,110.871610725309,,,,
woman.png,WebP,15,0.824373916646487,27.8421651260471,106.87197820216,,,,
woman.png,WebP,16,0.830480145304595,28.016707079251,102.661983989198,,,,
woman.png,WebP,17,0.834668382595404,28.1124623701233,100.42321566358,,,,
woman.png,WebP,18,0.839520314575097,28.2167797261215,98.039793595679,,,,
woman.png,WebP,19,0.843469367832697,28.3120197900297,95.9132002314815,,,,
woman.png,WebP,20,0.845893577543124,28.4486806589978,92.9420601851852,,,,
woman.png,WebP,21,0.851811959355905,28.5856077643799,90.0574373070988,,,,
woman.png,WebP,22,0.855021454749543,28.6969067295619,87.7788097993827,,,,
woman.png,WebP,23,0.85763467946934,28.7861959582111,85.9925376157407,,,,
woman.png,WebP,24,0.8619934183913,28.9034320743023,83.7022540509259,,,,
woman.png,WebP,25,0.864855649300247,29.0255517593474,81.3814052854938,,,,
woman.png,WebP,26,0.868582442402794,29.1440889122904,79.1902054398148,,,,
woman.png,WebP,27,0.872238390447452,29.2570446092226,77.1571006944444,,,,
woman.png,WebP,28,0.875257928423415,29.3601516617444,75.3468663194444,,,,
woman.png,WebP,29,0.876860631218318,29.4357042432867,74.0474209104938,,,,
woman.png,WebP,30,0.878582196441052,29.5364181962322,72.3500009645062,,,,
woman.png,WebP,31,0.880855222923241,29.639115651275,70.659212962963,,,,
woman.png,WebP,32,0.883692183471555,29.7726762210072,68.5192717978395,,,,
woman.png,WebP,33,0.886593599569268,29.9002204059301,66.53625,,,,
woman.png,WebP,34,0.889468851436344,30.0378495856469,64.4607571373457,,,,
woman.png,WebP,35,0.890472804559309,30.0904893664746,63.6841599151235,,,,
woman.png,WebP,36,0.892529968909869,30.1867993143486,62.2874324845679,,,,
woman.png,WebP,37,0.894894026974366,30.2829478548402,60.9236024305556,,,,
woman.png,WebP,38,0.896637854789508,30.3885792166186,59.4596624228395,,,,
woman.png,WebP,39,0.899462558785911,30.5374436652146,57.4560802469136,,,,
woman.png,WebP,40,0.899943294014216,30.6081943362596,56.5276494984568,,,,
woman.png,WebP,41,0.900920666623912,30.6403899476222,56.1101417824074,,,,
woman.png,WebP,42,0.903483538667695,30.7530649356048,54.6731211419753,,,,
woman.png,WebP,43,0.904791312886925,30.8675491987862,53.2507146990741,,,,
woman.png,WebP,44,0.905389585927647,30.9428907681543,52.3348861882716,,,,
woman.png,WebP,45,0.908493093593287,31.0652766002853,50.8806558641975,,,,
woman.png,WebP,46,0.909254491847016,31.1018440266987,50.4540412808642,,,,
woman.png,WebP,47,0.911775026331439,31.2295112721712,48.9924585262346,,,,
woman.png,WebP,48,0.913605633325593,31.3507660415372,47.6435108024691,,,,
woman.png,WebP,49,0.913918797460213,31.3997458330748,47.1092052469136,,,,
woman.png,WebP,50,0.915710304839674,31.4624353493083,46.4340779320988,,,,
woman.png,WebP,51,0.917371751897106,31.5506349579365,45.5005729166667,,,,
woman.png,WebP,52,0.918425148072567,31.6321706797541,44.6543007330247,,,,
woman.png,WebP,53,0.918425148072567,31.6321706797541,44.6543007330247,,,,
woman.png,WebP,54,0.921085653161109,31.7458628923067,43.5004822530864,,,,
woman.png,WebP,55,0.921697990534984,31.8248671175179,42.7163020833333,,,,
woman.png,WebP,56,0.922367605637112,31.8661491204224,42.3121846064815,,,,
woman.png,WebP,57,0.923554031190503,31.9718637982921,41.2946682098765,,,,
woman.png,WebP,58,0.924585388399216,32.0467031880854,40.5891579861111,,,,
woman.png,WebP,59,0.927816602627049,32.1558929983047,39.5813917824074,,,,
woman.png,WebP,60,0.92820125239838,32.2071505212207,39.1169791666667,,,,
woman.png,WebP,61,0.92861604288674,32.2722704113147,38.5348186728395,,,,
woman.png,WebP,62,0.930106573804583,32.3767544345614,37.6187982253086,,,,
woman.png,WebP,63,0.930582564386922,32.4317213826894,37.1456722608025,,,,
woman.png,WebP,64,0.933272796678423,32.5438402133161,36.1989805169753,,,,
woman.png,WebP,65,0.933272796678423,32.5438402133161,36.1989805169753,,,,
woman.png,WebP,66,0.93461578802255,32.708791169331,34.8498765432099,,,,
woman.png,WebP,67,0.934965655684547,32.7492248178883,34.5269232253086,,,,
woman.png,WebP,68,0.936174762712309,32.8097538676454,34.0490480324074,,,,
woman.png,WebP,69,0.936369844623197,32.8697374869484,33.5820042438272,,,,
woman.png,WebP,70,0.938330238317074,32.9709376631106,32.8085165895062,,,,
woman.png,WebP,71,0.938784061098497,33.0310002872842,32.3579002700617,,,,
woman.png,WebP,72,0.940902822238892,33.2072733815588,31.0708420138889,,,,
woman.png,WebP,73,0.942253697861134,33.2259718906655,30.9373543595679,,,,
woman.png,WebP,74,0.942783404860837,33.3456359095122,30.0965538194444,,,,
woman.png,WebP,75,0.943613379753023,33.3812343814444,29.850865162037,,,,
woman.png,WebP,76,0.945996417528748,33.6781774641906,27.8780642361111,,,,
woman.png,WebP,77,0.949760284252052,33.922612092749,26.352337962963,,,,
woman.png,WebP,78,0.952870060424828,34.2731809552477,24.3087297453704,,,,
woman.png,WebP,79,0.95563287071212,34.4698021409895,23.2327247299383,,,,
woman.png,WebP,80,0.957772244326419,34.8066399498358,21.49890625,,,,
woman.png,WebP,81,0.959821367181781,35.0283366662408,20.4289805169753,,,,
woman.png,WebP,82,0.963140875265705,35.3319861809657,19.049419367284,,,,
woman.png,WebP,83,0.966744064811032,35.6612453013659,17.6585821759259,,,,
woman.png,WebP,84,0.969196102323471,36.0395124905279,16.1856114969136,,,,
woman.png,WebP,85,0.970681049792943,36.2593635991126,15.3866473765432,,,,
woman.png,WebP,86,0.973476156324799,36.6106307492929,14.1911400462963,,,,
woman.png,WebP,87,0.976274999480104,36.9614333832326,13.0899209104938,,,,
woman.png,WebP,88,0.978319039571775,37.4545824015607,11.6848225308642,,,,
woman.png,WebP,89,0.980872201749195,37.7716765471251,10.8620727237654,,,,
woman.png,WebP,90,0.984019065316452,38.3493477400067,9.50923514660494,,,,
woman.png,WebP,91,0.985182275615195,38.6710627991111,8.83027199074074,,,,
woman.png,WebP,92,0.987453086847786,39.1190725511655,7.96476755401235,,,,
woman.png,WebP,93,0.989675297866469,39.7817340348093,6.83765142746914,,,,
woman.png,WebP,94,0.990601093930462,40.0838208054932,6.37820216049383,,,,
woman.png,WebP,95,0.991514712804223,40.3706645898595,5.97054398148148,,,,
woman.png,WebP,96,0.992269878380412,40.7918542037066,5.41869791666667,,,,
woman.png,WebP,97,0.993691078776731,41.2704723158504,4.85325520833333,,,,
woman.png,WebP,98,0.994176426663422,41.3518829395498,4.76312596450617,,,,
woman.png,WebP,99,0.995013871622379,41.5859084010815,4.51325135030864,,,,
bikes.png,WebP,0,0.622019444628942,22.832238338046,338.732234530979,,,,
bikes.png,WebP,1,0.733994662916364,24.4610768547291,232.794478522407,,,,
bikes.png,WebP,2,0.762519590509289,24.9264015147626,209.141495598687,,,,
bikes.png,WebP,3,0.781036136344136,25.2890115517256,192.388543023003,,,,
bikes.png,WebP,4,0.798265082083604,25.6515893479592,176.978873358832,,,,
bikes.png,WebP,5,0.810373931607606,25.8259468175205,170.014389038086,,,,
bikes.png,WebP,6,0.818849448754527,26.0304618637348,162.193772210015,,,,
bikes.png,WebP,7,0.827024052760363,26.2315425353531,154.855311923557,,,,
bikes.png,WebP,8,0.835513997189055,26.4602932209582,146.909891764323,,,,
bikes.png,WebP,9,0.840624749916176,26.6090420447558,141.963322957357,,,,
bikes.png,WebP,10,0.850035896121672,26.7781731823487,136.540988498264,,,,
bikes.png,WebP,11,0.85673274719828,26.9669592767961,130.732760959201,,,,
bikes.png,WebP,12,0.859694959649105,27.065650614827,127.795422871908,,,,
bikes.png,WebP,13,0.865177649803174,27.2668745776645,122.009290907118,,,,
bikes.png,WebP,14,0.870354055047993,27.3945473980876,118.474700927734,,,,
bikes.png,WebP,15,0.87458882231139,27.5376606246398,114.634224785699,,,,
bikes.png,WebP,16,0.880184419388799,27.735982709573,109.517139010959,,,,
bikes.png,WebP,17,0.882932902668213,27.8316602988586,107.130795796712,,,,
bikes.png,WebP,18,0.886555864278748,27.9511140232751,104.224293178982,,,,
bikes.png,WebP,19,0.89098331647301,28.1050105110848,100.595675150553,,,,
bikes.png,WebP,20,0.894192604253888,28.2744541890648,96.7464285956489,,,,
bikes.png,WebP,21,0.897587520094365,28.4041108000022,93.9007975260417,,,,
bikes.png,WebP,22,0.900773461876283,28.5163628481898,91.5048421223958,,,,
bikes.png,WebP,23,0.903507773723103,28.6415088845021,88.9056727091471,,,,
bikes.png,WebP,24,0.905392963824534,28.7428904610628,86.8542980617947,,,,
bikes.png,WebP,25,0.90885145946971,28.8766564642386,84.2198986477322,,,,
bikes.png,WebP,26,0.911788443798753,29.0210859095314,81.4651328192817,,,,
bikes.png,WebP,27,0.912618942763496,29.0932660831268,80.1223636203342,,,,
bikes.png,WebP,28,0.915695171521364,29.2139114547151,77.9272257486979,,,,
bikes.png,WebP,29,0.917487186345547,29.3427154141314,75.6499803331163,,,,
bikes.png,WebP,30,0.918573020612756,29.4042618199028,74.5854610866971,,,,
bikes.png,WebP,31,0.92086289354421,29.5352884293514,72.3688244289822,,,,
bikes.png,WebP,32,0.923808838239264,29.6938361397984,69.7745022243924,,,,
bikes.png,WebP,33,0.925515768210872,29.8367126456169,67.5163718329536,,,,
bikes.png,WebP,34,0.92739137617031,29.9601962783275,65.6237030029297,,,,
bikes.png,WebP,35,0.929113238356187,30.0265631747589,64.6284951104058,,,,
bikes.png,WebP,36,0.93003043292836,30.0961072346533,63.6018337673611,,,,
bikes.png,WebP,37,0.93131659685925,30.1993302983688,62.1079694959852,,,,
bikes.png,WebP,38,0.932959966395991,30.308643783631,60.5641996595595,,,,
bikes.png,WebP,39,0.934002159738139,30.4193919345542,59.0392956203885,,,,
bikes.png,WebP,40,0.93551866250702,30.5052910748219,57.8830295138889,,,,
bikes.png,WebP,41,0.936981575781432,30.5706649365745,57.0182478162977,,,,
bikes.png,WebP,42,0.938625979944465,30.6846121454098,55.5416971842448,,,,
bikes.png,WebP,43,0.939017891468029,30.7702323508534,54.4574279785156,,,,
bikes.png,WebP,44,0.940625880729142,30.909761556299,52.7356380886502,,,,
bikes.png,WebP,45,0.943569962590292,31.0932397737863,50.5541000366211,,,,
bikes.png,WebP,46,0.943569962590292,31.0932397737863,50.5541000366211,,,,
bikes.png,WebP,47,0.944469046385462,31.2296366703491,48.9910439385308,,,,
bikes.png,WebP,48,0.946161711062299,31.334359100565,47.8238406711155,,,,
bikes.png,WebP,49,0.947455139454942,31.4214709913459,46.874134487576,,,,
bikes.png,WebP,50,0.94783110133877,31.4592758653947,46.4678709242079,,,,
