Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.136443821,5.5,529428,768x512,10.7712,,0.120703462995172,5.74767931034483,10.4092951724138
bikes,1,0.140040618,6.7,538249,768x512,10.9507,,,,
bikes,2,0.134833165,6.29,547574,768x512,11.1404,,,,
bikes,3,0.136097519,6.44,554850,768x512,11.2884,,,,
bikes,4,0.135960938,6.36,562147,768x512,11.4369,,,,
bikes,5,0.157164202,7.44,533184,768x512,10.8476,,,,
bikes,6,0.163709759,7.78,536657,768x512,10.9183,,,,
bikes,7,0.155763399,7.4,540489,768x512,10.9962,,,,
bikes,8,0.157763493,7.48,543027,768x512,11.0479,,,,
bikes,9,0.159713399,7.42,545986,768x512,11.1081,,,,
bikes,10,0.157750563,7.26,549383,768x512,11.1772,,,,
bikes,11,0.164608211,7.87,551364,768x512,11.2175,,,,
bikes,12,0.160933752,7.63,554263,768x512,11.2765,,,,
bikes,13,0.158358285,7.57,558089,768x512,11.3543,,,,
bikes,14,0.159977509,7.65,562212,768x512,11.4382,,,,
bikes,15,0.162267005,7.63,565128,768x512,11.4975,,,,
bikes,16,0.159646379,7.55,568602,768x512,11.5682,,,,
bikes,17,0.159771348,7.6,572885,768x512,11.6553,,,,
bikes,18,0.157323522,7.53,576559,768x512,11.7301,,,,
bikes,19,0.156707441,7.45,581536,768x512,11.8313,,,,
bikes,20,0.157520763,7.35,586814,768x512,11.9387,,,,
bikes,21,0.157904064,7.53,590507,768x512,12.0138,,,,
bikes,22,0.155595568,7.17,595910,768x512,12.1238,,,,
bikes,23,0.154644736,7.14,598835,768x512,12.1833,,,,
bikes,24,0.162066195,7.39,602748,768x512,12.2629,,,,
bikes,25,0.150822536,7.11,606335,768x512,12.3359,,,,
bikes,26,0.151837028,7.23,609949,768x512,12.4094,,,,
bikes,27,0.149803943,7.2,614008,768x512,12.492,,,,
bikes,28,0.149145641,7.19,615942,768x512,12.5313,,,,
bikes,29,0.14842178,6.62,618730,768x512,12.588,,,,
bikes,30,0.147466717,6.98,620497,768x512,12.624,,,,
bikes,31,0.14842806,7.18,621776,768x512,12.65,,,,
bikes,32,0.148089598,7.03,623776,768x512,12.6907,,,,
bikes,33,0.151102457,7.23,625022,768x512,12.7161,,,,
bikes,34,0.145707913,6.81,627741,768x512,12.7714,,,,
bikes,35,0.148366789,7.04,628540,768x512,12.7876,,,,
bikes,36,0.146758425,7.14,631255,768x512,12.8429,,,,
