Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.128550432,5.36,602674,768x512,12.2614,,0.113241981518966,5.4248,11.1356826206897
bikes,1,0.131387976,5.73,608657,768x512,12.3831,,,,
bikes,2,0.127258406,5.53,612686,768x512,12.4651,,,,
bikes,3,0.130037572,6.22,615685,768x512,12.5261,,,,
bikes,4,0.133093741,6.98,620967,768x512,12.6336,,,,
bikes,5,0.149347942,7.72,569331,768x512,11.583,,,,
bikes,6,0.148816761,7.67,574474,768x512,11.6877,,,,
bikes,7,0.147670518,7.52,581556,768x512,11.8317,,,,
bikes,8,0.147851378,7.48,586585,768x512,11.9341,,,,
bikes,9,0.14845211,7.55,591781,768x512,12.0398,,,,
bikes,10,0.147357827,7.93,599434,768x512,12.1955,,,,
bikes,11,0.147977848,8.04,603002,768x512,12.2681,,,,
bikes,12,0.145080851,7.47,606625,768x512,12.3418,,,,
bikes,13,0.150361565,7.32,612084,768x512,12.4528,,,,
bikes,14,0.145138972,6.92,616704,768x512,12.5468,,,,
bikes,15,0.143043746,6.87,621157,768x512,12.6374,,,,
bikes,16,0.144275409,7.41,625693,768x512,12.7297,,,,
bikes,17,0.14080429,7.17,629326,768x512,12.8036,,,,
bikes,18,0.14081735,7.09,634424,768x512,12.9073,,,,
bikes,19,0.138918455,7.05,640224,768x512,13.0253,,,,
bikes,20,0.139071096,6.61,645668,768x512,13.1361,,,,
bikes,21,0.136317769,6.47,650392,768x512,13.2322,,,,
bikes,22,0.134923255,6.45,654810,768x512,13.3221,,,,
bikes,23,0.133978563,6.36,657424,768x512,13.3753,,,,
bikes,24,0.133986513,6.32,662566,768x512,13.4799,,,,
bikes,25,0.133801392,6.34,666528,768x512,13.5605,,,,
bikes,26,0.131316726,6.14,669556,768x512,13.6221,,,,
bikes,27,0.138529874,6.75,672639,768x512,13.6848,,,,
bikes,28,0.132119578,6.81,675214,768x512,13.7372,,,,
bikes,29,0.132104338,6.8,677071,768x512,13.775,,,,
bikes,30,0.142409934,7.27,679124,768x512,13.8168,,,,
bikes,31,0.136963941,7.01,680567,768x512,13.8461,,,,
bikes,32,0.131995558,6.49,681089,768x512,13.8567,,,,
bikes,33,0.129599372,6.26,682375,768x512,13.8829,,,,
bikes,34,0.126287373,6.1,684874,768x512,13.9337,,,,
bikes,35,0.128625528,6.19,685629,768x512,13.9491,,,,
bikes,36,0.127037885,5.97,687377,768x512,13.9847,,,,
bikes,37,0.126331533,6.06,687949,768x512,13.9963,,,,
bikes,38,0.126670974,6.13,689370,768x512,14.0252,,,,
bikes,39,0.126821775,6.48,690677,768x512,14.0518,,,,
bikes,40,0.131556606,6.82,692236,768x512,14.0835,,,,
bikes,41,0.126352863,6.49,693383,768x512,14.1069,,,,
bikes,42,0.127030815,6.43,693979,768x512,14.119,,,,
bikes,43,0.13281583,6.6,695901,768x512,14.1581,,,,
bikes,44,0.127898587,6.19,698097,768x512,14.2028,,,,
bikes,45,0.124963609,5.95,699349,768x512,14.2282,,,,
bikes,46,0.129648582,6.13,700637,768x512,14.2544,,,,
bikes,47,0.124167368,5.9,701265,768x512,14.2672,,,,
bikes,48,0.122866284,5.86,703558,768x512,14.3139,,,,
bikes,49,0.123844917,6.09,706108,768x512,14.3658,,,,
bikes,50,0.121537521,5.84,707645,768x512,14.397,,,,
bikes,51,0.124178218,5.91,709211,768x512,14.4289,,,,
bikes,52,0.12112448,5.62,712773,768x512,14.5014,,,,
bikes,53,0.12122626,5.86,713336,768x512,14.5128,,,,
bikes,54,0.121601671,5.78,715458,768x512,14.556,,,,
bikes,55,0.120742019,5.75,718965,768x512,14.6273,,,,
bikes,56,0.119099825,5.71,720027,768x512,14.6489,,,,
bikes,57,0.112723398,5.39,734848,768x512,14.9505,,,,
bikes,58,0.113037009,5.38,735998,768x512,14.9739,,,,
bikes,59,0.112444348,5.37,736808,768x512,14.9903,,,,
bikes,60,0.112881949,5.39,737689,768x512,15.0083,,,,
bikes,61,0.114600463,5.57,738709,768x512,15.029,,,,
bikes,62,0.113367621,5.36,741687,768x512,15.0896,,,,
bikes,63,0.111681406,5.3,742571,768x512,15.1076,,,,
bikes,64,0.111703736,5.51,743910,768x512,15.1348,,,,
bikes,65,0.111867817,5.31,745864,768x512,15.1746,,,,
bikes,66,0.111377535,5.05,746894,768x512,15.1955,,,,
bikes,67,0.119014555,5.72,746993,768x512,15.1976,,,,
bikes,68,0.111876706,5.31,748354,768x512,15.2253,,,,
bikes,69,0.111483386,5.29,750221,768x512,15.2632,,,,
bikes,70,0.112145527,5.41,750961,768x512,15.2783,,,,
bikes,71,0.112189367,5.33,752391,768x512,15.3074,,,,
bikes,72,0.111831426,5.1,753236,768x512,15.3246,,,,
bikes,73,0.110781564,5.33,755438,768x512,15.3694,,,,
bikes,74,0.109751341,5.23,756437,768x512,15.3897,,,,
bikes,75,0.108407638,5.01,757652,768x512,15.4144,,,,
bikes,76,0.108828458,5.33,758948,768x512,15.4408,,,,
bikes,77,0.115620786,5.32,760238,768x512,15.467,,,,
bikes,78,0.108726488,5.16,762294,768x512,15.5089,,,,
bikes,79,0.112847139,5.33,763477,768x512,15.5329,,,,
bikes,80,0.10961852,5.12,765198,768x512,15.5679,,,,
