Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.131037845,5.79,567299,768x512,11.5417,,0.113567602078966,5.43295862068966,10.9682679655172
bikes,1,0.130150063,5.93,574503,768x512,11.6882,,,,
bikes,2,0.131134746,5.9,582088,768x512,11.8426,,,,
bikes,3,0.130419504,6.05,588312,768x512,11.9692,,,,
bikes,4,0.128006597,5.95,595777,768x512,12.1211,,,,
bikes,5,0.149747424,6.98,547828,768x512,11.1455,,,,
bikes,6,0.153133881,8.17,551622,768x512,11.2227,,,,
bikes,7,0.153522113,8.5,557289,768x512,11.338,,,,
bikes,8,0.146248734,7.33,564500,768x512,11.4847,,,,
bikes,9,0.148013809,7.17,570320,768x512,11.6031,,,,
bikes,10,0.147116017,7.51,576415,768x512,11.7271,,,,
bikes,11,0.147814628,9.33,580532,768x512,11.8109,,,,
bikes,12,0.1486901,7.93,586454,768x512,11.9314,,,,
bikes,13,0.146523625,7.8,594053,768x512,12.086,,,,
bikes,14,0.143842388,7.9,598884,768x512,12.1843,,,,
bikes,15,0.14489341,6.91,603799,768x512,12.2843,,,,
bikes,16,0.142738485,6.85,609049,768x512,12.3911,,,,
bikes,17,0.141220201,7.52,613937,768x512,12.4905,,,,
bikes,18,0.146359145,6.71,620654,768x512,12.6272,,,,
bikes,19,0.147476397,6.81,626375,768x512,12.7436,,,,
bikes,20,0.141274121,7.93,629921,768x512,12.8157,,,,
bikes,21,0.141927743,8.28,635274,768x512,12.9246,,,,
bikes,22,0.139466017,7.83,638440,768x512,12.989,,,,
bikes,23,0.142057253,8.28,643798,768x512,13.0981,,,,
bikes,24,0.136174769,6.82,649094,768x512,13.2058,,,,
bikes,25,0.137227911,7.16,652808,768x512,13.2814,,,,
bikes,26,0.142732395,8.79,657301,768x512,13.3728,,,,
bikes,27,0.141242331,8.79,659994,768x512,13.4276,,,,
bikes,28,0.135500106,6.98,662407,768x512,13.4767,,,,
bikes,29,0.13292382,6.47,665841,768x512,13.5465,,,,
bikes,30,0.133534892,6.82,667546,768x512,13.5812,,,,
bikes,31,0.134383224,6.49,669474,768x512,13.6204,,,,
bikes,32,0.131713737,6.72,669897,768x512,13.629,,,,
bikes,33,0.139988668,7.6,671094,768x512,13.6534,,,,
bikes,34,0.131306616,6.15,672409,768x512,13.6801,,,,
bikes,35,0.130931054,5.95,674293,768x512,13.7185,,,,
bikes,36,0.130078113,6.09,674585,768x512,13.7244,,,,
bikes,37,0.134526665,6.67,676446,768x512,13.7623,,,,
bikes,38,0.12918433,6.24,677239,768x512,13.7784,,,,
bikes,39,0.127342016,6.03,679076,768x512,13.8158,,,,
bikes,40,0.129063221,6.1,680405,768x512,13.8428,,,,
bikes,41,0.130729435,7.42,682260,768x512,13.8806,,,,
