Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.127273696,4.85,578228,768x512,11.764,,0.11290433529,5.37272413793103,11.0618934827586
bikes,1,0.13669032,5.65,583232,768x512,11.8658,,,5.37290444981028,
bikes,2,0.131563597,6.32,589681,768x512,11.997,,,,
bikes,3,0.127922987,6.04,596397,768x512,12.1337,,,,
bikes,4,0.133579262,6.14,601138,768x512,12.2301,,,,
bikes,5,0.154646696,7.24,569376,768x512,11.5839,,,,
bikes,6,0.147760418,7.03,573833,768x512,11.6746,,,,
bikes,7,0.14853609,7.03,581392,768x512,11.8284,,,,
bikes,8,0.147209557,5.76,586220,768x512,11.9266,,,,
bikes,9,0.151902469,7,590263,768x512,12.0089,,,,
bikes,10,0.146150084,6.6,597243,768x512,12.1509,,,,
bikes,11,0.144324909,6.86,600106,768x512,12.2091,,,,
bikes,12,0.146220654,7.04,604864,768x512,12.3059,,,,
bikes,13,0.144390129,6.75,609838,768x512,12.4071,,,,
bikes,14,0.145610962,7,614630,768x512,12.5046,,,,
bikes,15,0.142785895,6.9,618721,768x512,12.5879,,,,
bikes,16,0.145273432,6.96,622720,768x512,12.6692,,,,
bikes,17,0.145890713,7.32,626460,768x512,12.7453,,,,
bikes,18,0.141124531,7.15,631709,768x512,12.8521,,,,
bikes,19,0.147375877,7.14,637221,768x512,12.9642,,,,
bikes,20,0.147957288,7.76,642886,768x512,13.0795,,,,
bikes,21,0.138201504,7,646322,768x512,13.1494,,,,
bikes,22,0.135201846,6.65,651680,768x512,13.2584,,,,
bikes,23,0.138647584,7.82,654687,768x512,13.3196,,,,
bikes,24,0.138025293,7.68,659702,768x512,13.4216,,,,
bikes,25,0.133988153,7.41,663110,768x512,13.491,,,,
bikes,26,0.131248586,6.22,665403,768x512,13.5376,,,,
bikes,27,0.132510809,6.66,669263,768x512,13.6161,,,,
bikes,28,0.132194548,6.68,671055,768x512,13.6526,,,,
bikes,29,0.130008012,6.5,673382,768x512,13.6999,,,,
bikes,30,0.133684792,6.4,675499,768x512,13.743,,,,
bikes,31,0.131013165,6.96,677301,768x512,13.7797,,,,
bikes,32,0.130317843,6.72,678213,768x512,13.7982,,,,
bikes,33,0.130279403,6.61,679511,768x512,13.8246,,,,
bikes,34,0.130036833,6.62,681768,768x512,13.8706,,,,
bikes,35,0.126741435,6.49,682536,768x512,13.8862,,,,
bikes,36,0.12886039,6.73,683567,768x512,13.9072,,,,
bikes,37,0.127530126,6.53,684645,768x512,13.9291,,,,
bikes,38,0.127606207,6.65,685785,768x512,13.9523,,,,
bikes,39,0.126578234,6.74,687339,768x512,13.9839,,,,
bikes,40,0.124836559,6.36,688791,768x512,14.0134,,,,
bikes,41,0.127323786,6.62,690358,768x512,14.0453,,,,
bikes,42,0.126445814,6.59,691570,768x512,14.07,,,,
bikes,43,0.123826766,6.25,693155,768x512,14.1022,,,,
bikes,44,0.124573198,6.37,694435,768x512,14.1283,,,,
bikes,45,0.1249303,6.35,696379,768x512,14.1678,,,,
bikes,46,0.124162728,5.9,697508,768x512,14.1908,,,,
bikes,47,0.126563954,6.66,698925,768x512,14.2196,,,,
bikes,48,0.123444126,6.23,700350,768x512,14.2486,,,,
bikes,49,0.122823694,6.14,702244,768x512,14.2871,,,,
bikes,50,0.129268971,6.4,704536,768x512,14.3338,,,,
bikes,51,0.122450234,6.69,706228,768x512,14.3682,,,,
bikes,52,0.125733881,6.79,709127,768x512,14.4272,,,,
bikes,53,0.122741024,6.76,710719,768x512,14.4596,,,,
bikes,54,0.129326631,6.99,712201,768x512,14.4897,,,,
bikes,55,0.124095518,6.93,715850,768x512,14.564,,,,
bikes,56,0.123019105,7.45,717269,768x512,14.5928,,,,
bikes,57,0.114581643,6.31,731621,768x512,14.8848,,,,
bikes,58,0.114537663,6.02,733101,768x512,14.9149,,,,
bikes,59,0.11342911,5.96,734076,768x512,14.9348,,,,
bikes,60,0.113754571,5.63,734777,768x512,14.949,,,,
bikes,61,0.113817541,5.66,736084,768x512,14.9756,,,,
bikes,62,0.115503836,5.71,739075,768x512,15.0365,,,,
bikes,63,0.112811739,5.66,741004,768x512,15.0757,,,,
bikes,64,0.112831269,5.54,741803,768x512,15.092,,,,
bikes,65,0.113048669,5.53,743775,768x512,15.1321,,,,
bikes,66,0.111700466,5.3,744845,768x512,15.1539,,,,
bikes,67,0.113003109,5.58,744626,768x512,15.1494,,,,
bikes,68,0.111893687,5.56,746279,768x512,15.183,,,,
bikes,69,0.111287264,4.68,748012,768x512,15.2183,,,,
bikes,70,0.110687983,5.45,749451,768x512,15.2476,,,,
bikes,71,0.117386591,5.65,750513,768x512,15.2692,,,,
bikes,72,0.115259175,5.8,751730,768x512,15.2939,,,,
bikes,73,0.110824714,5.43,753649,768x512,15.333,,,,
bikes,74,0.110094542,5.4,755558,768x512,15.3718,,,,
bikes,75,0.109624411,5.52,756670,768x512,15.3944,,,,
bikes,76,0.108723758,5.31,757694,768x512,15.4153,,,,
bikes,77,0.10949978,5.4,759542,768x512,15.4529,,,,
bikes,78,0.109815611,5.36,761577,768x512,15.4943,,,,
bikes,79,0.116535058,5.47,763317,768x512,15.5297,,,,
bikes,80,0.108211166,5.24,764374,768x512,15.5512,,,,
bikes,81,0.108795908,5.42,766456,768x512,15.5935,,,,
bikes,82,0.110066531,5.16,767594,768x512,15.6167,,,,
bikes,83,0.107425584,5.32,768863,768x512,15.6425,,,,
bikes,84,0.107085504,5.14,770222,768x512,15.6702,,,,
bikes,85,0.107100034,5.28,773456,768x512,15.736,,,,
bikes,86,0.106343932,5.12,774346,768x512,15.7541,,,,
bikes,87,0.107822236,5.2,777352,768x512,15.8152,,,,
bikes,88,0.109783121,5.46,776912,768x512,15.8063,,,,
bikes,89,0.110772403,5.11,778942,768x512,15.8476,,,,
bikes,90,0.10545354,5.02,781171,768x512,15.8929,,,,
bikes,91,0.108067497,5.38,782222,768x512,15.9143,,,,
bikes,92,0.108323128,5.21,784543,768x512,15.9615,,,,
bikes,93,0.107269305,5.22,786342,768x512,15.9981,,,,
bikes,94,0.107949146,5.36,789210,768x512,16.0565,,,,
bikes,95,0.10542475,5.05,792191,768x512,16.1171,,,,
bikes,96,0.107292795,5.13,793822,768x512,16.1503,,,,
bikes,97,0.105752411,5.24,796985,768x512,16.2147,,,,
bikes,98,0.106833474,5.23,799271,768x512,16.2612,,,,
bikes,99,0.106151752,5.17,802094,768x512,16.3186,,,,
building2,0,0.098421302,4.85,578692,640x512,14.1282,,,,
building2,1,0.098508082,4.64,582928,640x512,14.2316,,,,
building2,2,0.096420467,4.63,589123,640x512,14.3828,,,,
building2,3,0.096318657,4.54,592406,640x512,14.463,,,,
building2,4,0.100695547,4.96,594218,640x512,14.5072,,,,
building2,5,0.108276947,5.02,566068,640x512,13.82,,,,
building2,6,0.106742103,5.32,571476,640x512,13.952,,,,
building2,7,0.112072487,5.44,575872,640x512,14.0593,,,,
building2,8,0.105182009,4.69,580860,640x512,14.1811,,,,
building2,9,0.10524284,5.07,586117,640x512,14.3094,,,,
building2,10,0.104435878,5.17,590568,640x512,14.4181,,,,
building2,11,0.103061363,4.89,595672,640x512,14.5427,,,,
building2,12,0.101987221,4.92,600813,640x512,14.6682,,,,
building2,13,0.104527787,4.79,605625,640x512,14.7857,,,,
building2,14,0.099977096,4.71,610336,640x512,14.9007,,,,
building2,15,0.100202497,4.71,613963,640x512,14.9893,,,,
building2,16,0.09752142,4.69,619369,640x512,15.1213,,,,
building2,17,0.097568519,4.82,622674,640x512,15.202,,,,
building2,18,0.096282606,4.65,628280,640x512,15.3388,,,,
building2,19,0.096031755,4.63,633778,640x512,15.473,,,,
building2,20,0.097972501,4.6,638587,640x512,15.5905,,,,
building2,21,0.095723435,4.64,642374,640x512,15.6829,,,,
building2,22,0.093184099,4.42,646459,640x512,15.7826,,,,
building2,23,0.092905638,4.57,649854,640x512,15.8655,,,,
building2,24,0.092236896,4.73,654261,640x512,15.9731,,,,
building2,25,0.096259706,4.54,657187,640x512,16.0446,,,,
building2,26,0.090218781,4.4,660478,640x512,16.1249,,,,
building2,27,0.088301036,4.35,662491,640x512,16.174,,,,
building2,28,0.08991706,4.13,664614,640x512,16.2259,,,,
building2,29,0.090381322,4.33,666189,640x512,16.2643,,,,
building2,30,0.088990977,4.36,666763,640x512,16.2783,,,,
building2,31,0.08986553,4.51,669151,640x512,16.3366,,,,
building2,32,0.094506012,4.46,670635,640x512,16.3729,,,,
building2,33,0.087924985,4.24,670773,640x512,16.3762,,,,
building2,34,0.088348456,4.28,671487,640x512,16.3937,,,,
building2,35,0.089442129,4.46,673386,640x512,16.44,,,,
building2,36,0.088287456,4.28,674337,640x512,16.4633,,,,
building2,37,0.087978505,4.3,674949,640x512,16.4782,,,,
building2,38,0.096201016,4.53,676162,640x512,16.5078,,,,
building2,39,0.088043565,4.24,677247,640x512,16.5343,,,,
building2,40,0.088955318,4.36,678275,640x512,16.5594,,,,
building2,41,0.08579653,4.06,679478,640x512,16.5888,,,,
building2,42,0.088079095,4.44,681326,640x512,16.6339,,,,
building2,43,0.087135833,4.26,682666,640x512,16.6666,,,,
building2,44,0.08573658,4.14,684762,640x512,16.7178,,,,
building2,45,0.086581851,4.25,685822,640x512,16.7437,,,,
building2,46,0.087312183,4.47,686878,640x512,16.7694,,,,
building2,47,0.084782177,3.94,688446,640x512,16.8077,,,,
building2,48,0.091454254,4.36,690520,640x512,16.8583,,,,
building2,49,0.085540639,4.05,692188,640x512,16.8991,,,,
building2,50,0.084277306,4.12,693543,640x512,16.9322,,,,
building2,51,0.083987335,4.11,694977,640x512,16.9672,,,,
building2,52,0.083242143,4.1,696152,640x512,16.9958,,,,
building2,53,0.08995014,4.33,696721,640x512,17.0097,,,,
building2,54,0.08248912,4.02,698730,640x512,17.0588,,,,
building2,55,0.082804932,4.03,699961,640x512,17.0888,,,,
building2,56,0.082269601,4.05,701349,640x512,17.1227,,,,
building2,57,0.078800172,4.01,708801,640x512,17.3047,,,,
building2,58,0.080055324,3.86,710498,640x512,17.3461,,,,
building2,59,0.078632252,3.77,711501,640x512,17.3706,,,,
building2,60,0.077807509,3.65,712408,640x512,17.3927,,,,
building2,61,0.077824439,3.98,713899,640x512,17.4291,,,,
building2,62,0.07789774,3.81,715680,640x512,17.4726,,,,
building2,63,0.076630906,3.72,717050,640x512,17.5061,,,,
building2,64,0.076601936,3.7,718787,640x512,17.5485,,,,
building2,65,0.077310568,3.79,719852,640x512,17.5745,,,,
building2,66,0.075129422,3.02,721215,640x512,17.6077,,,,
building2,67,0.077213457,3.62,722385,640x512,17.6363,,,,
building2,68,0.077086017,3.7,723970,640x512,17.675,,,,
building2,69,0.077495848,3.84,725229,640x512,17.7057,,,,
building2,70,0.07450819,3.57,726868,640x512,17.7458,,,,
building2,71,0.074938542,3.76,728298,640x512,17.7807,,,,
building2,72,0.074092039,3.51,730395,640x512,17.8319,,,,
building2,73,0.073047957,3.62,731772,640x512,17.8655,,,,
building2,74,0.073179027,3.61,733315,640x512,17.9031,,,,
building2,75,0.076844257,3.67,734503,640x512,17.9322,,,,
building2,76,0.073015657,3.58,736099,640x512,17.9711,,,,
building2,77,0.072124845,3.63,737548,640x512,18.0065,,,,
building2,78,0.071824734,3.41,738675,640x512,18.034,,,,
building2,79,0.071435523,3.5,740893,640x512,18.0882,,,,
building2,80,0.071096952,3.52,742465,640x512,18.1265,,,,
building2,81,0.071298312,3.54,743978,640x512,18.1635,,,,
building2,82,0.070927431,3.4,745915,640x512,18.2108,,,,
building2,83,0.07023,3.36,747157,640x512,18.2411,,,,
building2,84,0.069045557,3.36,749226,640x512,18.2916,,,,
building2,85,0.068650556,3.47,751483,640x512,18.3467,,,,
building2,86,0.066973261,2.96,753312,640x512,18.3914,,,,
building2,87,0.065019577,3.19,754601,640x512,18.4228,,,,
building2,88,0.065806199,3.17,755458,640x512,18.4437,,,,
building2,89,0.065229377,3.17,756586,640x512,18.4713,,,,
building2,90,0.069333297,3.42,757851,640x512,18.5022,,,,
