Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.11760192,5.51,607297,768x512,12.3554,,0.101143177782414,4.83942068965517,10.6522697241379
bikes,1,0.120880319,6.04,615077,768x512,12.5137,,,,
bikes,2,0.120817669,6.06,620929,768x512,12.6328,,,,
bikes,3,0.119234995,6.02,623819,768x512,12.6916,,,,
bikes,4,0.119134515,5.7,629178,768x512,12.8006,,,,
bikes,5,0.127047166,6.23,516199,768x512,10.502,,,,
bikes,6,0.12885412,5.95,523818,768x512,10.6571,,,,
bikes,7,0.131382526,6.18,531830,768x512,10.8201,,,,
bikes,8,0.131925118,6.32,538885,768x512,10.9636,,,,
bikes,9,0.131408076,6.23,545978,768x512,11.1079,,,,
bikes,10,0.136487739,6.49,556293,768x512,11.3178,,,,
bikes,11,0.135840988,6.21,561817,768x512,11.4301,,,,
bikes,12,0.134051263,6.24,570262,768x512,11.602,,,,
bikes,13,0.134600585,6.39,580033,768x512,11.8008,,,,
bikes,14,0.132628169,6.23,586933,768x512,11.9411,,,,
bikes,15,0.136943051,6.49,594354,768x512,12.0921,,,,
bikes,16,0.133329951,6.11,601929,768x512,12.2462,,,,
bikes,17,0.134225134,6.28,612481,768x512,12.4609,,,,
bikes,18,0.132000418,6.29,618224,768x512,12.5777,,,,
bikes,19,0.13275833,6.29,625750,768x512,12.7309,,,,
bikes,20,0.132437289,6.33,634638,768x512,12.9117,,,,
bikes,21,0.130205013,6.24,638690,768x512,12.9941,,,,
bikes,22,0.131037426,6.16,646967,768x512,13.1625,,,,
bikes,23,0.130479244,6.15,652568,768x512,13.2765,,,,
bikes,24,0.132287268,6.12,659927,768x512,13.4262,,,,
bikes,25,0.126884705,5.91,662643,768x512,13.4815,,,,
bikes,26,0.127366766,6.11,669384,768x512,13.6186,,,,
bikes,27,0.126580583,6.11,675650,768x512,13.7461,,,,
bikes,28,0.125706732,5.92,677329,768x512,13.7802,,,,
bikes,29,0.124814719,4.87,679939,768x512,13.8333,,,,
bikes,30,0.123827087,5.86,683338,768x512,13.9025,,,,
bikes,31,0.125469501,6.02,687311,768x512,13.9833,,,,
bikes,32,0.121824012,5.54,689490,768x512,14.0277,,,,
bikes,33,0.123276335,5.97,689721,768x512,14.0324,,,,
bikes,34,0.122287563,5.93,692532,768x512,14.0895,,,,
bikes,35,0.12132742,5.76,691977,768x512,14.0783,,,,
bikes,36,0.120178397,5.6,693069,768x512,14.1005,,,,
bikes,37,0.12129948,5.62,697309,768x512,14.1867,,,,
bikes,38,0.122539074,5.85,699431,768x512,14.2299,,,,
bikes,39,0.127756077,6.01,701247,768x512,14.2669,,,,
bikes,40,0.120412678,5.76,703112,768x512,14.3048,,,,
bikes,41,0.122012722,5.85,704565,768x512,14.3344,,,,
bikes,42,0.118869454,5.67,703306,768x512,14.3087,,,,
bikes,43,0.119106314,5.7,707428,768x512,14.3926,,,,
bikes,44,0.118668604,5.65,711771,768x512,14.481,,,,
bikes,45,0.120093597,7.14,714067,768x512,14.5277,,,,
bikes,46,0.123304546,6.79,714817,768x512,14.5429,,,,
bikes,47,0.121934252,7.16,714751,768x512,14.5416,,,,
bikes,48,0.11720288,6.68,715686,768x512,14.5606,,,,
bikes,49,0.119900666,6.64,721361,768x512,14.6761,,,,
bikes,50,0.117945252,5.89,723745,768x512,14.7246,,,,
bikes,51,0.115284315,5.13,725765,768x512,14.7657,,,,
bikes,52,0.114933204,5.42,727568,768x512,14.8024,,,,
bikes,53,0.120310907,6.42,729422,768x512,14.8401,,,,
bikes,54,0.113997382,6.17,728667,768x512,14.8247,,,,
bikes,55,0.114933614,6.61,727765,768x512,14.8064,,,,
bikes,56,0.124772429,6.97,730532,768x512,14.8627,,,,
bikes,57,0.10916873,6.4,744935,768x512,15.1557,,,,
bikes,58,0.115669386,6.3,746023,768x512,15.1778,,,,
bikes,59,0.107427275,5.88,746541,768x512,15.1884,,,,
bikes,60,0.105751761,5.94,746911,768x512,15.1959,,,,
bikes,61,0.110475923,6.12,750999,768x512,15.2791,,,,
bikes,62,0.104943808,6.33,753370,768x512,15.3273,,,,
bikes,63,0.105269129,5.97,754234,768x512,15.3449,,,,
bikes,64,0.108412427,6.04,756116,768x512,15.3832,,,,
bikes,65,0.106634633,6.03,766703,768x512,15.5986,,,,
bikes,66,0.109766401,6.26,765434,768x512,15.5727,,,,
bikes,67,0.106549512,5.7,767716,768x512,15.6192,,,,
bikes,68,0.107744716,5.53,769888,768x512,15.6634,,,,
bikes,69,0.103067503,5.27,772166,768x512,15.7097,,,,
bikes,70,0.104381327,4.91,774918,768x512,15.7657,,,,
bikes,71,0.102170271,4.53,775147,768x512,15.7704,,,,
bikes,72,0.106352242,5.13,778138,768x512,15.8312,,,,
bikes,73,0.105877531,4.99,776553,768x512,15.799,,,,
bikes,74,0.101018389,4.81,776885,768x512,15.8057,,,,
bikes,75,0.103432914,4.87,777627,768x512,15.8208,,,,
bikes,76,0.100594627,4.56,780082,768x512,15.8708,,,,
bikes,77,0.102166942,5.29,783054,768x512,15.9312,,,,
bikes,78,0.103215154,5.24,782169,768x512,15.9132,,,,
bikes,79,0.101391269,5.3,791345,768x512,16.0999,,,,
bikes,80,0.100564227,5.2,792196,768x512,16.1172,,,,
bikes,81,0.102286382,5.33,793609,768x512,16.146,,,,
bikes,82,0.101727001,5.26,793735,768x512,16.1485,,,,
bikes,83,0.102551933,4.85,794556,768x512,16.1652,,,,
bikes,84,0.099561805,4.64,795506,768x512,16.1846,,,,
bikes,85,0.099723815,4.75,798777,768x512,16.2511,,,,
bikes,86,0.103672075,5.07,799325,768x512,16.2623,,,,
bikes,87,0.100457347,4.81,803364,768x512,16.3444,,,,
bikes,88,0.101161539,4.86,801247,768x512,16.3014,,,,
bikes,89,0.101101588,4.92,802480,768x512,16.3264,,,,
bikes,90,0.100462747,4.77,804591,768x512,16.3694,,,,
bikes,91,0.10168139,4.43,806224,768x512,16.4026,,,,
bikes,92,0.100041776,4.87,807202,768x512,16.4225,,,,
bikes,93,0.101235679,4.67,809342,768x512,16.4661,,,,
bikes,94,0.102557523,4.88,810547,768x512,16.4906,,,,
bikes,95,0.103118764,4.76,810611,768x512,16.4919,,,,
bikes,96,0.10139868,4.65,812105,768x512,16.5223,,,,
bikes,97,0.103185044,4.84,812701,768x512,16.5344,,,,
bikes,98,0.104644927,4.9,813965,768x512,16.5601,,,,
bikes,99,0.104530627,5.23,814603,768x512,16.5731,,,,
building2,0,0.093572589,4.47,586896,640x512,14.3285,,,,
building2,1,0.097081208,4.66,590116,640x512,14.4071,,,,
building2,2,0.098258841,4.77,592869,640x512,14.4743,,,,
building2,3,0.09382163,4.36,596265,640x512,14.5572,,,,
building2,4,0.093097678,4.45,598461,640x512,14.6108,,,,
