Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.117984602,4.33,607297,768x512,12.3554,,0.101383008984483,4.82696896551724,10.6522697241379
bikes,1,0.122753294,4.97,615077,768x512,12.5137,,,,
bikes,2,0.118922204,5.13,620929,768x512,12.6328,,,,
bikes,3,0.116818909,5.26,623819,768x512,12.6916,,,,
bikes,4,0.117711251,5.37,629178,768x512,12.8006,,,,
bikes,5,0.127665597,5.72,516199,768x512,10.502,,,,
bikes,6,0.127709376,5.66,523818,768x512,10.6571,,,,
bikes,7,0.130046443,5.79,531830,768x512,10.8201,,,,
bikes,8,0.131976517,6.09,538885,768x512,10.9636,,,,
bikes,9,0.131909007,6.26,545978,768x512,11.1079,,,,
bikes,10,0.134486814,6.39,556293,768x512,11.3178,,,,
bikes,11,0.133729912,6.28,561817,768x512,11.4301,,,,
bikes,12,0.131446766,6.53,570262,768x512,11.602,,,,
bikes,13,0.133726172,6.31,580033,768x512,11.8008,,,,
bikes,14,0.133470171,6.3,586933,768x512,11.9411,,,,
bikes,15,0.134748095,6.38,594354,768x512,12.0921,,,,
bikes,16,0.13291241,6.21,601929,768x512,12.2462,,,,
bikes,17,0.136438659,6.53,612481,768x512,12.4609,,,,
bikes,18,0.134326354,6.33,618224,768x512,12.5777,,,,
bikes,19,0.131727097,5.83,625750,768x512,12.7309,,,,
bikes,20,0.131930558,6.17,634638,768x512,12.9117,,,,
bikes,21,0.134508834,6.21,638690,768x512,12.9941,,,,
bikes,22,0.129734962,6.16,646967,768x512,13.1625,,,,
bikes,23,0.131586597,6.39,652568,768x512,13.2765,,,,
bikes,24,0.128344028,6.07,659927,768x512,13.4262,,,,
bikes,25,0.127455526,6.13,662643,768x512,13.4815,,,,
bikes,26,0.135283496,7.07,669384,768x512,13.6186,,,,
bikes,27,0.127646697,6.67,675650,768x512,13.7461,,,,
bikes,28,0.127876317,6.71,677329,768x512,13.7802,,,,
bikes,29,0.126843554,6.53,679939,768x512,13.8333,,,,
bikes,30,0.125727552,6.97,683338,768x512,13.9025,,,,
bikes,31,0.12535738,6.98,687311,768x512,13.9833,,,,
bikes,32,0.126863044,6.91,689490,768x512,14.0277,,,,
bikes,33,0.123811797,6.16,689721,768x512,14.0324,,,,
bikes,34,0.126448574,6.32,692532,768x512,14.0895,,,,
bikes,35,0.124913689,5.99,691977,768x512,14.0783,,,,
bikes,36,0.122573913,5.85,693069,768x512,14.1005,,,,
bikes,37,0.123798307,6.24,697309,768x512,14.1867,,,,
bikes,38,0.124253668,5.76,699431,768x512,14.2299,,,,
