Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.116633382,5.12,546651,768x512,11.1216,,0.0862692919434483,4.0288,11.4959295517241
bikes,1,0.120759443,5.61,617524,768x512,12.5635,,,,
bikes,2,0.125975097,5.22,635333,768x512,12.9258,,,,
bikes,3,0.118580447,5.46,648053,768x512,13.1846,,,,
bikes,4,0.117037443,5.18,657935,768x512,13.3857,,,,
bikes,5,0.117482384,5.42,666496,768x512,13.5598,,,,
bikes,6,0.114309196,5.16,672045,768x512,13.6727,,,,
bikes,7,0.114996658,5.25,678132,768x512,13.7966,,,,
bikes,8,0.113349413,5.16,683564,768x512,13.9071,,,,
bikes,9,0.114091286,5.34,686225,768x512,13.9612,,,,
bikes,10,0.113942235,5.14,698462,768x512,14.2102,,,,
bikes,11,0.111286959,5.13,702805,768x512,14.2986,,,,
bikes,12,0.111312209,5.13,704766,768x512,14.3385,,,,
bikes,13,0.109983645,5.01,710031,768x512,14.4456,,,,
bikes,14,0.110031974,5.26,714667,768x512,14.5399,,,,
bikes,15,0.10840507,4.8,718344,768x512,14.6147,,,,
bikes,16,0.10828558,5,720033,768x512,14.6491,,,,
bikes,17,0.108840202,5.08,721240,768x512,14.6736,,,,
bikes,18,0.107607208,5.11,723929,768x512,14.7283,,,,
bikes,19,0.107285478,5.16,727441,768x512,14.7998,,,,
bikes,20,0.105607303,5.11,729526,768x512,14.8422,,,,
bikes,21,0.105438253,4.82,732644,768x512,14.9056,,,,
bikes,22,0.106916917,4.97,736125,768x512,14.9765,,,,
bikes,23,0.1044474,4.92,740417,768x512,15.0638,,,,
bikes,24,0.10428805,4.95,741105,768x512,15.0778,,,,
bikes,25,0.107759389,5.15,743559,768x512,15.1277,,,,
bikes,26,0.102914636,4.96,745341,768x512,15.164,,,,
bikes,27,0.105918524,5.09,745420,768x512,15.1656,,,,
bikes,28,0.103408938,5.03,747133,768x512,15.2004,,,,
bikes,29,0.103275298,4.95,745603,768x512,15.1693,,,,
bikes,30,0.103862609,5.09,747983,768x512,15.2177,,,,
bikes,31,0.10415486,5.09,751147,768x512,15.2821,,,,
bikes,32,0.103409268,4.98,754956,768x512,15.3596,,,,
bikes,33,0.098956856,4.93,755731,768x512,15.3753,,,,
bikes,34,0.098667265,4.55,759123,768x512,15.4443,,,,
bikes,35,0.101643563,5,759741,768x512,15.4569,,,,
bikes,36,0.101119792,4.95,760430,768x512,15.4709,,,,
bikes,37,0.097369092,4.68,760625,768x512,15.4749,,,,
bikes,38,0.097219752,4.78,761840,768x512,15.4996,,,,
bikes,39,0.098126764,4.77,762491,768x512,15.5129,,,,
bikes,40,0.098793106,4.8,762406,768x512,15.5111,,,,
bikes,41,0.097900874,4.79,764826,768x512,15.5604,,,,
bikes,42,0.099063766,4.85,764193,768x512,15.5475,,,,
bikes,43,0.097716113,4.8,765632,768x512,15.5768,,,,
bikes,44,0.097698273,4.74,768520,768x512,15.6355,,,,
bikes,45,0.098511275,4.76,772500,768x512,15.7165,,,,
bikes,46,0.099637659,5.01,772500,768x512,15.7165,,,,
bikes,47,0.099159167,4.81,771301,768x512,15.6921,,,,
bikes,48,0.104121729,4.96,774515,768x512,15.7575,,,,
bikes,49,0.097412002,4.79,776206,768x512,15.7919,,,,
bikes,50,0.097616473,4.88,776451,768x512,15.7969,,,,
bikes,51,0.09651834,4.72,773756,768x512,15.7421,,,,
bikes,52,0.09649447,4.7,773931,768x512,15.7456,,,,
bikes,53,0.096941461,4.58,774867,768x512,15.7647,,,,
bikes,54,0.099921689,4.77,773713,768x512,15.7412,,,,
bikes,55,0.094741636,4.63,775591,768x512,15.7794,,,,
bikes,56,0.095270457,4.72,776952,768x512,15.8071,,,,
bikes,57,0.096137339,4.69,775643,768x512,15.7804,,,,
bikes,58,0.095061676,4.59,777155,768x512,15.8112,,,,
bikes,59,0.095812338,4.72,778212,768x512,15.8327,,,,
bikes,60,0.095775688,4.65,780202,768x512,15.8732,,,,
bikes,61,0.094794585,4.6,777188,768x512,15.8119,,,,
bikes,62,0.095176397,4.71,777469,768x512,15.8176,,,,
bikes,63,0.094406735,4.58,779322,768x512,15.8553,,,,
bikes,64,0.095111386,4.36,780422,768x512,15.8777,,,,
bikes,65,0.095054566,4.54,779290,768x512,15.8546,,,,
bikes,66,0.093972323,4.56,777798,768x512,15.8243,,,,
bikes,67,0.096222089,4.65,780968,768x512,15.8888,,,,
bikes,68,0.094321874,4.55,782834,768x512,15.9267,,,,
bikes,69,0.103352728,4.8,784306,768x512,15.9567,,,,
bikes,70,0.096080979,4.69,785814,768x512,15.9874,,,,
bikes,71,0.095771938,4.65,785579,768x512,15.9826,,,,
bikes,72,0.098930297,4.63,783868,768x512,15.9478,,,,
bikes,73,0.096411909,4.69,784706,768x512,15.9648,,,,
bikes,74,0.096676501,4.65,787245,768x512,16.0165,,,,
bikes,75,0.097024672,4.62,787812,768x512,16.028,,,,
bikes,76,0.097069672,4.64,788565,768x512,16.0433,,,,
bikes,77,0.096838221,4.61,791672,768x512,16.1066,,,,
bikes,78,0.096198669,4.55,791049,768x512,16.0939,,,,
bikes,79,0.097997444,4.67,790908,768x512,16.091,,,,
bikes,80,0.097233002,4.67,791623,768x512,16.1056,,,,
bikes,81,0.098023344,4.75,792234,768x512,16.118,,,,
bikes,82,0.097642513,4.62,793959,768x512,16.1531,,,,
bikes,83,0.097152892,4.52,792420,768x512,16.1218,,,,
bikes,84,0.10445582,4.88,796610,768x512,16.207,,,,
bikes,85,0.098868876,4.7,797123,768x512,16.2175,,,,
bikes,86,0.098000894,4.71,797092,768x512,16.2168,,,,
bikes,87,0.099012276,4.73,801001,768x512,16.2964,,,,
bikes,88,0.098764416,4.69,800276,768x512,16.2816,,,,
bikes,89,0.100059999,4.78,804336,768x512,16.3642,,,,
bikes,90,0.100724681,4.79,803211,768x512,16.3413,,,,
bikes,91,0.099287737,4.68,806502,768x512,16.4083,,,,
bikes,92,0.099938759,4.72,807361,768x512,16.4258,,,,
bikes,93,0.10054731,4.83,811860,768x512,16.5173,,,,
bikes,94,0.109640014,5.02,811846,768x512,16.517,,,,
bikes,95,0.101653153,4.78,813890,768x512,16.5586,,,,
bikes,96,0.102548996,4.94,815243,768x512,16.5861,,,,
bikes,97,0.102828116,4.89,814178,768x512,16.5644,,,,
bikes,98,0.105262832,5.01,816995,768x512,16.6218,,,,
bikes,99,0.105783074,5.03,812983,768x512,16.5401,,,,
building2,0,0.094381355,4.47,522507,640x512,12.7565,,,,
building2,1,0.090167223,4.22,598761,640x512,14.6181,,,,
building2,2,0.087814548,4.05,615915,640x512,15.0369,,,,
building2,3,0.088308348,4.23,626746,640x512,15.3014,,,,
building2,4,0.087304716,4.2,638637,640x512,15.5917,,,,
building2,5,0.083306386,4.02,649987,640x512,15.8688,,,,
building2,6,0.080601419,3.87,660697,640x512,16.1302,,,,
building2,7,0.082771744,3.94,665209,640x512,16.2404,,,,
building2,8,0.079972776,3.81,673311,640x512,16.4382,,,,
building2,9,0.078507144,3.67,674334,640x512,16.4632,,,,
building2,10,0.077671731,3.59,682092,640x512,16.6526,,,,
building2,11,0.076936209,3.5,686983,640x512,16.772,,,,
building2,12,0.075200205,3.48,689836,640x512,16.8416,,,,
building2,13,0.074603933,3.45,692521,640x512,16.9072,,,,
building2,14,0.073734571,3.49,697553,640x512,17.0301,,,,
building2,15,0.072971569,3.46,700589,640x512,17.1042,,,,
building2,16,0.072971739,3.43,703109,640x512,17.1657,,,,
building2,17,0.072549658,3.35,705379,640x512,17.2211,,,,
building2,18,0.070993543,3.29,706941,640x512,17.2593,,,,
building2,19,0.071476635,3.45,711961,640x512,17.3818,,,,
building2,20,0.070725503,3.34,714664,640x512,17.4478,,,,
building2,21,0.078206553,3.47,716305,640x512,17.4879,,,,
building2,22,0.070627643,3.3,718005,640x512,17.5294,,,,
building2,23,0.069367839,3.25,718855,640x512,17.5501,,,,
building2,24,0.06962504,3.29,721061,640x512,17.604,,,,
building2,25,0.069254199,3.24,723541,640x512,17.6645,,,,
building2,26,0.068669068,3.13,725315,640x512,17.7078,,,,
building2,27,0.068321037,3.16,727452,640x512,17.76,,,,
building2,28,0.068031177,3.15,730974,640x512,17.846,,,,
building2,29,0.068225646,3.18,731500,640x512,17.8588,,,,
building2,30,0.067263844,2.77,734573,640x512,17.9339,,,,
building2,31,0.067190524,3.22,735033,640x512,17.9451,,,,
building2,32,0.066614923,3.15,736213,640x512,17.9739,,,,
building2,33,0.066928563,3.13,739769,640x512,18.0607,,,,
building2,34,0.069958251,3.2,738840,640x512,18.038,,,,
building2,35,0.066835754,3.02,738032,640x512,18.0183,,,,
building2,36,0.06573288,3.04,742170,640x512,18.1193,,,,
building2,37,0.06579865,3.07,742560,640x512,18.1289,,,,
building2,38,0.066461762,3.12,742859,640x512,18.1362,,,,
building2,39,0.066043221,3.15,743836,640x512,18.16,,,,
building2,40,0.065155449,3.07,745614,640x512,18.2034,,,,
building2,41,0.064883338,3.13,746047,640x512,18.214,,,,
building2,42,0.065364919,3.08,747844,640x512,18.2579,,,,
building2,43,0.064910708,3.07,748106,640x512,18.2643,,,,
building2,44,0.064613077,3.01,749275,640x512,18.2928,,,,
building2,45,0.064953168,3.03,749306,640x512,18.2936,,,,
building2,46,0.067995986,3.19,751322,640x512,18.3428,,,,
building2,47,0.064111306,3,751914,640x512,18.3572,,,,
building2,48,0.064501977,2.93,750945,640x512,18.3336,,,,
building2,49,0.064572297,2.55,752904,640x512,18.3814,,,,
building2,50,0.064764147,2.75,752315,640x512,18.367,,,,
building2,51,0.064282097,3.11,753666,640x512,18.4,,,,
building2,52,0.063156154,2.94,754703,640x512,18.4253,,,,
building2,53,0.062914603,2.95,755193,640x512,18.4373,,,,
building2,54,0.063936386,3.05,756377,640x512,18.4662,,,,
building2,55,0.063016463,2.96,756438,640x512,18.4677,,,,
building2,56,0.062567782,2.99,757298,640x512,18.4887,,,,
building2,57,0.062722263,2.91,758766,640x512,18.5245,,,,
building2,58,0.062523591,2.96,758594,640x512,18.5203,,,,
building2,59,0.062247222,2.96,759111,640x512,18.5329,,,,
building2,60,0.062740883,3.03,758000,640x512,18.5058,,,,
building2,61,0.062102681,3,758490,640x512,18.5178,,,,
building2,62,0.062357952,2.95,758490,640x512,18.5178,,,,
building2,63,0.062646942,2.98,759226,640x512,18.5357,,,,
building2,64,0.062077021,3.11,759327,640x512,18.5382,,,,
