Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.10055625,3.84,527304,768x512,10.728,,0.0807707382144828,3.77695172413793,11.6513705862069
bikes,1,0.110505616,4.76,622150,768x512,12.6576,,,,
bikes,2,0.110547186,5.11,645514,768x512,13.133,,,,
bikes,3,0.108272499,4.57,660376,768x512,13.4353,,,,
bikes,4,0.10840727,5.19,673257,768x512,13.6974,,,,
bikes,5,0.10850744,4.99,684166,768x512,13.9193,,,,
bikes,6,0.107659809,4.99,688599,768x512,14.0095,,,,
bikes,7,0.106291514,5.08,694259,768x512,14.1247,,,,
bikes,8,0.106580255,5.04,702273,768x512,14.2877,,,,
bikes,9,0.115153888,5.27,708412,768x512,14.4126,,,,
bikes,10,0.104920131,4.71,713179,768x512,14.5096,,,,
bikes,11,0.105446902,5.07,718913,768x512,14.6263,,,,
bikes,12,0.104271379,4.97,720957,768x512,14.6679,,,,
bikes,13,0.108179369,5.1,725301,768x512,14.7562,,,,
bikes,14,0.104331889,4.95,730660,768x512,14.8653,,,,
bikes,15,0.104007259,5.06,733325,768x512,14.9195,,,,
bikes,16,0.105884114,5.07,737039,768x512,14.995,,,,
bikes,17,0.102880526,4.95,738173,768x512,15.0181,,,,
bikes,18,0.102285714,4.95,740668,768x512,15.0689,,,,
bikes,19,0.101175941,4.96,744669,768x512,15.1503,,,,
bikes,20,0.101320002,4.96,745645,768x512,15.1701,,,,
bikes,21,0.103258917,4.93,749304,768x512,15.2446,,,,
bikes,22,0.099486837,4.62,751355,768x512,15.2863,,,,
bikes,23,0.100239039,5.01,754361,768x512,15.3475,,,,
bikes,24,0.099857828,4.88,756343,768x512,15.3878,,,,
bikes,25,0.099313617,4.85,760118,768x512,15.4646,,,,
bikes,26,0.099846568,4.86,761643,768x512,15.4956,,,,
bikes,27,0.098783555,4.84,759532,768x512,15.4527,,,,
bikes,28,0.099730728,4.84,763353,768x512,15.5304,,,,
bikes,29,0.098537884,4.69,761752,768x512,15.4978,,,,
bikes,30,0.100863181,4.94,766275,768x512,15.5899,,,,
bikes,31,0.098146974,4.8,766491,768x512,15.5942,,,,
bikes,32,0.099104296,4.85,769990,768x512,15.6654,,,,
bikes,33,0.097759402,4.84,770836,768x512,15.6826,,,,
bikes,34,0.101172441,4.68,774556,768x512,15.7583,,,,
bikes,35,0.099064146,5,775797,768x512,15.7836,,,,
bikes,36,0.096374309,4.73,775322,768x512,15.7739,,,,
bikes,37,0.098409254,4.85,775837,768x512,15.7844,,,,
bikes,38,0.096309479,4.78,776195,768x512,15.7917,,,,
bikes,39,0.097865503,4.84,776088,768x512,15.7895,,,,
bikes,40,0.096387479,4.77,777095,768x512,15.81,,,,
bikes,41,0.097654063,4.68,778750,768x512,15.8437,,,,
bikes,42,0.097740582,4.55,779547,768x512,15.8599,,,,
bikes,43,0.099099106,4.77,779781,768x512,15.8646,,,,
bikes,44,0.096988561,4.8,782836,768x512,15.9268,,,,
bikes,45,0.096478959,4.64,786351,768x512,15.9983,,,,
bikes,46,0.099315827,4.81,786351,768x512,15.9983,,,,
bikes,47,0.096355019,4.76,785137,768x512,15.9736,,,,
bikes,48,0.096211558,4.7,787897,768x512,16.0298,,,,
bikes,49,0.096997901,4.74,790682,768x512,16.0864,,,,
bikes,50,0.09685769,4.7,788147,768x512,16.0348,,,,
bikes,51,0.095641537,4.62,786698,768x512,16.0054,,,,
bikes,52,0.096966531,4.71,787419,768x512,16.02,,,,
bikes,53,0.09651665,4.66,787159,768x512,16.0147,,,,
bikes,54,0.096515449,4.67,786498,768x512,16.0013,,,,
bikes,55,0.093904662,4.49,788150,768x512,16.0349,,,,
bikes,56,0.096043228,4.68,789127,768x512,16.0548,,,,
bikes,57,0.095146026,4.67,788030,768x512,16.0325,,,,
bikes,58,0.095551957,4.66,788936,768x512,16.0509,,,,
bikes,59,0.096514129,4.68,790139,768x512,16.0754,,,,
bikes,60,0.094842945,4.61,792597,768x512,16.1254,,,,
bikes,61,0.098105574,4.45,790025,768x512,16.073,,,,
bikes,62,0.094935155,4.59,788520,768x512,16.0424,,,,
bikes,63,0.094390284,4.54,791693,768x512,16.107,,,,
bikes,64,0.093799702,4.59,791426,768x512,16.1016,,,,
bikes,65,0.093464482,4.45,790020,768x512,16.0729,,,,
bikes,66,0.09695165,4.63,789733,768x512,16.0671,,,,
bikes,67,0.096157059,4.63,791341,768x512,16.0998,,,,
bikes,68,0.095236245,4.67,793766,768x512,16.1492,,,,
bikes,69,0.098869226,4.7,795346,768x512,16.1813,,,,
bikes,70,0.095156346,4.62,796785,768x512,16.2106,,,,
bikes,71,0.095473486,4.56,795364,768x512,16.1817,,,,
bikes,72,0.095057465,4.54,794960,768x512,16.1735,,,,
bikes,73,0.096075108,4.59,795946,768x512,16.1935,,,,
bikes,74,0.095887548,4.59,797660,768x512,16.2284,,,,
bikes,75,0.095611357,4.61,797626,768x512,16.2277,,,,
bikes,76,0.101806673,4.81,797816,768x512,16.2316,,,,
bikes,77,0.097058001,4.55,800978,768x512,16.2959,,,,
bikes,78,0.095232086,4.61,800497,768x512,16.2861,,,,
bikes,79,0.101372691,4.78,798278,768x512,16.241,,,,
bikes,80,0.096034208,4.53,799793,768x512,16.2718,,,,
bikes,81,0.097093421,4.17,800390,768x512,16.2839,,,,
bikes,82,0.096211149,4.64,801327,768x512,16.303,,,,
bikes,83,0.09687955,4.63,798930,768x512,16.2542,,,,
bikes,84,0.09661613,4.58,802702,768x512,16.331,,,,
bikes,85,0.096864691,4.64,802755,768x512,16.332,,,,
bikes,86,0.10069379,4.75,801924,768x512,16.3151,,,,
bikes,87,0.101250331,4.73,805476,768x512,16.3874,,,,
bikes,88,0.102654855,4.76,804441,768x512,16.3663,,,,
bikes,89,0.099758998,4.78,807432,768x512,16.4272,,,,
bikes,90,0.098879065,4.68,806082,768x512,16.3997,,,,
bikes,91,0.098645755,4.66,810674,768x512,16.4932,,,,
bikes,92,0.101657433,4.85,810483,768x512,16.4893,,,,
bikes,93,0.099473357,4.57,814697,768x512,16.575,,,,
bikes,94,0.10419711,4.92,813927,768x512,16.5593,,,,
bikes,95,0.101654962,4.87,816680,768x512,16.6153,,,,
bikes,96,0.101672132,4.8,817145,768x512,16.6248,,,,
bikes,97,0.102951546,4.88,816335,768x512,16.6083,,,,
bikes,98,0.103100286,4.86,818612,768x512,16.6547,,,,
bikes,99,0.106942186,5.1,814415,768x512,16.5693,,,,
building2,0,0.085455841,4.05,523693,640x512,12.7854,,,,
building2,1,0.084904889,3.93,615301,640x512,15.0219,,,,
building2,2,0.082816994,3.81,636357,640x512,15.536,,,,
building2,3,0.080690598,3.73,651319,640x512,15.9013,,,,
building2,4,0.079249435,3.75,664044,640x512,16.212,,,,
building2,5,0.07734485,3.76,673132,640x512,16.4338,,,,
building2,6,0.076098727,3.63,681034,640x512,16.6268,,,,
building2,7,0.074858684,3.44,687022,640x512,16.7729,,,,
building2,8,0.074506682,3.52,693238,640x512,16.9247,,,,
building2,9,0.074861443,3.41,696699,640x512,17.0092,,,,
building2,10,0.072845938,3.4,702011,640x512,17.1389,,,,
building2,11,0.072362557,3.33,707723,640x512,17.2783,,,,
building2,12,0.071816406,3.33,711591,640x512,17.3728,,,,
building2,13,0.071680075,3.43,715035,640x512,17.4569,,,,
building2,14,0.070625882,3.38,717796,640x512,17.5243,,,,
building2,15,0.070598672,3.33,720643,640x512,17.5938,,,,
building2,16,0.070215541,3.23,722988,640x512,17.651,,,,
