Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.117176476,4.17,549953,768x512,11.1888,,0.0860526573165517,3.99378965517241,11.5075647586207
bikes,1,0.120371441,4.73,619759,768x512,12.609,,,,
bikes,2,0.121617135,5.02,637399,768x512,12.9679,,,,
bikes,3,0.120543191,5.06,648915,768x512,13.2022,,,,
bikes,4,0.116951452,5.33,657905,768x512,13.3851,,,,
bikes,5,0.1160284,5.11,668756,768x512,13.6058,,,,
bikes,6,0.115435118,4.87,672237,768x512,13.6766,,,,
bikes,7,0.114611426,5.35,679917,768x512,13.8329,,,,
bikes,8,0.11245069,4.9,685140,768x512,13.9392,,,,
bikes,9,0.113693323,5.28,687240,768x512,13.9819,,,,
bikes,10,0.113066062,5,699884,768x512,14.2391,,,,
bikes,11,0.111782709,5.15,703833,768x512,14.3195,,,,
bikes,12,0.111803719,5.03,706956,768x512,14.383,,,,
bikes,13,0.110213164,5.22,711610,768x512,14.4777,,,,
bikes,14,0.109398952,5.15,714565,768x512,14.5378,,,,
bikes,15,0.111611658,5.05,719148,768x512,14.6311,,,,
bikes,16,0.113176072,5.3,721513,768x512,14.6792,,,,
bikes,17,0.108433789,5.02,721696,768x512,14.6829,,,,
bikes,18,0.10875556,5.04,724493,768x512,14.7398,,,,
bikes,19,0.107950658,5.05,728705,768x512,14.8255,,,,
bikes,20,0.107519948,4.97,730578,768x512,14.8636,,,,
bikes,21,0.105568942,4.79,733751,768x512,14.9282,,,,
bikes,22,0.106745465,5.96,736604,768x512,14.9862,,,,
bikes,23,0.106407145,5.53,741907,768x512,15.0941,,,,
bikes,24,0.105554842,5.39,742566,768x512,15.1075,,,,
bikes,25,0.10871536,5.37,745716,768x512,15.1716,,,,
bikes,26,0.102722455,4.79,746902,768x512,15.1957,,,,
bikes,27,0.103690228,4.97,745906,768x512,15.1754,,,,
bikes,28,0.102550154,4.77,747791,768x512,15.2138,,,,
bikes,29,0.103053056,4.86,746818,768x512,15.194,,,,
bikes,30,0.102366074,5.16,748531,768x512,15.2289,,,,
bikes,31,0.101788023,4.77,752237,768x512,15.3043,,,,
bikes,32,0.101924333,4.89,755297,768x512,15.3665,,,,
bikes,33,0.102400984,4.84,756650,768x512,15.394,,,,
bikes,34,0.098081023,4.57,759891,768x512,15.46,,,,
bikes,35,0.103764538,5.13,759712,768x512,15.4563,,,,
bikes,36,0.101701802,4.96,761536,768x512,15.4934,,,,
bikes,37,0.099941878,4.87,762710,768x512,15.5173,,,,
