Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;ssim;psnr;mse;;avg fs;min fs;max fs;median
big_building;57;0,539743438;25,53;10824833;7216x5412;2,2174;0,974648517;37,18636003;12,42923381;;;;;
big_building;58;0,54461691;23,97;11050998;7216x5412;2,2637;0,975186854;37,28942155;12,1377505;;;;;
big_building;59;0,542792626;25,28;11166818;7216x5412;2,2875;0,975501437;37,34864466;11,97335597;;;;;
big_building;60;0,548081268;26,32;11297940;7216x5412;2,3143;0,975878929;37,42819;11,75604827;;;;;
big_building;61;0,559669188;26,75;11552971;7216x5412;2,3666;0,976428236;37,53583446;11,46824375;;;;;
big_building;62;0,55701939;27,74;11691699;7216x5412;2,395;0,976772434;37,61142481;11,27036237;;;;;
big_building;63;0,555131766;26,43;11950557;7216x5412;2,448;0,977291074;37,71132337;11,01407486;;;;;
big_building;64;0,567567467;31,66;12080300;7216x5412;2,4746;0,977602311;37,78180776;10,83676323;;;;;
big_building;65;0,561647023;25,74;12378267;7216x5412;2,5356;0,978173659;37,90534281;10,53285438;;;;;
big_building;66;0,571915568;31,45;12527530;7216x5412;2,5662;0,978534659;37,99229586;10,32406607;;;;;
big_building;67;0,572974231;24,85;12726724;7216x5412;2,607;0,978958439;38,0884027;10,09810985;;;;;
big_building;68;0,576273639;25,57;13079339;7216x5412;2,6793;0,979522003;38,21347765;9,811436454;;;;;
big_building;69;0,580062198;27,76;13268638;7216x5412;2,718;0,979880726;38,29939395;9,619244555;;;;;
big_building;70;0,58873118;25,16;13613124;7216x5412;2,7886;0,980497841;38,44888851;9,293761214;;;;;
big_building;71;0,599219216;33,21;13867803;7216x5412;2,8408;0,98093586;38,5683716;9,041556517;;;;;
big_building;72;0,598427354;27,64;14087191;7216x5412;2,8857;0,981332612;38,67830053;8,815568164;;;;;
big_building;73;0,596297789;29,28;14423233;7216x5412;2,9545;0,981741848;38,78110735;8,609335379;;;;;
big_building;74;0,619593437;34,88;14917409;7216x5412;3,0558;0,982476922;38,97354163;8,236186982;;;;;
big_building;75;0,604276378;26,7;14978135;7216x5412;3,0682;0,982650567;39,03630598;8,118013382;;;;;
big_building;76;0,631592196;27,44;15332222;7216x5412;3,1408;0,983131215;39,18806067;7,839246017;;;;;
big_building;77;0,637788413;32,35;15923112;7216x5412;3,2618;0,983876227;39,40017971;7,465560001;;;;;
big_building;78;0,647312126;36,86;16369846;7216x5412;3,3533;0,984300494;39,53152129;7,243162547;;;;;
big_building;79;0,635192605;31,53;16709030;7216x5412;3,4228;0,984729132;39,68205265;6,99640748;;;;;
big_building;80;0,639625107;30,3;17159811;7216x5412;3,5151;0,985225761;39,85746205;6,719456647;;;;;
big_building;81;0,652188988;29,05;17815994;7216x5412;3,6496;0,985902492;40,08927772;6,370192976;;;;;
big_building;82;0,660284808;33,48;18242386;7216x5412;3,7369;0,986315893;40,25476854;6,132019215;;;;;
big_building;83;0,673367541;29,49;19059844;7216x5412;3,9044;0,986923776;40,48025923;5,821761877;;;;;
big_building;84;0,706997655;39,8;19633001;7216x5412;4,0218;0,987443079;40,693392;5,542952552;;;;;
big_building;85;0,697599852;29,76;20163776;7216x5412;4,1305;0,987910482;40,9163723;5,265542608;;;;;
big_building;86;0,696390378;32,07;21223889;7216x5412;4,3477;0,988572001;41,21667119;4,913752088;;;;;
big_building;87;0,707185806;33,08;21826109;7216x5412;4,471;0,989039553;41,45551103;4,650817066;;;;;
big_building;88;0,729323761;33,16;23020779;7216x5412;4,7158;0,989688312;41,79102781;4,305043858;;;;;
big_building;89;0,750766495;40,91;23929435;7216x5412;4,9019;0,990236233;42,11197387;3,998369941;;;;;
big_building;90;0,759998707;31,51;25478124;7216x5412;5,2191;0,990916732;42,51838656;3,641176277;;;;;
big_building;91;0,784335869;36,64;26713361;7216x5412;5,4722;0,991548907;42,94011315;3,304220686;;;;;
big_building;92;0,796817449;33,8;27977257;7216x5412;5,7311;0,992143216;43,40429333;2,969279144;;;;;
big_building;93;0,859779116;35,45;30401244;7216x5412;6,2276;0,992904274;43,99534657;2,591467128;;;;;
big_building;94;0,893988212;47,05;33239787;7216x5412;6,8091;0,993658362;44,71623856;2,195111094;;;;;
big_building;95;0,924861509;38,6;36599537;7216x5412;7,4974;0,994444428;45,55623972;1,809074236;;;;;
big_building;96;0,993795021;43,33;40795680;7216x5412;8,3569;0,995368395;46,78378905;1,363645411;;;;;
big_building;97;1,08981319;55,38;45821393;7216x5412;9,3865;0,996278319;48,32419254;0,956447434;;;;;
big_building;98;1,202514392;57,8;52048532;7216x5412;10,6621;0,997251942;50,66534682;0,557886278;;;;;
big_building;99;1,336323476;57,44;61461124;7216x5412;12,5903;0,998510258;54,69336515;0,22067028;;;;;
big_tree;64;0,414736595;18,83;9286741;6088x4550;2,682;0,950595754;36,20719389;15,57259439;;;;;
big_tree;65;0,426789706;18,81;9531618;6088x4550;2,7527;0,951660638;36,30775657;15,2161473;;;;;
big_tree;66;0,434156364;25,26;9657923;6088x4550;2,7892;0,95238154;36,38005207;14,96494601;;;;;
big_tree;67;0,42465921;18,65;9819187;6088x4550;2,8358;0,953240134;36,46005994;14,69177834;;;;;
big_tree;68;0,42448006;18,2;10101317;6088x4550;2,9173;0,954312229;36,56487756;14,34143486;;;;;
big_tree;69;0,444749711;25,55;10269307;6088x4550;2,9658;0,955018123;36,6349448;14,11191268;;;;;
big_tree;70;0,438407595;19,09;10559446;6088x4550;3,0496;0,956282615;36,76350419;13,70029574;;;;;
big_tree;71;0,439048787;19,16;10771429;6088x4550;3,1108;0,957199005;36,85978143;13,39992037;;;;;
big_tree;72;0,447707678;22,29;10967610;6088x4550;3,1674;0,958076466;36,95540208;13,10811228;;;;;
big_tree;73;0,450367965;20,4;11255665;6088x4550;3,2506;0,958897328;37,03874562;12,85895863;;;;;
big_tree;74;0,458012034;21,64;11653389;6088x4550;3,3655;0,960350398;37,19936533;12,39206914;;;;;
big_tree;75;0,457805883;22,33;11709979;6088x4550;3,3818;0,960846071;37,25515591;12,2338956;;;;;
big_tree;76;0,468954421;22,35;12028167;6088x4550;3,4737;0,962004827;37,38692455;11,86828335;;;;;
big_tree;77;0,485704753;28,22;12505520;6088x4550;3,6116;0,963531747;37,56687871;11,38655871;;;;;
big_tree;78;0,48489685;21,49;12870646;6088x4550;3,7171;0,964473372;37,67704298;11,10135685;;;;;
big_tree;79;0,480945361;20,98;13174544;6088x4550;3,8048;0,965544894;37,8137467;10,75735971;;;;;
big_tree;80;0,499030186;27,07;13535683;6088x4550;3,9091;0,966725078;37,96730954;10,38363483;;;;;
big_tree;81;0,494488494;21,93;14070365;6088x4550;4,0635;0,968249106;38,17119091;9,907435873;;;;;
big_tree;82;0,50044541;24,15;14459224;6088x4550;4,1758;0,969361541;38,32534295;9,561941127;;;;;
big_tree;83;0,511764197;21,9;15100835;6088x4550;4,3611;0,97072511;38,5216965;9,139253236;;;;;
big_tree;84;0,517217831;22,62;15597750;6088x4550;4,5047;0,972038138;38,72327136;8,724754697;;;;;
big_tree;85;0,535021566;26,44;16082181;6088x4550;4,6446;0,973361367;38,9389545;8,302041715;;;;;
big_tree;86;0,533910623;22,32;16957174;6088x4550;4,8973;0,974970409;39,21816536;7,785093356;;;;;
big_tree;87;0,568840531;31,85;17499526;6088x4550;5,0539;0,976266657;39,45761732;7,367474284;;;;;
big_tree;88;0,565150801;23,38;18528778;6088x4550;5,3511;0,977996953;39,79284937;6,820173511;;;;;
big_tree;89;0,579600357;26,72;19353199;6088x4550;5,5892;0,979521178;40,12473494;6,318396365;;;;;
big_tree;90;0,593871142;25,65;20691604;6088x4550;5,9758;0,981278108;40,54465067;5,736081248;;;;;
big_tree;91;0,610919146;25,38;21788833;6088x4550;6,2927;0,982962734;40,99401767;5,172239113;;;;;
big_tree;92;0,630768635;26,21;23008767;6088x4550;6,645;0,984750334;41,53751916;4,563819343;;;;;
big_tree;93;0,660490629;26,43;25022263;6088x4550;7,2265;0,986614262;42,1945878;3,923029559;;;;;
big_tree;94;0,698661334;32,79;27544696;6088x4550;7,955;0,988585433;43,04389444;3,226197251;;;;;
big_tree;95;0,733492541;30,7;30378374;6088x4550;8,7734;0,990441412;44,03812049;2,566068889;;;;;
big_tree;96;0,793624121;34,97;33842344;6088x4550;9,7738;0,992516307;45,48107203;1,840658234;;;;;
big_tree;97;0,880067577;44,33;37859712;6088x4550;10,934;0,994384212;47,29510744;1,212186984;;;;;
big_tree;98;0,936200247;38,23;42495284;6088x4550;12,2728;0,996293319;50,08655871;0,637418244;;;;;
big_tree;99;1,019748776;41,26;48631732;6088x4550;14,045;0,998282617;54,62888102;0,223971242;;;;;
bridge;70;0,187670049;9,72;4531215;2749x4049;3,2567;0,950617631;36,62465398;14,1453912;;;;;
bridge;71;0,188964531;9,42;4620268;2749x4049;3,3207;0,951649549;36,71768611;13,84559903;;;;;
bridge;72;0,190746587;9,4;4702431;2749x4049;3,3797;0,952714732;36,81496763;13,53890679;;;;;
