Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;ssim;psnr;mse;;avg fs;min fs;max fs;median
big_building;92;0,796817449;33,8;27977257;7216x5412;5,7311;0,992143216;43,40429333;2,969279144;;;;;
big_building;93;0,859779116;35,45;30401244;7216x5412;6,2276;0,992904274;43,99534657;2,591467128;;;;;
big_building;94;0,893988212;47,05;33239787;7216x5412;6,8091;0,993658362;44,71623856;2,195111094;;;;;
big_building;95;0,924861509;38,6;36599537;7216x5412;7,4974;0,994444428;45,55623972;1,809074236;;;;;
big_building;96;0,993795021;43,33;40795680;7216x5412;8,3569;0,995368395;46,78378905;1,363645411;;;;;
big_building;97;1,08981319;55,38;45821393;7216x5412;9,3865;0,996278319;48,32419254;0,956447434;;;;;
big_building;98;1,202514392;57,8;52048532;7216x5412;10,6621;0,997251942;50,66534682;0,557886278;;;;;
big_building;99;1,336323476;57,44;61461124;7216x5412;12,5903;0,998510258;54,69336515;0,22067028;;;;;
big_tree;95;0,733492541;30,7;30378374;6088x4550;8,7734;0,990441412;44,03812049;2,566068889;;;;;
big_tree;96;0,793624121;34,97;33842344;6088x4550;9,7738;0,992516307;45,48107203;1,840658234;;;;;
big_tree;97;0,880067577;44,33;37859712;6088x4550;10,934;0,994384212;47,29510744;1,212186984;;;;;
big_tree;98;0,936200247;38,23;42495284;6088x4550;12,2728;0,996293319;50,08655871;0,637418244;;;;;
big_tree;99;1,019748776;41,26;48631732;6088x4550;14,045;0,998282617;54,62888102;0,223971242;;;;;
bridge;95;0,315427747;15,69;12810211;2749x4049;9,2071;0,990478978;43,85148055;2,678750751;;;;;
bridge;96;0,33639795;14,76;14226493;2749x4049;10,225;0,99295329;45,31849259;1,910869825;;;;;
bridge;97;0,361081861;15,9;15863649;2749x4049;11,4017;0,995068766;47,1643786;1,249230275;;;;;
bridge;98;0,40449652;22,09;17677702;2749x4049;12,7055;0,996997912;50,02402559;0,646662685;;;;;
bridge;99;0,422544525;19,22;20168640;2749x4049;14,4958;0,998659667;54,57150505;0,226949827;;;;;
cathedral;95;0,150678367;7,97;5642191;2000x3008;7,5029;0,990623572;45,06050429;2,027822473;;;;;
cathedral;96;0,166664416;8,45;6348626;2000x3008;8,4423;0,992620568;46,33738283;1,511270058;;;;;
cathedral;97;0,181298533;9,52;7174747;2000x3008;9,5408;0,994448751;47,95181005;1,042075909;;;;;
cathedral;98;0,199865939;10,17;8138113;2000x3008;10,8219;0,99631093;50,49768717;0,579844637;;;;;
cathedral;99;0,215749499;11,15;9501423;2000x3008;12,6348;0,998247048;54,82593392;0,21403607;;;;;
deer;97;0,386542065;20,41;16739329;4043x2641;12,5416;0,993163906;46,6446311;1,408047323;;;;;
deer;98;0,399828908;18,01;18243508;4043x2641;13,6686;0,996077419;49,82810819;0,676502713;;;;;
deer;99;0,417823943;19,23;20279966;4043x2641;15,1944;0,99830023;54,57563993;0,226733853;;;;;
fireworks;83;0,087473498;4,48;1343061;3136x2352;1,4567;0,992097756;45,45708099;1,850854426;;;;;
fireworks;84;0,087931279;4,53;1387093;3136x2352;1,5044;0,992376922;45,68536924;1,756076524;;;;;
fireworks;85;0,088805082;4,68;1422064;3136x2352;1,5423;0,992687943;45,91873293;1,664205941;;;;;
fireworks;86;0,089645394;4,51;1507979;3136x2352;1,6355;0,993715749;46,2569206;1,539530512;;;;;
fireworks;87;0,098985637;5,08;1554891;3136x2352;1,6864;0,99388672;46,50348439;1,454560943;;;;;
fireworks;88;0,093730494;4,92;1655613;3136x2352;1,7957;0,994267325;46,85766359;1,340645644;;;;;
fireworks;89;0,094693896;5,01;1720744;3136x2352;1,8663;0,994482723;47,17671832;1,245685843;;;;;
fireworks;90;0,096750162;5,14;1853870;3136x2352;2,0107;0,99491797;47,60822556;1,12786678;;;;;
fireworks;91;0,098816067;5,19;1952532;3136x2352;2,1177;0,995159429;48,01962231;1,025930945;;;;;
fireworks;92;0,099933259;5,23;2048710;3136x2352;2,222;0,995408384;48,46968394;0,924936604;;;;;
fireworks;93;0,103162407;5,39;2281946;3136x2352;2,475;0,995816936;49,05826863;0,807706352;;;;;
fireworks;94;0,107191398;5,49;2523653;3136x2352;2,7371;0,99615756;49,72778249;0,692312403;;;;;
fireworks;95;0,114306456;5,72;2842351;3136x2352;3,0828;0,996548952;50,49435487;0,580289716;;;;;
fireworks;96;0,12436377;6,32;3206318;3136x2352;3,4776;0,99699889;51,53722725;0,456412611;;;;;
fireworks;97;0,127781689;7,1;3670074;3136x2352;3,9806;0,997473437;52,81834571;0,339817538;;;;;
fireworks;98;0,144880282;8,37;4212811;3136x2352;4,5692;0,997974826;54,58691524;0,226145962;;;;;
fireworks;99;0,156508241;7,99;5260586;3136x2352;5,7057;0,998806224;57,86407087;0,106334275;;;;;
flower_foveon;84;0,041137153;2,04;525411;2268x1512;1,2257;0,990166042;48,22585224;0,978352;;;;;
flower_foveon;85;0,041930584;2,15;540657;2268x1512;1,2612;0,990280502;48,33045421;0,955069419;;;;;
flower_foveon;86;0,042103965;2,17;586556;2268x1512;1,3683;0,99056169;48,55727684;0,906468417;;;;;
flower_foveon;87;0,043162218;2,4;607129;2268x1512;1,4163;0,990689739;48,66154906;0,884963696;;;;;
flower_foveon;88;0,048421991;2,62;661285;2268x1512;1,5427;0,990990341;48,8704608;0,843401329;;;;;
flower_foveon;89;0,044599141;2,57;689908;2268x1512;1,6094;0,991153944;49,01418231;0,815947338;;;;;
flower_foveon;90;0,045273063;2,29;766609;2268x1512;1,7884;0,991527379;49,30227213;0,763577545;;;;;
flower_foveon;91;0,046484256;2,55;813234;2268x1512;1,8971;0,991780786;49,4990181;0,729757472;;;;;
flower_foveon;92;0,047386349;2,62;858748;2268x1512;2,0033;0,99201429;49,69960897;0,696818165;;;;;
flower_foveon;93;0,050959187;2,83;988889;2268x1512;2,3069;0,992484179;50,06336239;0,640831899;;;;;
flower_foveon;94;0,051453448;2,55;1120093;2268x1512;2,613;0,992847528;50,38544846;0,595025413;;;;;
flower_foveon;95;0,054632477;2,93;1298016;2268x1512;3,0281;0,993331476;50,79612688;0,541336951;;;;;
flower_foveon;96;0,057724474;3,02;1483692;2268x1512;3,4612;0,993890119;51,29371727;0,482734829;;;;;
flower_foveon;97;0,063704329;3,09;1746783;2268x1512;4,075;0,994632999;51,94829874;0,415193444;;;;;
flower_foveon;98;0,071334288;4,01;2100483;2268x1512;4,9002;0,99563641;52,86065756;0,336522886;;;;;
flower_foveon;99;0,095351238;6,61;2830027;2268x1512;6,6021;0,997612239;55,44067824;0,185785808;;;;;
hdr;86;0,082803866;4,48;1413720;3072x2048;1,7976;0,990041347;46,74189798;1,376862473;;;;;
hdr;87;0,083204218;4,38;1457399;3072x2048;1,8531;0,990260818;46,88382189;1,332594977;;;;;
hdr;88;0,085223543;4,46;1567448;3072x2048;1,9931;0,990624299;47,12187511;1,261516253;;;;;
hdr;89;0,085860654;4,3;1635081;3072x2048;2,0791;0,990896297;47,31687834;1,206125577;;;;;
hdr;90;0,090761017;5,17;1793778;3072x2048;2,2809;0,991297161;47,62907686;1,122464657;;;;;
hdr;91;0,104685201;9,08;1899354;3072x2048;2,4151;0,99162932;47,87930883;1,059618367;;;;;
hdr;92;0,09224092;4,7;2004529;3072x2048;2,5488;0,991909607;48,11966141;1,002568881;;;;;
hdr;93;0,096843322;4,98;2271292;3072x2048;2,888;0,992372569;48,5155388;0,915222062;;;;;
hdr;94;0,100466711;5,05;2547702;3072x2048;3,2395;0,992792665;48,90490014;0,836739646;;;;;
hdr;95;0,107586619;5,79;2924121;3072x2048;3,7182;0,99328082;49,37270423;0,75129403;;;;;
hdr;96;0,114032845;5,93;3337688;3072x2048;4,244;0,993873707;49,99910228;0,650384426;;;;;
hdr;97;0,126977237;6,46;3921635;3072x2048;4,9866;0,994574386;50,7816155;0,543148783;;;;;
hdr;98;0,15213824;9,91;4728830;3072x2048;6,013;0,995494338;51,91602405;0,418290456;;;;;
hdr;99;0,180905022;8,97;6305563;3072x2048;8,0179;0,997360948;54,79409912;0,215610769;;;;;
leaves_iso_1600;88;0,152755832;10,95;5010548;3008x2000;6,6629;0,990450239;41,1369416;5,004793938;;;;;
leaves_iso_1600;89;0,148873332;7,45;5211995;3008x2000;6,9308;0,991039338;41,48980434;4,614237312;;;;;
leaves_iso_1600;90;0,146289905;7,38;5521044;3008x2000;7,3418;0,991726456;41,92960239;4,169847019;;;;;
leaves_iso_1600;91;0,150878957;7,55;5788611;3008x2000;7,6976;0,992385245;42,38851992;3,751702294;;;;;
leaves_iso_1600;92;0,154444866;7,85;6092148;3008x2000;8,1012;0,99301288;42,90585344;3,330389406;;;;;
leaves_iso_1600;93;0,169015512;8,61;6559391;3008x2000;8,7225;0,993763647;43,54452522;2,874933732;;;;;
leaves_iso_1600;94;0,183492518;12,31;7148769;3008x2000;9,5063;0,994541147;44,32905186;2,399800698;;;;;
leaves_iso_1600;95;0,185700464;9,16;7817732;3008x2000;10,3959;0,995315223;45,23303192;1,948844415;;;;;
leaves_iso_1600;96;0,19239051;9,52;8620303;3008x2000;11,4631;0,996224735;46,54177816;1,441791777;;;;;
leaves_iso_1600;97;0,212889362;10,41;9510136;3008x2000;12,6464;0,997081421;48,16783735;0,991508921;;;;;
leaves_iso_1600;98;0,225126862;11,37;10550343;3008x2000;14,0297;0,997965516;50,6229176;0,563363364;;;;;
leaves_iso_1600;99;0,251569888;14,58;11831866;3008x2000;15,7338;0,99897558;54,78262248;0,216181294;;;;;
leaves_iso_200;93;0,142744157;7,24;5461996;3008x2000;7,2632;0,990667113;41,54951234;4,551233599;;;;;
leaves_iso_200;94;0,149396233;8,3;5926430;3008x2000;7,8808;0,992245123;42,45741949;3,692652261;;;;;
leaves_iso_200;95;0,157954625;8,67;6474290;3008x2000;8,6094;0,993713524;43,52267697;2,889433234;;;;;
leaves_iso_200;96;0,171138527;9,9;7141529;3008x2000;9,4967;0,995309139;45,07695995;2,02015348;;;;;
leaves_iso_200;97;0,20424862;13,21;7935956;3008x2000;10,5531;0,996676959;47,04003769;1,285513353;;;;;
leaves_iso_200;98;0,20031452;10;8917345;3008x2000;11,8581;0,997958437;50,03732455;0,644685505;;;;;
leaves_iso_200;99;0,219340578;10,57;10420274;3008x2000;13,8567;0,99909273;54,71618869;0,21951363;;;;;
nightshot_iso_100;82;0,109019792;9,42;1528470;3136x2352;1,6578;0,990031256;45,64669242;1,771785402;;;;;
nightshot_iso_100;83;0,097084283;4,78;1630864;3136x2352;1,7688;0,990421693;45,89219062;1,674408034;;;;;
nightshot_iso_100;84;0,097922484;4,77;1693885;3136x2352;1,8372;0,990666778;46,07229125;1,606390901;;;;;
nightshot_iso_100;85;0,097886585;4,95;1738809;3136x2352;1,8859;0,990847785;46,22732756;1,550056771;;;;;
nightshot_iso_100;86;0,10018436;5,13;1862822;3136x2352;2,0204;0,991222635;46,51240573;1,451576031;;;;;
nightshot_iso_100;87;0,100919502;5,24;1923825;3136x2352;2,0866;0,991421444;46,68946415;1,393586548;;;;;
nightshot_iso_100;88;0,103289938;5,04;2066165;3136x2352;2,2409;0,991782684;46,97069585;1,306203298;;;;;
nightshot_iso_100;89;0,104683901;5,42;2153609;3136x2352;2,3358;0,992026663;47,20136833;1,238635513;;;;;
nightshot_iso_100;90;0,110319575;6,33;2351504;3136x2352;2,5504;0,992448156;47,56318847;1,139623808;;;;;
nightshot_iso_100;91;0,11227255;6,01;2484427;3136x2352;2,6946;0,992763009;47,87217895;1,061359389;;;;;
nightshot_iso_100;92;0,117022472;5,91;2610843;3136x2352;2,8317;0,993044144;48,17200333;0,990558269;;;;;
nightshot_iso_100;93;0,118456966;5,91;2931924;3136x2352;3,18;0,993540623;48,66116159;0,885042654;;;;;
nightshot_iso_100;94;0,124000219;6,33;3261008;3136x2352;3,5369;0,993967276;49,15145452;0,790560131;;;;;
nightshot_iso_100;95;0,138450075;6,82;3690885;3136x2352;4,0031;0,99448005;49,74972374;0,68882355;;;;;
nightshot_iso_100;96;0,140814752;8,46;4157533;3136x2352;4,5093;0,995082253;50,55050162;0,572835863;;;;;
nightshot_iso_100;97;0,156740561;7,9;4789989;3136x2352;5,1953;0,995801336;51,58213635;0,451717302;;;;;
nightshot_iso_100;98;0,165227272;8,31;5552928;3136x2352;6,0228;0,996584203;52,97227224;0,327984361;;;;;
nightshot_iso_100;99;0,197923964;10,07;7067445;3136x2352;7,6654;0,997961519;55,83318427;0,169731299;;;;;
nightshot_iso_1600;96;0,23636072;13,09;9179837;3136x2352;9,9566;0,991011662;45,39579285;1,877159067;;;;;
nightshot_iso_1600;97;0,235874469;11,8;10249092;3136x2352;11,1163;0,993598413;47,34172311;1,199245368;;;;;
nightshot_iso_1600;98;0,260109439;12,63;11369809;3136x2352;12,3318;0,996062298;50,30852989;0,60565788;;;;;
nightshot_iso_1600;99;0,276879171;13,31;12957741;3136x2352;14,0541;0,998273759;54,96498082;0,207291875;;;;;
spider_web;81;0,144907652;7,42;2048281;4256x2848;1,3518;0,990245035;48,23631273;0,975998359;;;;;
spider_web;82;0,149643234;7,72;2117050;4256x2848;1,3972;0,990459013;48,37411465;0,94551603;;;;;
spider_web;83;0,149975774;7,84;2292103;4256x2848;1,5128;0,991024593;48,71447391;0,874244622;;;;;
spider_web;84;0,152935312;7,89;2388571;4256x2848;1,5764;0,991364133;48,94107124;0,82979963;;;;;
spider_web;85;0,155306268;9,08;2451915;4256x2848;1,6182;0,991570382;49,05904001;0,807562902;;;;;
spider_web;86;0,15606868;7,8;2661763;4256x2848;1,7567;0,992088239;49,43516301;0,740566496;;;;;
spider_web;87;0,157353873;8,15;2752143;4256x2848;1,8164;0,992347545;49,6071;0,711820287;;;;;
spider_web;88;0,162046304;8,24;2971544;4256x2848;1,9612;0,992809882;49,94002846;0,659291559;;;;;
spider_web;89;0,164585841;8,36;3105824;4256x2848;2,0498;0,993097199;50,15129119;0,627987851;;;;;
spider_web;90;0,171391178;10,32;3428147;4256x2848;2,2626;0,993627867;50,62650243;0,562898534;;;;;
spider_web;91;0,178192465;9,12;3619815;4256x2848;2,3891;0,994021986;50,95700684;0,521650559;;;;;
spider_web;92;0,175985359;8,14;3781463;4256x2848;2,4957;0,994274265;51,20111002;0,49313901;;;;;
spider_web;93;0,186859046;9,64;4274740;4256x2848;2,8213;0,99491599;51,85110354;0,42459024;;;;;
spider_web;94;0,191774949;9,51;4792480;4256x2848;3,163;0,995346772;52,32087919;0,381059192;;;;;
spider_web;95;0,219644078;13,19;5378410;4256x2848;3,5497;0,995916819;52,98919724;0,326708653;;;;;
spider_web;96;0,211434288;10,21;5950150;4256x2848;3,9271;0,996513568;53,77424834;0,272681407;;;;;
spider_web;97;0,229937224;11,73;6676136;4256x2848;4,4062;0,997254011;54,87476863;0,2116428;;;;;
spider_web;98;0,241208872;12,07;7324765;4256x2848;4,8343;0,997772035;55,85064393;0,169050309;;;;;
spider_web;99;0,28059656;16,14;9113951;4256x2848;6,0152;0,998584002;57,98281717;0,103466234;;;;;
