filename,codec,q_flag,ssim,psnr,mse,,,,
woman.png,JPEG XL,0,0.673089298362632,24.4719723265078,232.211181520062,,0.888335970624591,31.2971908269917,77.5277200344642
woman.png,JPEG XL,1,0.682606096273625,24.5651908117666,227.280030864198,,,,
woman.png,JPEG XL,2,0.691265829172259,24.6434830229979,223.219462770062,,,,
woman.png,JPEG XL,3,0.698517307990095,24.7234012827903,219.149373070988,,,,
woman.png,JPEG XL,4,0.706603211422769,24.7995635631457,215.339650848765,,,,
woman.png,JPEG XL,5,0.642797027537176,24.5491238538146,228.122422839506,,,,
woman.png,JPEG XL,6,0.653210610549884,24.695103773426,220.581956018519,,,,
woman.png,JPEG XL,7,0.663969662175359,24.8611179472645,212.309078896605,,,,
woman.png,JPEG XL,8,0.673055790826839,24.9954483075325,205.842728587963,,,,
woman.png,JPEG XL,9,0.684013328024861,25.1562828005269,198.359077932099,,,,
woman.png,JPEG XL,10,0.693775400568869,25.3179073897862,191.112732445988,,,,
woman.png,JPEG XL,11,0.704686887361095,25.4813046286131,184.055965470679,,,,
woman.png,JPEG XL,12,0.716026205016091,25.6604646176474,176.617567515432,,,,
woman.png,JPEG XL,13,0.726832400237331,25.829067282252,169.892275270062,,,,
woman.png,JPEG XL,14,0.737167188829139,26.0042011654045,163.177488425926,,,,
woman.png,JPEG XL,15,0.747388094701169,26.1795870155528,156.719002700617,,,,
woman.png,JPEG XL,16,0.756115540642456,26.3451325460696,150.857569444444,,,,
woman.png,JPEG XL,17,0.76605736245969,26.5320444643,144.502684220679,,,,
woman.png,JPEG XL,18,0.775176551301612,26.6926512946886,139.256421682099,,,,
woman.png,JPEG XL,19,0.783770955735831,26.884689544211,133.232877121914,,,,
woman.png,JPEG XL,20,0.792173270694326,27.0725391390029,127.592881944444,,,,
woman.png,JPEG XL,21,0.800427886610515,27.2468306895766,122.573698881173,,,,
woman.png,JPEG XL,22,0.80758830450966,27.3875263069293,118.666389853395,,,,
woman.png,JPEG XL,23,0.8140591689364,27.5500080461158,114.308771219136,,,,
woman.png,JPEG XL,24,0.820699209705647,27.7080479846144,110.223846450617,,,,
woman.png,JPEG XL,25,0.826064114135644,27.8402416101243,106.919322916667,,,,
woman.png,JPEG XL,26,0.831272070925724,27.9837640044891,103.443679591049,,,,
woman.png,JPEG XL,27,0.835489937771863,28.1052202563252,100.590816936728,,,,
woman.png,JPEG XL,28,0.839048602657571,28.2056407080766,98.2915740740741,,,,
woman.png,JPEG XL,29,0.841333947654847,28.2626984525425,97.0086622299383,,,,
woman.png,JPEG XL,30,0.843401595987612,28.3209655855852,95.715837191358,,,,
woman.png,JPEG XL,31,0.845227959676809,28.3687766052384,94.667890625,,,,
woman.png,JPEG XL,32,0.847284895709864,28.4367771623698,93.1971527777778,,,,
woman.png,JPEG XL,33,0.849089043828423,28.4850729346806,92.1664940200617,,,,
woman.png,JPEG XL,34,0.851059384114377,28.5363439496714,91.0848119212963,,,,
woman.png,JPEG XL,35,0.852948750982446,28.5881556294581,90.0046190200617,,,,
woman.png,JPEG XL,36,0.854545989764523,28.6525006159347,88.6809423225309,,,,
woman.png,JPEG XL,37,0.856434767227255,28.7004440720848,87.7073427854938,,,,
woman.png,JPEG XL,38,0.858110719538874,28.7754233131338,86.2061062885802,,,,
woman.png,JPEG XL,39,0.860010881402121,28.8402675823713,84.9285291280864,,,,
woman.png,JPEG XL,40,0.861955204324049,28.9005248395908,83.7583043981482,,,,
woman.png,JPEG XL,41,0.863774285779035,28.9643746505645,82.5359008487654,,,,
woman.png,JPEG XL,42,0.865816809293685,29.0411431053012,81.0897665895062,,,,
woman.png,JPEG XL,43,0.867685257404934,29.1028416549738,79.9458998842593,,,,
woman.png,JPEG XL,44,0.869929668920696,29.174880258751,78.6307349537037,,,,
woman.png,JPEG XL,45,0.871732216570151,29.2457253629475,77.3584616126543,,,,
woman.png,JPEG XL,46,0.873471082284834,29.2914922356567,76.547522183642,,,,
woman.png,JPEG XL,47,0.875424888401967,29.363983911964,75.2804089506173,,,,
woman.png,JPEG XL,48,0.877263817955385,29.4379220925352,74.0096161265432,,,,
woman.png,JPEG XL,49,0.879171976066469,29.5084623584268,72.8172251157407,,,,
woman.png,JPEG XL,50,0.88114099727425,29.5777616062043,71.6645206404321,,,,
woman.png,JPEG XL,51,0.883271981795937,29.6600193364625,70.3199295910494,,,,
woman.png,JPEG XL,52,0.885120607061933,29.7411818733301,69.01796875,,,,
woman.png,JPEG XL,53,0.886899942321015,29.8215917210148,67.7518547453704,,,,
woman.png,JPEG XL,54,0.888143798154797,29.8812976588292,66.8267891589506,,,,
woman.png,JPEG XL,55,0.889558505454693,29.9452964505062,65.8492322530864,,,,
woman.png,JPEG XL,56,0.890880406423817,30.0060196110132,64.9349334490741,,,,
woman.png,JPEG XL,57,0.891787457959811,29.9918928683777,65.1464978780864,,,,
woman.png,JPEG XL,58,0.892893669735695,30.0586493422909,64.1527719907408,,,,
woman.png,JPEG XL,59,0.894419134396017,30.128728383809,63.1258912037037,,,,
woman.png,JPEG XL,60,0.895875281628197,30.1906913726545,62.2316367669753,,,,
woman.png,JPEG XL,61,0.897307559717547,30.2607857969525,61.235290316358,,,,
woman.png,JPEG XL,62,0.898831897167289,30.3317618553988,60.2426649305556,,,,
woman.png,JPEG XL,63,0.900350868139219,30.417729676267,59.061897183642,,,,
woman.png,JPEG XL,64,0.901779573157047,30.4929863027205,58.0472608024691,,,,
woman.png,JPEG XL,65,0.916942694368603,31.3002365895575,48.2010725308642,,,,
woman.png,JPEG XL,66,0.918218421227495,31.3889655315625,47.2262876157407,,,,
woman.png,JPEG XL,67,0.919582879115345,31.4759082734306,46.2902507716049,,,,
woman.png,JPEG XL,68,0.921074315491715,31.5610174928544,45.3919261188272,,,,
woman.png,JPEG XL,69,0.922418129353393,31.6533409855784,44.4371566358025,,,,
woman.png,JPEG XL,70,0.923857698923597,31.7438820169239,43.5203279320988,,,,
woman.png,JPEG XL,71,0.925279434221104,31.8479650841526,42.4897183641975,,,,
woman.png,JPEG XL,72,0.92674508446732,31.9465878409252,41.5357040895062,,,,
woman.png,JPEG XL,73,0.928261891178293,32.0574757464464,40.4886024305556,,,,
woman.png,JPEG XL,74,0.9297864642954,32.1436173432434,39.6934297839506,,,,
