filename,codec,q_flag,ssim,psnr,mse,,,,
woman.png,JPEG XL,0,0.57262353513632,23.4285796406839,295.27208912037,,0.872488660424952,30.7138113637625,95.9865907823566
woman.png,JPEG XL,1,0.579328027625245,23.5006351788272,290.41352816358,,,,
woman.png,JPEG XL,2,0.587730990074929,23.6010361288349,283.776709104938,,,,
woman.png,JPEG XL,3,0.596883488399637,23.6878978828144,278.157370756173,,,,
woman.png,JPEG XL,4,0.605469855659175,23.7923977212154,271.544236111111,,,,
woman.png,JPEG XL,5,0.595604755473547,23.9093120302676,264.331644483025,,,,
woman.png,JPEG XL,6,0.604465114065288,23.9967953885569,259.060274884259,,,,
woman.png,JPEG XL,7,0.613777108085036,24.1143999623368,252.139196566358,,,,
woman.png,JPEG XL,8,0.623029211790856,24.2234448867838,245.887172067901,,,,
woman.png,JPEG XL,9,0.631987003569819,24.3528816854994,238.666900077161,,,,
woman.png,JPEG XL,10,0.642325731258371,24.4891534419268,231.294346064815,,,,
woman.png,JPEG XL,11,0.652225100518692,24.6208040913831,224.388167438272,,,,
woman.png,JPEG XL,12,0.663416085875293,24.7867511520521,215.975876736111,,,,
woman.png,JPEG XL,13,0.673278078586244,24.9266568587444,209.129199459877,,,,
woman.png,JPEG XL,14,0.686259418686694,25.1083411218982,200.560890239198,,,,
woman.png,JPEG XL,15,0.697314242677962,25.2707097961907,193.201005015432,,,,
woman.png,JPEG XL,16,0.70742156025515,25.4372357650322,185.933131751543,,,,
woman.png,JPEG XL,17,0.71862648659831,25.609855388222,178.68776716821,,,,
woman.png,JPEG XL,18,0.728575107572148,25.7633732609974,172.481704282407,,,,
woman.png,JPEG XL,19,0.738182658868507,25.9426976870658,165.504799382716,,,,
woman.png,JPEG XL,20,0.747892016356241,26.1201547724994,158.878409529321,,,,
woman.png,JPEG XL,21,0.756904393819971,26.2807404668944,153.110972222222,,,,
woman.png,JPEG XL,22,0.765660422333233,26.465632304137,146.729396219136,,,,
woman.png,JPEG XL,23,0.773969785979699,26.625450510517,141.427970679012,,,,
woman.png,JPEG XL,24,0.780530626495783,26.7649536984832,136.957238618827,,,,
woman.png,JPEG XL,25,0.787577680868159,26.920780730929,132.130259452161,,,,
woman.png,JPEG XL,26,0.793759196289316,27.0561153199891,128.076316550926,,,,
woman.png,JPEG XL,27,0.798298833591209,27.1649304530655,124.90715470679,,,,
woman.png,JPEG XL,28,0.802870882532868,27.2983396569552,121.128515625,,,,
woman.png,JPEG XL,29,0.806001201601962,27.3604923572136,119.407367862654,,,,
woman.png,JPEG XL,30,0.808783255246806,27.4348602730141,117.380061728395,,,,
woman.png,JPEG XL,31,0.811414152544963,27.5053171058912,115.491135223765,,,,
woman.png,JPEG XL,32,0.814307979118937,27.5907063493734,113.242572337963,,,,
woman.png,JPEG XL,33,0.816598037039242,27.6336523680795,112.128270640432,,,,
woman.png,JPEG XL,34,0.819373256023917,27.6915883116404,110.642385223765,,,,
woman.png,JPEG XL,35,0.82140650608469,27.7658091015477,108.767576195988,,,,
woman.png,JPEG XL,36,0.82372919326704,27.8338922643321,107.075752314815,,,,
woman.png,JPEG XL,37,0.826014280709416,27.9001058708684,105.455630787037,,,,
woman.png,JPEG XL,38,0.828582069427361,27.9603475340017,104.002937885802,,,,
woman.png,JPEG XL,39,0.831081381221414,28.0202549825482,102.57815007716,,,,
woman.png,JPEG XL,40,0.833772935268955,28.095826298441,100.808634259259,,,,
woman.png,JPEG XL,41,0.836299899417836,28.1849939412557,98.7599739583333,,,,
woman.png,JPEG XL,42,0.83902638170914,28.2609322471574,97.0481221064815,,,,
woman.png,JPEG XL,43,0.841029468778485,28.3312813070904,95.4887548225309,,,,
woman.png,JPEG XL,44,0.843848732530326,28.4200974454407,93.5557783564815,,,,
woman.png,JPEG XL,45,0.845035263464556,28.4739998040173,92.4017891589506,,,,
woman.png,JPEG XL,46,0.847739852161361,28.5576187814981,90.6397048611111,,,,
woman.png,JPEG XL,47,0.850636679735484,28.6422610222935,88.8902768132716,,,,
woman.png,JPEG XL,48,0.853373517004292,28.7253662078753,87.2054726080247,,,,
woman.png,JPEG XL,49,0.856029079473877,28.812047384831,85.4821865354938,,,,
woman.png,JPEG XL,50,0.858290829541229,28.9012264439566,83.7447743055556,,,,
woman.png,JPEG XL,51,0.860571980294378,28.9717080957972,82.3966493055556,,,,
woman.png,JPEG XL,52,0.863130350327722,29.0669290509502,80.6097280092593,,,,
woman.png,JPEG XL,53,0.866035252862409,29.1612588000029,78.8777440200617,,,,
woman.png,JPEG XL,54,0.868735702127987,29.235866863383,77.5342650462963,,,,
woman.png,JPEG XL,55,0.871051254827626,29.3378437822789,75.7348871527778,,,,
woman.png,JPEG XL,56,0.87373049111099,29.4391841285487,73.9881124614198,,,,
woman.png,JPEG XL,57,0.876901427848504,29.5461915426118,72.1873678626543,,,,
woman.png,JPEG XL,58,0.880215429652109,29.6736248033684,70.099977816358,,,,
woman.png,JPEG XL,59,0.882909361611692,29.7501236931171,68.8760117669753,,,,
woman.png,JPEG XL,60,0.885530861361479,29.8549232813823,67.2338580246914,,,,
woman.png,JPEG XL,61,0.888536867035717,29.9818300493846,65.2976205632716,,,,
woman.png,JPEG XL,62,0.891004257757832,30.1038539869945,63.4884847608025,,,,
woman.png,JPEG XL,63,0.894521572931107,30.2393816371239,61.5378327546296,,,,
woman.png,JPEG XL,64,0.896600083862177,30.3428113342729,60.0895881558642,,,,
woman.png,JPEG XL,65,0.899476792392553,30.4831675248137,58.1786458333333,,,,
woman.png,JPEG XL,66,0.902311442208495,30.6238822606803,56.3238242669753,,,,
woman.png,JPEG XL,67,0.905227893259163,30.7556973152382,54.6399922839506,,,,
woman.png,JPEG XL,68,0.90672077110117,30.8684295922233,53.2399209104938,,,,
woman.png,JPEG XL,69,0.909419923274565,30.9988040034631,51.6654195601852,,,,
woman.png,JPEG XL,70,0.912218195571394,31.1465613935781,49.9372038966049,,,,
woman.png,JPEG XL,71,0.914818294682403,31.2922174156652,48.2901572145062,,,,
woman.png,JPEG XL,72,0.917751125396448,31.4477653797719,46.5911921296296,,,,
woman.png,JPEG XL,73,0.920436108558914,31.5972910837069,45.0143778935185,,,,
woman.png,JPEG XL,74,0.923410429227419,31.7479991990133,43.4790895061728,,,,
