Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,
bikes,0,0.034330534,1.5,9810,768x512,0.1995,,0.0398347922451724,1.86914827586207,1.1108845862069
bikes,1,0.036781838,1.7,15602,768x512,0.3174,,,,
bikes,2,0.037875219,1.68,17710,768x512,0.3603,,,,
bikes,3,0.038284269,1.74,19302,768x512,0.3927,,,,
bikes,4,0.038237069,1.67,20980,768x512,0.4268,,,,
bikes,5,0.03894639,1.7,22052,768x512,0.4486,,,,
bikes,6,0.039325451,1.91,23008,768x512,0.468,,,,
bikes,7,0.039101591,1.88,24248,768x512,0.4933,,,,
bikes,8,0.039687462,1.79,25432,768x512,0.5174,,,,
bikes,9,0.039603352,1.87,26260,768x512,0.5342,,,,
bikes,10,0.039726841,1.85,27364,768x512,0.5567,,,,
bikes,11,0.040305462,1.84,28460,768x512,0.579,,,,
bikes,12,0.040460302,1.9,29024,768x512,0.5904,,,,
bikes,13,0.041070043,1.94,30288,768x512,0.6162,,,,
bikes,14,0.041229244,1.94,31160,768x512,0.6339,,,,
bikes,15,0.040712123,1.85,32030,768x512,0.6516,,,,
bikes,16,0.041906924,1.87,33206,768x512,0.6755,,,,
bikes,17,0.041893094,1.89,33834,768x512,0.6883,,,,
bikes,18,0.041867995,1.94,34664,768x512,0.7052,,,,
bikes,19,0.041613064,1.94,35748,768x512,0.7272,,,,
bikes,20,0.041808734,1.94,36726,768x512,0.7471,,,,
bikes,21,0.042495225,2.04,37676,768x512,0.7665,,,,
bikes,22,0.042806726,2,38514,768x512,0.7835,,,,
bikes,23,0.043085186,1.98,39478,768x512,0.8031,,,,
bikes,24,0.042347784,2.06,40166,768x512,0.8171,,,,
bikes,25,0.042834065,2,41158,768x512,0.8373,,,,
bikes,26,0.043417426,1.99,42058,768x512,0.8556,,,,
bikes,27,0.042830136,1.96,42262,768x512,0.8598,,,,
bikes,28,0.043597227,2.06,43272,768x512,0.8803,,,,
bikes,29,0.043313316,1.98,44036,768x512,0.8959,,,,
bikes,30,0.043987876,2.07,44612,768x512,0.9076,,,,
bikes,31,0.043806487,1.98,45548,768x512,0.9266,,,,
bikes,32,0.043542797,2.06,46636,768x512,0.9488,,,,
bikes,33,0.043874946,2.06,47706,768x512,0.9705,,,,
bikes,34,0.043788546,1.66,48744,768x512,0.9916,,,,
bikes,35,0.043954447,2.16,49240,768x512,1.0017,,,,
bikes,36,0.044055837,2.05,49596,768x512,1.009,,,,
bikes,37,0.043843857,2.05,50460,768x512,1.0266,,,,
bikes,38,0.044806728,2.09,51210,768x512,1.0418,,,,
bikes,39,0.044489767,2.07,51896,768x512,1.0558,,,,
bikes,40,0.044465057,2.11,52470,768x512,1.0675,,,,
bikes,41,0.044613148,2.07,53148,768x512,1.0812,,,,
bikes,42,0.044907528,2.11,54136,768x512,1.1013,,,,
bikes,43,0.044834678,2.12,54502,768x512,1.1088,,,,
bikes,44,0.045160539,2.17,55592,768x512,1.131,,,,
bikes,45,0.045380429,2.09,57324,768x512,1.1662,,,,
bikes,46,0.045446919,2.11,57324,768x512,1.1662,,,,
bikes,47,0.045842119,2.16,58040,768x512,1.1808,,,,
bikes,48,0.045277009,2.17,59172,768x512,1.2038,,,,
bikes,49,0.045868459,2.14,60118,768x512,1.2231,,,,
bikes,50,0.04641115,2.17,60404,768x512,1.2289,,,,
bikes,51,0.045719099,2.15,61026,768x512,1.2415,,,,
bikes,52,0.04611102,2.16,61224,768x512,1.2456,,,,
bikes,53,0.0464533,2.16,62316,768x512,1.2678,,,,
bikes,54,0.04614154,2.13,62454,768x512,1.2706,,,,
bikes,55,0.046940641,2.22,64158,768x512,1.3052,,,,
bikes,56,0.047120001,2.15,64798,768x512,1.3183,,,,
bikes,57,0.04666218,2.17,64966,768x512,1.3217,,,,
bikes,58,0.04716182,2.23,65946,768x512,1.3416,,,,
bikes,59,0.046862421,2.17,66660,768x512,1.3562,,,,
bikes,60,0.047366651,2.29,67702,768x512,1.3774,,,,
bikes,61,0.047407801,2.2,68248,768x512,1.3885,,,,
bikes,62,0.047268961,2.18,68494,768x512,1.3935,,,,
bikes,63,0.047905662,2.23,70454,768x512,1.4333,,,,
bikes,64,0.047839512,2.22,70884,768x512,1.4421,,,,
bikes,65,0.047674261,2.18,71368,768x512,1.4519,,,,
