Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,
bikes,0,0.048698122,2.25,9262,768x512,0.1884,,0.082841232147931,3.47038965517241,1.05902668965517
bikes,1,0.058125926,2.8,14676,768x512,0.2985,,,,
bikes,2,0.060968034,2.8,16618,768x512,0.338,,,,
bikes,3,0.062059836,2.44,18082,768x512,0.3678,,,,
bikes,4,0.065891466,2.75,19604,768x512,0.3988,,,,
bikes,5,0.066697277,2.68,20502,768x512,0.4171,,,,
bikes,6,0.067188659,2.72,21606,768x512,0.4395,,,,
bikes,7,0.069511104,3.34,22630,768x512,0.4604,,,,
bikes,8,0.071363419,3.29,23814,768x512,0.4844,,,,
bikes,9,0.07172852,2.93,24536,768x512,0.4991,,,,
bikes,10,0.073565545,3,25548,768x512,0.5197,,,,
bikes,11,0.074835488,3.23,26580,768x512,0.5407,,,,
bikes,12,0.07565786,3.51,27138,768x512,0.5521,,,,
bikes,13,0.078134177,3.23,28268,768x512,0.5751,,,,
bikes,14,0.079163319,3.58,29076,768x512,0.5915,,,,
bikes,15,0.079200379,3.26,29940,768x512,0.6091,,,,
bikes,16,0.081427814,3.73,31048,768x512,0.6316,,,,
bikes,17,0.083139189,3.46,31656,768x512,0.644,,,,
bikes,18,0.08345514,3.48,32352,768x512,0.6582,,,,
bikes,19,0.084803593,3.51,33360,768x512,0.6787,,,,
bikes,20,0.085572315,3.55,34338,768x512,0.6986,,,,
bikes,21,0.087661821,3.7,35236,768x512,0.7168,,,,
bikes,22,0.087579701,3.64,35926,768x512,0.7309,,,,
bikes,23,0.087186429,3.67,36870,768x512,0.7501,,,,
bikes,24,0.089026775,3.66,37552,768x512,0.7639,,,,
bikes,25,0.089602805,3.74,38340,768x512,0.78,,,,
bikes,26,0.091122629,3.71,39116,768x512,0.7958,,,,
bikes,27,0.09134525,3.8,39488,768x512,0.8033,,,,
bikes,28,0.091127749,3.77,40406,768x512,0.822,,,,
bikes,29,0.093910997,3.87,41422,768x512,0.8427,,,,
bikes,30,0.093903476,3.89,41814,768x512,0.8507,,,,
bikes,31,0.094132456,3.94,42624,768x512,0.8671,,,,
bikes,32,0.095310909,3.93,43550,768x512,0.886,,,,
bikes,33,0.096019452,4,44640,768x512,0.9082,,,,
bikes,34,0.098004577,4.12,45576,768x512,0.9272,,,,
bikes,35,0.098700719,4.1,45984,768x512,0.9355,,,,
bikes,36,0.097458945,4.13,46372,768x512,0.9434,,,,
bikes,37,0.099922441,4.18,47430,768x512,0.9649,,,,
bikes,38,0.099176899,4.12,47842,768x512,0.9733,,,,
bikes,39,0.100617583,4.19,48898,768x512,0.9948,,,,
bikes,40,0.101557716,4.21,49328,768x512,1.0035,,,,
bikes,41,0.101431655,4.26,49788,768x512,1.0129,,,,
bikes,42,0.106200628,4.53,50740,768x512,1.0323,,,,
bikes,43,0.102895369,4.27,51274,768x512,1.0431,,,,
bikes,44,0.105032584,4.42,52436,768x512,1.0668,,,,
bikes,45,0.104655894,4.34,53734,768x512,1.0932,,,,
bikes,46,0.106085377,4.5,53734,768x512,1.0932,,,,
bikes,47,0.105743986,4.42,54940,768x512,1.1177,,,,
bikes,48,0.106293168,4.49,55600,768x512,1.1311,,,,
