Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,
bikes,0,0.014830379,0.65,11102,768x512,0.2258,,0.0179323654589655,0.806568965517241,1.30601110344828
bikes,1,0.015596461,0.75,19864,768x512,0.4041,,,,
bikes,2,0.015867231,0.75,22976,768x512,0.4674,,,,
bikes,3,0.020512147,1.04,25460,768x512,0.5179,,,,
bikes,4,0.016433051,0.75,27602,768x512,0.5615,,,,
bikes,5,0.016523811,0.87,29254,768x512,0.5951,,,,
bikes,6,0.016503932,0.81,30520,768x512,0.6209,,,,
bikes,7,0.017001633,0.75,32262,768x512,0.6563,,,,
bikes,8,0.017075832,0.88,33800,768x512,0.6876,,,,
bikes,9,0.016895593,0.75,34958,768x512,0.7112,,,,
bikes,10,0.017729693,0.88,36672,768x512,0.746,,,,
bikes,11,0.016914882,0.65,37632,768x512,0.7656,,,,
bikes,12,0.017360063,0.81,39184,768x512,0.7972,,,,
bikes,13,0.018165204,0.77,40050,768x512,0.8148,,,,
bikes,14,0.019052725,1.03,41034,768x512,0.8348,,,,
bikes,15,0.018438725,0.79,43380,768x512,0.8825,,,,
bikes,16,0.018191014,0.88,43996,768x512,0.8951,,,,
bikes,17,0.017728233,0.69,44980,768x512,0.9151,,,,
bikes,18,0.018052073,0.9,46300,768x512,0.9419,,,,
bikes,19,0.017833484,0.73,47414,768x512,0.9646,,,,
bikes,20,0.018371335,0.96,48746,768x512,0.9917,,,,
bikes,21,0.018123024,0.74,50110,768x512,1.0194,,,,
bikes,22,0.018732755,0.84,51230,768x512,1.0422,,,,
bikes,23,0.019199326,0.93,52388,768x512,1.0658,,,,
bikes,24,0.018818995,0.92,53060,768x512,1.0795,,,,
bikes,25,0.018934175,0.94,54376,768x512,1.1062,,,,
bikes,26,0.018852795,0.9,54874,768x512,1.1164,,,,
bikes,27,0.019013655,0.94,56386,768x512,1.1471,,,,
bikes,28,0.019686866,0.84,56578,768x512,1.151,,,,
bikes,29,0.018989175,0.95,57098,768x512,1.1616,,,,
bikes,30,0.018901895,0.88,58644,768x512,1.1931,,,,
bikes,31,0.019180075,1.03,60264,768x512,1.226,,,,
bikes,32,0.019008806,0.89,60642,768x512,1.2337,,,,
bikes,33,0.019487985,1.01,61120,768x512,1.2434,,,,
bikes,34,0.019252866,0.89,62766,768x512,1.2769,,,,
bikes,35,0.019581026,1.07,63264,768x512,1.2871,,,,
bikes,36,0.019288875,0.84,63802,768x512,1.298,,,,
bikes,37,0.019188435,0.83,64556,768x512,1.3133,,,,
bikes,38,0.019598066,1,64990,768x512,1.3222,,,,
bikes,39,0.019002115,0.87,65560,768x512,1.3338,,,,
bikes,40,0.019052266,0.74,66880,768x512,1.3606,,,,
bikes,41,0.019222556,0.93,66880,768x512,1.3606,,,,
bikes,42,0.020734318,0.78,68740,768x512,1.3985,,,,
bikes,43,0.019900236,0.92,69272,768x512,1.4093,,,,
bikes,44,0.019853326,0.75,69892,768x512,1.4219,,,,
bikes,45,0.020174467,0.92,71348,768x512,1.4515,,,,
bikes,46,0.019592776,0.84,71740,768x512,1.4595,,,,
bikes,47,0.019983336,1,72508,768x512,1.4751,,,,
bikes,48,0.020962698,0.88,73994,768x512,1.5054,,,,
bikes,49,0.019659886,0.78,74678,768x512,1.5193,,,,
bikes,50,0.020150726,0.83,75038,768x512,1.5266,,,,
