Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;;ssim;psnr;mse;;min fs;max fs ;avg fs;median fs
flowersonih35;65;0,071857133;3,57;52800;640x512;1,289;65;0,952279867;27,44790767;117,027949;;;;;
flowersonih35;66;0,073417628;3,71;53987;640x512;1,318;66;0,954008907;27,58119057;113,4909688;;;;;
flowersonih35;67;0,072655256;3,54;55007;640x512;1,3429;67;0,955458417;27,70513204;110,297878;;;;;
flowersonih35;68;0,067855963;3,31;56104;640x512;1,3697;68;0,956995744;27,8054249;107,7799235;;;;;
flowersonih35;69;0,066269299;3,43;57508;640x512;1,404;69;0,958591464;27,94470294;104,3782633;;;;;
flowersonih35;70;0,068165465;3,35;58950;640x512;1,4392;70;0,960493367;28,09378802;100,855958;;;;;
flowersonih35;71;0,07013078;3,44;60175;640x512;1,4691;71;0,961858431;28,21443041;98,09284261;;;;;
flowersonih35;72;0,070547741;3,44;61647;640x512;1,505;72;0,963532809;28,36760953;94,69333394;;;;;
flowersonih35;73;0,070649731;3,33;63032;640x512;1,5388;73;0,964732115;28,49258781;92,00715027;;;;;
flowersonih35;74;0,070989342;3,38;64708;640x512;1,5797;74;0,96629991;28,64044479;88,9274587;;;;;
flowersonih35;75;0,06628071;3,37;66375;640x512;1,6204;75;0,968043157;28,79992456;85,72113342;;;;;
flowersonih35;76;0,067890073;3,6;68177;640x512;1,6644;76;0,969359689;28,98627621;82,12071838;;;;;
flowersonih35;77;0,068041474;3,61;70160;640x512;1,7128;77;0,97096308;29,10857108;79,8405009;;;;;
flowersonih35;78;0,068030284;3,32;72104;640x512;1,7603;78;0,972246212;29,26372245;77,03855286;;;;;
flowersonih35;79;0,070878761;3,45;74290;640x512;1,8137;79;0,973590727;29,45922666;73,6474467;;;;;
flowersonih35;80;0,069686398;3,49;76586;640x512;1,8697;80;0,975149099;29,67142293;70,13552755;;;;;
flowersonih35;81;0,066991931;3,33;79077;640x512;1,9305;81;0,976478954;29,89010247;66,69144287;;;;;
flowersonih35;82;0,070251499;3,45;81584;640x512;1,9917;82;0,977885426;30,08658554;63,74143066;;;;;
flowersonih35;83;0,073159427;3,85;84352;640x512;2,0593;83;0,97925653;30,29224967;60,7932546;;;;;
flowersonih35;84;0,071815924;3,56;87358;640x512;2,1327;84;0,980576656;30,51690215;57,72848307;;;;;
flowersonih35;85;0,069739878;3,57;90714;640x512;2,2146;85;0,981895601;30,76359027;54,54077861;;;;;
flowersonih35;86;0,069366177;3,39;94524;640x512;2,3077;86;0,983307166;31,05526367;50,99809977;;;;;
flowersonih35;87;0,072140754;3,66;98562;640x512;2,4062;87;0,984680179;31,35505225;47,59651286;;;;;
flowersonih35;88;0,071337653;3,58;102253;640x512;2,4964;88;0,985740751;31,52230008;45,79840495;;;;;
flowersonih35;89;0,068612576;3,37;107883;640x512;2,6338;89;0,987177632;31,91467479;41,84204305;;;;;
flowersonih35;90;0,069105996;3,34;113419;640x512;2,769;90;0,988395898;32,28107386;38,45678507;;;;;
flowersonih35;91;0,075883204;3,8;119723;640x512;2,9229;91;0,989640307;32,72359794;34,73126221;;;;;
flowersonih35;92;0,075174302;3,59;127221;640x512;3,1059;92;0,990899097;33,1830557;31,2445872;;;;;
flowersonih35;93;0,071103342;3,46;135424;640x512;3,3062;93;0,992083055;33,6622438;27,98053284;;;;;
flowersonih35;94;0,076861577;3,67;144126;640x512;3,5187;94;0,993242578;34,2605692;24,37942403;;;;;
flowersonih35;95;0,073508278;3,72;155381;640x512;3,7934;95;0,994398992;34,94039356;20,84687703;;;;;
flowersonih35;96;0,075649974;3,66;169435;640x512;4,1365;96;0,995497021;35,74349746;17,32728882;;;;;
flowersonih35;97;0,079560273;3,9;186370;640x512;4,55;97;0,996449225;36,74767574;13,75031942;;;;;
flowersonih35;98;0,080732186;3,94;212616;640x512;5,1908;98;0,997424221;38,25368683;9,721016439;;;;;
flowersonih35;99;0,083290903;4,14;246346;640x512;6,0143;99;0,998283362;40,1642554;6,261160278;;;;;
house;83;0,043797233;2,53;62236;768x512;1,2661;83;0,951731276;35,36583402;18,90152995;;;;;
house;84;0,044245743;2,7;64983;768x512;1,322;84;0,954163516;35,59664338;17,92321947;;;;;
house;85;0,039712201;2,45;68198;768x512;1,3874;85;0,956831015;35,85850673;16,87445238;;;;;
house;86;0,040715144;2,66;71726;768x512;1,4592;86;0,959554235;36,13826931;15,82171037;;;;;
house;87;0,044523054;2,63;75813;768x512;1,5424;87;0,962505814;36,48142325;14,6196857;;;;;
house;88;0,045321686;2,69;79813;768x512;1,6237;88;0,965243572;36,70241442;13,89437188;;;;;
house;89;0,042147587;2,56;84824;768x512;1,7257;89;0,968247607;37,07639337;12,74796973;;;;;
house;90;0,043513351;2,54;90666;768x512;1,8446;90;0,971103868;37,49663558;11,57222324;;;;;
house;91;0,04297649;2,79;96925;768x512;1,9719;91;0,974150525;37,9630949;10,3937166;;;;;
house;92;0,042444459;2,57;104484;768x512;2,1257;92;0,977197959;38,47282881;9,242670695;;;;;
house;93;0,046367659;2,61;113441;768x512;2,3079;93;0,980264664;39,03776844;8,115280151;;;;;
house;94;0,046579289;2,65;124078;768x512;2,5243;94;0,983379319;39,6803192;6,999200609;;;;;
house;95;0,046686719;2,64;137694;768x512;2,8013;95;0,986455679;40,41547433;5,909257677;;;;;
house;96;0,047371751;2,86;154654;768x512;3,1464;96;0,989401789;41,27913234;4,84358724;;;;;
house;97;0,049768578;2,84;177447;768x512;3,6101;97;0,992193434;42,36286128;3,773933411;;;;;
house;98;0,051981873;2,91;210066;768x512;4,2738;98;0,994623547;43,85350128;2,677504645;;;;;
house;99;0,053171106;2,93;256190;768x512;5,2121;99;0,996497044;45,51531857;1,826200697;;;;;
lighthouse2;81;0,038850999;2,53;54407;768x512;1,1069;81;0,950383467;35,80358299;17,08921296;;;;;
lighthouse2;82;0,040019753;2,5;56659;768x512;1,1527;82;0,952723724;36,03060683;16,21883584;;;;;
lighthouse2;83;0,038729739;2,44;58924;768x512;1,1988;83;0,955157325;36,26574732;15,36404707;;;;;
lighthouse2;84;0,043814402;2,59;61489;768x512;1,2509;84;0,957778119;36,55816052;14,36363329;;;;;
lighthouse2;85;0,040569864;2,38;64217;768x512;1,3064;85;0,960169001;36,8102225;13,55370756;;;;;
lighthouse2;86;0,039813012;2,45;67336;768x512;1,3699;86;0,962771753;37,15537697;12,51822242;;;;;
lighthouse2;87;0,042479979;2,51;71155;768x512;1,4476;87;0,965210348;37,45523417;11,68306906;;;;;
lighthouse2;88;0,0432239;2,7;75068;768x512;1,5272;88;0,967783312;37,74135679;10,93817033;;;;;
lighthouse2;89;0,045879208;2,82;79725;768x512;1,622;89;0,970402888;38,12984951;10,00219715;;;;;
lighthouse2;90;0,047251181;2,64;85210;768x512;1,7336;90;0,973041811;38,52241602;9,137739198;;;;;
lighthouse2;91;0,044060203;2,64;90891;768x512;1,8491;91;0,975658564;38,95709096;8,267444059;;;;;
lighthouse2;92;0,04680592;2,69;97589;768x512;1,9854;92;0,978352656;39,42932827;7,415621142;;;;;
lighthouse2;93;0,044812795;2,76;106119;768x512;2,1589;93;0,981091492;39,96699862;6,55209973;;;;;
lighthouse2;94;0,046498908;2,61;116620;768x512;2,3726;94;0,983921178;40,54472664;5,735980903;;;;;
lighthouse2;95;0,044790855;2,64;129297;768x512;2,6305;95;0,986904009;41,26629266;4,857928241;;;;;
lighthouse2;96;0,045289826;2,72;145703;768x512;2,9643;96;0,989906478;42,0812043;4,026798804;;;;;
lighthouse2;97;0,048253633;2,81;166568;768x512;3,3888;97;0,992462963;42,99684324;3,261339699;;;;;
lighthouse2;98;0,048855835;2,92;196036;768x512;3,9883;98;0,994677495;44,29200956;2,420356867;;;;;
lighthouse2;99;0,051342211;2,93;239291;768x512;4,8683;99;0,996508848;45,8577006;1,687758488;;;;;
lighthouse;80;0,037186626;2,16;46056;480x720;1,0661;80;0,9512758;35,34225122;19,00444709;;;;;
lighthouse;81;0,035377011;2,2;47836;480x720;1,1073;81;0,952931687;35,58757632;17,9606781;;;;;
lighthouse;82;0,038746979;2,18;49715;480x720;1,1508;82;0,95460853;35,85312903;16,89536031;;;;;
lighthouse;83;0,036068342;2,27;51786;480x720;1,1987;83;0,956364184;36,10700059;15,936036;;;;;
lighthouse;84;0,040515574;2,37;54324;480x720;1,2575;84;0,958030419;36,38669865;14,94206068;;;;;
lighthouse;85;0,039573251;2,38;56827;480x720;1,3154;85;0,959945852;36,66667965;14,00916968;;;;;
lighthouse;86;0,038066487;2,31;59741;480x720;1,3828;86;0,961741794;36,95938102;13,09610833;;;;;
lighthouse;87;0,041096715;2,55;63056;480x720;1,4596;87;0,963751436;37,30636652;12,09048462;;;;;
lighthouse;88;0,042294498;2,48;66419;480x720;1,5374;88;0,965878494;37,60378818;11,29019758;;;;;
lighthouse;89;0,040343334;2,41;70709;480x720;1,6367;89;0,968016025;37,98577992;10,3395674;;;;;
lighthouse;90;0,041298906;2,45;75214;480x720;1,741;90;0,970508266;38,4137019;9,369365268;;;;;
lighthouse;91;0,040078822;2,49;80252;480x720;1,8576;91;0,973095741;38,84179198;8,489872403;;;;;
lighthouse;92;0,041229545;2,47;86286;480x720;1,9973;92;0,975722068;39,33878248;7,571851942;;;;;
lighthouse;93;0,044414414;2,49;93307;480x720;2,1598;93;0,978754156;39,89836521;6,656467862;;;;;
lighthouse;94;0,040671294;2,41;102218;480x720;2,3661;94;0,982122075;40,52529264;5,761706034;;;;;
lighthouse;95;0,040033722;2,54;113148;480x720;2,6191;95;0,985377519;41,23741442;4,890338474;;;;;
lighthouse;96;0,041546676;2,45;127368;480x720;2,9483;96;0,988746673;42,08314677;4,024998135;;;;;
lighthouse;97;0,043827512;2,58;145382;480x720;3,3653;97;0,991714019;43,0979779;3,186269972;;;;;
lighthouse;98;0,046007898;2,62;171476;480x720;3,9693;98;0,994317775;44,48721854;2,313974169;;;;;
lighthouse;99;0,0507229;2,82;209801;480x720;4,8565;99;0,996444375;46,11212373;1,59172482;;;;;
manfishing;70;0,058428939;3,04;31361;634x438;0,9034;70;0,950625769;32,98158893;32,72815085;;;;;
manfishing;71;0,061018536;3,01;32209;634x438;0,9279;71;0,952450594;33,12430288;31,67014654;;;;;
manfishing;72;0,058952741;2,9;32970;634x438;0,9498;72;0,954434453;33,27690583;30,57664127;;;;;
manfishing;73;0,059752123;2,99;33755;634x438;0,9724;73;0,95570136;33,4051983;29,68660482;;;;;
manfishing;74;0,059872953;2,93;34645;634x438;0,998;74;0,957433718;33,5479089;28,72694688;;;;;
manfishing;75;0,057453407;2,78;35664;634x438;1,0274;75;0,959292395;33,71707134;27,62951279;;;;;
manfishing;76;0,058770711;2,93;36555;634x438;1,0531;76;0,96093168;33,86825932;26,68421489;;;;;
manfishing;77;0,059843233;2,96;37837;634x438;1,09;77;0,962678066;34,04161275;25,64006285;;;;;
manfishing;78;0,059804623;2,94;38838;634x438;1,1188;78;0,964180917;34,20279309;24,70592119;;;;;
manfishing;79;0,061240266;2,93;40199;634x438;1,158;79;0,965824076;34,39303299;23,64705501;;;;;
manfishing;80;0,060769265;3,08;41536;634x438;1,1966;80;0,967490804;34,58787669;22,60959024;;;;;
manfishing;81;0,059156681;2,91;42882;634x438;1,2353;81;0,969172715;34,78878086;21,58749622;;;;;
manfishing;82;0,060670285;3,12;44544;634x438;1,2832;82;0,970987072;35,01128801;20,50933408;;;;;
manfishing;83;0,060672385;2,96;46142;634x438;1,3293;83;0,972484842;35,20969234;19,59345966;;;;;
manfishing;84;0,05850085;3,14;48274;634x438;1,3907;84;0,974260308;35,47803129;18,41947433;;;;;
manfishing;85;0,06253614;3,04;50031;634x438;1,4413;85;0,975642964;35,71388434;17,44584168;;;;;
manfishing;86;0,061029586;2,95;52343;634x438;1,5079;86;0,977387503;35,98535558;16,38871123;;;;;
manfishing;87;0,060740076;2,93;54797;634x438;1,5786;87;0,978981018;36,26101854;15,38078519;;;;;
manfishing;88;0,061433948;3,03;57717;634x438;1,6627;88;0,98075888;36,53765213;14,43162208;;;;;
manfishing;89;0,061580497;3,11;60727;634x438;1,7494;89;0,982363987;36,88063786;13,33572327;;;;;
manfishing;90;0,061912609;3,04;64327;634x438;1,8531;90;0,983961175;37,24728863;12,25607748;;;;;
manfishing;91;0,061302967;2,97;68731;634x438;1,98;91;0,985699405;37,6475611;11,17697425;;;;;
manfishing;92;0,062269919;3,11;73753;634x438;2,1247;92;0,987372555;38,1078971;10,05288353;;;;;
manfishing;93;0,062065749;3,37;79672;634x438;2,2952;93;0,989134733;38,65119547;8,870759691;;;;;
manfishing;94;0,063603893;3,09;86542;634x438;2,4931;94;0,990735199;39,24498534;7,737164436;;;;;
manfishing;95;0,063346862;3,12;95618;634x438;2,7546;95;0,992451962;39,98858873;6,519608055;;;;;
manfishing;96;0,066031869;3,09;107568;634x438;3,0989;96;0,994029082;40,84273282;5,355587005;;;;;
manfishing;97;0,069231087;3,43;122860;634x438;3,5394;97;0,995527261;41,95473206;4,14578862;;;;;
manfishing;98;0,07035066;3,61;145866;634x438;4,2022;98;0,99691779;43,84715059;2,681422823;;;;;
manfishing;99;0,080439756;4,08;178795;634x438;5,1508;99;0,998046692;46,0531337;1,613492647;;;;;
monarch;51;0,041433356;2,58;24079;768x512;0,4898;51;0,950151248;32,67948839;35,08581119;;;;;
monarch;52;0,040674594;2,47;24484;768x512;0,4981;52;0,950727848;32,79434015;34,17010752;;;;;
monarch;53;0,040924665;2,5;24854;768x512;0,5056;53;0,951003066;32,83920565;33,8189248;;;;;
monarch;54;0,043835122;2,5;25177;768x512;0,5122;54;0,951578981;32,92003965;33,19528453;;;;;
monarch;55;0,040379993;2,42;25626;768x512;0,5213;55;0,951982355;32,98678213;32,68903859;;;;;
monarch;56;0,04285495;2,56;26039;768x512;0,5297;56;0,952421283;33,07620839;32,02281613;;;;;
monarch;57;0,040535244;2,46;26464;768x512;0,5384;57;0,95201404;33,01968297;32,44233195;;;;;
monarch;58;0,041265676;2,46;27004;768x512;0,5493;58;0,952430999;33,09958115;31,85093943;;;;;
monarch;59;0,044445374;2,72;27478;768x512;0,559;59;0,953205771;33,19122959;31,18583679;;;;;
monarch;60;0,04319534;2,52;27889;768x512;0,5674;60;0,953627895;33,27113913;30,61726888;;;;;
monarch;61;0,043132691;2,63;28159;768x512;0,5728;61;0,954161404;33,32809372;30,21836683;;;;;
monarch;62;0,043770822;2,6;28701;768x512;0,5839;62;0,95464449;33,42768462;29,53329468;;;;;
monarch;63;0,04318682;2,56;29216;768x512;0,5944;63;0,955147778;33,49452712;29,08222622;;;;;
monarch;64;0,043552351;2,63;29753;768x512;0,6053;64;0,955809766;33,61411704;28,29232619;;;;;
monarch;65;0,040893095;2,47;30207;768x512;0,6145;65;0,956512316;33,73480642;27,51691352;;;;;
monarch;66;0,040662954;2,42;30751;768x512;0,6256;66;0,957083028;33,8547252;26,76750183;;;;;
monarch;67;0,04272417;2,69;31337;768x512;0,6375;67;0,957614681;33,97175968;26,05579885;;;;;
monarch;68;0,036598944;2,23;31727;768x512;0,6454;68;0,957991989;34,02820469;25,71934425;;;;;
monarch;69;0,040703555;2,33;32396;768x512;0,659;69;0,95876191;34,15483536;24,98025258;;;;;
monarch;70;0,040230912;2,41;33092;768x512;0,6732;70;0,959630158;34,28893098;24,22073195;;;;;
monarch;71;0,037994677;2,31;33971;768x512;0,6911;71;0,960178184;34,43987384;23,39338006;;;;;
monarch;72;0,040592454;2,36;34662;768x512;0,7052;72;0,961055958;34,57515131;22,67593638;;;;;
monarch;73;0,037004544;2,25;35480;768x512;0,7218;73;0,961798459;34,76368244;21,71261427;;;;;
monarch;74;0,035484361;2,04;36176;768x512;0,736;74;0,962449509;34,88984795;21,09092204;;;;;
monarch;75;0,037222695;2,42;37025;768x512;0,7532;75;0,963107423;35,04511638;20,35020192;;;;;
monarch;76;0,036943364;2,39;38065;768x512;0,7744;76;0,963820535;35,1512739;19,85879856;;;;;
monarch;77;0,040996485;2,47;39177;768x512;0,797;77;0,964249887;35,3156661;19,12113868;;;;;
monarch;78;0,038552178;2,42;40325;768x512;0,8204;78;0,965027889;35,47942904;18,41354709;;;;;
monarch;79;0,041339405;2,43;41245;768x512;0,8391;79;0,965668063;35,60371103;17,89407518;;;;;
monarch;80;0,041099506;2,59;42602;768x512;0,8667;80;0,966670443;35,85196188;16,8999015;;;;;
monarch;81;0,037156595;2,27;44039;768x512;0,8959;81;0,967392799;36,03205807;16,21341705;;;;;
monarch;82;0,040514874;2,44;45608;768x512;0,9278;82;0,968151015;36,24845794;15,42533366;;;;;
monarch;83;0,041794687;2,41;47030;768x512;0,9568;83;0,968948598;36,42110657;14,82414669;;;;;
monarch;84;0,042172977;2,47;48824;768x512;0,9933;84;0,969746673;36,65228442;14,05568186;;;;;
monarch;85;0,041188385;2,43;50580;768x512;1,029;85;0,970580251;36,86672023;13,37852817;;;;;
monarch;86;0,042467919;2,42;52936;768x512;1,0769;86;0,971345864;37,10703443;12,65834469;;;;;
monarch;87;0,04273537;2,47;55392;768x512;1,1269;87;0,972269915;37,38418004;11,87578583;;;;;
monarch;88;0,041269655;2,38;57730;768x512;1,1745;88;0,973030083;37,56187045;11,3996972;;;;;
monarch;89;0,040806745;2,66;61435;768x512;1,2498;89;0,974031242;37,88365677;10,58558061;;;;;
monarch;90;0,044216973;2,55;65458;768x512;1,3317;90;0,975458508;38,25124272;9,726488749;;;;;
monarch;91;0,042661589;2,61;70097;768x512;1,4261;91;0,976804712;38,58119764;9,014893426;;;;;
monarch;92;0,045343396;2,69;76088;768x512;1,548;92;0,978618811;39,0541942;8,084644741;;;;;
monarch;93;0,047739642;2,86;82906;768x512;1,6867;93;0,980529728;39,56623967;7,185490078;;;;;
monarch;94;0,04694912;2,84;90972;768x512;1,8508;94;0,98262057;40,13364711;6,305443658;;;;;
monarch;95;0,048160583;2,83;101609;768x512;2,0672;95;0,984876553;40,80805873;5,398517185;;;;;
monarch;96;0,047786813;2,88;116485;768x512;2,3698;96;0,987531608;41,58756539;4,511529711;;;;;
monarch;97;0,047772112;2,89;137701;768x512;2,8015;97;0,99031154;42,54996249;3,614798652;;;;;
monarch;98;0,050940891;2,96;169312;768x512;3,4446;98;0,993098866;43,96891789;2,607285394;;;;;
monarch;99;0,051552102;3,12;219278;768x512;4,4612;99;0,995639003;45,66484758;1,764394124;;;;;
ocean;78;0,041760377;2,36;41913;768x512;0,8527;78;0,95165266;36,70407079;13,88907369;;;;;
ocean;79;0,041772357;2,47;43416;768x512;0,8833;79;0,953996347;36,94803276;13,13037364;;;;;
ocean;80;0,037923037;2,34;45190;768x512;0,9193;80;0,956267054;37,18839299;12,42341699;;;;;
ocean;81;0,03896139;2,33;47016;768x512;0,9565;81;0,95843337;37,43533782;11,73671553;;;;;
ocean;82;0,038341218;2,35;48839;768x512;0,9936;82;0,960652677;37,67992794;11,09398482;;;;;
ocean;83;0,042120947;2,55;50724;768x512;1,0319;83;0,962667397;37,90962724;10,52246857;;;;;
ocean;84;0,03912481;2,35;52822;768x512;1,0746;84;0,964747271;38,18552913;9,874780443;;;;;
ocean;85;0,038569168;2,35;55405;768x512;1,1272;85;0,966978162;38,50137336;9,182121277;;;;;
ocean;86;0,038246147;2,44;58191;768x512;1,1838;86;0,969029286;38,78584384;8,599951002;;;;;
ocean;87;0,042880489;2,51;61262;768x512;1,2463;87;0,971309057;39,14393073;7,91930898;;;;;
ocean;88;0,041929867;2,59;64414;768x512;1,3105;88;0,973401349;39,46239428;7,359375;;;;;
ocean;89;0,041904607;2,5;68255;768x512;1,3886;89;0,975491398;39,86180003;6,71274821;;;;;
ocean;90;0,042199658;2,47;72528;768x512;1,4755;90;0,977539994;40,24840686;6,141008165;;;;;
ocean;91;0,042882519;2,57;77349;768x512;1,5736;91;0,979726963;40,72647794;5,50088501;;;;;
ocean;92;0,044688064;2,56;83086;768x512;1,6903;92;0,981896137;41,24210177;4,885063171;;;;;
ocean;93;0,045354206;2,75;90035;768x512;1,8317;93;0,983957869;41,79513405;4,300975376;;;;;
ocean;94;0,045282136;2,73;98121;768x512;1,9962;94;0,986104635;42,41354853;3,730143229;;;;;
ocean;95;0,046213118;2,66;108612;768x512;2,2097;95;0,988333699;43,12780973;3,164458381;;;;;
ocean;96;0,044197603;2,72;121475;768x512;2,4714;96;0,99049264;43,92576677;2,633320279;;;;;
ocean;97;0,047959953;2,81;139373;768x512;2,8355;97;0,992715977;44,86590103;2,120753818;;;;;
ocean;98;0,047825192;2,81;166574;768x512;3,3889;98;0,994849237;46,17658486;1,568273756;;;;;
ocean;99;0,05076613;2,86;205299;768x512;4,1768;99;0,996659803;47,71468444;1,10055542;;;;;
paintedhouse;73;0,080984457;3,92;56545;768x512;1,1504;73;0,950182557;32,54126523;36,22044966;;;;;
paintedhouse;74;0,085241158;4,28;57994;768x512;1,1798;74;0,952393035;32,72698919;34,70415243;;;;;
paintedhouse;75;0,083294333;4,01;59856;768x512;1,2177;75;0,954393006;32,89201491;33,41018422;;;;;
paintedhouse;76;0,079990765;4,05;61370;768x512;1,2485;76;0,956483433;33,04984849;32,21777259;;;;;
paintedhouse;77;0,083043262;3,97;63277;768x512;1,2873;77;0,958545503;33,25102294;30,75941467;;;;;
paintedhouse;78;0,084285505;4,25;65285;768x512;1,3282;78;0,960464588;33,4575366;29,33098857;;;;;
paintedhouse;79;0,080664036;4,1;67537;768x512;1,374;79;0,962581727;33,66909095;27,93645308;;;;;
paintedhouse;80;0,08215981;4,09;69743;768x512;1,4189;80;0,964693462;33,88251249;26,59678311;;;;;
paintedhouse;81;0,083871884;4,06;72170;768x512;1,4683;81;0,966622073;34,11111415;25,2330034;;;;;
paintedhouse;82;0,082702811;4,03;74755;768x512;1,5208;82;0,96853684;34,30513263;24,13054318;;;;;
paintedhouse;83;0,08193134;4,05;77447;768x512;1,5756;83;0,970336581;34,53327797;22,89562819;;;;;
paintedhouse;84;0,081752179;3,96;80522;768x512;1,6382;84;0,972325962;34,78177348;21,62235599;;;;;
paintedhouse;85;0,084517056;4,12;83606;768x512;1,7009;85;0,974162051;35,03003911;20,42097388;;;;;
paintedhouse;86;0,085548359;4,08;87461;768x512;1,7793;86;0,976159262;35,33273929;19,0461163;;;;;
paintedhouse;87;0,083220423;3,98;91442;768x512;1,8603;87;0,97808482;35,64900011;17,70844184;;;;;
paintedhouse;88;0,082610752;3,96;95506;768x512;1,943;88;0,979853198;35,85098256;16,9037128;;;;;
paintedhouse;89;0,082976062;4,15;100515;768x512;2,0449;89;0,981791922;36,17626115;15,68390656;;;;;
paintedhouse;90;0,083398624;4,04;106208;768x512;2,1608;90;0,983597265;36,55092813;14,38757324;;;;;
paintedhouse;91;0,086782422;4,2;112518;768x512;2,2891;91;0,985404726;36,94032929;13,15368483;;;;;
paintedhouse;92;0,084164336;4,12;119627;768x512;2,4338;92;0,987114556;37,40631277;11,81541782;;;;;
paintedhouse;93;0,085124658;4,13;128560;768x512;2,6155;93;0,988879318;37,89505419;10,55783674;;;;;
paintedhouse;94;0,087555274;4,75;138388;768x512;2,8155;94;0,990564089;38,49603681;9,193411085;;;;;
paintedhouse;95;0,088437066;4,19;150962;768x512;3,0713;95;0,99218476;39,12405507;7,955635071;;;;;
paintedhouse;96;0,095437384;4,71;167285;768x512;3,4034;96;0,993823315;39,97405007;6,541469998;;;;;
paintedhouse;97;0,091095933;4,46;187793;768x512;3,8206;97;0,995332004;41,01773268;5,144072639;;;;;
paintedhouse;98;0,093092228;4,54;218787;768x512;4,4512;98;0,996700817;42,60065614;3,572849698;;;;;
paintedhouse;99;0,095977095;4,75;263585;768x512;5,3626;99;0,997862234;44,63229857;2,237950643;;;;;
parrots;76;0,074908902;3,67;24749;768x512;0,5035;76;0,950616478;36,51041944;14,52240075;;;;;
parrots;77;0,07414352;3,79;25444;768x512;0,5176;77;0,951896975;36,73708115;13,78390418;;;;;
parrots;78;0,07425106;3,7;26293;768x512;0,5349;78;0,953027618;36,87947944;13,33928087;;;;;
parrots;79;0,075685764;3,93;27041;768x512;0,5501;79;0,954095193;36,97104989;13,06096819;;;;;
parrots;80;0,075845164;3,62;27983;768x512;0,5693;80;0,955259842;37,16571764;12,48845164;;;;;
parrots;81;0,07420504;3,63;29041;768x512;0,5908;81;0,956202797;37,28948558;12,13757155;;;;;
parrots;82;0,076426795;3,69;30146;768x512;0,6133;82;0,957428972;37,43078058;11,74903785;;;;;
parrots;83;0,078851491;3,97;31419;768x512;0,6392;83;0,958525385;37,518472;11,51418389;;;;;
parrots;84;0,075054132;3,72;32524;768x512;0,6617;84;0,960007562;37,79713141;10,79859416;;;;;
parrots;85;0,076596106;3,77;34248;768x512;0,6967;85;0,961081282;37,95604688;10,41059791;;;;;
parrots;86;0,078656381;3,8;36090;768x512;0,7342;86;0,96243863;38,17212108;9,905314128;;;;;
parrots;87;0,076976026;3,9;38235;768x512;0,7778;87;0,963669079;38,31799438;9,578134325;;;;;
parrots;88;0,076788747;3,8;40564;768x512;0,8252;88;0,964985812;38,51299235;9,157588535;;;;;
parrots;89;0,079627464;3,87;43512;768x512;0,8852;89;0,966361439;38,69547121;8,780782912;;;;;
parrots;90;0,078812872;3,96;46824;768x512;0,9526;90;0,968343316;39,01094365;8,165560404;;;;;
parrots;91;0,078996052;4,01;51014;768x512;1,0378;91;0,970048154;39,32821236;7,590303209;;;;;
parrots;92;0,079697424;3,98;56039;768x512;1,1401;92;0,972341968;39,79174779;6,821903653;;;;;
parrots;93;0,085394318;4,06;62017;768x512;1,2617;93;0,974788606;40,23894561;6,154401143;;;;;
parrots;94;0,080351686;3,97;69495;768x512;1,4138;94;0,977421069;40,59975789;5,663756477;;;;;
parrots;95;0,085533699;4,01;79392;768x512;1,6152;95;0,980326239;41,1687182;4,968308343;;;;;
parrots;96;0,083308113;4,04;93470;768x512;1,9016;96;0,98357177;41,80591997;4,290306939;;;;;
parrots;97;0,086969152;4,29;112456;768x512;2,2879;97;0,986941594;42,63286587;3,546449449;;;;;
parrots;98;0,089510319;4,39;141129;768x512;2,8712;98;0,990446558;43,88262212;2,659611172;;;;;
parrots;99;0,086811763;4,16;186933;768x512;3,8031;99;0,99355267;45,21462848;1,95712026;;;;;
plane;75;0,081407308;4,1;30337;768x512;0,6172;75;0,950511561;36,01945521;16,26053535;;;;;
plane;76;0,083860715;4,03;31081;768x512;0,6323;76;0,952039312;36,14575745;15,79445394;;;;;
plane;77;0,083118693;4,06;32091;768x512;0,6528;77;0,953709913;36,33872556;15,10802884;;;;;
plane;78;0,081067298;4,27;33329;768x512;0,678;78;0,955396875;36,54580476;14,40455627;;;;;
plane;79;0,081010858;3,95;34443;768x512;0,7007;79;0,957057122;36,77303071;13,67027622;;;;;
plane;80;0,081640279;4,13;35680;768x512;0,7259;80;0,95860917;36,91902923;13,21835581;;;;;
plane;81;0,085278188;4,11;36828;768x512;0,7492;81;0,960066486;37,10632717;12,66040632;;;;;
plane;82;0,082590731;4;38313;768x512;0,7794;82;0,961739829;37,36762664;11,92113749;;;;;
plane;83;0,082920712;4,11;40084;768x512;0,8155;83;0,963289042;37,60790924;11,27948931;;;;;
plane;84;0,081705459;3,94;41784;768x512;0,85;84;0,9648621;37,83401869;10,70726352;;;;;
plane;85;0,087660364;4,36;43737;768x512;0,8898;85;0,966474031;38,06747499;10,14688789;;;;;
plane;86;0,081048267;3,92;45839;768x512;0,9325;86;0,968227143;38,35148197;9,504563226;;;;;
plane;87;0,083137903;3,99;48296;768x512;0,9825;87;0,969921577;38,65005137;8,87309689;;;;;
plane;88;0,0823807;3,9;50760;768x512;1,0327;88;0,971569;38,88426427;8,407249451;;;;;
plane;89;0,083277573;4,08;53809;768x512;1,0947;89;0,97336663;39,17756436;7,858215332;;;;;
