Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,
bikes,0,0.315569508,15.44,516519,768x512,10.5086,,0.149848191536099,1.54753857758621,6.97416487068966
bikes,1,0.350147374,16.04,396606,768x512,8.0689,,,,
bikes,2,0.338041417,15.87,331141,768x512,6.737,,,,
bikes,3,0.320693239,15.52,282638,768x512,5.7502,,,,
bikes,4,0.302004619,14.1,252464,768x512,5.1363,,,,
bikes,5,0.304041143,14.85,228162,768x512,4.6419,,,,
bikes,6,0.290216243,14.94,210379,768x512,4.2801,,,,
bikes,7,0.274885909,13.98,193902,768x512,3.9449,,,,
bikes,8,0.264185876,12.15,181836,768x512,3.6994,,,,
bikes,9,0.255384677,11.78,170125,768x512,3.4612,,,,
bikes,10,0.247898791,11.36,161024,768x512,3.276,,,,
bikes,11,0.236482816,10.83,153211,768x512,3.117,,,,
bikes,12,0.229980002,10.41,145341,768x512,2.9569,,,,
bikes,13,0.225947643,10.33,139081,768x512,2.8296,,,,
bikes,14,0.220877762,10.19,133410,768x512,2.7142,,,,
bikes,15,0.216710363,9.91,127969,768x512,2.6035,,,,
bikes,16,0.213345125,9.62,122777,768x512,2.4979,,,,
bikes,17,0.21085316,9.39,118675,768x512,2.4144,,,,
bikes,18,0.209589787,9.39,114725,768x512,2.334,,,,
bikes,19,0.202577562,9.26,110763,768x512,2.2534,,,,
bikes,20,0.204308516,9.26,106967,768x512,2.1762,,,,
bikes,21,0.199865956,9.03,103794,768x512,2.1116,,,,
bikes,22,0.231832745,11.23,100229,768x512,2.0391,,,,
bikes,23,0.224477619,10.25,97504,768x512,1.9837,,,,
bikes,24,0.219625479,10.12,94099,768x512,1.9144,,,,
bikes,25,0.221796764,10.19,89331,768x512,1.8174,,,,
bikes,26,0.218533357,10.04,84721,768x512,1.7236,,,,
bikes,27,0.217400354,9.95,81013,768x512,1.6482,,,,
bikes,28,0.212679544,9.84,77190,768x512,1.5704,,,,
bikes,29,0.209143186,9.66,73988,768x512,1.5052,,,,
bikes,30,0.210452419,9.88,70868,768x512,1.4418,,,,
bikes,31,0.206871731,9.82,66807,768x512,1.3591,,,,
bikes,32,0.204797357,9.89,63006,768x512,1.2818,,,,
bikes,33,0.20172227,9.7,59769,768x512,1.216,,,,
bikes,34,0.199067324,9.49,56825,768x512,1.1561,,,,
bikes,35,0.194083604,9.29,53655,768x512,1.0916,,,,
bikes,36,0.190528976,8.93,50363,768x512,1.0246,,,,
bikes,37,0.186862398,8.73,47419,768x512,0.9647,,,,
bikes,38,0.184599453,8.68,44665,768x512,0.9087,,,,
bikes,39,0.18349482,8.77,42074,768x512,0.8559,,,,
bikes,40,0.178709509,8.25,39513,768x512,0.8038,,,,
bikes,41,0.173935969,8.28,36876,768x512,0.7502,,,,
bikes,42,0.170436532,7.99,34579,768x512,0.7035,,,,
bikes,43,0.189913254,8.83,32549,768x512,0.6622,,,,
bikes,44,0.185922166,8.67,30434,768x512,0.6191,,,,
bikes,45,0.183228859,8.64,28306,768x512,0.5758,,,,
bikes,46,0.179472762,8.32,26285,768x512,0.5347,,,,
bikes,47,0.178438889,8.41,24393,768x512,0.4962,,,,
bikes,48,0.170963993,8.16,22910,768x512,0.4661,,,,
bikes,49,0.166187982,7.85,21242,768x512,0.4321,,,,
bikes,50,0.17405869,7.93,19642,768x512,0.3996,,,,
bikes,51,0.158692676,7.55,18164,768x512,0.3695,,,,
bikes,52,0.157438183,7.39,16828,768x512,0.3423,,,,
bikes,53,0.152006482,7.11,15464,768x512,0.3146,,,,
bikes,54,0.147854023,6.97,14188,768x512,0.2886,,,,
bikes,55,0.142718831,6.89,12904,768x512,0.2625,,,,
bikes,56,0.142626912,6.82,11772,768x512,0.2395,,,,
bikes,57,0.134141952,6.45,10622,768x512,0.2161,,,,
bikes,58,0.129347533,6.18,9576,768x512,0.1948,,,,
bikes,59,0.12381207,6.1,8437,768x512,0.1716,,,,
bikes,60,0.118469149,5.67,7347,768x512,0.1494,,,,
bikes,61,0.108246046,5.23,6205,768x512,0.1262,,,,
bikes,62,0.101533461,4.85,4958,768x512,0.1008,,,,
bikes,63,0.088178022,4.28,3677,768x512,0.0748,,,,
building2,0,0.274120289,12.22,518053,640x512,12.6477,,,,
