Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,
bikes,0,10.133273354,465.55,496851,768x512,10.1084,,6.92290773606304,305.497246767241,1.58106029094828
bikes,1,9.239766972,436.94,418093,768x512,8.5061,,,,
bikes,2,9.970748364,496.45,341246,768x512,6.9426,,,,
bikes,3,10.671405436,579.99,285713,768x512,5.8128,,,,
bikes,4,10.354330684,473.11,253936,768x512,5.1663,,,,
bikes,5,10.651511771,478.33,227383,768x512,4.6261,,,,
bikes,6,10.235183394,539.87,208583,768x512,4.2436,,,,
bikes,7,10.353095865,500.23,191548,768x512,3.897,,,,
bikes,8,10.050176449,453.71,179608,768x512,3.6541,,,,
bikes,9,10.247307516,455.77,167201,768x512,3.4017,,,,
bikes,10,10.0656103,445.24,158591,768x512,3.2265,,,,
bikes,11,10.109781708,462.97,150383,768x512,3.0595,,,,
bikes,12,9.901635973,453.13,142448,768x512,2.8981,,,,
bikes,13,10.049212936,436.2,136255,768x512,2.7721,,,,
bikes,14,9.863799738,438.51,130956,768x512,2.6643,,,,
bikes,15,9.903586495,419.25,125809,768x512,2.5595,,,,
bikes,16,9.852422856,414.36,120453,768x512,2.4506,,,,
bikes,17,9.757330776,415.38,116206,768x512,2.3642,,,,
bikes,18,9.65064448,408.03,112450,768x512,2.2878,,,,
bikes,19,9.775478089,415.13,108714,768x512,2.2117,,,,
bikes,20,9.55022448,405.05,104559,768x512,2.1272,,,,
bikes,21,9.811260552,412.42,101692,768x512,2.0689,,,,
bikes,22,9.618569681,406.24,98464,768x512,2.0032,,,,
bikes,23,9.580832524,406.36,95798,768x512,1.949,,,,
bikes,24,9.695753034,410.79,92275,768x512,1.8773,,,,
bikes,25,9.629752217,403.71,87780,768x512,1.7858,,,,
bikes,26,9.515434137,400.17,83408,768x512,1.6969,,,,
bikes,27,9.460832892,401.14,79602,768x512,1.6195,,,,
bikes,28,9.307806059,393.56,76159,768x512,1.5494,,,,
bikes,29,9.165524306,385.82,72775,768x512,1.4806,,,,
bikes,30,9.060943514,381.01,70055,768x512,1.4252,,,,
bikes,31,8.884402819,410.79,66166,768x512,1.3461,,,,
bikes,32,8.607073055,364.07,62645,768x512,1.2745,,,,
bikes,33,8.427089566,358.21,59472,768x512,1.2099,,,,
bikes,34,8.310184564,349.75,56890,768x512,1.1574,,,,
bikes,35,8.093130135,340.34,53725,768x512,1.093,,,,
bikes,36,7.895456882,333.57,50616,768x512,1.0297,,,,
bikes,37,7.688717052,326.52,47838,768x512,0.9732,,,,
bikes,38,7.511744989,318.5,45206,768x512,0.9197,,,,
bikes,39,7.42332789,311.64,42657,768x512,0.8678,,,,
bikes,40,7.270827566,306.22,40200,768x512,0.8178,,,,
bikes,41,7.223404967,302.44,37709,768x512,0.7671,,,,
bikes,42,7.098403125,321,35600,768x512,0.7242,,,,
bikes,43,7.15983221,384.73,33441,768x512,0.6803,,,,
bikes,44,6.737721783,295.47,31500,768x512,0.6408,,,,
bikes,45,6.549829393,275.42,29439,768x512,0.5989,,,,
bikes,46,6.352251095,287.92,27658,768x512,0.5627,,,,
bikes,47,6.092620441,260.9,25893,768x512,0.5267,,,,
bikes,48,5.930979527,251.77,24072,768x512,0.4897,,,,
bikes,49,5.85073484,270.96,22754,768x512,0.4629,,,,
bikes,50,5.563477272,278.48,21144,768x512,0.4301,,,,
bikes,51,5.340587078,246.88,19607,768x512,0.3989,,,,
bikes,52,5.171445542,229.62,18293,768x512,0.3721,,,,
bikes,53,5.087474646,234.84,16937,768x512,0.3445,,,,
bikes,54,4.784057923,215.15,15724,768x512,0.3199,,,,
bikes,55,4.632360276,222.01,14410,768x512,0.2931,,,,
bikes,56,4.470267347,198.9,13014,768x512,0.2647,,,,
bikes,57,4.338193684,203.17,11877,768x512,0.2416,,,,
bikes,58,4.13821447,209.39,10502,768x512,0.2136,,,,
bikes,59,3.923036613,170.78,9140,768x512,0.1859,,,,
bikes,60,3.657561734,154.7,7809,768x512,0.1588,,,,
bikes,61,3.416162245,146.62,6620,768x512,0.1346,,,,
bikes,62,2.955497689,125.37,5058,768x512,0.1029,,,,
bikes,63,2.399379033,101.32,3572,768x512,0.0726,,,,
building2,0,8.384562358,349.86,504451,640x512,12.3156,,,,
building2,1,8.106642755,344.18,412839,640x512,10.079,,,,
building2,2,8.521604571,340.96,349109,640x512,8.5231,,,,
building2,3,9.015556703,380.14,302551,640x512,7.3864,,,,
building2,4,9.328425456,592.02,276784,640x512,6.7574,,,,
building2,5,10.104986501,690.98,254163,640x512,6.2051,,,,
building2,6,8.657831801,399.02,239182,640x512,5.8394,,,,
building2,7,8.88136986,361.55,224909,640x512,5.4909,,,,
