Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
flowersonih35,15,1.762608074,75.29,144744,640x512,3.5337
flowersonih35,16,1.793906754,76.87,139583,640x512,3.4077
flowersonih35,17,1.819184319,77.15,135281,640x512,3.3027
flowersonih35,18,1.847484092,78.28,131487,640x512,3.2101
flowersonih35,19,1.861419748,78.83,127553,640x512,3.1140
flowersonih35,20,1.856174474,78.85,123367,640x512,3.0118
flowersonih35,21,1.858732911,78.50,120079,640x512,2.9316
flowersonih35,22,1.875914465,80.14,116702,640x512,2.8491
flowersonih35,23,1.938467406,81.78,113685,640x512,2.7755
flowersonih35,24,1.889508800,80.50,109801,640x512,2.6806
flowersonih35,25,1.888336457,80.27,104532,640x512,2.5520
flowersonih35,26,1.890384032,79.52,99523,640x512,2.4297
flowersonih35,27,1.883053383,79.11,95123,640x512,2.3223
flowersonih35,28,1.820165122,77.28,91043,640x512,2.2227
flowersonih35,29,1.823855931,78.06,87185,640x512,2.1285
flowersonih35,30,1.823535681,79.46,83599,640x512,2.0409
flowersonih35,31,1.802697537,78.79,79070,640x512,1.9304
flowersonih35,32,1.779774658,76.61,74194,640x512,1.8113
flowersonih35,33,1.790742286,76.93,70425,640x512,1.7193
flowersonih35,34,1.751072535,75.82,66897,640x512,1.6332
flowersonih35,35,1.731027483,74.36,63042,640x512,1.5391
flowersonih35,36,1.685115356,73.03,58947,640x512,1.4391
flowersonih35,37,1.648432381,70.78,55599,640x512,1.3573
flowersonih35,38,1.630802356,70.26,52262,640x512,1.2759
flowersonih35,39,1.568848347,66.65,49047,640x512,1.1974
flowersonih35,40,1.565396198,67.45,46221,640x512,1.1284
flowersonih35,41,1.511814911,64.62,43091,640x512,1.0520
flowersonih35,42,1.473090742,62.78,40358,640x512,.9853
flowersonih35,43,1.502709107,64.19,37464,640x512,.9146
flowersonih35,44,1.456793120,62.52,35182,640x512,.8589
flowersonih35,45,1.410233290,60.71,32731,640x512,.7990
flowersonih35,46,1.359996181,58.01,30319,640x512,.7402
flowersonih35,47,1.294521283,56.03,28215,640x512,.6888
flowersonih35,48,1.273315319,54.47,26114,640x512,.6375
flowersonih35,49,1.214623548,52.18,24180,640x512,.5903
flowersonih35,50,1.132503217,49.66,22350,640x512,.5456
flowersonih35,51,1.144730518,48.95,20596,640x512,.5028
flowersonih35,52,1.084392014,46.62,18993,640x512,.4636
flowersonih35,53,1.025191591,45.09,17275,640x512,.4217
flowersonih35,54,0.969083937,42.43,15730,640x512,.3840
flowersonih35,55,0.929291025,39.79,14183,640x512,.3462
flowersonih35,56,0.926944819,40.50,12749,640x512,.3112
flowersonih35,57,0.871632237,37.61,11295,640x512,.2757
flowersonih35,58,0.825011497,36.16,9764,640x512,.2383
flowersonih35,59,0.790062408,34.19,8333,640x512,.2034
flowersonih35,60,0.723031536,31.80,6929,640x512,.1691
flowersonih35,61,0.645377606,28.46,5678,640x512,.1386
flowersonih35,62,0.542447522,24.72,4306,640x512,.1051
flowersonih35,63,0.428244629,19.42,2878,640x512,.0702
house,0,1.950961098,85.38,458166,768x512,9.3214
house,1,1.784668471,78.98,381154,768x512,7.7545
house,2,1.748594938,76.94,306106,768x512,6.2277
house,3,2.295333532,99.24,251551,768x512,5.1178
house,4,2.374173664,103.70,220677,768x512,4.4896
house,5,2.420055902,107.56,194462,768x512,3.9563
house,6,2.416669783,106.39,176450,768x512,3.5898
house,7,2.475239913,108.75,159771,768x512,3.2505
house,8,2.402608197,104.57,147835,768x512,3.0077
house,9,2.428423973,107.42,135314,768x512,2.7529
house,10,2.309440318,102.24,126094,768x512,2.5653
house,11,2.329038309,101.40,117863,768x512,2.3979
house,12,2.276014772,99.04,109635,768x512,2.2305
house,13,2.286078098,100.90,103346,768x512,2.1025
house,14,2.235387567,99.28,97730,768x512,1.9883
house,15,2.210373303,97.57,92551,768x512,1.8829
house,16,2.169977040,96.51,87469,768x512,1.7795
house,17,2.179287114,95.85,83292,768x512,1.6945
house,18,2.134086498,92.14,79552,768x512,1.6184
house,19,2.108692063,92.66,76173,768x512,1.5497
house,20,2.093695504,90.96,72690,768x512,1.4788
house,21,2.063937558,89.22,70003,768x512,1.4242
house,22,2.177561549,94.66,67033,768x512,1.3637
house,23,2.184900018,93.30,64691,768x512,1.3161
house,24,2.156522705,92.93,61556,768x512,1.2523
house,25,2.140251804,90.95,57799,768x512,1.1759
house,26,2.053355541,86.79,53892,768x512,1.0964
house,27,2.012488066,86.82,50799,768x512,1.0335
house,28,1.945750054,82.39,47770,768x512,.9718
house,29,1.872885747,80.68,45026,768x512,.9160
house,30,1.807715150,78.29,42587,768x512,.8664
house,31,1.801143013,77.99,39530,768x512,.8042
house,32,1.729154368,74.75,36420,768x512,.7409
house,33,1.668834444,71.95,33925,768x512,.6902
house,34,1.586724652,69.40,31713,768x512,.6452
house,35,1.527026710,66.73,29101,768x512,.5920
house,36,1.472752831,64.01,26795,768x512,.5451
house,37,1.434659763,62.91,24958,768x512,.5077
house,38,1.365053103,59.51,22807,768x512,.4640
house,39,1.270471301,56.12,20864,768x512,.4244
house,40,1.241068186,54.05,19327,768x512,.3932
house,41,1.165820352,50.96,17475,768x512,.3555
house,42,1.152773929,50.79,16118,768x512,.3279
house,43,1.119634544,50.12,14720,768x512,.2994
house,44,1.060967693,47.24,13381,768x512,.2722
house,45,1.010593984,44.85,12166,768x512,.2475
house,46,0.971903764,43.70,11095,768x512,.2257
house,47,0.894498416,40.03,10082,768x512,.2051
house,48,0.832230556,37.62,9123,768x512,.1856
house,49,0.815585844,36.71,8312,768x512,.1691
house,50,0.760437931,33.72,7515,768x512,.1528
house,51,0.698803264,32.43,6748,768x512,.1372
house,52,0.648026813,29.02,6123,768x512,.1245
house,53,0.601283093,27.47,5405,768x512,.1099
house,54,0.562414933,25.86,4960,768x512,.1009
house,55,0.503719493,23.29,4444,768x512,.0904
house,56,0.486185508,22.90,3960,768x512,.0805
house,57,0.447096797,20.74,3536,768x512,.0719
house,58,0.416026568,19.50,3142,768x512,.0639
house,59,0.375902475,18.22,2763,768x512,.0562
house,60,0.337195276,15.93,2352,768x512,.0478
house,61,0.319357350,14.88,2038,768x512,.0414
house,62,0.260669289,12.41,1644,768x512,.0334
house,63,0.213231777,10.24,1263,768x512,.0256
lighthouse2,0,2.504542198,104.11,439328,768x512,8.9381
lighthouse2,1,1.806116217,80.28,358307,768x512,7.2897
lighthouse2,2,1.924190179,83.67,285704,768x512,5.8126
lighthouse2,3,2.490388773,105.43,233242,768x512,4.7453
lighthouse2,4,2.355461416,101.26,204143,768x512,4.1532
lighthouse2,5,2.395495908,104.46,180607,768x512,3.6744
lighthouse2,6,2.541662114,112.21,164430,768x512,3.3453
lighthouse2,7,2.483636415,108.63,149141,768x512,3.0342
lighthouse2,8,2.457975859,106.73,136859,768x512,2.7844
lighthouse2,9,2.434252058,107.21,124369,768x512,2.5302
lighthouse2,10,2.260839783,100.71,115067,768x512,2.3410
lighthouse2,11,2.257745025,99.10,107175,768x512,2.1804
lighthouse2,12,2.160179414,94.42,99022,768x512,2.0146
lighthouse2,13,2.097626594,91.85,92186,768x512,1.8755
lighthouse2,14,2.010792861,86.46,87226,768x512,1.7746
lighthouse2,15,1.982635479,84.70,82724,768x512,1.6830
lighthouse2,16,1.977215685,83.55,78449,768x512,1.5960
lighthouse2,17,1.924837220,80.69,74887,768x512,1.5235
lighthouse2,18,1.904540459,79.63,71935,768x512,1.4635
lighthouse2,19,1.849365457,77.83,69164,768x512,1.4071
lighthouse2,20,1.816763703,76.42,66339,768x512,1.3496
lighthouse2,21,1.801647034,75.38,64173,768x512,1.3056
lighthouse2,22,1.887980907,78.14,61771,768x512,1.2567
lighthouse2,23,1.870049410,76.91,59942,768x512,1.2195
lighthouse2,24,1.834729499,76.06,57324,768x512,1.1662
lighthouse2,25,1.816554093,75.14,53943,768x512,1.0974
lighthouse2,26,1.817764666,75.07,51107,768x512,1.0397
lighthouse2,27,1.710098770,72.20,48353,768x512,.9837
lighthouse2,28,1.746016362,71.78,45935,768x512,.9345
lighthouse2,29,1.618898396,70.16,43531,768x512,.8856
lighthouse2,30,1.602348053,67.39,41521,768x512,.8447
lighthouse2,31,1.571362054,66.40,38976,768x512,.7929
lighthouse2,32,1.513395375,64.04,36428,768x512,.7411
lighthouse2,33,1.477277852,61.28,34330,768x512,.6984
lighthouse2,34,1.423946585,58.93,32283,768x512,.6567
lighthouse2,35,1.353700505,57.06,30146,768x512,.6133
lighthouse2,36,1.304458549,54.83,28107,768x512,.5718
lighthouse2,37,1.247930883,52.83,26291,768x512,.5348
lighthouse2,38,1.233051586,51.83,24491,768x512,.4982
lighthouse2,39,1.165304041,48.89,22676,768x512,.4613
lighthouse2,40,1.132510037,47.43,21221,768x512,.4317
lighthouse2,41,1.068034401,44.86,19480,768x512,.3963
lighthouse2,42,1.026293894,43.23,18138,768x512,.3690
lighthouse2,43,0.996456448,41.93,16794,768x512,.3416
lighthouse2,44,0.969802419,40.69,15483,768x512,.3150
lighthouse2,45,0.927324591,38.99,14280,768x512,.2905
lighthouse2,46,0.876773740,36.57,13143,768x512,.2673
lighthouse2,47,0.834953623,35.89,12149,768x512,.2471
lighthouse2,48,0.794210739,33.28,11262,768x512,.2291
lighthouse2,49,0.752175691,32.07,10254,768x512,.2086
lighthouse2,50,0.685291009,30.01,9516,768x512,.1936
lighthouse2,51,0.692654728,30.39,8734,768x512,.1776
lighthouse2,52,0.650449030,27.89,7797,768x512,.1586
lighthouse2,53,0.653359107,28.61,7218,768x512,.1468
lighthouse2,54,0.654328140,27.85,6465,768x512,.1315
lighthouse2,55,0.626291588,27.49,5874,768x512,.1195
lighthouse2,56,0.578979686,25.85,5277,768x512,.1073
lighthouse2,57,0.582221255,25.36,4677,768x512,.0951
lighthouse2,58,0.501092706,23.17,4084,768x512,.0830
lighthouse2,59,0.461224824,20.34,3489,768x512,.0709
lighthouse2,60,0.459353079,19.32,3015,768x512,.0613
lighthouse2,61,0.372516506,16.97,2563,768x512,.0521
lighthouse2,62,0.333469206,14.91,2081,768x512,.0423
lighthouse2,63,0.260724949,11.97,1528,768x512,.0310
lighthouse,0,1.208283181,61.74,377898,480x720,8.7476
lighthouse,1,1.086990210,58.54,306515,480x720,7.0952
lighthouse,2,1.157522512,61.23,243879,480x720,5.6453
lighthouse,3,1.494352165,77.74,199403,480x720,4.6158
lighthouse,4,1.601368100,82.88,174279,480x720,4.0342
lighthouse,5,1.607227876,83.58,153033,480x720,3.5424
lighthouse,6,1.601441931,81.45,138369,480x720,3.2029
lighthouse,7,1.630130984,82.87,124523,480x720,2.8824
lighthouse,8,1.641676764,82.58,114327,480x720,2.6464
lighthouse,9,1.584708128,80.13,104114,480x720,2.4100
lighthouse,10,1.526367707,78.11,96239,480x720,2.2277
lighthouse,11,1.495501889,77.31,88911,480x720,2.0581
lighthouse,12,1.474818865,74.90,82035,480x720,1.8989
lighthouse,13,1.452006037,73.78,76626,480x720,1.7737
lighthouse,14,1.356444512,71.04,72363,480x720,1.6750
lighthouse,15,1.368294802,69.92,68203,480x720,1.5787
lighthouse,16,1.326878105,68.29,64299,480x720,1.4884
lighthouse,17,1.359936301,69.16,61443,480x720,1.4222
lighthouse,18,1.304056037,65.08,58726,480x720,1.3593
lighthouse,19,1.247835843,63.18,56387,480x720,1.3052
lighthouse,20,1.252468845,62.35,53321,480x720,1.2342
lighthouse,21,1.196259361,61.09,51421,480x720,1.1903
lighthouse,22,1.218696909,61.48,49407,480x720,1.1436
lighthouse,23,1.230644449,61.56,47646,480x720,1.1029
lighthouse,24,1.236652435,59.69,45388,480x720,1.0506
lighthouse,25,1.174492615,58.65,42402,480x720,.9815
lighthouse,26,1.121917140,56.15,39610,480x720,.9168
lighthouse,27,1.056551001,53.33,37093,480x720,.8586
lighthouse,28,1.023625328,51.07,34879,480x720,.8073
lighthouse,29,0.986117641,49.02,32872,480x720,.7609
lighthouse,30,0.966071660,48.71,31123,480x720,.7204
lighthouse,31,0.927739872,46.36,28790,480x720,.6664
lighthouse,32,0.905159473,45.04,26564,480x720,.6149
lighthouse,33,0.801370087,41.37,24530,480x720,.5678
lighthouse,34,0.829419529,41.76,22873,480x720,.5294
lighthouse,35,0.795846012,40.69,21219,480x720,.4911
lighthouse,36,0.708163788,37.14,19394,480x720,.4489
lighthouse,37,0.730042944,36.93,17937,480x720,.4152
lighthouse,38,0.676610396,34.28,16321,480x720,.3778
lighthouse,39,0.620552163,32.53,14920,480x720,.3453
lighthouse,40,0.610957658,30.57,13664,480x720,.3162
lighthouse,41,0.542936114,27.95,12514,480x720,.2896
lighthouse,42,0.523301603,27.56,11542,480x720,.2671
lighthouse,43,0.520485126,26.60,10595,480x720,.2452
lighthouse,44,0.493586397,25.48,9778,480x720,.2263
lighthouse,45,0.483620562,25.13,9019,480x720,.2087
lighthouse,46,0.455274128,23.32,8393,480x720,.1942
lighthouse,47,0.434605506,22.42,7662,480x720,.1773
lighthouse,48,0.409820822,21.90,7083,480x720,.1639
lighthouse,49,0.402858954,20.42,6560,480x720,.1518
lighthouse,50,0.379163003,19.88,6119,480x720,.1416
lighthouse,51,0.369596739,19.47,5691,480x720,.1317
lighthouse,52,0.353796518,18.52,5174,480x720,.1197
lighthouse,53,0.355676753,17.77,4776,480x720,.1105
lighthouse,54,0.323266029,16.74,4426,480x720,.1024
lighthouse,55,0.313676855,16.46,4080,480x720,.0944
lighthouse,56,0.309349804,15.79,3760,480x720,.0870
lighthouse,57,0.284022619,14.69,3430,480x720,.0793
lighthouse,58,0.300595001,14.70,3077,480x720,.0712
lighthouse,59,0.285702184,14.20,2717,480x720,.0628
lighthouse,60,0.275307947,13.66,2431,480x720,.0562
lighthouse,61,0.225073718,11.29,2053,480x720,.0475
lighthouse,62,0.219371543,10.24,1718,480x720,.0397
lighthouse,63,0.129549763,6.86,1338,480x720,.0309
manfishing,0,1.027476217,50.52,301877,634x438,8.6967
manfishing,1,0.993963901,49.09,240768,634x438,6.9362
manfishing,2,1.013065080,50.94,199021,634x438,5.7335
manfishing,3,1.182463856,61.25,172146,634x438,4.9593
manfishing,4,1.177776804,61.15,154446,634x438,4.4494
manfishing,5,1.166750584,61.80,138352,634x438,3.9857
manfishing,6,1.146686354,60.26,126695,634x438,3.6499
manfishing,7,1.160029077,61.94,115631,634x438,3.3312
manfishing,8,1.143347554,61.49,107240,634x438,3.0894
manfishing,9,1.188962162,62.39,98844,634x438,2.8475
manfishing,10,1.148156517,61.93,92302,634x438,2.6591
manfishing,11,1.215232619,64.08,86367,634x438,2.4881
manfishing,12,1.156448118,62.14,80325,634x438,2.3140
manfishing,13,1.161484361,61.93,75722,634x438,2.1814
manfishing,14,1.121508849,61.18,71618,634x438,2.0632
manfishing,15,1.146652114,60.53,67767,634x438,1.9522
manfishing,16,1.139878496,61.06,64055,634x438,1.8453
manfishing,17,1.133955020,60.83,61013,634x438,1.7577
manfishing,18,1.133233139,59.77,58210,634x438,1.6769
manfishing,19,1.137730490,59.13,55752,634x438,1.6061
manfishing,20,1.094180828,57.03,52713,634x438,1.5186
manfishing,21,1.130967303,60.10,50559,634x438,1.4565
manfishing,22,1.125444318,59.95,48653,634x438,1.4016
manfishing,23,1.129333279,58.98,46738,634x438,1.3464
manfishing,24,1.126131010,58.39,44480,634x438,1.2814
manfishing,25,1.106590400,57.54,41516,634x438,1.1960
manfishing,26,1.058248386,55.59,38916,634x438,1.1211
manfishing,27,1.007065295,53.31,36394,634x438,1.0484
manfishing,28,1.021990403,53.45,34341,634x438,.9893
manfishing,29,0.977949861,51.38,32456,634x438,.9350
manfishing,30,0.960201164,48.46,30635,634x438,.8825
manfishing,31,0.947778273,48.94,28695,634x438,.8266
manfishing,32,0.887213427,46.71,26710,634x438,.7694
manfishing,33,0.858027422,44.35,25018,634x438,.7207
manfishing,34,0.838539892,43.94,23531,634x438,.6779
manfishing,35,0.804291895,40.83,21959,634x438,.6326
manfishing,36,0.756032710,40.58,20452,634x438,.5891
manfishing,37,0.708758039,38.23,19134,634x438,.5512
manfishing,38,0.708044377,37.48,17859,634x438,.5144
manfishing,39,0.664095685,34.85,16619,634x438,.4787
manfishing,40,0.615692551,33.38,15487,634x438,.4461
manfishing,41,0.627914082,32.52,14353,634x438,.4134
manfishing,42,0.601385014,31.73,13375,634x438,.3853
manfishing,43,0.583252977,31.28,12358,634x438,.3560
manfishing,44,0.575907368,30.78,11672,634x438,.3362
manfishing,45,0.557501501,29.54,10824,634x438,.3118
manfishing,46,0.529122998,27.89,10044,634x438,.2893
manfishing,47,0.498289279,26.95,9353,634x438,.2694
manfishing,48,0.501662428,26.75,8566,634x438,.2467
manfishing,49,0.473391265,24.95,7995,634x438,.2303
manfishing,50,0.443895669,24.27,7561,634x438,.2178
manfishing,51,0.461957166,23.90,6968,634x438,.2007
manfishing,52,0.415700347,21.81,6532,634x438,.1881
manfishing,53,0.415778897,22.03,5965,634x438,.1718
manfishing,54,0.379359793,20.63,5513,634x438,.1588
manfishing,55,0.378120401,20.02,5071,634x438,.1460
manfishing,56,0.352181334,18.97,4557,634x438,.1312
manfishing,57,0.370418531,19.92,4224,634x438,.1216
manfishing,58,0.320969214,17.16,3772,634x438,.1086
manfishing,59,0.306469876,15.90,3319,634x438,.0956
manfishing,60,0.288279350,14.95,2863,634x438,.0824
manfishing,61,0.307605970,15.72,2459,634x438,.0708
manfishing,62,0.273892553,13.31,1978,634x438,.0569
manfishing,63,0.194016028,10.21,1511,634x438,.0435
monarch,0,2.052576148,89.28,398753,768x512,8.1126
monarch,1,1.686832920,73.75,316216,768x512,6.4334
monarch,2,1.670847418,73.83,247870,768x512,5.0429
monarch,3,2.443705132,104.84,197103,768x512,4.0100
monarch,4,2.348008166,102.09,168351,768x512,3.4251
monarch,5,2.440767265,104.69,143896,768x512,2.9275
monarch,6,2.418509248,105.07,126296,768x512,2.5694
monarch,7,2.311943944,98.96,109699,768x512,2.2318
monarch,8,2.212983580,96.56,97296,768x512,1.9794
monarch,9,2.073123402,90.76,85035,768x512,1.7300
monarch,10,1.934557106,86.32,77193,768x512,1.5704
monarch,11,1.872070465,81.67,70728,768x512,1.4389
monarch,12,1.727404584,73.77,64135,768x512,1.3048
monarch,13,1.623082996,69.03,59637,768x512,1.2133
monarch,14,1.598371653,68.35,56118,768x512,1.1417
monarch,15,1.529685197,64.44,53236,768x512,1.0830
monarch,16,1.500554782,63.35,50160,768x512,1.0205
monarch,17,1.471427797,62.71,47944,768x512,.9754
monarch,18,1.441972341,60.70,46304,768x512,.9420
monarch,19,1.402748090,60.77,44415,768x512,.9036
monarch,20,1.388899646,59.79,42702,768x512,.8687
monarch,21,1.362064267,58.47,41050,768x512,.8351
monarch,22,1.388059123,58.88,39798,768x512,.8096
monarch,23,1.371895381,58.70,38645,768x512,.7862
monarch,24,1.359611090,57.72,37071,768x512,.7542
monarch,25,1.349089253,56.97,34933,768x512,.7107
monarch,26,1.305358291,55.41,33223,768x512,.6759
monarch,27,1.266124120,53.99,31536,768x512,.6416
monarch,28,1.275654844,53.62,30113,768x512,.6126
monarch,29,1.243819233,52.13,28758,768x512,.5850
monarch,30,1.209425604,51.00,27586,768x512,.5612
monarch,31,1.211558249,50.63,26033,768x512,.5296
monarch,32,1.159787747,48.01,24592,768x512,.5003
monarch,33,1.143139485,49.09,23200,768x512,.4720
monarch,34,1.115705674,47.39,22189,768x512,.4514
monarch,35,1.080187293,46.48,20977,768x512,.4267
monarch,36,1.065126924,45.42,19678,768x512,.4003
monarch,37,1.030633835,43.77,18713,768x512,.3807
monarch,38,1.018999856,43.67,17712,768x512,.3603
monarch,39,0.978775743,41.11,16594,768x512,.3376
monarch,40,0.914615828,39.92,15779,768x512,.3210
monarch,41,0.926957730,39.87,14760,768x512,.3002
monarch,42,0.933381205,39.52,13945,768x512,.2837
monarch,43,0.926562918,39.97,13109,768x512,.2667
monarch,44,0.901402234,37.76,12381,768x512,.2518
monarch,45,0.885609214,38.13,11581,768x512,.2356
monarch,46,0.833165058,36.18,10910,768x512,.2219
monarch,47,0.817366568,35.10,10362,768x512,.2108
monarch,48,0.783938302,33.98,9725,768x512,.1978
monarch,49,0.763646320,32.01,9174,768x512,.1866
monarch,50,0.742910957,32.22,8687,768x512,.1767
monarch,51,0.726891326,30.92,8190,768x512,.1666
monarch,52,0.716078728,30.97,7744,768x512,.1575
monarch,53,0.688306797,29.22,7221,768x512,.1469
monarch,54,0.677083288,29.18,6832,768x512,.1389
monarch,55,0.648080703,27.45,6313,768x512,.1284
monarch,56,0.629233985,27.53,5886,768x512,.1197
monarch,57,0.586600155,25.66,5420,768x512,.1102
monarch,58,0.534664143,23.42,5016,768x512,.1020
monarch,59,0.480694914,22.07,4574,768x512,.0930
monarch,60,0.470068816,20.47,4044,768x512,.0822
monarch,61,0.403706897,17.84,3590,768x512,.0730
monarch,62,0.364303645,16.84,3027,768x512,.0615
monarch,63,0.314083876,13.95,2325,768x512,.0473
ocean,0,1.721137198,74.62,377253,768x512,7.6752
ocean,1,1.778043854,76.88,293637,768x512,5.9740
ocean,2,1.721158598,75.93,230157,768x512,4.6825
ocean,3,2.520908960,110.43,187314,768x512,3.8109
ocean,4,2.574552878,113.34,162651,768x512,3.3091
ocean,5,2.547456019,111.32,141169,768x512,2.8720
ocean,6,2.486425253,108.86,126151,768x512,2.5665
ocean,7,2.459058931,107.63,112901,768x512,2.2969
ocean,8,2.405846696,104.97,103664,768x512,2.1090
ocean,9,2.376397829,103.38,94824,768x512,1.9291
ocean,10,2.269776916,97.49,88707,768x512,1.8047
ocean,11,2.294264529,98.41,82987,768x512,1.6883
ocean,12,2.161587839,92.32,77414,768x512,1.5749
ocean,13,2.207688407,94.47,73157,768x512,1.4883
ocean,14,2.145247287,92.55,69239,768x512,1.4086
ocean,15,2.157223957,93.54,65899,768x512,1.3407
ocean,16,2.095266618,91.26,62245,768x512,1.2663
ocean,17,2.072924101,89.82,59508,768x512,1.2106
ocean,18,2.017037168,89.10,56933,768x512,1.1583
ocean,19,1.980805064,85.28,54183,768x512,1.1023
ocean,20,1.944200590,83.02,51694,768x512,1.0517
ocean,21,1.906101182,81.08,49539,768x512,1.0078
ocean,22,1.930716166,83.93,47734,768x512,.9711
ocean,23,1.925459112,83.00,45846,768x512,.9327
ocean,24,1.864445076,79.37,43670,768x512,.8884
ocean,25,1.833623106,78.56,40711,768x512,.8282
ocean,26,1.756134138,75.33,38244,768x512,.7780
ocean,27,1.710944492,72.94,35908,768x512,.7305
ocean,28,1.618614784,69.15,33606,768x512,.6837
ocean,29,1.538438789,66.13,31754,768x512,.6460
ocean,30,1.505660675,65.38,30177,768x512,.6139
ocean,31,1.445777361,62.14,27803,768x512,.5656
ocean,32,1.385732767,60.20,25712,768x512,.5231
ocean,33,1.347727519,57.90,24098,768x512,.4902
ocean,34,1.291853346,56.11,22615,768x512,.4601
ocean,35,1.191215528,52.55,20756,768x512,.4222
ocean,36,1.227128300,53.03,19183,768x512,.3902
ocean,37,1.169007771,50.18,17797,768x512,.3620
ocean,38,1.143565545,49.54,16322,768x512,.3320
ocean,39,1.081722066,46.32,14957,768x512,.3043
ocean,40,1.025022281,44.50,13761,768x512,.2799
ocean,41,0.984956308,43.43,12534,768x512,.2550
ocean,42,0.914107736,38.84,11607,768x512,.2361
ocean,43,0.898570626,39.05,10566,768x512,.2149
ocean,44,0.812554045,35.62,9663,768x512,.1965
ocean,45,0.801205457,34.17,8777,768x512,.1785
ocean,46,0.779833742,34.38,8072,768x512,.1642
ocean,47,0.705853661,31.50,7285,768x512,.1482
ocean,48,0.690913113,30.30,6678,768x512,.1358
ocean,49,0.624771023,27.04,5981,768x512,.1216
ocean,50,0.617431655,27.20,5494,768x512,.1117
ocean,51,0.553585561,25.46,4952,768x512,.1007
ocean,52,0.488711824,22.43,4457,768x512,.0906
ocean,53,0.487118531,22.98,3979,768x512,.0809
ocean,54,0.442815697,20.27,3520,768x512,.0716
ocean,55,0.407605326,18.39,3158,768x512,.0642
ocean,56,0.394908454,18.60,2734,768x512,.0556
ocean,57,0.365893229,16.65,2423,768x512,.0492
ocean,58,0.327718831,15.05,2129,768x512,.0433
ocean,59,0.285636153,13.37,1831,768x512,.0372
ocean,60,0.257507420,12.05,1596,768x512,.0324
ocean,61,0.255618146,11.93,1423,768x512,.0289
ocean,62,0.209415627,9.95,1134,768x512,.0230
ocean,63,0.180568013,8.49,946,768x512,.0192
paintedhouse,0,1.547236652,68.07,454971,768x512,9.2564
paintedhouse,1,1.636313800,74.01,373840,768x512,7.6057
paintedhouse,2,1.610052073,72.29,303733,768x512,6.1794
paintedhouse,3,1.848072353,81.14,254612,768x512,5.1800
paintedhouse,4,1.880767898,82.73,226228,768x512,4.6026
paintedhouse,5,1.939092988,86.04,201891,768x512,4.1074
paintedhouse,6,1.934894827,85.34,184684,768x512,3.7574
paintedhouse,7,1.898712814,85.54,169494,768x512,3.4483
paintedhouse,8,1.913567341,85.04,158265,768x512,3.2199
paintedhouse,9,1.888010916,83.26,147175,768x512,2.9942
paintedhouse,10,1.876384077,85.22,139206,768x512,2.8321
paintedhouse,11,1.867061692,85.30,131858,768x512,2.6826
paintedhouse,12,1.786898847,82.43,124989,768x512,2.5429
paintedhouse,13,1.839322871,84.74,119276,768x512,2.4266
paintedhouse,14,1.820493292,86.01,114131,768x512,2.3220
paintedhouse,15,1.815773851,83.00,109702,768x512,2.2318
paintedhouse,16,1.797270423,80.43,104777,768x512,2.1316
paintedhouse,17,1.791301428,80.47,100758,768x512,2.0499
paintedhouse,18,1.770041573,79.10,97351,768x512,1.9806
paintedhouse,19,1.788375660,79.00,93802,768x512,1.9084
paintedhouse,20,1.755831637,80.25,90587,768x512,1.8429
paintedhouse,21,1.751964207,79.31,87611,768x512,1.7824
paintedhouse,22,1.870464111,83.05,84778,768x512,1.7248
paintedhouse,23,1.860998417,83.02,82339,768x512,1.6751
paintedhouse,24,1.843587082,82.39,79156,768x512,1.6104
paintedhouse,25,1.855429862,82.39,74841,768x512,1.5226
paintedhouse,26,1.796803952,80.41,70859,768x512,1.4416
paintedhouse,27,1.763674918,78.08,67275,768x512,1.3687
paintedhouse,28,1.733729201,76.58,63907,768x512,1.3001
paintedhouse,29,1.738170462,77.04,60822,768x512,1.2374
paintedhouse,30,1.667709711,73.45,58120,768x512,1.1824
paintedhouse,31,1.621696022,71.87,54442,768x512,1.1076
paintedhouse,32,1.582069791,71.82,50995,768x512,1.0374
paintedhouse,33,1.571149683,69.04,47919,768x512,.9749
paintedhouse,34,1.503751719,67.36,45298,768x512,.9215
paintedhouse,35,1.462124993,65.60,42579,768x512,.8662
paintedhouse,36,1.389728547,62.31,39710,768x512,.8079
paintedhouse,37,1.369674486,61.18,37350,768x512,.7598
paintedhouse,38,1.328360849,59.91,34923,768x512,.7105
paintedhouse,39,1.285571930,57.23,32670,768x512,.6646
paintedhouse,40,1.218960859,56.14,30484,768x512,.6201
paintedhouse,41,1.203996130,54.31,28283,768x512,.5754
paintedhouse,42,1.153023589,51.99,26381,768x512,.5367
paintedhouse,43,1.213608695,55.38,24565,768x512,.4997
paintedhouse,44,1.193729924,52.86,22774,768x512,.4633
paintedhouse,45,1.120701017,51.43,21119,768x512,.4296
paintedhouse,46,1.063771821,47.82,19408,768x512,.3948
paintedhouse,47,1.021919773,46.17,18038,768x512,.3669
paintedhouse,48,0.978901592,44.12,16756,768x512,.3409
paintedhouse,49,0.948452764,42.07,15245,768x512,.3101
paintedhouse,50,0.906533837,40.92,13983,768x512,.2844
paintedhouse,51,0.909154863,40.93,12785,768x512,.2601
paintedhouse,52,0.849503230,37.21,11728,768x512,.2386
paintedhouse,53,0.813029886,36.03,10678,768x512,.2172
paintedhouse,54,0.785219676,34.17,9730,768x512,.1979
