Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,,
lighthouse,51,0.036118379,1.72,1039255,480x720,24.0568,,,,,
lighthouse,52,0.035829868,1.67,1039255,480x720,24.0568,,,,,
lighthouse,53,0.036551759,1.67,1039255,480x720,24.0568,,,,,
lighthouse,54,0.036368609,1.68,1039255,480x720,24.0568,,,,,
lighthouse,55,0.037418171,1.73,1039255,480x720,24.0568,,,,,
lighthouse,56,0.035784088,1.71,1039255,480x720,24.0568,,,,,
lighthouse,57,0.035395018,1.6,1039255,480x720,24.0568,,,,,
lighthouse,58,0.035761078,1.7,1039255,480x720,24.0568,,,,,
lighthouse,59,0.035581497,1.7,1039255,480x720,24.0568,,,,,
lighthouse,60,0.035168417,1.64,1039255,480x720,24.0568,,,,,
lighthouse,61,0.034630096,1.56,1039255,480x720,24.0568,,,,,
lighthouse,62,0.034148714,1.55,1039255,480x720,24.0568,,,,,
lighthouse,63,0.033612883,1.54,1039255,480x720,24.0568,,,,,
manfishing,0,0.066537275,3.28,834914,634x438,24.0529,,,,,
manfishing,1,0.061007653,2.94,834914,634x438,24.0529,,,,,
manfishing,2,0.055894612,2.65,834914,634x438,24.0529,,,,,
manfishing,3,0.052877455,2.54,834914,634x438,24.0529,,,,,
manfishing,4,0.051497072,2.42,834914,634x438,24.0529,,,,,
manfishing,5,0.052062773,2.51,834914,634x438,24.0529,,,,,
manfishing,6,0.048457726,2.28,834914,634x438,24.0529,,,,,
manfishing,7,0.046391011,2.16,834914,634x438,24.0529,,,,,
manfishing,8,0.045718799,2.16,834914,634x438,24.0529,,,,,
manfishing,9,0.044274327,2.07,834914,634x438,24.0529,,,,,
manfishing,10,0.047423263,2.23,834914,634x438,24.0529,,,,,
manfishing,11,0.042955454,1.95,834914,634x438,24.0529,,,,,
manfishing,12,0.042280282,2.03,834914,634x438,24.0529,,,,,
manfishing,13,0.042138192,1.96,834914,634x438,24.0529,,,,,
manfishing,14,0.042826973,2.03,834914,634x438,24.0529,,,,,
manfishing,15,0.04132768,1.97,834914,634x438,24.0529,,,,,
manfishing,16,0.040801779,1.9,834914,634x438,24.0529,,,,,
manfishing,17,0.040259348,1.94,834914,634x438,24.0529,,,,,
manfishing,18,0.040029388,1.91,834914,634x438,24.0529,,,,,
manfishing,19,0.039590416,1.82,834914,634x438,24.0529,,,,,
manfishing,20,0.043083144,2.04,834914,634x438,24.0529,,,,,
manfishing,21,0.04121748,1.89,834914,634x438,24.0529,,,,,
manfishing,22,0.037982883,1.82,834914,634x438,24.0529,,,,,
manfishing,23,0.038067163,1.82,834914,634x438,24.0529,,,,,
manfishing,24,0.037965283,1.8,834914,634x438,24.0529,,,,,
manfishing,25,0.037172851,1.78,834914,634x438,24.0529,,,,,
manfishing,26,0.03661516,1.75,834914,634x438,24.0529,,,,,
manfishing,27,0.036293589,1.72,834914,634x438,24.0529,,,,,
manfishing,28,0.036055899,1.67,834914,634x438,24.0529,,,,,
manfishing,29,0.035956999,1.74,834914,634x438,24.0529,,,,,
manfishing,30,0.035314067,1.63,834914,634x438,24.0529,,,,,
manfishing,31,0.034963236,1.61,834914,634x438,24.0529,,,,,
manfishing,32,0.034636795,1.59,834914,634x438,24.0529,,,,,
manfishing,33,0.034237685,1.57,834914,634x438,24.0529,,,,,
manfishing,34,0.034138305,1.6,834914,634x438,24.0529,,,,,
manfishing,35,0.035078647,1.79,834914,634x438,24.0529,,,,,
manfishing,36,0.033954294,1.62,834914,634x438,24.0529,,,,,
manfishing,37,0.034607776,1.65,834914,634x438,24.0529,,,,,
manfishing,38,0.033573143,1.59,834914,634x438,24.0529,,,,,
manfishing,39,0.033149322,1.59,834914,634x438,24.0529,,,,,
manfishing,40,0.033417293,1.6,834914,634x438,24.0529,,,,,
manfishing,41,0.032791541,1.56,834914,634x438,24.0529,,,,,
manfishing,42,0.032770111,1.54,834914,634x438,24.0529,,,,,
manfishing,43,0.0322768,1.52,834914,634x438,24.0529,,,,,
manfishing,44,0.03234781,1.57,834914,634x438,24.0529,,,,,
manfishing,45,0.03217436,1.55,834914,634x438,24.0529,,,,,
manfishing,46,0.03220285,1.49,834914,634x438,24.0529,,,,,
manfishing,47,0.03221889,1.52,834914,634x438,24.0529,,,,,
manfishing,48,0.031177479,1.5,834914,634x438,24.0529,,,,,
manfishing,49,0.031551069,1.46,834914,634x438,24.0529,,,,,
manfishing,50,0.03189138,1.53,834914,634x438,24.0529,,,,,
manfishing,51,0.031566399,1.45,834914,634x438,24.0529,,,,,
manfishing,52,0.031270298,1.46,834914,634x438,24.0529,,,,,
manfishing,53,0.030750508,1.45,834914,634x438,24.0529,,,,,
manfishing,54,0.030848857,1.45,834914,634x438,24.0529,,,,,
manfishing,55,0.03189935,1.55,834914,634x438,24.0529,,,,,
manfishing,56,0.031094068,1.46,834914,634x438,24.0529,,,,,
manfishing,57,0.032297411,1.47,834914,634x438,24.0529,,,,,
manfishing,58,0.030745667,1.39,834914,634x438,24.0529,,,,,
manfishing,59,0.030973337,1.5,834914,634x438,24.0529,,,,,
manfishing,60,0.030912947,1.39,834914,634x438,24.0529,,,,,
manfishing,61,0.029807225,1.43,834914,634x438,24.0529,,,,,
manfishing,62,0.030005805,1.45,834914,634x438,24.0529,,,,,
manfishing,63,0.032521021,1.53,834914,634x438,24.0529,,,,,
monarch,0,0.08236465,3.8,1182126,768x512,24.0504,,,,,
monarch,1,0.073674741,3.57,1182126,768x512,24.0504,,,,,
monarch,2,0.06872964,3.3,1182126,768x512,24.0504,,,,,
monarch,3,0.060183932,3.07,1182126,768x512,24.0504,,,,,
monarch,4,0.057550655,2.8,1182126,768x512,24.0504,,,,,
monarch,5,0.054150828,2.66,1182126,768x512,24.0504,,,,,
monarch,6,0.052474644,2.58,1182126,768x512,24.0504,,,,,
monarch,7,0.049481558,2.36,1182126,768x512,24.0504,,,,,
monarch,8,0.047370894,2.47,1182126,768x512,24.0504,,,,,
monarch,9,0.045243948,2.11,1182126,768x512,24.0504,,,,,
monarch,10,0.043566876,2.08,1182126,768x512,24.0504,,,,,
monarch,11,0.042743243,2.02,1182126,768x512,24.0504,,,,,
monarch,12,0.041557231,2.03,1182126,768x512,24.0504,,,,,
monarch,13,0.040506218,1.91,1182126,768x512,24.0504,,,,,
monarch,14,0.040722068,2.08,1182126,768x512,24.0504,,,,,
monarch,15,0.039595266,1.83,1182126,768x512,24.0504,,,,,
monarch,16,0.039047976,1.83,1182126,768x512,24.0504,,,,,
monarch,17,0.038445984,1.79,1182126,768x512,24.0504,,,,,
monarch,18,0.038585035,1.8,1182126,768x512,24.0504,,,,,
monarch,19,0.038395664,1.83,1182126,768x512,24.0504,,,,,
monarch,20,0.038103294,1.8,1182126,768x512,24.0504,,,,,
monarch,21,0.038010452,1.65,1182126,768x512,24.0504,,,,,
monarch,22,0.037461532,1.78,1182126,768x512,24.0504,,,,,
monarch,23,0.037657802,1.79,1182126,768x512,24.0504,,,,,
monarch,24,0.037479522,1.76,1182126,768x512,24.0504,,,,,
monarch,25,0.037356271,1.79,1182126,768x512,24.0504,,,,,
monarch,26,0.037488522,1.8,1182126,768x512,24.0504,,,,,
monarch,27,0.037442732,1.83,1182126,768x512,24.0504,,,,,
monarch,28,0.036970661,1.74,1182126,768x512,24.0504,,,,,
monarch,29,0.037176431,1.82,1182126,768x512,24.0504,,,,,
monarch,30,0.03643608,1.69,1182126,768x512,24.0504,,,,,
monarch,31,0.03657708,1.74,1182126,768x512,24.0504,,,,,
monarch,32,0.036038599,1.85,1182126,768x512,24.0504,,,,,
monarch,33,0.035999689,1.71,1182126,768x512,24.0504,,,,,
monarch,34,0.035676048,1.75,1182126,768x512,24.0504,,,,,
monarch,35,0.037478821,1.82,1182126,768x512,24.0504,,,,,
monarch,36,0.035288627,1.62,1182126,768x512,24.0504,,,,,
monarch,37,0.035355497,1.68,1182126,768x512,24.0504,,,,,
monarch,38,0.035063557,1.73,1182126,768x512,24.0504,,,,,
monarch,39,0.035521548,1.66,1182126,768x512,24.0504,,,,,
monarch,40,0.034752586,1.64,1182126,768x512,24.0504,,,,,
monarch,41,0.034549386,1.65,1182126,768x512,24.0504,,,,,
monarch,42,0.034360205,1.68,1182126,768x512,24.0504,,,,,
monarch,43,0.034123424,1.56,1182126,768x512,24.0504,,,,,
monarch,44,0.035688578,1.72,1182126,768x512,24.0504,,,,,
monarch,45,0.034106655,1.61,1182126,768x512,24.0504,,,,,
monarch,46,0.033646773,1.6,1182126,768x512,24.0504,,,,,
monarch,47,0.035979958,1.74,1182126,768x512,24.0504,,,,,
monarch,48,0.033031312,1.59,1182126,768x512,24.0504,,,,,
monarch,49,0.034186275,1.66,1182126,768x512,24.0504,,,,,
monarch,50,0.032708371,1.52,1182126,768x512,24.0504,,,,,
monarch,51,0.032641151,1.57,1182126,768x512,24.0504,,,,,
monarch,52,0.032787202,1.54,1182126,768x512,24.0504,,,,,
monarch,53,0.03184685,1.48,1182126,768x512,24.0504,,,,,
monarch,54,0.031879239,1.46,1182126,768x512,24.0504,,,,,
monarch,55,0.031844969,1.5,1182126,768x512,24.0504,,,,,
monarch,56,0.031633079,1.49,1182126,768x512,24.0504,,,,,
monarch,57,0.031447158,1.6,1182126,768x512,24.0504,,,,,
monarch,58,0.037618182,1.67,1182126,768x512,24.0504,,,,,
monarch,59,0.03225055,1.51,1182126,768x512,24.0504,,,,,
monarch,60,0.031408699,1.52,1182126,768x512,24.0504,,,,,
monarch,61,0.032309071,1.54,1182126,768x512,24.0504,,,,,
monarch,62,0.031138678,1.45,1182126,768x512,24.0504,,,,,
monarch,63,0.029512444,1.47,1182126,768x512,24.0504,,,,,
ocean,0,0.079269683,3.72,1182126,768x512,24.0504,,,,,
ocean,1,0.071256055,3.49,1182126,768x512,24.0504,,,,,
ocean,2,0.067817738,3.27,1182126,768x512,24.0504,,,,,
ocean,3,0.058386197,2.88,1182126,768x512,24.0504,,,,,
ocean,4,0.053958288,2.79,1182126,768x512,24.0504,,,,,
ocean,5,0.052620315,2.64,1182126,768x512,24.0504,,,,,
ocean,6,0.048518036,2.47,1182126,768x512,24.0504,,,,,
ocean,7,0.047057273,2.42,1182126,768x512,24.0504,,,,,
ocean,8,0.04566485,2.18,1182126,768x512,24.0504,,,,,
ocean,9,0.051705033,2.42,1182126,768x512,24.0504,,,,,
ocean,10,0.055131691,2.56,1182126,768x512,24.0504,,,,,
ocean,11,0.042622983,2.04,1182126,768x512,24.0504,,,,,
ocean,12,0.042780113,2.2,1182126,768x512,24.0504,,,,,
ocean,13,0.049105117,2.41,1182126,768x512,24.0504,,,,,
ocean,14,0.04131133,2.06,1182126,768x512,24.0504,,,,,
ocean,15,0.040936379,2.16,1182126,768x512,24.0504,,,,,
ocean,16,0.040565118,2.02,1182126,768x512,24.0504,,,,,
ocean,17,0.040409209,1.98,1182126,768x512,24.0504,,,,,
ocean,18,0.041695401,2.09,1182126,768x512,24.0504,,,,,
ocean,19,0.039953467,2,1182126,768x512,24.0504,,,,,
ocean,20,0.039310825,1.88,1182126,768x512,24.0504,,,,,
ocean,21,0.040432049,2.1,1182126,768x512,24.0504,,,,,
ocean,22,0.038026112,1.92,1182126,768x512,24.0504,,,,,
ocean,23,0.037850353,1.94,1182126,768x512,24.0504,,,,,
ocean,24,0.037579052,1.85,1182126,768x512,24.0504,,,,,
ocean,25,0.03688574,1.87,1182126,768x512,24.0504,,,,,
ocean,26,0.037526572,1.92,1182126,768x512,24.0504,,,,,
ocean,27,0.03660135,1.95,1182126,768x512,24.0504,,,,,
ocean,28,0.036209849,1.82,1182126,768x512,24.0504,,,,,
ocean,29,0.036006808,1.74,1182126,768x512,24.0504,,,,,
ocean,30,0.035576028,1.81,1182126,768x512,24.0504,,,,,
ocean,31,0.035289067,1.84,1182126,768x512,24.0504,,,,,
ocean,32,0.035073467,1.72,1182126,768x512,24.0504,,,,,
ocean,33,0.034742086,1.74,1182126,768x512,24.0504,,,,,
ocean,34,0.034559915,1.75,1182126,768x512,24.0504,,,,,
ocean,35,0.033896764,1.64,1182126,768x512,24.0504,,,,,
ocean,36,0.033974674,1.67,1182126,768x512,24.0504,,,,,
ocean,37,0.033532373,1.7,1182126,768x512,24.0504,,,,,
ocean,38,0.033644773,1.71,1182126,768x512,24.0504,,,,,
ocean,39,0.034020264,1.66,1182126,768x512,24.0504,,,,,
ocean,40,0.038355854,1.8,1182126,768x512,24.0504,,,,,
ocean,41,0.032832072,1.71,1182126,768x512,24.0504,,,,,
ocean,42,0.03197689,1.61,1182126,768x512,24.0504,,,,,
ocean,43,0.031616029,1.6,1182126,768x512,24.0504,,,,,
ocean,44,0.031443458,1.58,1182126,768x512,24.0504,,,,,
ocean,45,0.031113508,1.65,1182126,768x512,24.0504,,,,,
ocean,46,0.033598193,1.68,1182126,768x512,24.0504,,,,,
ocean,47,0.030944657,1.57,1182126,768x512,24.0504,,,,,
ocean,48,0.030879507,1.53,1182126,768x512,24.0504,,,,,
ocean,49,0.030538187,1.51,1182126,768x512,24.0504,,,,,
ocean,50,0.030497636,1.53,1182126,768x512,24.0504,,,,,
ocean,51,0.030328517,1.56,1182126,768x512,24.0504,,,,,
ocean,52,0.030220686,1.53,1182126,768x512,24.0504,,,,,
ocean,53,0.030529407,1.62,1182126,768x512,24.0504,,,,,
ocean,54,0.030061975,1.53,1182126,768x512,24.0504,,,,,
ocean,55,0.030103076,1.35,1182126,768x512,24.0504,,,,,
ocean,56,0.030193646,1.47,1182126,768x512,24.0504,,,,,
ocean,57,0.030423997,1.58,1182126,768x512,24.0504,,,,,
ocean,58,0.030283967,1.48,1182126,768x512,24.0504,,,,,
ocean,59,0.031205788,1.58,1182126,768x512,24.0504,,,,,
ocean,60,0.029250033,1.46,1182126,768x512,24.0504,,,,,
ocean,61,0.029351254,1.49,1182126,768x512,24.0504,,,,,
ocean,62,0.027987311,1.38,1182126,768x512,24.0504,,,,,
ocean,63,0.028012811,1.41,1182126,768x512,24.0504,,,,,
paintedhouse,0,0.086414858,4.32,1182126,768x512,24.0504,,,,,
paintedhouse,1,0.078329401,4.03,1182126,768x512,24.0504,,,,,
paintedhouse,2,0.070127883,3.53,1182126,768x512,24.0504,,,,,
paintedhouse,3,0.066864686,3.41,1182126,768x512,24.0504,,,,,
paintedhouse,4,0.066896366,3.37,1182126,768x512,24.0504,,,,,
paintedhouse,5,0.058858358,3,1182126,768x512,24.0504,,,,,
paintedhouse,6,0.057101505,2.87,1182126,768x512,24.0504,,,,,
paintedhouse,7,0.054299979,2.8,1182126,768x512,24.0504,,,,,
paintedhouse,8,0.05481007,2.81,1182126,768x512,24.0504,,,,,
paintedhouse,9,0.052535305,2.71,1182126,768x512,24.0504,,,,,
paintedhouse,10,0.052662855,2.68,1182126,768x512,24.0504,,,,,
paintedhouse,11,0.052320674,2.73,1182126,768x512,24.0504,,,,,
paintedhouse,12,0.050835601,2.58,1182126,768x512,24.0504,,,,,
paintedhouse,13,0.049357858,2.44,1182126,768x512,24.0504,,,,,
paintedhouse,14,0.049717758,2.65,1182126,768x512,24.0504,,,,,
paintedhouse,15,0.050716611,2.49,1182126,768x512,24.0504,,,,,
paintedhouse,16,0.048529886,2.52,1182126,768x512,24.0504,,,,,
paintedhouse,17,0.047991534,2.26,1182126,768x512,24.0504,,,,,
paintedhouse,18,0.048815857,2.47,1182126,768x512,24.0504,,,,,
paintedhouse,19,0.050964031,2.47,1182126,768x512,24.0504,,,,,
paintedhouse,20,0.046799223,2.38,1182126,768x512,24.0504,,,,,
paintedhouse,21,0.046440381,2.36,1182126,768x512,24.0504,,,,,
paintedhouse,22,0.046646352,2.51,1182126,768x512,24.0504,,,,,
paintedhouse,23,0.046153631,2.4,1182126,768x512,24.0504,,,,,
paintedhouse,24,0.045140609,2.31,1182126,768x512,24.0504,,,,,
paintedhouse,25,0.044831158,2.23,1182126,768x512,24.0504,,,,,
paintedhouse,26,0.04553189,2.28,1182126,768x512,24.0504,,,,,
paintedhouse,27,0.043945476,2.26,1182126,768x512,24.0504,,,,,
paintedhouse,28,0.043939196,2.16,1182126,768x512,24.0504,,,,,
paintedhouse,29,0.049178447,2.39,1182126,768x512,24.0504,,,,,
paintedhouse,30,0.042712134,2.16,1182126,768x512,24.0504,,,,,
paintedhouse,31,0.044162726,2.24,1182126,768x512,24.0504,,,,,
paintedhouse,32,0.041640111,2.06,1182126,768x512,24.0504,,,,,
paintedhouse,33,0.040793609,2.05,1182126,768x512,24.0504,,,,,
paintedhouse,34,0.040751689,2.03,1182126,768x512,24.0504,,,,,
paintedhouse,35,0.040056117,1.99,1182126,768x512,24.0504,,,,,
paintedhouse,36,0.0409634,2.11,1182126,768x512,24.0504,,,,,
paintedhouse,37,0.039255385,1.9,1182126,768x512,24.0504,,,,,
paintedhouse,38,0.039260965,1.88,1182126,768x512,24.0504,,,,,
paintedhouse,39,0.039003255,1.88,1182126,768x512,24.0504,,,,,
paintedhouse,40,0.037804553,1.81,1182126,768x512,24.0504,,,,,
paintedhouse,41,0.043698076,2.11,1182126,768x512,24.0504,,,,,
paintedhouse,42,0.03654707,1.88,1182126,768x512,24.0504,,,,,
paintedhouse,43,0.036113079,1.79,1182126,768x512,24.0504,,,,,
paintedhouse,44,0.035630188,1.72,1182126,768x512,24.0504,,,,,
paintedhouse,45,0.035486498,1.69,1182126,768x512,24.0504,,,,,
paintedhouse,46,0.034822736,1.74,1182126,768x512,24.0504,,,,,
paintedhouse,47,0.039506236,2,1182126,768x512,24.0504,,,,,
paintedhouse,48,0.034557165,1.7,1182126,768x512,24.0504,,,,,
paintedhouse,49,0.034662976,1.67,1182126,768x512,24.0504,,,,,
paintedhouse,50,0.034354255,1.74,1182126,768x512,24.0504,,,,,
paintedhouse,51,0.037126481,1.83,1182126,768x512,24.0504,,,,,
paintedhouse,52,0.033229852,1.66,1182126,768x512,24.0504,,,,,
paintedhouse,53,0.033056502,1.6,1182126,768x512,24.0504,,,,,
paintedhouse,54,0.032915922,1.61,1182126,768x512,24.0504,,,,,
paintedhouse,55,0.033015302,1.64,1182126,768x512,24.0504,,,,,
paintedhouse,56,0.032351931,1.54,1182126,768x512,24.0504,,,,,
paintedhouse,57,0.03227412,1.6,1182126,768x512,24.0504,,,,,
paintedhouse,58,0.03180331,1.57,1182126,768x512,24.0504,,,,,
paintedhouse,59,0.031474169,1.53,1182126,768x512,24.0504,,,,,
paintedhouse,60,0.030956887,1.55,1182126,768x512,24.0504,,,,,
paintedhouse,61,0.030439426,1.49,1182126,768x512,24.0504,,,,,
paintedhouse,62,0.031026158,1.57,1182126,768x512,24.0504,,,,,
paintedhouse,63,0.029245793,1.43,1182126,768x512,24.0504,,,,,
parrots,0,0.079952524,3.93,1182126,768x512,24.0504,,,,,
parrots,1,0.073833731,3.66,1182126,768x512,24.0504,,,,,
parrots,2,0.066288905,3.26,1182126,768x512,24.0504,,,,,
parrots,3,0.057173954,2.75,1182126,768x512,24.0504,,,,,
parrots,4,0.053553986,2.7,1182126,768x512,24.0504,,,,,
parrots,5,0.052680405,2.58,1182126,768x512,24.0504,,,,,
parrots,6,0.048425475,2.35,1182126,768x512,24.0504,,,,,
parrots,7,0.04620351,2.17,1182126,768x512,24.0504,,,,,
parrots,8,0.044962718,2.17,1182126,768x512,24.0504,,,,,
parrots,9,0.042814983,2.04,1182126,768x512,24.0504,,,,,
parrots,10,0.045421999,2.15,1182126,768x512,24.0504,,,,,
parrots,11,0.040713219,1.98,1182126,768x512,24.0504,,,,,
parrots,12,0.040026838,1.93,1182126,768x512,24.0504,,,,,
parrots,13,0.038703415,1.91,1182126,768x512,24.0504,,,,,
parrots,14,0.039172425,1.91,1182126,768x512,24.0504,,,,,
parrots,15,0.039508447,2,1182126,768x512,24.0504,,,,,
parrots,16,0.038251373,1.89,1182126,768x512,24.0504,,,,,
parrots,17,0.037781712,1.77,1182126,768x512,24.0504,,,,,
parrots,18,0.044712948,2.12,1182126,768x512,24.0504,,,,,
parrots,19,0.036525089,1.74,1182126,768x512,24.0504,,,,,
parrots,20,0.036400809,1.8,1182126,768x512,24.0504,,,,,
parrots,21,0.038508783,2.2,1182126,768x512,24.0504,,,,,
parrots,22,0.039798107,1.96,1182126,768x512,24.0504,,,,,
parrots,23,0.037598442,1.92,1182126,768x512,24.0504,,,,,
parrots,24,0.038371464,1.92,1182126,768x512,24.0504,,,,,
parrots,25,0.037000411,1.77,1182126,768x512,24.0504,,,,,
parrots,26,0.035836728,1.73,1182126,768x512,24.0504,,,,,
parrots,27,0.035054877,1.73,1182126,768x512,24.0504,,,,,
parrots,28,0.035246537,1.69,1182126,768x512,24.0504,,,,,
parrots,29,0.035321807,1.71,1182126,768x512,24.0504,,,,,
parrots,30,0.035115767,1.7,1182126,768x512,24.0504,,,,,
parrots,31,0.035235047,1.72,1182126,768x512,24.0504,,,,,
parrots,32,0.035254987,1.75,1182126,768x512,24.0504,,,,,
parrots,33,0.037860943,1.83,1182126,768x512,24.0504,,,,,
parrots,34,0.034054824,1.7,1182126,768x512,24.0504,,,,,
parrots,35,0.034521996,1.65,1182126,768x512,24.0504,,,,,
parrots,36,0.034648355,1.64,1182126,768x512,24.0504,,,,,
parrots,37,0.035352647,1.59,1182126,768x512,24.0504,,,,,
parrots,38,0.033884044,1.62,1182126,768x512,24.0504,,,,,
parrots,39,0.034371535,1.61,1182126,768x512,24.0504,,,,,
parrots,40,0.033946804,1.75,1182126,768x512,24.0504,,,,,
parrots,41,0.033633843,1.6,1182126,768x512,24.0504,,,,,
parrots,42,0.032959122,1.52,1182126,768x512,24.0504,,,,,
parrots,43,0.033045142,1.53,1182126,768x512,24.0504,,,,,
parrots,44,0.032894622,1.59,1182126,768x512,24.0504,,,,,
parrots,45,0.037335802,1.66,1182126,768x512,24.0504,,,,,
parrots,46,0.0323227,1.56,1182126,768x512,24.0504,,,,,
parrots,47,0.032720331,1.62,1182126,768x512,24.0504,,,,,
parrots,48,0.033012762,1.56,1182126,768x512,24.0504,,,,,
parrots,49,0.031596189,1.54,1182126,768x512,24.0504,,,,,
parrots,50,0.032235551,1.55,1182126,768x512,24.0504,,,,,
parrots,51,0.031383008,1.49,1182126,768x512,24.0504,,,,,
parrots,52,0.032595421,1.53,1182126,768x512,24.0504,,,,,
parrots,53,0.032246131,1.62,1182126,768x512,24.0504,,,,,
parrots,54,0.032705011,1.59,1182126,768x512,24.0504,,,,,
parrots,55,0.033901434,1.62,1182126,768x512,24.0504,,,,,
parrots,56,0.034310935,1.59,1182126,768x512,24.0504,,,,,
parrots,57,0.031557379,1.51,1182126,768x512,24.0504,,,,,
parrots,58,0.03222753,1.51,1182126,768x512,24.0504,,,,,
parrots,59,0.031804979,1.55,1182126,768x512,24.0504,,,,,
parrots,60,0.030975007,1.45,1182126,768x512,24.0504,,,,,
parrots,61,0.034896216,1.64,1182126,768x512,24.0504,,,,,
parrots,62,0.030314696,1.41,1182126,768x512,24.0504,,,,,
parrots,63,0.033452473,1.56,1182126,768x512,24.0504,,,,,
plane,0,0.07771969,3.64,1182126,768x512,24.0504,,,,,
plane,1,0.074568263,3.57,1182126,768x512,24.0504,,,,,
plane,2,0.06857473,3.29,1182126,768x512,24.0504,,,,,
plane,3,0.061982325,3.06,1182126,768x512,24.0504,,,,,
plane,4,0.058450327,2.78,1182126,768x512,24.0504,,,,,
plane,5,0.053704607,2.57,1182126,768x512,24.0504,,,,,
plane,6,0.052605795,2.62,1182126,768x512,24.0504,,,,,
plane,7,0.050125779,2.56,1182126,768x512,24.0504,,,,,
plane,8,0.046664221,2.26,1182126,768x512,24.0504,,,,,
plane,9,0.044954078,2.13,1182126,768x512,24.0504,,,,,
plane,10,0.043199034,2.01,1182126,768x512,24.0504,,,,,
plane,11,0.044073996,2.14,1182126,768x512,24.0504,,,,,
plane,12,0.041644471,1.98,1182126,768x512,24.0504,,,,,
plane,13,0.040360048,1.95,1182126,768x512,24.0504,,,,,
plane,14,0.039288056,1.81,1182126,768x512,24.0504,,,,,
plane,15,0.039263686,1.9,1182126,768x512,24.0504,,,,,
plane,16,0.038268774,1.8,1182126,768x512,24.0504,,,,,
plane,17,0.038332283,1.95,1182126,768x512,24.0504,,,,,
plane,18,0.043813046,2.04,1182126,768x512,24.0504,,,,,
plane,19,0.037274481,1.77,1182126,768x512,24.0504,,,,,
plane,20,0.037379602,1.81,1182126,768x512,24.0504,,,,,
plane,21,0.03667271,1.75,1182126,768x512,24.0504,,,,,
plane,22,0.036517059,1.75,1182126,768x512,24.0504,,,,,
plane,23,0.03665531,1.81,1182126,768x512,24.0504,,,,,
plane,24,0.037119021,1.83,1182126,768x512,24.0504,,,,,
plane,25,0.035527618,1.74,1182126,768x512,24.0504,,,,,
plane,26,0.039125476,1.85,1182126,768x512,24.0504,,,,,
plane,27,0.034943436,1.69,1182126,768x512,24.0504,,,,,
plane,28,0.042544033,2.03,1182126,768x512,24.0504,,,,,
plane,29,0.035016166,1.7,1182126,768x512,24.0504,,,,,
plane,30,0.034838296,1.71,1182126,768x512,24.0504,,,,,
plane,31,0.034788835,1.72,1182126,768x512,24.0504,,,,,
plane,32,0.033818294,1.57,1182126,768x512,24.0504,,,,,
plane,33,0.034413365,1.66,1182126,768x512,24.0504,,,,,
plane,34,0.033535913,1.67,1182126,768x512,24.0504,,,,,
plane,35,0.034023074,1.63,1182126,768x512,24.0504,,,,,
plane,36,0.034853256,1.7,1182126,768x512,24.0504,,,,,
plane,37,0.033313632,1.74,1182126,768x512,24.0504,,,,,
plane,38,0.032959572,1.59,1182126,768x512,24.0504,,,,,
plane,39,0.032986432,1.59,1182126,768x512,24.0504,,,,,
plane,40,0.032459961,1.6,1182126,768x512,24.0504,,,,,
plane,41,0.03205271,1.5,1182126,768x512,24.0504,,,,,
plane,42,0.03235006,1.51,1182126,768x512,24.0504,,,,,
plane,43,0.031738159,1.56,1182126,768x512,24.0504,,,,,
plane,44,0.031994719,1.55,1182126,768x512,24.0504,,,,,
plane,45,0.031361128,1.46,1182126,768x512,24.0504,,,,,
plane,46,0.032226591,1.54,1182126,768x512,24.0504,,,,,
plane,47,0.03204369,1.48,1182126,768x512,24.0504,,,,,
plane,48,0.031116768,1.5,1182126,768x512,24.0504,,,,,
plane,49,0.031295458,1.63,1182126,768x512,24.0504,,,,,
plane,50,0.031018568,1.53,1182126,768x512,24.0504,,,,,
plane,51,0.030692597,1.46,1182126,768x512,24.0504,,,,,
plane,52,0.030874258,1.35,1182126,768x512,24.0504,,,,,
plane,53,0.030183516,1.42,1182126,768x512,24.0504,,,,,
plane,54,0.030346646,1.48,1182126,768x512,24.0504,,,,,
plane,55,0.030005715,1.39,1182126,768x512,24.0504,,,,,
plane,56,0.029880425,1.35,1182126,768x512,24.0504,,,,,
plane,57,0.029056473,1.4,1182126,768x512,24.0504,,,,,
plane,58,0.029457154,1.37,1182126,768x512,24.0504,,,,,
plane,59,0.029242314,1.34,1182126,768x512,24.0504,,,,,
plane,60,0.028481992,1.29,1182126,768x512,24.0504,,,,,
plane,61,0.028603482,1.34,1182126,768x512,24.0504,,,,,
plane,62,0.028669202,1.35,1182126,768x512,24.0504,,,,,
plane,63,0.028218862,1.29,1182126,768x512,24.0504,,,,,
rapids,0,0.087948712,4.18,1182126,768x512,24.0504,,,,,
rapids,1,0.081538358,4,1182126,768x512,24.0504,,,,,
rapids,2,0.074109892,3.58,1182126,768x512,24.0504,,,,,
rapids,3,0.068460989,3.4,1182126,768x512,24.0504,,,,,
rapids,4,0.063390609,3.07,1182126,768x512,24.0504,,,,,
rapids,5,0.060333322,2.96,1182126,768x512,24.0504,,,,,
rapids,6,0.058255907,2.75,1182126,768x512,24.0504,,,,,
rapids,7,0.056112863,2.77,1182126,768x512,24.0504,,,,,
rapids,8,0.057133894,2.9,1182126,768x512,24.0504,,,,,
