Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.096600603,4.21,1182126,768x512,24.0504,,0.0423071712834052,2.04533943965517,24.0525137931035
bikes,1,0.082476931,3.56,1182126,768x512,24.0504,,,,
bikes,2,0.075406824,3.62,1182126,768x512,24.0504,,,,
bikes,3,0.070794542,3.34,1182126,768x512,24.0504,,,,
bikes,4,0.068725308,3.61,1182126,768x512,24.0504,,,,
bikes,5,0.066313542,3.65,1182126,768x512,24.0504,,,,
bikes,6,0.060931299,3.26,1182126,768x512,24.0504,,,,
bikes,7,0.059333325,3.19,1182126,768x512,24.0504,,,,
bikes,8,0.058099212,3.07,1182126,768x512,24.0504,,,,
bikes,9,0.060283237,3.27,1182126,768x512,24.0504,,,,
bikes,10,0.055999607,2.95,1182126,768x512,24.0504,,,,
bikes,11,0.054696033,2.94,1182126,768x512,24.0504,,,,
bikes,12,0.054269643,2.97,1182126,768x512,24.0504,,,,
bikes,13,0.056946009,3.01,1182126,768x512,24.0504,,,,
bikes,14,0.055699366,3.26,1182126,768x512,24.0504,,,,
bikes,15,0.053171679,2.88,1182126,768x512,24.0504,,,,
bikes,16,0.05336711,3.02,1182126,768x512,24.0504,,,,
bikes,17,0.052236657,2.88,1182126,768x512,24.0504,,,,
bikes,18,0.059716216,3.25,1182126,768x512,24.0504,,,,
bikes,19,0.051883107,3.15,1182126,768x512,24.0504,,,,
bikes,20,0.051399855,2.73,1182126,768x512,24.0504,,,,
bikes,21,0.050407204,2.63,1182126,768x512,24.0504,,,,
bikes,22,0.050016622,2.99,1182126,768x512,24.0504,,,,
bikes,23,0.049786372,2.73,1182126,768x512,24.0504,,,,
bikes,24,0.04905826,2.46,1182126,768x512,24.0504,,,,
bikes,25,0.04910642,2.56,1182126,768x512,24.0504,,,,
bikes,26,0.047233196,2.44,1182126,768x512,24.0504,,,,
bikes,27,0.045607722,2.19,1182126,768x512,24.0504,,,,
bikes,28,0.045521061,2.45,1182126,768x512,24.0504,,,,
bikes,29,0.0530612,2.47,1182126,768x512,24.0504,,,,
bikes,30,0.044051678,1.98,1182126,768x512,24.0504,,,,
bikes,31,0.045206561,2.32,1182126,768x512,24.0504,,,,
bikes,32,0.044004278,2.44,1182126,768x512,24.0504,,,,
bikes,33,0.044161638,2.45,1182126,768x512,24.0504,,,,
bikes,34,0.042442974,2.3,1182126,768x512,24.0504,,,,
bikes,35,0.042105402,2.12,1182126,768x512,24.0504,,,,
bikes,36,0.041444781,2.07,1182126,768x512,24.0504,,,,
bikes,37,0.04116075,2.1,1182126,768x512,24.0504,,,,
bikes,38,0.040148848,2.03,1182126,768x512,24.0504,,,,
bikes,39,0.04083664,2.02,1182126,768x512,24.0504,,,,
bikes,40,0.039567227,1.94,1182126,768x512,24.0504,,,,
bikes,41,0.039110585,1.94,1182126,768x512,24.0504,,,,
bikes,42,0.040409159,1.91,1182126,768x512,24.0504,,,,
bikes,43,0.039027255,2,1182126,768x512,24.0504,,,,
bikes,44,0.039504596,2.27,1182126,768x512,24.0504,,,,
bikes,45,0.037736622,1.83,1182126,768x512,24.0504,,,,
bikes,46,0.037499961,1.84,1182126,768x512,24.0504,,,,
bikes,47,0.037544312,1.83,1182126,768x512,24.0504,,,,
bikes,48,0.036724249,1.76,1182126,768x512,24.0504,,,,
bikes,49,0.036741259,1.75,1182126,768x512,24.0504,,,,
bikes,50,0.036435559,1.7,1182126,768x512,24.0504,,,,
bikes,51,0.035940487,1.71,1182126,768x512,24.0504,,,,
bikes,52,0.036112798,1.8,1182126,768x512,24.0504,,,,
bikes,53,0.034752935,1.65,1182126,768x512,24.0504,,,,
bikes,54,0.035570247,1.76,1182126,768x512,24.0504,,,,
bikes,55,0.035230095,1.71,1182126,768x512,24.0504,,,,
bikes,56,0.034427544,1.72,1182126,768x512,24.0504,,,,
bikes,57,0.033426191,1.43,1182126,768x512,24.0504,,,,
bikes,58,0.033639462,1.57,1182126,768x512,24.0504,,,,
bikes,59,0.034516785,1.77,1182126,768x512,24.0504,,,,
bikes,60,0.033644902,1.63,1182126,768x512,24.0504,,,,
bikes,61,0.032138928,1.48,1182126,768x512,24.0504,,,,
bikes,62,0.031365936,1.66,1182126,768x512,24.0504,,,,
bikes,63,0.031666078,1.55,1182126,768x512,24.0504,,,,
building2,0,0.086512301,4.48,985200,640x512,24.0527,,,,
building2,1,0.077921301,4.07,985200,640x512,24.0527,,,,
building2,2,0.069896351,3.46,985200,640x512,24.0527,,,,
building2,3,0.06562597,3.6,985200,640x512,24.0527,,,,
building2,4,0.064221457,3.44,985200,640x512,24.0527,,,,
building2,5,0.060802419,3.12,985200,640x512,24.0527,,,,
building2,6,0.059268155,2.98,985200,640x512,24.0527,,,,
building2,7,0.057071889,2.87,985200,640x512,24.0527,,,,
building2,8,0.057193269,2.82,985200,640x512,24.0527,,,,
building2,9,0.054769524,2.71,985200,640x512,24.0527,,,,
building2,10,0.057054009,2.86,985200,640x512,24.0527,,,,
building2,11,0.05347507,2.75,985200,640x512,24.0527,,,,
building2,12,0.052880509,2.69,985200,640x512,24.0527,,,,
building2,13,0.05344544,2.61,985200,640x512,24.0527,,,,
building2,14,0.052755739,2.61,985200,640x512,24.0527,,,,
building2,15,0.051544286,2.42,985200,640x512,24.0527,,,,
building2,16,0.052278438,2.54,985200,640x512,24.0527,,,,
building2,17,0.051929786,2.37,985200,640x512,24.0527,,,,
building2,18,0.052214478,2.44,985200,640x512,24.0527,,,,
building2,19,0.052060957,2.46,985200,640x512,24.0527,,,,
building2,20,0.052316517,2.48,985200,640x512,24.0527,,,,
building2,21,0.051072095,2.46,985200,640x512,24.0527,,,,
building2,22,0.049661522,2.37,985200,640x512,24.0527,,,,
building2,23,0.049593372,2.43,985200,640x512,24.0527,,,,
building2,24,0.056008667,2.6,985200,640x512,24.0527,,,,
building2,25,0.050318942,2.4,985200,640x512,24.0527,,,,
building2,26,0.047749806,2.39,985200,640x512,24.0527,,,,
building2,27,0.047196485,2.35,985200,640x512,24.0527,,,,
building2,28,0.046514273,2.15,985200,640x512,24.0527,,,,
building2,29,0.045696662,2.21,985200,640x512,24.0527,,,,
building2,30,0.047320096,2.3,985200,640x512,24.0527,,,,
building2,31,0.044598738,2.18,985200,640x512,24.0527,,,,
building2,32,0.04487111,2.18,985200,640x512,24.0527,,,,
building2,33,0.052307047,2.35,985200,640x512,24.0527,,,,
building2,34,0.041947753,2.01,985200,640x512,24.0527,,,,
building2,35,0.041592902,2.04,985200,640x512,24.0527,,,,
building2,36,0.040477439,1.86,985200,640x512,24.0527,,,,
building2,37,0.040296909,1.86,985200,640x512,24.0527,,,,
building2,38,0.039395236,1.83,985200,640x512,24.0527,,,,
building2,39,0.038631724,1.83,985200,640x512,24.0527,,,,
building2,40,0.038771225,1.82,985200,640x512,24.0527,,,,
building2,41,0.038072243,1.84,985200,640x512,24.0527,,,,
building2,42,0.039074295,1.91,985200,640x512,24.0527,,,,
building2,43,0.037194831,1.8,985200,640x512,24.0527,,,,
building2,44,0.03683108,1.77,985200,640x512,24.0527,,,,
building2,45,0.038119663,1.8,985200,640x512,24.0527,,,,
building2,46,0.037902872,1.78,985200,640x512,24.0527,,,,
building2,47,0.035126526,1.65,985200,640x512,24.0527,,,,
building2,48,0.035422716,1.71,985200,640x512,24.0527,,,,
building2,49,0.04096266,1.86,985200,640x512,24.0527,,,,
building2,50,0.034767725,1.64,985200,640x512,24.0527,,,,
building2,51,0.034098723,1.53,985200,640x512,24.0527,,,,
building2,52,0.033654672,1.57,985200,640x512,24.0527,,,,
building2,53,0.033205441,1.51,985200,640x512,24.0527,,,,
building2,54,0.0330151,1.59,985200,640x512,24.0527,,,,
building2,55,0.03247964,1.42,985200,640x512,24.0527,,,,
building2,56,0.031911068,1.41,985200,640x512,24.0527,,,,
building2,57,0.034205783,1.7,985200,640x512,24.0527,,,,
building2,58,0.03309663,1.63,985200,640x512,24.0527,,,,
building2,59,0.030621925,1.44,985200,640x512,24.0527,,,,
building2,60,0.030721495,1.42,985200,640x512,24.0527,,,,
building2,61,0.030295904,1.45,985200,640x512,24.0527,,,,
building2,62,0.029476982,1.42,985200,640x512,24.0527,,,,
building2,63,0.027928638,1.29,985200,640x512,24.0527,,,,
buildings,0,0.090611911,4.41,1182126,768x512,24.0504,,,,
buildings,1,0.084053125,4.08,1182126,768x512,24.0504,,,,
buildings,2,0.076570237,3.76,1182126,768x512,24.0504,,,,
buildings,3,0.069974481,3.42,1182126,768x512,24.0504,,,,
buildings,4,0.067090964,3.2,1182126,768x512,24.0504,,,,
buildings,5,0.064775808,3.21,1182126,768x512,24.0504,,,,
buildings,6,0.064838308,3.22,1182126,768x512,24.0504,,,,
buildings,7,0.060354067,2.89,1182126,768x512,24.0504,,,,
buildings,8,0.058684683,2.79,1182126,768x512,24.0504,,,,
buildings,9,0.05721783,2.84,1182126,768x512,24.0504,,,,
buildings,10,0.055923267,2.79,1182126,768x512,24.0504,,,,
buildings,11,0.054149163,2.65,1182126,768x512,24.0504,,,,
buildings,12,0.05350354,2.53,1182126,768x512,24.0504,,,,
buildings,13,0.052593338,2.45,1182126,768x512,24.0504,,,,
buildings,14,0.051667406,2.39,1182126,768x512,24.0504,,,,
buildings,15,0.051439445,2.44,1182126,768x512,24.0504,,,,
buildings,16,0.051200175,2.52,1182126,768x512,24.0504,,,,
buildings,17,0.051237245,2.58,1182126,768x512,24.0504,,,,
buildings,18,0.051412246,2.53,1182126,768x512,24.0504,,,,
buildings,19,0.050622794,2.47,1182126,768x512,24.0504,,,,
buildings,20,0.049887742,2.42,1182126,768x512,24.0504,,,,
buildings,21,0.047879697,2.26,1182126,768x512,24.0504,,,,
buildings,22,0.048035727,2.33,1182126,768x512,24.0504,,,,
buildings,23,0.048013597,2.27,1182126,768x512,24.0504,,,,
buildings,24,0.048007157,2.39,1182126,768x512,24.0504,,,,
buildings,25,0.048230468,2.31,1182126,768x512,24.0504,,,,
buildings,26,0.046576363,2.23,1182126,768x512,24.0504,,,,
buildings,27,0.046094162,2.13,1182126,768x512,24.0504,,,,
buildings,28,0.044695679,2.17,1182126,768x512,24.0504,,,,
buildings,29,0.04501389,2.19,1182126,768x512,24.0504,,,,
buildings,30,0.044040888,2.14,1182126,768x512,24.0504,,,,
buildings,31,0.043729586,2.13,1182126,768x512,24.0504,,,,
