Filename,q_flag,Time,Energy,File Size,Resolution,bpp,,,,
bikes,0,0.098859776,4.38,1182126,768x512,24.0504,,0.040345709375,1.93067887931034,24.0525137931035
bikes,1,0.083933723,3.91,1182126,768x512,24.0504,,,,
bikes,2,0.074089832,3.57,1182126,768x512,24.0504,,,,
bikes,3,0.069298361,3.36,1182126,768x512,24.0504,,,,
bikes,4,0.064485941,3.14,1182126,768x512,24.0504,,,,
bikes,5,0.061333934,2.99,1182126,768x512,24.0504,,,,
bikes,6,0.060993694,3.01,1182126,768x512,24.0504,,,,
bikes,7,0.056784344,2.67,1182126,768x512,24.0504,,,,
bikes,8,0.055418231,2.63,1182126,768x512,24.0504,,,,
bikes,9,0.054344779,2.65,1182126,768x512,24.0504,,,,
bikes,10,0.053358087,2.52,1182126,768x512,24.0504,,,,
bikes,11,0.051840073,2.6,1182126,768x512,24.0504,,,,
bikes,12,0.052046404,2.51,1182126,768x512,24.0504,,,,
bikes,13,0.050562591,2.34,1182126,768x512,24.0504,,,,
bikes,14,0.050855661,2.55,1182126,768x512,24.0504,,,,
bikes,15,0.049602689,2.36,1182126,768x512,24.0504,,,,
bikes,16,0.048928867,2.34,1182126,768x512,24.0504,,,,
bikes,17,0.048901896,2.51,1182126,768x512,24.0504,,,,
bikes,18,0.047736424,2.21,1182126,768x512,24.0504,,,,
bikes,19,0.048304536,2.35,1182126,768x512,24.0504,,,,
bikes,20,0.047023002,2.2,1182126,768x512,24.0504,,,,
bikes,21,0.046748721,2.15,1182126,768x512,24.0504,,,,
bikes,22,0.046329891,2.2,1182126,768x512,24.0504,,,,
bikes,23,0.046373661,2.24,1182126,768x512,24.0504,,,,
bikes,24,0.04601803,2.14,1182126,768x512,24.0504,,,,
bikes,25,0.045196098,2.18,1182126,768x512,24.0504,,,,
bikes,26,0.044827107,2.2,1182126,768x512,24.0504,,,,
bikes,27,0.046916803,2.2,1182126,768x512,24.0504,,,,
bikes,28,0.043456975,2.04,1182126,768x512,24.0504,,,,
bikes,29,0.042991843,2.05,1182126,768x512,24.0504,,,,
bikes,30,0.042376292,1.99,1182126,768x512,24.0504,,,,
bikes,31,0.041898212,1.99,1182126,768x512,24.0504,,,,
bikes,32,0.042558742,2.04,1182126,768x512,24.0504,,,,
bikes,33,0.04099519,2.02,1182126,768x512,24.0504,,,,
bikes,34,0.040776109,1.93,1182126,768x512,24.0504,,,,
bikes,35,0.049005207,2.29,1182126,768x512,24.0504,,,,
bikes,36,0.039693587,1.94,1182126,768x512,24.0504,,,,
bikes,37,0.039814267,1.95,1182126,768x512,24.0504,,,,
bikes,38,0.038938535,1.85,1182126,768x512,24.0504,,,,
bikes,39,0.040836069,2.16,1182126,768x512,24.0504,,,,
bikes,40,0.038460094,1.81,1182126,768x512,24.0504,,,,
bikes,41,0.037728632,1.85,1182126,768x512,24.0504,,,,
bikes,42,0.037585762,1.71,1182126,768x512,24.0504,,,,
bikes,43,0.037717732,1.78,1182126,768x512,24.0504,,,,
bikes,44,0.043733355,2.03,1182126,768x512,24.0504,,,,
bikes,45,0.03676276,1.85,1182126,768x512,24.0504,,,,
bikes,46,0.036013219,1.67,1182126,768x512,24.0504,,,,
bikes,47,0.035909208,1.73,1182126,768x512,24.0504,,,,
bikes,48,0.035396677,1.66,1182126,768x512,24.0504,,,,
bikes,49,0.035012746,1.68,1182126,768x512,24.0504,,,,
bikes,50,0.034850546,1.69,1182126,768x512,24.0504,,,,
bikes,51,0.034441115,1.66,1182126,768x512,24.0504,,,,
bikes,52,0.034569636,1.61,1182126,768x512,24.0504,,,,
bikes,53,0.034051795,1.6,1182126,768x512,24.0504,,,,
bikes,54,0.033351053,1.56,1182126,768x512,24.0504,,,,
bikes,55,0.033259693,1.64,1182126,768x512,24.0504,,,,
bikes,56,0.032805471,1.65,1182126,768x512,24.0504,,,,
bikes,57,0.032687721,1.55,1182126,768x512,24.0504,,,,
bikes,58,0.03224032,1.47,1182126,768x512,24.0504,,,,
bikes,59,0.03192925,1.55,1182126,768x512,24.0504,,,,
bikes,60,0.031138218,1.47,1182126,768x512,24.0504,,,,
bikes,61,0.030944877,1.44,1182126,768x512,24.0504,,,,
bikes,62,0.030644837,1.46,1182126,768x512,24.0504,,,,
bikes,63,0.030133466,1.39,1182126,768x512,24.0504,,,,
building2,0,0.089019194,4.3,985200,640x512,24.0527,,,,
building2,1,0.076274897,3.64,985200,640x512,24.0527,,,,
building2,2,0.076142706,3.56,985200,640x512,24.0527,,,,
building2,3,0.06401736,3.06,985200,640x512,24.0527,,,,
building2,4,0.060796313,2.9,985200,640x512,24.0527,,,,
building2,5,0.05963135,2.87,985200,640x512,24.0527,,,,
building2,6,0.058056416,2.73,985200,640x512,24.0527,,,,
building2,7,0.055555241,2.72,985200,640x512,24.0527,,,,
building2,8,0.05473523,2.65,985200,640x512,24.0527,,,,
building2,9,0.054095658,2.65,985200,640x512,24.0527,,,,
building2,10,0.052305975,2.56,985200,640x512,24.0527,,,,
building2,11,0.051467702,2.45,985200,640x512,24.0527,,,,
building2,12,0.052407355,2.52,985200,640x512,24.0527,,,,
building2,13,0.05076526,2.44,985200,640x512,24.0527,,,,
building2,14,0.050330359,2.45,985200,640x512,24.0527,,,,
building2,15,0.05035553,2.38,985200,640x512,24.0527,,,,
building2,16,0.049581418,2.46,985200,640x512,24.0527,,,,
building2,17,0.048817787,2.37,985200,640x512,24.0527,,,,
building2,18,0.048686266,2.32,985200,640x512,24.0527,,,,
building2,19,0.052541545,2.49,985200,640x512,24.0527,,,,
building2,20,0.048071765,2.42,985200,640x512,24.0527,,,,
building2,21,0.047760084,2.39,985200,640x512,24.0527,,,,
building2,22,0.047321383,2.25,985200,640x512,24.0527,,,,
building2,23,0.047095752,2.3,985200,640x512,24.0527,,,,
building2,24,0.046637181,2.26,985200,640x512,24.0527,,,,
building2,25,0.046173541,2.27,985200,640x512,24.0527,,,,
building2,26,0.045308019,2.2,985200,640x512,24.0527,,,,
building2,27,0.0459537,2.31,985200,640x512,24.0527,,,,
building2,28,0.044159927,2.16,985200,640x512,24.0527,,,,
building2,29,0.043462074,2.15,985200,640x512,24.0527,,,,
building2,30,0.042787703,2.12,985200,640x512,24.0527,,,,
building2,31,0.044446807,2.29,985200,640x512,24.0527,,,,
building2,32,0.043578565,1.95,985200,640x512,24.0527,,,,
building2,33,0.041923921,2.06,985200,640x512,24.0527,,,,
building2,34,0.040528559,2.05,985200,640x512,24.0527,,,,
building2,35,0.039902377,1.96,985200,640x512,24.0527,,,,
building2,36,0.039484016,1.96,985200,640x512,24.0527,,,,
building2,37,0.045194128,2.3,985200,640x512,24.0527,,,,
building2,38,0.038667945,1.97,985200,640x512,24.0527,,,,
building2,39,0.037836343,1.88,985200,640x512,24.0527,,,,
building2,40,0.037667342,1.83,985200,640x512,24.0527,,,,
building2,41,0.045152748,2.11,985200,640x512,24.0527,,,,
building2,42,0.037142681,1.86,985200,640x512,24.0527,,,,
building2,43,0.035891328,1.86,985200,640x512,24.0527,,,,
building2,44,0.035680407,1.85,985200,640x512,24.0527,,,,
building2,45,0.037027371,1.84,985200,640x512,24.0527,,,,
building2,46,0.034745436,1.66,985200,640x512,24.0527,,,,
building2,47,0.035004486,1.73,985200,640x512,24.0527,,,,
building2,48,0.034029115,1.72,985200,640x512,24.0527,,,,
building2,49,0.033604554,1.72,985200,640x512,24.0527,,,,
building2,50,0.033300433,1.69,985200,640x512,24.0527,,,,
building2,51,0.033418903,1.65,985200,640x512,24.0527,,,,
building2,52,0.032688771,1.61,985200,640x512,24.0527,,,,
building2,53,0.032337391,1.6,985200,640x512,24.0527,,,,
building2,54,0.031524738,1.61,985200,640x512,24.0527,,,,
