Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
img_7680x4320_3x8bit_RGB_color_bars_CMYKWRGB,0,2.566327686,98.33,70822,7680x4320,.0170
img_7680x4320_3x8bit_RGB_color_rainbow_gradient,0,2.438096601,92.13,89040,7680x4320,.0214
img_7680x4320_3x8bit_RGB_color_rainbow,0,2.144920176,73.19,89368,7680x4320,.0215
img_7680x4320_3x8bit_RGB_color_SMPTE_RP_219_2002,0,2.526490196,88.94,73322,7680x4320,.0176
