Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,
bikes,0,0.060463898,2.57,16307,768x512,0.3317,,0.0255303138258621,1.29746551724138,1.06704968965517
bikes,1,0.060380435,2.82,16879,768x512,0.3434,,,,
bikes,2,0.060493235,2.56,17479,768x512,0.3556,,,,
bikes,3,0.060595315,2.6,18048,768x512,0.3671,,,,
bikes,4,0.062081149,2.62,18577,768x512,0.3779,,,,
bikes,5,0.023976131,1.22,16396,768x512,0.3335,,,,
bikes,6,0.022878459,1.19,17170,768x512,0.3493,,,,
bikes,7,0.022842559,1.16,17870,768x512,0.3635,,,,
bikes,8,0.023083229,1.16,18718,768x512,0.3808,,,,
bikes,9,0.024133572,1.19,19647,768x512,0.3997,,,,
bikes,10,0.02339332,1.2,20660,768x512,0.4203,,,,
bikes,11,0.024229482,1.2,21655,768x512,0.4405,,,,
bikes,12,0.0233358,1.19,22670,768x512,0.4612,,,,
bikes,13,0.024746653,1.42,23746,768x512,0.4831,,,,
bikes,14,0.02349079,1.2,24930,768x512,0.5072,,,,
bikes,15,0.023202339,1.15,26161,768x512,0.5322,,,,
bikes,16,0.026027197,1.41,27347,768x512,0.5563,,,,
bikes,17,0.024648623,1.45,28625,768x512,0.5823,,,,
bikes,18,0.024909054,1.37,29760,768x512,0.6054,,,,
bikes,19,0.024986573,1.45,31074,768x512,0.6322,,,,
bikes,20,0.023850221,1.29,32527,768x512,0.6617,,,,
bikes,21,0.024298622,1.18,34084,768x512,0.6934,,,,
bikes,22,0.024154082,1.24,35217,768x512,0.7164,,,,
bikes,23,0.02346666,1.14,36375,768x512,0.74,,,,
bikes,24,0.024220172,1.26,37335,768x512,0.7595,,,,
bikes,25,0.024218502,1.17,39043,768x512,0.7943,,,,
bikes,26,0.024580173,1.25,40029,768x512,0.8143,,,,
bikes,27,0.025175594,1.39,41078,768x512,0.8357,,,,
bikes,28,0.024937974,1.34,41603,768x512,0.8464,,,,
bikes,29,0.025045684,1.36,42198,768x512,0.8585,,,,
bikes,30,0.024790803,1.35,42779,768x512,0.8703,,,,
bikes,31,0.025297555,1.45,43193,768x512,0.8787,,,,
bikes,32,0.024888984,1.35,43757,768x512,0.8902,,,,
bikes,33,0.024846783,1.32,44169,768x512,0.8986,,,,
bikes,34,0.025348245,1.81,44736,768x512,0.9101,,,,
bikes,35,0.025291465,1.54,45192,768x512,0.9194,,,,
bikes,36,0.025045474,1.43,45778,768x512,0.9313,,,,
bikes,37,0.025209875,1.31,46493,768x512,0.9459,,,,
bikes,38,0.025766446,1.55,46833,768x512,0.9528,,,,
bikes,39,0.024677243,1.34,47500,768x512,0.9663,,,,
bikes,40,0.025648246,1.35,48017,768x512,0.9769,,,,
bikes,41,0.025436735,1.33,48751,768x512,0.9918,,,,
bikes,42,0.024499703,1.22,49290,768x512,1.0028,,,,
bikes,43,0.024031832,1.17,49849,768x512,1.0141,,,,
bikes,44,0.024255682,1.17,50610,768x512,1.0296,,,,
bikes,45,0.027968811,1.52,51281,768x512,1.0433,,,,
bikes,46,0.025000504,1.36,51770,768x512,1.0532,,,,
bikes,47,0.024210072,1.24,52495,768x512,1.068,,,,
bikes,48,0.024638483,1.19,53132,768x512,1.0809,,,,
bikes,49,0.024826363,1.28,53890,768x512,1.0963,,,,
bikes,50,0.024536033,1.3,54693,768x512,1.1127,,,,
bikes,51,0.025033384,1.32,55520,768x512,1.1295,,,,
bikes,52,0.026958069,1.81,56296,768x512,1.1453,,,,
bikes,53,0.025285364,1.4,57347,768x512,1.1667,,,,
bikes,54,0.026328367,1.43,57731,768x512,1.1745,,,,
bikes,55,0.024729623,1.21,58373,768x512,1.1876,,,,
bikes,56,0.025524235,1.46,58987,768x512,1.2,,,,
bikes,57,0.024842284,1.23,59632,768x512,1.2132,,,,
bikes,58,0.024724583,1.26,60250,768x512,1.2257,,,,
bikes,59,0.025046974,1.34,60917,768x512,1.2393,,,,
bikes,60,0.026590598,1.54,61605,768x512,1.2533,,,,
bikes,61,0.025180854,1.28,62309,768x512,1.2676,,,,
bikes,62,0.025534535,1.42,63096,768x512,1.2836,,,,
bikes,63,0.025036154,1.33,63787,768x512,1.2977,,,,
bikes,64,0.025837256,1.41,64688,768x512,1.316,,,,
bikes,65,0.025128974,1.4,73845,768x512,1.5023,,,,
bikes,66,0.025866776,1.35,74856,768x512,1.5229,,,,
bikes,67,0.025643546,1.39,75858,768x512,1.5433,,,,
bikes,68,0.025070774,1.28,76900,768x512,1.5645,,,,
bikes,69,0.028626894,1.46,78009,768x512,1.587,,,,
bikes,70,0.025801226,1.33,79102,768x512,1.6093,,,,
bikes,71,0.025856186,1.31,79885,768x512,1.6252,,,,
bikes,72,0.025912436,1.37,81134,768x512,1.6506,,,,
bikes,73,0.025481725,1.29,82457,768x512,1.6775,,,,
bikes,74,0.025621736,1.34,83621,768x512,1.7012,,,,
bikes,75,0.026947739,1.33,85028,768x512,1.7298,,,,
bikes,76,0.026270097,1.42,86491,768x512,1.7596,,,,
bikes,77,0.025324625,1.28,87999,768x512,1.7903,,,,
bikes,78,0.026017516,1.33,89524,768x512,1.8213,,,,
bikes,79,0.027853152,1.58,100399,768x512,2.0426,,,,
bikes,80,0.026524168,1.44,102399,768x512,2.0833,,,,
bikes,81,0.027086779,1.36,103956,768x512,2.1149,,,,
bikes,82,0.025857136,1.38,106102,768x512,2.1586,,,,
bikes,83,0.025942136,1.39,108401,768x512,2.2054,,,,
bikes,84,0.025976156,1.3,110885,768x512,2.2559,,,,
bikes,85,0.026540188,1.36,114307,768x512,2.3255,,,,
bikes,86,0.026484698,1.35,118618,768x512,2.4132,,,,
bikes,87,0.026630719,1.38,123502,768x512,2.5126,,,,
bikes,88,0.027058599,1.39,127204,768x512,2.5879,,,,
bikes,89,0.02742232,1.41,132999,768x512,2.7058,,,,
bikes,90,0.026852989,1.42,139533,768x512,2.8388,,,,
bikes,91,0.026818408,1.35,146392,768x512,2.9783,,,,
bikes,92,0.027085249,1.31,154437,768x512,3.142,,,,
bikes,93,0.027115519,1.41,163791,768x512,3.3323,,,,
bikes,94,0.028317793,1.6,176099,768x512,3.5827,,,,
bikes,95,0.027955562,1.45,187250,768x512,3.8096,,,,
bikes,96,0.028383022,1.44,203769,768x512,4.1456,,,,
bikes,97,0.028857554,1.47,225840,768x512,4.5947,,,,
bikes,98,0.030347988,1.47,259901,768x512,5.2876,,,,
bikes,99,0.034837769,1.79,302866,768x512,6.1618,,,,
building2,0,0.057492547,3.4,17327,640x512,0.423,,,,
building2,1,0.052796965,2.33,17850,640x512,0.4357,,,,
building2,2,0.054812931,2.7,18414,640x512,0.4495,,,,
building2,3,0.053449967,2.24,18927,640x512,0.462,,,,
building2,4,0.053492797,2.36,19482,640x512,0.4756,,,,
building2,5,0.021873466,1.13,17606,640x512,0.4298,,,,
building2,6,0.021754946,1.08,18474,640x512,0.451,,,,
building2,7,0.021582665,1.03,19425,640x512,0.4742,,,,
building2,8,0.021687195,0.99,20341,640x512,0.4966,,,,
building2,9,0.021861996,1.06,21378,640x512,0.5219,,,,
building2,10,0.021866226,1.12,22478,640x512,0.5487,,,,
building2,11,0.022348848,1.11,23613,640x512,0.5764,,,,
building2,12,0.021793956,1.06,24810,640x512,0.6057,,,,
building2,13,0.022163447,1.06,25967,640x512,0.6339,,,,
building2,14,0.02355953,1.32,27493,640x512,0.6712,,,,
building2,15,0.022472148,1.17,28844,640x512,0.7041,,,,
building2,16,0.022011656,1.04,30256,640x512,0.7386,,,,
building2,17,0.022251807,1.07,31662,640x512,0.7729,,,,
building2,18,0.022269857,1.08,33156,640x512,0.8094,,,,
building2,19,0.023125019,1.24,34694,640x512,0.847,,,,
building2,20,0.022606898,1.2,35707,640x512,0.8717,,,,
building2,21,0.022364597,1.04,37639,640x512,0.9189,,,,
building2,22,0.022923408,0.99,38549,640x512,0.9411,,,,
building2,23,0.024000682,1.15,39997,640x512,0.9764,,,,
building2,24,0.02301795,1.17,41408,640x512,1.0109,,,,
building2,25,0.022883958,1.11,42743,640x512,1.0435,,,,
building2,26,0.023108809,1.16,44089,640x512,1.0763,,,,
building2,27,0.023235029,1.24,45029,640x512,1.0993,,,,
building2,28,0.024126342,1.23,46176,640x512,1.1273,,,,
building2,29,0.023301629,1.14,46901,640x512,1.145,,,,
