Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,
bikes,0,0.576811796,22.7,11742,768x512,0.2388,,0.078914285142069,3.80621034482759,0.934034241379311
bikes,1,0.594588401,24.21,12218,768x512,0.2485,,,,
bikes,2,0.580084814,25.4,12734,768x512,0.259,,,,
bikes,3,0.589897979,22.66,13312,768x512,0.2708,,,,
bikes,4,0.571519432,21.25,13865,768x512,0.282,,,,
bikes,5,0.041277216,2.4,13622,768x512,0.2771,,,,
bikes,6,0.042413268,2.35,14279,768x512,0.2905,,,,
bikes,7,0.041204175,2.31,14794,768x512,0.3009,,,,
bikes,8,0.041942007,2.36,15513,768x512,0.3156,,,,
bikes,9,0.041389595,2.47,16151,768x512,0.3285,,,,
bikes,10,0.042022977,2.56,16840,768x512,0.3426,,,,
bikes,11,0.046426439,2.67,18336,768x512,0.373,,,,
bikes,12,0.042187158,2.59,18327,768x512,0.3728,,,,
bikes,13,0.043308931,2.61,19238,768x512,0.3913,,,,
bikes,14,0.044268003,2.53,20115,768x512,0.4092,,,,
bikes,15,0.04288629,2.59,20993,768x512,0.4271,,,,
bikes,16,0.045272166,2.61,21865,768x512,0.4448,,,,
bikes,17,0.04725355,2.64,23209,768x512,0.4721,,,,
bikes,18,0.045392626,2.6,24177,768x512,0.4918,,,,
bikes,19,0.043861312,2.6,25245,768x512,0.5136,,,,
bikes,20,0.048812825,2.76,26397,768x512,0.537,,,,
bikes,21,0.043424721,2.62,27483,768x512,0.5591,,,,
bikes,22,0.048091773,2.72,28617,768x512,0.5822,,,,
bikes,23,0.044493624,2.69,29522,768x512,0.6006,,,,
bikes,24,0.047331122,2.8,30641,768x512,0.6233,,,,
bikes,25,0.045823707,2.69,31585,768x512,0.6425,,,,
bikes,26,0.045934028,2.7,32499,768x512,0.6611,,,,
bikes,27,0.043585901,2.6,33323,768x512,0.6779,,,,
bikes,28,0.044721444,2.72,34032,768x512,0.6923,,,,
bikes,29,0.044721364,2.58,34757,768x512,0.7071,,,,
bikes,30,0.048625765,2.79,35285,768x512,0.7178,,,,
bikes,31,0.049551587,2.81,35607,768x512,0.7244,,,,
bikes,32,0.050249669,2.75,35922,768x512,0.7308,,,,
bikes,33,0.045377186,2.77,36388,768x512,0.7403,,,,
bikes,34,0.045685156,2.71,36814,768x512,0.7489,,,,
bikes,35,0.045210446,2.78,37111,768x512,0.755,,,,
bikes,36,0.045128665,2.69,37555,768x512,0.764,,,,
bikes,37,0.04675437,2.72,38124,768x512,0.7756,,,,
bikes,38,0.047803642,2.78,38711,768x512,0.7875,,,,
bikes,39,0.045982978,2.76,39152,768x512,0.7965,,,,
bikes,40,0.043907863,2.62,39609,768x512,0.8058,,,,
bikes,41,0.048269264,2.77,39913,768x512,0.812,,,,
bikes,42,0.045544287,2.72,40331,768x512,0.8205,,,,
bikes,43,0.049052865,2.86,41073,768x512,0.8356,,,,
bikes,44,0.046251328,2.61,41703,768x512,0.8484,,,,
bikes,45,0.045859188,2.7,42309,768x512,0.8607,,,,
bikes,46,0.045930717,2.69,42833,768x512,0.8714,,,,
bikes,47,0.045298396,2.72,43600,768x512,0.887,,,,
bikes,48,0.049347156,2.8,44286,768x512,0.901,,,,
bikes,49,0.044727004,2.66,44966,768x512,0.9148,,,,
bikes,50,0.046076268,2.75,45597,768x512,0.9276,,,,
bikes,51,0.044915455,2.7,46153,768x512,0.9389,,,,
bikes,52,0.045187885,2.7,46951,768x512,0.9552,,,,
bikes,53,0.048350904,2.8,47693,768x512,0.9703,,,,
bikes,54,0.049890478,2.8,48515,768x512,0.987,,,,
bikes,55,0.04697778,2.77,49372,768x512,1.0044,,,,
bikes,56,0.047622112,2.76,50315,768x512,1.0236,,,,
bikes,57,0.045787757,2.68,51142,768x512,1.0404,,,,
bikes,58,0.049415446,2.79,51778,768x512,1.0534,,,,
bikes,59,0.048633014,2.77,52777,768x512,1.0737,,,,
bikes,60,0.045887408,2.81,53663,768x512,1.0917,,,,
bikes,61,0.046019938,2.91,54596,768x512,1.1107,,,,
bikes,62,0.046139728,2.86,55741,768x512,1.134,,,,
bikes,63,0.045659837,2.66,56813,768x512,1.1558,,,,
bikes,64,0.048005112,2.72,58064,768x512,1.1813,,,,
bikes,65,0.046163538,2.78,58983,768x512,1.2,,,,
bikes,66,0.047706962,2.82,60399,768x512,1.2288,,,,
bikes,67,0.0507919,2.9,61650,768x512,1.2542,,,,
bikes,68,0.041259766,2.43,63015,768x512,1.282,,,,
bikes,69,0.041398376,2.43,64379,768x512,1.3097,,,,
bikes,70,0.040523094,2.36,65797,768x512,1.3386,,,,
bikes,71,0.041811347,2.44,67216,768x512,1.3675,,,,
bikes,72,0.043735522,2.57,68947,768x512,1.4027,,,,
bikes,73,0.042716239,2.42,70734,768x512,1.439,,,,
bikes,74,0.042600819,2.55,72444,768x512,1.4738,,,,
bikes,75,0.039610212,2.35,74420,768x512,1.514,,,,
bikes,76,0.039585771,2.36,76132,768x512,1.5489,,,,
bikes,77,0.040485503,2.55,78292,768x512,1.5928,,,,
bikes,78,0.042117538,2.54,80554,768x512,1.6388,,,,
bikes,79,0.040596414,2.5,82995,768x512,1.6885,,,,
bikes,80,0.041196885,2.59,85477,768x512,1.739,,,,
bikes,81,0.044491814,2.58,88312,768x512,1.7967,,,,
bikes,82,0.041143985,2.42,91217,768x512,1.8558,,,,
bikes,83,0.042653289,2.47,94165,768x512,1.9157,,,,
bikes,84,0.040559934,2.37,97578,768x512,1.9852,,,,
bikes,85,0.040862794,2.64,101178,768x512,2.0584,,,,
bikes,86,0.042283948,2.61,105454,768x512,2.1454,,,,
bikes,87,0.044669525,2.53,109949,768x512,2.2369,,,,
bikes,88,0.0431061,2.55,114235,768x512,2.3241,,,,
bikes,89,0.043623772,2.53,119514,768x512,2.4315,,,,
bikes,90,0.044249153,2.56,126114,768x512,2.5657,,,,
bikes,91,0.04685746,2.69,133142,768x512,2.7087,,,,
bikes,92,0.046172198,2.65,141133,768x512,2.8713,,,,
bikes,93,0.045910748,2.66,150554,768x512,3.063,,,,
bikes,94,0.044682264,2.71,160843,768x512,3.2723,,,,
bikes,95,0.049062435,2.81,174146,768x512,3.543,,,,
bikes,96,0.048734744,2.88,190851,768x512,3.8828,,,,
bikes,97,0.052123363,2.91,212396,768x512,4.3212,,,,
bikes,98,0.054829381,3,245306,768x512,4.9907,,,,
bikes,99,0.055892213,3.29,290748,768x512,5.9152,,,,
building2,0,0.484887791,17.45,12149,640x512,0.2966,,,,
building2,1,0.489029531,17.19,12787,640x512,0.3121,,,,
building2,2,0.482621595,17.52,13325,640x512,0.3253,,,,
building2,3,0.484383389,17.29,13861,640x512,0.3384,,,,
building2,4,0.481345132,16.81,14325,640x512,0.3497,,,,
building2,5,0.076078334,3.5,14371,640x512,0.3508,,,,
building2,6,0.077673979,3.64,14986,640x512,0.3658,,,,
building2,7,0.073771589,3.75,15680,640x512,0.3828,,,,
building2,8,0.073514728,3.54,16299,640x512,0.3979,,,,
building2,9,0.077279568,3.7,17156,640x512,0.4188,,,,
building2,10,0.073905629,3.54,17891,640x512,0.4367,,,,
building2,11,0.075737733,3.65,18792,640x512,0.4587,,,,
building2,12,0.074847992,3.54,19626,640x512,0.4791,,,,
building2,13,0.077648719,3.7,20240,640x512,0.4941,,,,
building2,14,0.077525598,3.59,21123,640x512,0.5156,,,,
building2,15,0.079401213,3.63,22027,640x512,0.5377,,,,
building2,16,0.079431603,3.7,22970,640x512,0.5607,,,,
building2,17,0.075910884,3.76,23880,640x512,0.583,,,,
building2,18,0.078975452,3.73,24898,640x512,0.6078,,,,
building2,19,0.07822618,3.63,26083,640x512,0.6367,,,,
building2,20,0.077752409,3.68,27102,640x512,0.6616,,,,
building2,21,0.076441166,3.68,28243,640x512,0.6895,,,,
building2,22,0.075662554,3.68,29381,640x512,0.7173,,,,
building2,23,0.080034935,3.73,30491,640x512,0.7444,,,,
building2,24,0.079217043,3.7,31474,640x512,0.7684,,,,
building2,25,0.079800664,3.76,32509,640x512,0.7936,,,,
building2,26,0.077486968,3.8,33410,640x512,0.8156,,,,
building2,27,0.079596274,3.76,34232,640x512,0.8357,,,,
building2,28,0.080283755,3.77,35005,640x512,0.8546,,,,
building2,29,0.076031844,3.77,35593,640x512,0.8689,,,,
building2,30,0.079272383,3.95,36135,640x512,0.8822,,,,
building2,31,0.077087998,3.72,36560,640x512,0.8925,,,,
building2,32,0.079369283,3.87,37040,640x512,0.9042,,,,
building2,33,0.081348478,3.81,37400,640x512,0.913,,,,
building2,34,0.076160874,3.77,37962,640x512,0.9268,,,,
building2,35,0.0778268,3.8,38433,640x512,0.9383,,,,
building2,36,0.081486118,3.83,38953,640x512,0.951,,,,
building2,37,0.07827413,3.77,39351,640x512,0.9607,,,,
building2,38,0.077361878,3.65,39915,640x512,0.9744,,,,
building2,39,0.07795307,3.66,40438,640x512,0.9872,,,,
building2,40,0.07818551,3.72,40946,640x512,0.9996,,,,
building2,41,0.080798907,3.87,41623,640x512,1.0161,,,,
building2,42,0.079995064,3.78,42089,640x512,1.0275,,,,
building2,43,0.07786574,3.76,42731,640x512,1.0432,,,,
building2,44,0.077135097,3.69,43366,640x512,1.0587,,,,
building2,45,0.078374951,3.88,43856,640x512,1.0707,,,,
building2,46,0.080572176,3.87,44396,640x512,1.0838,,,,
building2,47,0.080849187,3.73,45147,640x512,1.1022,,,,
building2,48,0.079112143,3.84,45890,640x512,1.1203,,,,
building2,49,0.076187445,4.21,46676,640x512,1.1395,,,,
building2,50,0.075999795,3.77,47436,640x512,1.1581,,,,
building2,51,0.077670349,3.59,48161,640x512,1.1758,,,,
building2,52,0.077319158,3.71,49011,640x512,1.1965,,,,
building2,53,0.077134758,3.97,49926,640x512,1.2188,,,,
building2,54,0.080908987,3.87,50800,640x512,1.2402,,,,
building2,55,0.077339128,3.82,51682,640x512,1.2617,,,,
building2,56,0.079188172,3.81,52572,640x512,1.2834,,,,
building2,57,0.077257577,3.7,53448,640x512,1.3048,,,,
building2,58,0.082407931,3.83,54160,640x512,1.3222,,,,
building2,59,0.079452253,3.77,55207,640x512,1.3478,,,,
building2,60,0.076494335,3.8,56211,640x512,1.3723,,,,
building2,61,0.08193306,3.83,57481,640x512,1.4033,,,,
building2,62,0.080009725,3.79,58523,640x512,1.4287,,,,
building2,63,0.081064507,3.89,59694,640x512,1.4573,,,,
building2,64,0.078798982,3.89,61191,640x512,1.4939,,,,
building2,65,0.079068722,3.72,62486,640x512,1.5255,,,,
