Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;ssim;psnr;mse;;avg fs;min fs;max fs;median
big_building;63;7,085674455;293,91;2300503;7216x5412;0,4712;0,960554103;34,29163732;24,20564327;;;;;
big_building;64;7,026457462;295,63;2348905;7216x5412;0,4811;0,961335358;34,36414483;23,80487351;;;;;
big_building;65;7,017471502;292,92;2381286;7216x5412;0,4878;0,962040338;34,41571133;23,52389476;;;;;
big_building;66;7,03884849;291,91;2433841;7216x5412;0,4985;0,962794926;34,48465058;23,15342814;;;;;
big_building;67;7,060685649;293,22;2490367;7216x5412;0,5101;0,963588267;34,56202889;22,74455647;;;;;
big_building;68;6,516206418;271,44;2547587;7216x5412;0,5218;0,964354351;34,63877553;22,34615506;;;;;
big_building;69;6,56204955;271,42;2609232;7216x5412;0,5345;0,965148555;34,71942225;21,93502511;;;;;
big_building;70;6,61091708;269,25;2673162;7216x5412;0,5475;0,965908439;34,79374622;21,56282901;;;;;
big_building;71;6,53961287;268,36;2741301;7216x5412;0,5615;0,966701265;34,87946912;21,14138568;;;;;
big_building;72;6,540219121;270,88;2792141;7216x5412;0,5719;0,967374471;34,9350019;20,87277402;;;;;
big_building;73;6,589934892;268,77;2866780;7216x5412;0,5872;0,968151432;35,02416036;20,44863509;;;;;
big_building;74;6,522153891;268,39;2944659;7216x5412;0,6032;0,968904554;35,10811718;20,05712321;;;;;
big_building;75;6,575223409;269,63;3027372;7216x5412;0,6201;0,969674544;35,19884725;19,64244909;;;;;
big_building;76;6,554407313;267,57;3114813;7216x5412;0,638;0,970432008;35,28747103;19,2456799;;;;;
big_building;77;6,565019237;267,61;3186271;7216x5412;0,6527;0,971121936;35,35567117;18,94581289;;;;;
big_building;78;6,529500557;267,25;3284365;7216x5412;0,6728;0,971887278;35,45294887;18,5261627;;;;;
big_building;79;6,608228184;270,61;3388855;7216x5412;0,6942;0,972643434;35,55036657;18,1152238;;;;;
big_building;80;6,572453564;271,76;3499223;7216x5412;0,7168;0,97338482;35,65112135;17,69979458;;;;;
big_building;81;6,648458154;272,42;3620269;7216x5412;0,7416;0,974150448;35,75942038;17,26387658;;;;;
big_building;82;6,658774478;272,64;3752360;7216x5412;0,7686;0,974908498;35,86638259;16,84387857;;;;;
big_building;83;6,629741753;271,92;3875754;7216x5412;0,7939;0,975657996;35,95911931;16,48801714;;;;;
big_building;84;6,56611164;269,02;4037656;7216x5412;0,8271;0,976445928;36,08550156;16,01512027;;;;;
big_building;85;6,608226024;272,39;4218960;7216x5412;0,8642;0,977251791;36,21329206;15,55074339;;;;;
big_building;86;6,578127156;269,6;4423361;7216x5412;0,9061;0,978098124;36,36245365;15,02570978;;;;;
big_building;87;6,671637866;273,68;4653655;7216x5412;0,9533;0,97895596;36,51988041;14,49079859;;;;;
big_building;88;6,687102931;274,5;4891131;7216x5412;1,0019;0,979790145;36,63910509;14,09840077;;;;;
big_building;89;6,647663112;274,3;5193611;7216x5412;1,0639;0,98069532;36,82442972;13,5094413;;;;;
big_building;90;6,707727407;278,02;5545982;7216x5412;1,136;0,981645363;37,03210905;12,87862375;;;;;
big_building;91;6,707214325;279,91;5972534;7216x5412;1,2234;0,982679878;37,2821413;12,15811454;;;;;
big_building;92;6,781775773;280,86;6490714;7216x5412;1,3296;0,983741799;37,57062967;11,37672851;;;;;
big_building;93;6,799030141;282,57;7135637;7216x5412;1,4617;0,984901089;37,91733285;10,50381528;;;;;
big_building;94;6,738574776;281,92;7939719;7216x5412;1,6264;0,986144275;38,33524752;9,54015892;;;;;
big_building;95;6,852162571;285,53;9019538;7216x5412;1,8476;0,98756471;38,86309744;8,448325095;;;;;
big_building;96;6,963415781;336,27;10466409;7216x5412;2,144;0,98911909;39,50798472;7,282523406;;;;;
big_building;97;6,956746385;314,12;12501090;7216x5412;2,5608;0,990857564;40,32545807;6,033017061;;;;;
big_building;98;7,02123919;297,88;15943474;7216x5412;3,266;0,992844686;41,63689924;4,460570797;;;;;
big_building;99;7,109677429;300,88;21619076;7216x5412;4,4286;0,994912655;43,33843415;3,014650333;;;;;
big_tree;95;4,54978007;192,87;7352606;6088x4550;2,1234;0,955034516;34,03838344;25,65913528;;;;;
big_tree;96;4,569575062;195,45;8775275;6088x4550;2,5343;0,963023997;34,82178627;21,42405791;;;;;
big_tree;97;4,578253442;196,81;10912953;6088x4550;3,1517;0,971809811;35,8991042;16,71744645;;;;;
big_tree;98;4,745445478;205,83;14691047;6088x4550;4,2428;0,98087862;37,56532984;11,39062035;;;;;
big_tree;99;4,814075879;211,43;20238109;6088x4550;5,8448;0,988524416;39,75209053;6,884482619;;;;;
bridge;89;1,896911005;81,89;1931548;2749x4049;1,3882;0,952140164;33,140171;31,55464225;;;;;
bridge;90;1,899592181;81,99;2079835;2749x4049;1,4948;0,955739153;33,31727443;30,2937417;;;;;
bridge;91;1,894993721;82,96;2255960;2749x4049;1,6214;0,959394874;33,52742632;28,86275144;;;;;
bridge;92;1,92997504;82,83;2465284;2749x4049;1,7718;0,96315334;33,77231837;27,2802612;;;;;
bridge;93;1,88558359;82,1;2726461;2749x4049;1,9595;0,967125734;34,08181557;25,40380697;;;;;
bridge;94;1,913259282;83,83;3055775;2749x4049;2,1962;0,971257868;34,47251904;23,21819512;;;;;
bridge;95;1,930846131;84,23;3506738;2749x4049;2,5204;0,975723342;35,00616161;20,53355756;;;;;
bridge;96;1,944548292;85,94;4157954;2749x4049;2,9884;0,980587762;35,77103586;17,21776496;;;;;
bridge;97;1,967580114;87,42;5142014;2749x4049;3,6957;0,985725864;36,88958716;13,30827127;;;;;
bridge;98;2,020663853;89,59;6761189;2749x4049;4,8594;0,990283311;38,65565887;8,861647558;;;;;
bridge;99;2,055367131;92,69;8980364;2749x4049;6,4544;0,993913567;40,77582726;5,438731697;;;;;
cathedral;85;1,034966571;46,49;569277;2000x3008;0,757;0,950050475;36,0437011;16,17000859;;;;;
cathedral;86;1,022205523;45,5;601444;2000x3008;0,7997;0,951863073;36,17225447;15,69838276;;;;;
cathedral;87;1,0344354;47,14;638565;2000x3008;0,8491;0,95384985;36,31367046;15,19544121;;;;;
cathedral;88;1,035381343;46,64;672792;2000x3008;0,8946;0,955779247;36,38928705;14,93315786;;;;;
cathedral;89;1,03852129;46,67;720856;2000x3008;0,9585;0,957968435;36,56051477;14,35584907;;;;;
cathedral;90;1,039784333;46,77;778204;2000x3008;1,0348;0,960374371;36,75612025;13,72360899;;;;;
cathedral;91;1,035940653;46,58;847093;2000x3008;1,1264;0,962893561;36,9852799;13,01824291;;;;;
cathedral;92;1,050641527;47,28;931705;2000x3008;1,2389;0,965714624;37,26092914;12,21764345;;;;;
cathedral;93;1,052357391;47,55;1037147;2000x3008;1,3791;0,96872215;37,58603436;11,33644603;;;;;
cathedral;94;1,054213595;47,76;1168811;2000x3008;1,5542;0,972054226;37,98812274;10,33399119;;;;;
cathedral;95;1,068947058;48,25;1344650;2000x3008;1,788;0,97565086;38,49683683;9,191717697;;;;;
cathedral;96;1,074952901;48,05;1581423;2000x3008;2,1029;0,979452202;39,1384137;7,929375609;;;;;
cathedral;97;1,08768111;48,54;1920853;2000x3008;2,5543;0,983631981;40,00719397;6,491737699;;;;;
cathedral;98;1,093185032;49,08;2505396;2000x3008;3,3316;0,988117152;41,40463808;4,705616744;;;;;
cathedral;99;1,116425275;50,75;3410264;2000x3008;4,5349;0,992278201;43,2319192;3,089501718;;;;;
deer;98;1,894896761;83,98;6634289;4043x2641;4,9706;0,956021959;33,8904474;26,54823299;;;;;
deer;99;1,995994118;90,04;10206763;4043x2641;7,6472;0,979603952;37,48034637;11,615709;;;;;
fireworks;0;10,88414971;348,87;44377;3136x2352;0,0481;0,950268815;33,29441733;30,4535992;;;;;
fireworks;1;10,90042709;350,59;45711;3136x2352;0,0495;0,951692858;33,45279858;29,36300526;;;;;
fireworks;2;10,90781707;351,25;47209;3136x2352;0,0512;0,953103705;33,62142776;28,24474024;;;;;
fireworks;3;10,90618149;354,83;48397;3136x2352;0,0524;0,954101185;33,7831649;27,2122136;;;;;
fireworks;4;10,79878388;349,9;49963;3136x2352;0,0541;0,955622608;33,944333;26,22086781;;;;;
fireworks;5;1,351238731;59,94;54382;3136x2352;0,0589;0,952543541;33,16394934;31,38234747;;;;;
fireworks;6;1,36411741;59,31;56042;3136x2352;0,0607;0,954067408;33,4134463;29,63027829;;;;;
fireworks;7;1,366982667;60;57755;3136x2352;0,0626;0,955285675;33,61930727;28,2585344;;;;;
fireworks;8;1,374501103;60,68;59752;3136x2352;0,0648;0,956560468;33,8471758;26,81407261;;;;;
fireworks;9;1,369877053;59,48;62029;3136x2352;0,0672;0,957655968;34,07990517;25,4149842;;;;;
fireworks;10;1,362612077;60,19;64286;3136x2352;0,0697;0,959177654;34,30068484;24,15526892;;;;;
fireworks;11;1,374443964;59,39;66781;3136x2352;0,0724;0,960259603;34,51115246;23,01256959;;;;;
fireworks;12;1,358624618;60,25;69337;3136x2352;0,0752;0,961751136;34,73119317;21,87565393;;;;;
fireworks;13;1,371206266;59,62;72446;3136x2352;0,0785;0,964815429;34,98481613;20,63472798;;;;;
fireworks;14;1,356268473;64,14;75626;3136x2352;0,082;0,966215581;35,21698319;19,56059415;;;;;
fireworks;15;1,388022943;72,04;78613;3136x2352;0,0852;0,96723163;35,44353535;18,5663625;;;;;
fireworks;16;1,382707312;63,06;81014;3136x2352;0,0878;0,968152964;35,63911394;17,74879883;;;;;
fireworks;17;1,354602809;59,98;84142;3136x2352;0,0912;0,96895089;35,84726676;16,9181817;;;;;
fireworks;18;1,375666426;60,26;86300;3136x2352;0,0936;0,969704252;36,03330619;16,20875814;;;;;
fireworks;19;1,373871592;59,85;88584;3136x2352;0,096;0,970487288;36,21072452;15,55993967;;;;;
fireworks;20;1,3864169;60,45;91652;3136x2352;0,0994;0,97130808;36,39220372;14,9231323;;;;;
fireworks;21;1,372719469;60,04;94843;3136x2352;0,1028;0,971938779;36,52709343;14,46675137;;;;;
fireworks;22;1,363579549;59,57;97728;3136x2352;0,1059;0,97284067;36,69748183;13,91016167;;;;;
fireworks;23;1,353349196;59,49;100845;3136x2352;0,1093;0,973797744;36,84721589;13,43874681;;;;;
fireworks;24;1,38206766;60,37;102766;3136x2352;0,1114;0,974275891;36,96010216;13,09393393;;;;;
fireworks;25;1,35538172;59,42;105941;3136x2352;0,1149;0,975144341;37,10337102;12,66902693;;;;;
fireworks;26;1,367267638;59,8;108573;3136x2352;0,1177;0,97556789;37,2189314;12,33636529;;;;;
fireworks;27;1,368818691;59,87;109454;3136x2352;0,1187;0,975875178;37,29633318;12,11844909;;;;;
fireworks;28;1,366022594;60,55;111486;3136x2352;0,1209;0,976455287;37,3841862;11,87576899;;;;;
fireworks;29;1,386986361;60,24;113257;3136x2352;0,1228;0,97682815;37,46147215;11,66630016;;;;;
fireworks;30;1,369779883;60,33;114413;3136x2352;0,124;0,977090104;37,51400087;11,52604402;;;;;
fireworks;31;1,366626306;60,93;115486;3136x2352;0,1252;0,97735199;37,55528509;11,41699607;;;;;
fireworks;32;1,365685844;60,68;115553;3136x2352;0,1253;0,977315234;37,58042541;11,35109661;;;;;
fireworks;33;1,374529663;60,39;116664;3136x2352;0,1265;0,977487467;37,63534327;11,20846227;;;;;
fireworks;34;1,370542025;60,24;117790;3136x2352;0,1277;0,977730532;37,67880118;11,09686348;;;;;
fireworks;35;1,361160103;61,63;118848;3136x2352;0,1289;0,977990856;37,70985383;11,01780237;;;;;
fireworks;36;1,374435853;60,44;120048;3136x2352;0,1302;0,97828401;37,76594796;10,87640987;;;;;
fireworks;37;1,370368574;59,51;121303;3136x2352;0,1315;0,978510122;37,81374272;10,75736957;;;;;
fireworks;38;1,371124385;60,12;122426;3136x2352;0,1327;0,978884262;37,87358141;10,610167;;;;;
fireworks;39;1,363328928;59,87;123884;3136x2352;0,1343;0,979149361;37,9103982;10,52060077;;;;;
fireworks;40;1,375864636;60,85;125134;3136x2352;0,1357;0,979535435;37,97013475;10,37688217;;;;;
fireworks;41;1,366403276;59,99;125035;3136x2352;0,1356;0,979287696;37,99017376;10,32911196;;;;;
fireworks;42;1,377885341;59,98;126645;3136x2352;0,1373;0,979576889;38,05369567;10,17913312;;;;;
fireworks;43;1,375820646;59,2;128296;3136x2352;0,1391;0,979947856;38,10447358;10,0608113;;;;;
fireworks;44;1,381110478;60,19;129778;3136x2352;0,1407;0,980307158;38,16682044;9,917411121;;;;;
fireworks;45;1,38159837;59,54;131413;3136x2352;0,1425;0,980603459;38,22203793;9,792116421;;;;;
fireworks;46;1,366571146;60,33;133011;3136x2352;0,1442;0,980843656;38,28671315;9,647372451;;;;;
fireworks;47;1,387316782;60,92;134633;3136x2352;0,146;0,981163103;38,33646328;9,53748863;;;;;
fireworks;48;1,375850437;59,92;135031;3136x2352;0,1464;0,981044485;38,36775179;9,469023233;;;;;
fireworks;49;1,384924157;60,66;136695;3136x2352;0,1482;0,981349504;38,42088889;9,353873052;;;;;
fireworks;50;1,384227216;60,73;138582;3136x2352;0,1503;0,981617607;38,49860421;9,187977864;;;;;
fireworks;51;1,37306751;61,31;140369;3136x2352;0,1522;0,981832211;38,56700103;9,044410342;;;;;
fireworks;52;1,380571787;60,72;142189;3136x2352;0,1542;0,982116803;38,62080185;8,933058446;;;;;
fireworks;53;1,394104547;60,75;144147;3136x2352;0,1563;0,982346166;38,68508224;8,801812992;;;;;
fireworks;54;1,38635233;60,53;146007;3136x2352;0,1583;0,982586141;38,75082212;8,669581802;;;;;
fireworks;55;1,375642286;60,96;148097;3136x2352;0,1606;0,982830258;38,8119948;8,548322151;;;;;
fireworks;56;1,364301551;60,74;148813;3136x2352;0,1614;0,982815893;38,87156164;8,431875716;;;;;
fireworks;57;1,384608416;60,62;150992;3136x2352;0,1637;0,982890496;38,88505468;8,405719486;;;;;
fireworks;58;1,377999342;60,16;153341;3136x2352;0,1663;0,98315309;38,95846843;8,264822247;;;;;
fireworks;59;1,384899797;60,59;155845;3136x2352;0,169;0,983406831;39,02316932;8,142606144;;;;;
fireworks;60;1,391972192;60,64;158451;3136x2352;0,1718;0,983690741;39,09271122;8,013260082;;;;;
fireworks;61;1,390167179;60,7;160944;3136x2352;0,1745;0,983938653;39,1753985;7,862135261;;;;;
fireworks;62;1,389478707;60,93;163853;3136x2352;0,1777;0,984157223;39,25020324;7,727874074;;;;;
fireworks;63;1,374812324;60,3;164897;3136x2352;0,1788;0,984207452;39,30578591;7,629599998;;;;;
fireworks;64;1,379005383;60,38;168143;3136x2352;0,1823;0,984486826;39,37715438;7,505245843;;;;;
fireworks;65;1,391662302;60,38;171357;3136x2352;0,1858;0,984748208;39,46192719;7,360166545;;;;;
fireworks;66;1,385965279;60,44;174469;3136x2352;0,1892;0,985000702;39,57085298;7,17786132;;;;;
fireworks;67;1,382262071;60,75;178097;3136x2352;0,1931;0,985218464;39,64693442;7,053211697;;;;;
fireworks;68;1,301361919;56,47;180633;3136x2352;0,1959;0,985480058;39,72308146;6,930622034;;;;;
fireworks;69;1,276006163;55,41;182791;3136x2352;0,1982;0,98555306;39,80951517;6,79405165;;;;;
fireworks;70;1,287161567;56,05;186853;3136x2352;0,2026;0,985816065;39,89271301;6,665136678;;;;;
fireworks;71;1,286909087;55,32;191076;3136x2352;0,2072;0,986061813;39,98610068;6,523344178;;;;;
fireworks;72;1,28354382;56,2;195924;3136x2352;0,2125;0,986288895;40,09528025;6,361394603;;;;;
fireworks;73;1,283264709;55,66;201251;3136x2352;0,2182;0,986552296;40,19695189;6,214199216;;;;;
fireworks;74;1,274320029;55,31;206925;3136x2352;0,2244;0,986833098;40,32466504;6,034118813;;;;;
fireworks;75;1,27905948;56,23;210112;3136x2352;0,2278;0,986911276;40,40851154;5,918739235;;;;;
fireworks;76;1,285488523;56,01;216620;3136x2352;0,2349;0,987203593;40,53095944;5,754192905;;;;;
fireworks;77;1,295271865;56,27;223375;3136x2352;0,2422;0,987485595;40,66056155;5,585013225;;;;;
fireworks;78;1,290202934;57,48;230408;3136x2352;0,2499;0,987727843;40,7843514;5,428067262;;;;;
fireworks;79;1,336021488;72;238078;3136x2352;0,2582;0,987980168;40,92145743;5,259380812;;;;;
fireworks;80;1,295679707;55,96;243377;3136x2352;0,2639;0,988130202;41,01606727;5,146045647;;;;;
fireworks;81;1,294780235;56,36;251942;3136x2352;0,2732;0,988412525;41,17253344;4,963945642;;;;;
fireworks;82;1,290008474;56,22;261445;3136x2352;0,2835;0,988694406;41,32492037;4,792789155;;;;;
fireworks;83;1,289128431;55,77;271508;3136x2352;0,2944;0,988980637;41,4835571;4,620879583;;;;;
fireworks;84;1,289272063;56,27;278904;3136x2352;0,3025;0,989179278;41,61445446;4,48368315;;;;;
fireworks;85;1,282357866;55,52;290760;3136x2352;0,3153;0,989483915;41,80088125;4,295287481;;;;;
fireworks;86;1,281629055;56,13;303519;3136x2352;0,3292;0,989798138;41,98575577;4,116278816;;;;;
