Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
big_building,9,6.944345401,284.18,676326,7216x5412,.1385
big_building,10,6.960199488,287.26,705913,7216x5412,.1446
big_building,11,7.014314688,288.73,736855,7216x5412,.1509
big_building,12,7.001559808,287.60,772774,7216x5412,.1583
big_building,13,6.977132769,287.83,817900,7216x5412,.1675
big_building,14,6.952034619,287.78,854566,7216x5412,.1750
big_building,15,6.963003655,285.81,902699,7216x5412,.1849
big_building,16,7.039552498,288.09,940386,7216x5412,.1926
big_building,17,6.952030759,288.32,989579,7216x5412,.2027
big_building,18,7.020339573,331.19,1029924,7216x5412,.2109
big_building,19,7.062240123,320.62,1070117,7216x5412,.2192
big_building,20,7.018872229,288.52,1118290,7216x5412,.2290
big_building,21,7.033171713,289.00,1157098,7216x5412,.2370
big_building,22,7.007793203,289.20,1203842,7216x5412,.2466
big_building,23,7.008898466,289.51,1239651,7216x5412,.2539
big_building,24,7.010903740,288.80,1283654,7216x5412,.2629
big_building,25,6.964644229,286.16,1313846,7216x5412,.2691
big_building,26,7.020707734,289.40,1352529,7216x5412,.2770
big_building,27,7.012052383,290.34,1387436,7216x5412,.2842
big_building,28,6.965099560,287.96,1418215,7216x5412,.2905
big_building,29,7.041140222,289.49,1430737,7216x5412,.2930
big_building,30,7.084797807,291.72,1450947,7216x5412,.2972
big_building,31,6.965080939,288.23,1467478,7216x5412,.3006
big_building,32,7.037351503,288.13,1485203,7216x5412,.3042
big_building,33,7.066642718,289.23,1502574,7216x5412,.3078
big_building,34,6.962283068,287.12,1522831,7216x5412,.3119
big_building,35,7.080391573,291.60,1541291,7216x5412,.3157
big_building,36,7.081421396,290.99,1544398,7216x5412,.3163
big_building,37,7.071141643,291.15,1565834,7216x5412,.3207
big_building,38,7.049032563,293.91,1585939,7216x5412,.3248
big_building,39,7.004712093,289.45,1605563,7216x5412,.3288
big_building,40,7.033435318,290.75,1626953,7216x5412,.3332
big_building,41,7.049948775,289.67,1648119,7216x5412,.3376
big_building,42,7.002719798,290.22,1670543,7216x5412,.3422
big_building,43,7.044913084,291.33,1693243,7216x5412,.3468
big_building,44,6.987166045,289.47,1702060,7216x5412,.3486
big_building,45,7.007712260,290.97,1725230,7216x5412,.3534
big_building,46,7.030040101,290.61,1749260,7216x5412,.3583
big_building,47,6.991913004,288.24,1774885,7216x5412,.3635
big_building,48,7.086308906,292.67,1801051,7216x5412,.3689
big_building,49,7.064720728,291.21,1828085,7216x5412,.3744
big_building,50,7.054178504,290.85,1856353,7216x5412,.3802
big_building,51,7.059904027,290.54,1869825,7216x5412,.3830
big_building,52,7.014658265,293.73,1900140,7216x5412,.3892
big_building,53,7.043603911,294.29,1931580,7216x5412,.3956
big_building,54,7.070434801,293.07,1963664,7216x5412,.4022
big_building,55,7.056503300,293.35,1997137,7216x5412,.4091
big_building,56,7.032487338,293.30,2032624,7216x5412,.4163
big_building,57,7.073526679,292.75,2068729,7216x5412,.4237
big_building,58,7.025553192,295.69,2089627,7216x5412,.4280
big_building,59,6.980257070,291.38,2128199,7216x5412,.4359
big_building,60,7.064900428,292.93,2168830,7216x5412,.4442
big_building,61,7.062112282,293.45,2210605,7216x5412,.4528
big_building,62,7.030532901,294.87,2254243,7216x5412,.4617
big_building,63,7.085674455,293.91,2300503,7216x5412,.4712
big_building,64,7.026457462,295.63,2348905,7216x5412,.4811
big_building,65,7.017471502,292.92,2381286,7216x5412,.4878
big_building,66,7.038848490,291.91,2433841,7216x5412,.4985
big_building,67,7.060685649,293.22,2490367,7216x5412,.5101
big_building,68,6.516206418,271.44,2547587,7216x5412,.5218
big_building,69,6.562049550,271.42,2609232,7216x5412,.5345
big_building,70,6.610917080,269.25,2673162,7216x5412,.5475
big_building,71,6.539612870,268.36,2741301,7216x5412,.5615
big_building,72,6.540219121,270.88,2792141,7216x5412,.5719
big_building,73,6.589934892,268.77,2866780,7216x5412,.5872
big_building,74,6.522153891,268.39,2944659,7216x5412,.6032
big_building,75,6.575223409,269.63,3027372,7216x5412,.6201
big_building,76,6.554407313,267.57,3114813,7216x5412,.6380
big_building,77,6.565019237,267.61,3186271,7216x5412,.6527
big_building,78,6.529500557,267.25,3284365,7216x5412,.6728
big_building,79,6.608228184,270.61,3388855,7216x5412,.6942
big_building,80,6.572453564,271.76,3499223,7216x5412,.7168
big_building,81,6.648458154,272.42,3620269,7216x5412,.7416
big_building,82,6.658774478,272.64,3752360,7216x5412,.7686
big_building,83,6.629741753,271.92,3875754,7216x5412,.7939
big_building,84,6.566111640,269.02,4037656,7216x5412,.8271
big_building,85,6.608226024,272.39,4218960,7216x5412,.8642
big_building,86,6.578127156,269.60,4423361,7216x5412,.9061
big_building,87,6.671637866,273.68,4653655,7216x5412,.9533
big_building,88,6.687102931,274.50,4891131,7216x5412,1.0019
big_building,89,6.647663112,274.30,5193611,7216x5412,1.0639
big_building,90,6.707727407,278.02,5545982,7216x5412,1.1360
big_building,91,6.707214325,279.91,5972534,7216x5412,1.2234
big_building,92,6.781775773,280.86,6490714,7216x5412,1.3296
big_building,93,6.799030141,282.57,7135637,7216x5412,1.4617
big_building,94,6.738574776,281.92,7939719,7216x5412,1.6264
big_building,95,6.852162571,285.53,9019538,7216x5412,1.8476
big_building,96,6.963415781,336.27,10466409,7216x5412,2.1440
big_building,97,6.956746385,314.12,12501090,7216x5412,2.5608
big_building,98,7.021239190,297.88,15943474,7216x5412,3.2660
big_building,99,7.109677429,300.88,21619076,7216x5412,4.4286
