Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
img_7680x4320_3x8bit_RGB_color_bars_CMYKWRGB,0,50.076335670,706.68,5439,7680x4320,.0013
img_7680x4320_3x8bit_RGB_color_rainbow_gradient,0,49.520364736,597.04,24647,7680x4320,.0059
img_7680x4320_3x8bit_RGB_color_rainbow,0,48.784469023,713.44,2537,7680x4320,.0006
img_7680x4320_3x8bit_RGB_color_SMPTE_RP_219_2002,0,50.327796629,743.95,8573,7680x4320,.0020
