Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;;ssim;psnr;mse;;min fs;max fs ;avg fs;median fs
churchandcapitol;73;0,007831134;0,38;174248;634x505;4,3538;73;0,966501686;34,46165267;23,27636152;;;;;
churchandcapitol;74;0,008045123;0,38;179500;634x505;4,4851;74;0,967925887;34,67820581;22,14418902;;;;;
churchandcapitol;75;0,008581375;0,45;180859;634x505;4,519;75;0,968555741;34,81260946;21,46937564;;;;;
churchandcapitol;76;0,008113255;0,37;184921;634x505;4,6205;76;0,96969131;35,04024737;20,37302995;;;;;
churchandcapitol;77;0,008311465;0,38;191000;634x505;4,7724;77;0,971110668;35,28571571;19,25346014;;;;;
churchandcapitol;78;0,008143094;0,37;196061;634x505;4,8989;78;0,972168035;35,49820479;18,33411209;;;;;
churchandcapitol;79;0,008218365;0,37;199827;634x505;4,993;79;0,973141905;35,71143232;17,45569437;;;;;
churchandcapitol;80;0,008383815;0,44;204921;634x505;5,1203;80;0,974333999;35,97541448;16,42626834;;;;;
churchandcapitol;81;0,010497022;0,46;211952;634x505;5,2959;81;0,975699119;36,27653052;15,32594663;;;;;
churchandcapitol;82;0,008518236;0,44;217099;634x505;5,4245;82;0,976779406;36,55298044;14,38077584;;;;;
churchandcapitol;83;0,008875607;0,46;225396;634x505;5,6319;83;0,978044436;36,85902617;13,40225089;;;;;
churchandcapitol;84;0,008762016;0,42;231923;634x505;5,7949;84;0,979301161;37,19224136;12,4124132;;;;;
churchandcapitol;85;0,008775126;0,43;238174;634x505;5,9511;85;0,980401697;37,53557575;11,46892692;;;;;
churchandcapitol;86;0,009041537;0,43;248269;634x505;6,2034;86;0,981815658;37,94536428;10,436237;;;;;
churchandcapitol;87;0,009310528;0,42;255305;634x505;6,3792;87;0,982964115;38,33755341;9,535094898;;;;;
churchandcapitol;88;0,009489448;0,45;267436;634x505;6,6823;88;0,984328026;38,83088753;8,511215917;;;;;
churchandcapitol;89;0,009786979;0,5;277140;634x505;6,9248;89;0,985711737;39,31997347;7,604716244;;;;;
churchandcapitol;90;0,009732889;0,46;292719;634x505;7,314;90;0,987097176;39,9146075;6,63161966;;;;;
churchandcapitol;91;0,010360891;0,58;305469;634x505;7,6326;91;0,988400021;40,52330553;5,764342901;;;;;
churchandcapitol;92;0,010506132;0,47;318775;634x505;7,9651;92;0,989735692;41,28489586;4,83716359;;;;;
churchandcapitol;93;0,010368491;0,5;341724;634x505;8,5385;93;0,991140123;42,13241915;3,979591051;;;;;
churchandcapitol;94;0,010760452;0,54;367110;634x505;9,1728;94;0,992518726;43,18600862;3,12233501;;;;;
churchandcapitol;95;0,011541045;0,58;397603;634x505;9,9347;95;0,993811634;44,35998885;2,382766447;;;;;
churchandcapitol;96;0,011777275;0,51;434490;634x505;10,8564;96;0,995179329;45,94693194;1,653435154;;;;;
churchandcapitol;97;0,012634688;0,65;477496;634x505;11,931;97;0,996455732;47,8738548;1,060949912;;;;;
churchandcapitol;98;0,013226289;0,63;528334;634x505;13,2013;98;0,997631739;50,59745513;0,566676037;;;;;
churchandcapitol;99;0,014510343;0,73;607986;634x505;15,1915;99;0,998863558;54,8018715;0,215225245;;;;;
coinsinfountain;68;0,007927073;0,37;167891;640x512;4,0989;68;0,950886486;33,83848371;26,86779277;;;;;
coinsinfountain;69;0,007861763;0,41;170633;640x512;4,1658;69;0,951906145;33,94984009;26,18763936;;;;;
coinsinfountain;70;0,008123814;0,36;174885;640x512;4,2696;70;0,953288065;34,10448927;25,27152405;;;;;
coinsinfountain;71;0,007983834;0,4;178369;640x512;4,3547;71;0,954668615;34,24640695;24,45905457;;;;;
coinsinfountain;72;0,008095314;0,36;181208;640x512;4,424;72;0,955848561;34,37655564;23,73694356;;;;;
coinsinfountain;73;0,008173654;0,45;185297;640x512;4,5238;73;0,956982323;34,51009008;23,01819967;;;;;
coinsinfountain;74;0,008248685;0,41;190863;640x512;4,6597;74;0,958546255;34,7030002;22,01812541;;;;;
coinsinfountain;75;0,008223934;0,37;192307;640x512;4,6949;75;0,95931822;34,8113789;21,4754598;;;;;
coinsinfountain;76;0,008412485;0,38;197049;640x512;4,8107;76;0,96082844;35,01414435;20,49584961;;;;;
coinsinfountain;77;0,008443695;0,42;203787;640x512;4,9752;77;0,96262766;35,23372523;19,48533325;;;;;
coinsinfountain;78;0,009164167;0,44;209208;640x512;5,1076;78;0,96385391;35,40746641;18,72120158;;;;;
coinsinfountain;79;0,008580616;0,36;213559;640x512;5,2138;79;0,965239063;35,59568949;17,92715658;;;;;
coinsinfountain;80;0,008954347;0,41;219344;640x512;5,355;80;0,96674998;35,82709201;16,99695638;;;;;
coinsinfountain;81;0,009065337;0,44;227047;640x512;5,5431;81;0,968361344;36,0990664;15,96517639;;;;;
coinsinfountain;82;0,008883726;0,42;233084;640x512;5,6905;82;0,969783609;36,34200676;15,09661865;;;;;
coinsinfountain;83;0,009044407;0,39;242106;640x512;5,9107;83;0,971332843;36,61205876;14,18647461;;;;;
coinsinfountain;84;0,009094387;0,43;249382;640x512;6,0884;84;0,97292407;36,90957118;13,24717407;;;;;
coinsinfountain;85;0,009728669;0,45;256429;640x512;6,2604;85;0,97459341;37,23129026;12,3013092;;;;;
coinsinfountain;86;0,009491168;0,49;268230;640x512;6,5485;86;0,976304717;37,60452892;11,28827209;;;;;
coinsinfountain;87;0,009455228;0,44;276061;640x512;6,7397;87;0,97779325;37,9538387;10,41589254;;;;;
coinsinfountain;88;0,009750179;0,47;289954;640x512;7,0789;88;0,979687186;38,4126448;9,371646118;;;;;
coinsinfountain;89;0,01018212;0,51;300862;640x512;7,3452;89;0,981400092;38,8614121;8,451604207;;;;;
coinsinfountain;90;0,01026959;0,59;318351;640x512;7,7722;90;0,98327993;39,41582167;7,438719686;;;;;
coinsinfountain;91;0,010308041;0,5;332636;640x512;8,1209;91;0,98509247;39,99021704;6,517164103;;;;;
coinsinfountain;92;0,010651112;0,53;348195;640x512;8,5008;92;0,987024304;40,71022673;5,521507772;;;;;
coinsinfountain;93;0,011096483;0,53;372902;640x512;9,104;93;0,988941406;41,51095768;4,59181722;;;;;
coinsinfountain;94;0,011546994;0,62;403662;640x512;9,855;94;0,990951194;42,54035552;3,622803752;;;;;
coinsinfountain;95;0,011879045;0,54;437623;640x512;10,6841;95;0,992795312;43,70354855;2,77156779;;;;;
coinsinfountain;96;0,012255967;0,65;479218;640x512;11,6996;96;0,994777794;45,30317848;1,917619832;;;;;
coinsinfountain;97;0,013007669;0,6;525734;640x512;12,8353;97;0,996450748;47,26480438;1,220674642;;;;;
coinsinfountain;98;0,013939542;0,72;579535;640x512;14,1488;98;0,997954566;50,1548043;0,627480062;;;;;
coinsinfountain;99;0,015065315;0,7;655554;640x512;16,0047;99;0,999143758;54,65413725;0,222672526;;;;;
dancers;62;0,007561873;0,38;156929;618x453;4,4844;62;0,950719034;31,28577531;48,36184159;;;;;
dancers;63;0,007330732;0,32;159756;618x453;4,5652;63;0,951859011;31,42425401;46,84410653;;;;;
dancers;64;0,007274782;0,33;161498;618x453;4,6149;64;0,952861236;31,54390534;45,57113311;;;;;
dancers;65;0,007197771;0,32;164479;618x453;4,7001;65;0,954022678;31,6861205;44,10301811;;;;;
dancers;66;0,007364942;0,33;166819;618x453;4,767;66;0,955170156;31,83834338;42,58395784;;;;;
dancers;67;0,007251182;0,37;169400;618x453;4,8407;67;0,956196161;31,98476391;41,17219019;;;;;
dancers;68;0,007340602;0,36;172754;618x453;4,9366;68;0,957387752;32,14232344;39,70525753;;;;;
dancers;69;0,007453572;0,38;175257;618x453;5,0081;69;0,958423215;32,29390895;38,34329807;;;;;
dancers;70;0,007476292;0,37;179136;618x453;5,119;70;0,959751361;32,48229988;36,71557827;;;;;
dancers;71;0,007480592;0,38;182371;618x453;5,2114;71;0,960882692;32,66308138;35,21861091;;;;;
dancers;72;0,008836416;0,39;185023;618x453;5,2872;72;0,961986005;32,83224814;33,87314702;;;;;
dancers;73;0,007708313;0,37;188959;618x453;5,3997;73;0,963131866;33,01379933;32,48631323;;;;;
dancers;74;0,007732183;0,41;194263;618x453;5,5512;74;0,964605613;33,24497018;30,80231395;;;;;
dancers;75;0,007676993;0,36;195863;618x453;5,597;75;0,965414398;33,4054302;29,68501968;;;;;
dancers;76;0,007716723;0,32;200081;618x453;5,7175;76;0,966961559;33,66257356;27,97840836;;;;;
dancers;77;0,007751773;0,32;206468;618x453;5,9;77;0,968548431;33,93213799;26,29459959;;;;;
dancers;78;0,007929744;0,39;211333;618x453;6,039;78;0,96984208;34,17167836;24,88356063;;;;;
dancers;79;0,008137994;0,36;215267;618x453;6,1514;79;0,971125941;34,41341093;23,53635835;;;;;
dancers;80;0,008173455;0,42;220225;618x453;6,2931;80;0,972535039;34,70179765;22,02422303;;;;;
dancers;81;0,008140584;0,37;227258;618x453;6,4941;81;0,974142233;35,03471709;20,39898936;;;;;
dancers;82;0,008221934;0,41;232487;618x453;6,6435;82;0,975440425;35,34944347;18,97300033;;;;;
dancers;83;0,008427385;0,43;240461;618x453;6,8714;83;0,976813546;35,68656711;17,55592228;;;;;
dancers;84;0,008537486;0,42;246985;618x453;7,0578;84;0,978180696;36,05230809;16,1379941;;;;;
dancers;85;0,008806237;0,44;253263;618x453;7,2372;85;0,979586111;36,43558158;14,77482015;;;;;
dancers;86;0,008911117;0,41;263465;618x453;7,5288;86;0,981201905;36,88578226;13,31993589;;;;;
dancers;87;0,008854836;0,42;270163;618x453;7,7202;87;0,982599581;37,32471805;12,03950292;;;;;
dancers;88;0,009247028;0,46;282098;618x453;8,0612;88;0,984181713;37,8568241;10,65118555;;;;;
dancers;89;0,009150707;0,41;291508;618x453;8,3301;89;0,985697336;38,39391308;9,412154616;;;;;
dancers;90;0,009579568;0,49;305754;618x453;8,7372;90;0,987268928;39,04358319;8,104421917;;;;;
dancers;91;0,009524268;0,41;318679;618x453;9,1066;91;0,988705349;39,698953;6,969234231;;;;;
dancers;92;0,009809259;0,45;331934;618x453;9,4853;92;0,990249042;40,5296835;5,755883705;;;;;
dancers;93;0,010383961;0,44;352572;618x453;10,0751;93;0,991785144;41,43856894;4,668995621;;;;;
dancers;94;0,010330751;0,48;377462;618x453;10,7864;94;0,993283904;42,56285485;3,604083766;;;;;
dancers;95;0,010735202;0,51;405924;618x453;11,5997;95;0,994681319;43,81045151;2,704177591;;;;;
dancers;96;0,011437364;0,58;439798;618x453;12,5677;96;0,996112622;45,46435474;1,847757132;;;;;
dancers;97;0,011697935;0,49;479594;618x453;13,7049;97;0,997333602;47,48192819;1,161147903;;;;;
dancers;98;0,012311517;0,57;523851;618x453;14,9696;98;0,998431113;50,39789562;0,593322474;;;;;
dancers;99;0,013007999;0,62;589200;618x453;16,837;99;0,99931968;54,8616618;0,212282494;;;;;
flowersonih35;50;0,007796353;0,31;174722;640x512;4,2656;50;0,950622379;28,63547442;89,02929179;;;;;
flowersonih35;51;0,007944673;0,37;175821;640x512;4,2925;51;0,951470873;28,72038472;87,30555725;;;;;
flowersonih35;52;0,007830783;0,36;179121;640x512;4,373;52;0,952582328;28,82658874;85,19644775;;;;;
flowersonih35;53;0,007997304;0,34;181639;640x512;4,4345;53;0,953464352;28,9203007;83,37777303;;;;;
flowersonih35;54;0,007974724;0,37;183299;640x512;4,475;54;0,954424496;29,02576856;81,37734273;;;;;
flowersonih35;55;0,008113994;0,36;185336;640x512;4,5248;55;0,955237581;29,13305776;79,39160563;;;;;
flowersonih35;56;0,008202084;0,41;188192;640x512;4,5945;56;0,956297437;29,25136907;77,25799866;;;;;
flowersonih35;57;0,008128934;0,37;191101;640x512;4,6655;57;0,957436988;29,36726733;75,22351583;;;;;
flowersonih35;58;0,008587705;0,41;193987;640x512;4,736;58;0,958371468;29,48349685;73,23702189;;;;;
flowersonih35;59;0,008358225;0,41;196186;640x512;4,7896;59;0,959242557;29,60031845;71,29326681;;;;;
flowersonih35;60;0,008218894;0,37;198440;640x512;4,8447;60;0,960236905;29,71943044;69,36450907;;;;;
flowersonih35;61;0,008365655;0,4;201856;640x512;4,9281;61;0,96126337;29,85044901;67,3031606;;;;;
flowersonih35;62;0,008396245;0,36;204178;640x512;4,9848;62;0,962133174;29,97454991;65,40717163;;;;;
flowersonih35;63;0,008414845;0,4;207874;640x512;5,075;63;0,963230229;30,12591345;63,16682027;;;;;
flowersonih35;64;0,008785567;0,45;210241;640x512;5,1328;64;0,964085924;30,25199887;61,35931091;;;;;
flowersonih35;65;0,008720636;0,37;214030;640x512;5,2253;65;0,965301115;30,39828994;59,32686056;;;;;
flowersonih35;66;0,008673996;0,42;217000;640x512;5,2978;66;0,966338678;30,55904123;57,17105916;;;;;
flowersonih35;67;0,008939607;0,43;220425;640x512;5,3814;67;0,967311567;30,71698637;55,12920431;;;;;
flowersonih35;68;0,008681666;0,41;224770;640x512;5,4875;68;0,968303792;30,8804167;53,09317424;;;;;
flowersonih35;69;0,008812936;0,42;228280;640x512;5,5732;69;0,969356728;31,04768426;51,08718058;;;;;
flowersonih35;70;0,008894987;0,4;233510;640x512;5,7009;70;0,970520465;31,24755208;48,78936361;;;;;
flowersonih35;71;0,008993757;0,41;237544;640x512;5,7994;71;0,971615438;31,44795318;46,58917745;;;;;
flowersonih35;72;0,009128747;0,43;240857;640x512;5,8802;72;0,972491154;31,62648681;44,71278076;;;;;
flowersonih35;73;0,008997537;0,38;246024;640x512;6,0064;73;0,973569371;31,82493606;42,71562398;;;;;
flowersonih35;74;0,009239437;0,43;252554;640x512;6,1658;74;0,974943985;32,06648795;40,40467021;;;;;
flowersonih35;75;0,009053846;0,41;254726;640x512;6,2188;75;0,975722722;32,24726016;38,75737406;;;;;
flowersonih35;76;0,009346218;0,41;260093;640x512;6,3499;76;0,976993654;32,53210906;36,29689331;;;;;
flowersonih35;77;0,009496788;0,47;267562;640x512;6,5322;77;0,978264303;32,81259726;34,0267629;;;;;
flowersonih35;78;0,009443118;0,42;273876;640x512;6,6864;78;0,979261161;33,08002566;31,9946818;;;;;
flowersonih35;79;0,009541979;0,4;278827;640x512;6,8072;79;0,98023574;33,3429115;30,11543986;;;;;
flowersonih35;80;0,009970309;0,46;285193;640x512;6,9627;80;0,981421249;33,66353712;27,97220154;;;;;
flowersonih35;81;0,009816639;0,45;293596;640x512;7,1678;81;0,98270401;34,01418413;25,80250956;;;;;
flowersonih35;82;0,00991758;0,49;300424;640x512;7,3345;82;0,983784133;34,36093923;23,82245076;;;;;
flowersonih35;83;0,01031267;0,47;309918;640x512;7,5663;83;0,984855485;34,73410487;21,86099243;;;;;
flowersonih35;84;0,010243641;0,49;318149;640x512;7,7673;84;0,98597671;35,13409395;19,93751221;;;;;
flowersonih35;85;0,01012932;0,46;325801;640x512;7,9541;85;0,987091255;35,56344817;18,06074015;;;;;
flowersonih35;86;0,010616642;0,54;337897;640x512;8,2494;86;0,988266741;36,0555861;16,12581787;;;;;
flowersonih35;87;0,010458231;0,5;346601;640x512;8,4619;87;0,989296345;36,55175513;14,38483378;;;;;
flowersonih35;88;0,010674022;0,5;360634;640x512;8,8045;88;0,990458037;37,13485037;12,57752889;;;;;
flowersonih35;89;0,010854652;0,52;371662;640x512;9,0737;89;0,991406586;37,73464559;10,95508626;;;;;
flowersonih35;90;0,011038713;0,54;388908;640x512;9,4948;90;0,992559532;38,4651763;9,258971151;;;;;
flowersonih35;91;0,011095473;0,52;403065;640x512;9,8404;91;0,993491983;39,20104664;7,815840658;;;;;
flowersonih35;92;0,011362714;0,55;418834;640x512;10,2254;92;0,994484267;40,15603589;6,273021444;;;;;
flowersonih35;93;0,011967545;0,57;442938;640x512;10,8139;93;0,995467323;41,17008498;4,966744995;;;;;
flowersonih35;94;0,012021286;0,57;470540;640x512;11,4877;94;0,996372265;42,41660646;3,7275177;;;;;
flowersonih35;95;0,012438087;0,58;502529;640x512;12,2687;95;0,997184172;43,78793968;2,718231201;;;;;
flowersonih35;96;0,012681598;0,57;538916;640x512;13,1571;96;0,997942264;45,58989278;1,795110067;;;;;
flowersonih35;97;0,01341713;0,66;579081;640x512;14,1377;97;0,998594636;47,77280005;1,08592631;;;;;
flowersonih35;98;0,01357418;0,66;622358;640x512;15,1942;98;0,999115688;50,83753591;0,536199951;;;;;
flowersonih35;99;0,014326902;0,63;691157;640x512;16,8739;99;0,999583559;55,34158448;0,190073649;;;;;
house;77;0,009279688;0,45;192943;768x512;3,9254;77;0,950089015;36,00426452;16,31751082;;;;;
house;78;0,009236368;0,41;198476;768x512;4,038;78;0,951569593;36,16712315;15,71694183;;;;;
house;79;0,009421218;0,5;203262;768x512;4,1353;79;0,953437858;36,34414697;15,08918084;;;;;
house;80;0,009761939;0,47;209267;768x512;4,2575;80;0,955180187;36,56000412;14,35753716;;;;;
house;81;0,009510918;0,47;217307;768x512;4,4211;81;0,957429152;36,81356916;13,54326714;;;;;
house;82;0,009679399;0,43;223567;768x512;4,5484;82;0,959091143;37,03725018;12,86338721;;;;;
house;83;0,01002013;0,51;233502;768x512;4,7506;83;0,960883002;37,29104007;12,13322788;;;;;
house;84;0,009835659;0,45;241199;768x512;4,9072;84;0,962771811;37,56266273;11,39761776;;;;;
house;85;0,010769522;0,54;248836;768x512;5,0625;85;0,964785056;37,86052852;10,64210425;;;;;
house;86;0,010361471;0,54;261730;768x512;5,3249;86;0,967025867;38,21428688;9,809608459;;;;;
house;87;0,010581771;0,51;270179;768x512;5,4968;87;0,968919853;38,5413109;9,098069933;;;;;
house;88;0,010503092;0,5;285565;768x512;5,8098;88;0,971355757;38,97181411;8,239463806;;;;;
house;89;0,010946772;0,53;297506;768x512;6,0527;89;0,973591192;39,39807891;7,46917216;;;;;
house;90;0,011385064;0,53;316721;768x512;6,4437;90;0,976021239;39,92900973;6,609664069;;;;;
house;91;0,011914895;0,6;332918;768x512;6,7732;91;0,978369685;40,48272732;5,818454319;;;;;
house;92;0,011833345;0,54;349962;768x512;7,1199;92;0,980870692;41,16511913;4,972427368;;;;;
house;93;0,012524898;0,59;378696;768x512;7,7045;93;0,98341373;41,9189339;4,180102878;;;;;
house;94;0,012528557;0,58;413255;768x512;8,4076;94;0,98614807;42,86703533;3,360290527;;;;;
house;95;0,013904551;0,69;453119;768x512;9,2187;95;0,988739396;43,92959497;2,631000095;;;;;
house;96;0,013858222;0,67;502651;768x512;10,2264;96;0,991694451;45,39545934;1,877303229;;;;;
house;97;0,014818854;0,73;559787;768x512;11,3888;97;0,994309484;47,20534975;1,237500509;;;;;
house;98;0,016612769;0,73;627025;768x512;12,7568;98;0,99682664;49,9741525;0,654131571;;;;;
house;99;0,017047951;0,67;717833;768x512;14,6043;99;0,998706514;54,54383622;0,228400336;;;;;
lighthouse2;78;0,009149917;0,4;200136;768x512;4,0717;78;0,950544475;35,84867325;16,91270351;;;;;
lighthouse2;79;0,009093027;0,43;204784;768x512;4,1663;79;0,952072681;36,02176501;16,25188947;;;;;
lighthouse2;80;0,009405448;0,42;210615;768x512;4,2849;80;0,953919854;36,23375813;15,4776331;;;;;
lighthouse2;81;0,009638468;0,43;219351;768x512;4,4627;81;0,956089428;36,47911314;14,62746431;;;;;
lighthouse2;82;0,009639759;0,42;225566;768x512;4,5891;82;0,957878985;36,70257142;13,8938696;;;;;
lighthouse2;83;0,00983105;0,41;235748;768x512;4,7963;83;0,959873731;36,96175916;13,08893904;;;;;
lighthouse2;84;0,009754719;0,46;243736;768x512;4,9588;84;0,96184322;37,23827625;12,28153742;;;;;
lighthouse2;85;0,009983389;0,49;251032;768x512;5,1072;85;0,963829278;37,5339137;11,47331694;;;;;
lighthouse2;86;0,010385321;0,58;264328;768x512;5,3777;86;0,966139616;37,88984014;10,57051987;;;;;
lighthouse2;87;0,01019947;0,5;272907;768x512;5,5523;87;0,968150044;38,2253537;9,784643133;;;;;
lighthouse2;88;0,010426181;0,5;288063;768x512;5,8606;88;0,97050464;38,65526712;8,862446952;;;;;
lighthouse2;89;0,010644912;0,56;300116;768x512;6,1058;89;0,972724414;39,08536418;8,026827739;;;;;
lighthouse2;90;0,011087963;0,5;319179;768x512;6,4937;90;0,975232127;39,6223448;7,093260031;;;;;
lighthouse2;91;0,011400334;0,54;335369;768x512;6,823;91;0,977463047;40,17383416;6,247365934;;;;;
lighthouse2;92;0,012520018;0,53;352645;768x512;7,1745;92;0,980100321;40,86351737;5,330017361;;;;;
lighthouse2;93;0,012084786;0,63;381189;768x512;7,7553;93;0,982529071;41,64461663;4,452651427;;;;;
lighthouse2;94;0,012459527;0,56;415485;768x512;8,453;94;0,985269494;42,61188411;3,563624614;;;;;
lighthouse2;95;0,013182209;0,67;457355;768x512;9,3049;95;0,987908337;43,70595299;2,770033758;;;;;
lighthouse2;96;0,013677321;0,59;508899;768x512;10,3535;96;0,990989491;45,19133899;1,967643711;;;;;
lighthouse2;97;0,014783324;0,74;567790;768x512;11,5517;97;0,993781279;47,02766419;1,289181134;;;;;
lighthouse2;98;0,015740447;0,72;636478;768x512;12,9491;98;0,996539083;49,86571266;0,670670332;;;;;
lighthouse2;99;0,01691227;0,78;729815;768x512;14,8481;99;0,998575961;54,5055011;0,230425347;;;;;
lighthouse;73;0,007910914;0,37;153169;480x720;3,5455;73;0,950478362;34,54606248;22,82832845;;;;;
lighthouse;74;0,008186714;0,43;158520;480x720;3,6694;74;0,952114899;34,74365802;21,81295776;;;;;
lighthouse;75;0,008136044;0,37;159666;480x720;3,6959;75;0,9527492;34,8637592;21,21799978;;;;;
lighthouse;76;0,00998411;0,53;163921;480x720;3,7944;76;0,954009285;35,06836886;20,24153646;;;;;
lighthouse;77;0,008086124;0,37;170386;480x720;3,9441;77;0,955678902;35,29241489;19,2237837;;;;;
lighthouse;78;0,008263895;0,38;175345;480x720;4,0589;78;0,956836694;35,48187957;18,4031601;;;;;
lighthouse;79;0,008481795;0,36;179463;480x720;4,1542;79;0,95805129;35,67515062;17,60213301;;;;;
lighthouse;80;0,008583805;0,37;184717;480x720;4,2758;80;0,959357453;35,91261521;16,66551887;;;;;
lighthouse;81;0,008779746;0,44;192176;480x720;4,4485;81;0,961087374;36,18724748;15,64428118;;;;;
lighthouse;82;0,008599666;0,4;197664;480x720;4,5755;82;0,962372992;36,44085415;14,75689358;;;;;
lighthouse;83;0,008724506;0,43;206650;480x720;4,7835;83;0,963859558;36,72040213;13,83694288;;;;;
lighthouse;84;0,008907886;0,41;213504;480x720;4,9422;84;0,965284733;37,02934268;12,8868298;;;;;
lighthouse;85;0,008938097;0,37;220093;480x720;5,0947;85;0,966727705;37,35140868;11,96573808;;;;;
lighthouse;86;0,009394198;0,43;231791;480x720;5,3655;86;0,968465871;37,73834772;10,94575161;;;;;
lighthouse;87;0,009277478;0,41;239140;480x720;5,5356;87;0,9698878;38,11289702;10,04131656;;;;;
lighthouse;88;0,009835749;0,41;252399;480x720;5,8425;88;0,971650053;38,58123031;9,014825609;;;;;
lighthouse;89;0,00991862;0,47;263074;480x720;6,0896;89;0,97332923;39,04699293;8,098061456;;;;;
lighthouse;90;0,009969229;0,48;279789;480x720;6,4765;90;0,975271618;39,62457925;7,089611477;;;;;
lighthouse;91;0,01012007;0,45;293800;480x720;6,8009;91;0,977106192;40,19943593;6,210645888;;;;;
lighthouse;92;0,010451681;0,51;308963;480x720;7,1519;92;0,979095243;40,92056437;5,260462443;;;;;
lighthouse;93;0,010827432;0,58;334219;480x720;7,7365;93;0,981260499;41,69497946;4,401314629;;;;;
lighthouse;94;0,011483855;0,62;364756;480x720;8,4434;94;0,983758288;42,65686435;3,526906331;;;;;
lighthouse;95;0,011810296;0,64;401285;480x720;9,289;95;0,986411508;43,7275211;2,756311205;;;;;
lighthouse;96;0,012483967;0,64;445791;480x720;10,3192;96;0,989752195;45,18832011;1,969011943;;;;;
lighthouse;97;0,01328133;0,64;497687;480x720;11,5205;97;0,992887014;47,00653454;1,295468648;;;;;
lighthouse;98;0,014366192;0,71;557528;480x720;12,9057;98;0,996145573;49,86008375;0,671540154;;;;;
lighthouse;99;0,015435926;0,71;638510;480x720;14,7803;99;0,998499977;54,53501204;0,228864882;;;;;
manfishing;55;0,006118418;0,28;107733;634x438;3,1036;55;0,950255423;33,18491592;31,231207;;;;;
manfishing;56;0,006203458;0,33;109539;634x438;3,1556;56;0,951413176;33,29761392;30,43119235;;;;;
manfishing;57;0,006466249;0,26;111134;634x438;3,2016;57;0,952206911;33,38900482;29,79750347;;;;;
manfishing;58;0,006240768;0,27;112981;634x438;3,2548;58;0,953204853;33,5043118;29,01677758;;;;;
manfishing;59;0,006175459;0,27;114345;634x438;3,2941;59;0,953949776;33,59034303;28,44762783;;;;;
manfishing;60;0,006335369;0,27;115691;634x438;3,3329;60;0,954784638;33,68801483;27,81498807;;;;;
manfishing;61;0,006422759;0,27;117812;634x438;3,394;61;0,955796357;33,80802228;27,05690597;;;;;
manfishing;62;0,006251709;0,28;119069;634x438;3,4302;62;0,95660525;33,90422022;26,46417374;;;;;
manfishing;63;0,00660147;0,28;121433;634x438;3,4983;63;0,957627935;34,03386707;25,68583299;;;;;
manfishing;64;0,0065919;0,27;122710;634x438;3,5351;64;0,958496859;34,13006753;25,12312202;;;;;
manfishing;65;0,00658366;0,3;125208;634x438;3,6071;65;0,959638619;34,25778171;24,3950768;;;;;
manfishing;66;0,006496789;0,31;126968;634x438;3,6578;66;0,960567672;34,37245768;23,75935209;;;;;
manfishing;67;0,006616219;0,33;129073;634x438;3,7184;67;0,961472056;34,49534568;23,09647979;;;;;
manfishing;68;0,006720581;0,31;131774;634x438;3,7962;68;0,962553717;34,63423235;22,36954372;;;;;
manfishing;69;0,00684913;0,33;133670;634x438;3,8508;69;0,963296773;34,74621208;21,80013348;;;;;
manfishing;70;0,00686063;0,31;136823;634x438;3,9417;70;0,964632111;34,91550816;20,96667411;;;;;
manfishing;71;0,006971601;0,31;139221;634x438;4,0108;71;0,965556791;35,05777812;20,29095785;;;;;
manfishing;72;0,00677554;0,28;141303;634x438;4,0707;72;0,966361328;35,19813733;19,64566018;;;;;
manfishing;73;0,00684701;0,32;144285;634x438;4,1566;73;0,967221473;35,33607366;19,03149893;;;;;
manfishing;74;0,006938611;0,32;148712;634x438;4,2842;74;0,968533572;35,5488575;18,12151953;;;;;
manfishing;75;0,006911581;0,32;149642;634x438;4,311;75;0,969051027;35,6584077;17,67012373;;;;;
manfishing;76;0,007265192;0,33;152692;634x438;4,3988;76;0,970291655;35,85297944;16,89594227;;;;;
manfishing;77;0,007108571;0,33;158217;634x438;4,558;77;0,971835573;36,09378087;15,98461845;;;;;
manfishing;78;0,007134822;0,34;161906;634x438;4,6643;78;0,972787391;36,2777533;15,32163212;;;;;
manfishing;79;0,007293322;0,36;165085;634x438;4,7559;79;0,973798123;36,46615882;14,67116085;;;;;
manfishing;80;0,007399782;0,41;169042;634x438;4,8699;80;0,974987766;36,69438501;13,92008412;;;;;
manfishing;81;0,007550323;0,36;174986;634x438;5,0411;81;0,976376626;36,97452624;13,0505176;;;;;
manfishing;82;0,007621933;0,34;179561;634x438;5,1729;82;0,977463576;37,21174492;12,35679578;;;;;
manfishing;83;0,007596363;0,38;186080;634x438;5,3607;83;0,978635118;37,48124694;11,61330059;;;;;
manfishing;84;0,007534693;0,33;191775;634x438;5,5248;84;0,979817376;37,78313924;10,83344137;;;;;
manfishing;85;0,008190165;0,37;196822;634x438;5,6702;85;0,980939134;38,07645351;10,12593209;;;;;
manfishing;86;0,007852413;0,36;205541;634x438;5,9214;86;0,982356155;38,45203052;9,287039838;;;;;
manfishing;87;0,008148155;0,37;211434;634x438;6,0911;87;0,983498409;38,79611488;8,579636192;;;;;
manfishing;88;0,008151514;0,36;222298;634x438;6,4041;88;0,984899064;39,24827395;7,731307828;;;;;
manfishing;89;0,008186434;0,39;230273;634x438;6,6339;89;0,986109874;39,67787095;7,003147372;;;;;
