Filename,q_flag,Time,Energy,File Size,Resolution,bpp
img_1920x1080_3x8bit_RGB_color_bars_CMYKWRGB,0,0.079028215,4.01,151396,1920x1080,.5840
img_1920x1080_3x8bit_RGB_color_rainbow_gradient,0,0.382523646,20.62,940504,1920x1080,3.6284
img_1920x1080_3x8bit_RGB_color_rainbow,0,0.176417334,10.05,471240,1920x1080,1.8180
img_1920x1080_3x8bit_RGB_color_SMPTE_RP_219_2002,0,0.084574291,4.76,159185,1920x1080,.6141
