artificial,0,10.527529003,755.62,933638,3072x2048,1.1871,artificial.png,AVIF,0,0.999110417849296,55.6285811989378,0.177918963962131
artificial,1,16.47685259,74.71,668677,3072x2048,0.8502,artificial.png,AVIF,1,0.998459843160643,52.9983389144079,0.326021671295166
artificial,2,15.877195169,27.13,559026,3072x2048,0.7108,artificial.png,AVIF,2,0.998130977734813,51.9876708100992,0.411446412404378
artificial,3,16.397008307,51.06,471198,3072x2048,0.5991,artificial.png,AVIF,3,0.997785610171314,50.9931153153045,0.517331388261583
artificial,4,15.54459374,9.54,421897,3072x2048,0.5364,artificial.png,AVIF,4,0.997449968807264,50.2540525370151,0.613303025563558
artificial,5,15.276291034,996.85,376065,3072x2048,0.4781,artificial.png,AVIF,5,0.997083368181307,49.4668035061271,0.735190709431966
artificial,6,14.862508607,964.6,346519,3072x2048,0.4406,artificial.png,AVIF,6,0.996722025193893,48.8707868467012,0.843338012695313
artificial,7,14.61545545,950.69,316578,3072x2048,0.4025,artificial.png,AVIF,7,0.9965902093109,48.3895497970375,0.942161560058594
artificial,8,14.337997723,929.16,297106,3072x2048,0.3777,artificial.png,AVIF,8,0.996272027304524,47.9135080910238,1.05130698945787
artificial,9,14.137022527,918.32,275957,3072x2048,0.3508,artificial.png,AVIF,9,0.99584305382763,47.3666762535472,1.1923746532864
artificial,10,13.632068199,910.42,261284,3072x2048,0.3322,artificial.png,AVIF,10,0.995503059336483,46.9849977700745,1.30190886391534
artificial,11,13.539929786,874.54,248037,3072x2048,0.3153,artificial.png,AVIF,11,0.995124073293764,46.5993347678107,1.42280991872152
artificial,12,13.137774404,850.23,234162,3072x2048,0.2977,artificial.png,AVIF,12,0.994698219054652,46.1503693806562,1.57776901457045
artificial,13,13.056870068,843.54,223738,3072x2048,0.2844,artificial.png,AVIF,13,0.994327068747164,45.8286466666335,1.69908730189006
artificial,14,12.896384075,834.91,214922,3072x2048,0.2732,artificial.png,AVIF,14,0.993936624152871,45.5132882064441,1.82705465952555
artificial,15,12.663529377,819.45,206546,3072x2048,0.2626,artificial.png,AVIF,15,0.993535023031992,45.2125878387831,1.95804007848104
artificial,16,12.42360921,798.06,196348,3072x2048,0.2496,artificial.png,AVIF,16,0.99311499052981,44.8735836220986,2.11700556013319
artificial,17,12.293835148,793.98,189405,3072x2048,0.2408,artificial.png,AVIF,17,0.992676739006586,44.583437588265,2.2632712258233
artificial,18,12.004793065,773.83,182536,3072x2048,0.2321,artificial.png,AVIF,18,0.992238100459401,44.3109112068905,2.4098457230462
artificial,19,12.058362187,773.45,176520,3072x2048,0.2244,artificial.png,AVIF,19,0.99175409685263,44.0064289750346,2.5848626030816
artificial,20,11.802198797,756.39,169522,3072x2048,0.2155,artificial.png,AVIF,20,0.991196640138061,43.6943849725091,2.77742195129395
artificial,21,11.62289899,752.79,164536,3072x2048,0.2092,artificial.png,AVIF,21,0.990772240166994,43.4455851950948,2.94118160671658
artificial,22,11.669616942,739.33,159863,3072x2048,0.2032,artificial.png,AVIF,22,0.990261773870743,43.1958397665685,3.11527495914035
artificial,23,11.594129002,735.12,155056,3072x2048,0.1971,artificial.png,AVIF,23,0.989752421605044,42.9521542082434,3.29507223765055
artificial,24,11.377740156,724.22,148993,3072x2048,0.1894,artificial.png,AVIF,24,0.989090837794572,42.6481411853527,3.53399753570557
artificial,25,11.291804232,711.23,141576,3072x2048,0.18,artificial.png,AVIF,25,0.988010405448374,42.2200233877458,3.90012047025892
artificial,26,11.07101712,699.88,134715,3072x2048,0.1712,artificial.png,AVIF,26,0.986953178636885,41.8081440669723,4.28811036215888
artificial,27,10.860062601,683.8,128467,3072x2048,0.1633,artificial.png,AVIF,27,0.985866104258284,41.3945741773705,4.71653371387058
artificial,28,11.31263933,726.81,122127,3072x2048,0.1552,artificial.png,AVIF,28,0.984777203190687,41.0229170567499,5.13793558544583
artificial,29,11.37303783,721.21,116920,3072x2048,0.1486,artificial.png,AVIF,29,0.983575852455219,40.6599740865374,5.5857687526279
artificial,30,11.111255323,704.42,112332,3072x2048,0.1428,artificial.png,AVIF,30,0.982479349657898,40.3415326320494,6.01072830624051
artificial,31,10.942853697,686.54,106332,3072x2048,0.1352,artificial.png,AVIF,31,0.980976627155327,39.9082955657689,6.64126491546631
artificial,32,10.584827886,654.93,100648,3072x2048,0.1279,artificial.png,AVIF,32,0.979124894795215,39.43758658085,7.40153339174059
artificial,33,13.728562536,873.88,94123,3072x2048,0.1196,artificial.png,AVIF,33,0.977538771177804,39.0709435983133,8.05352481206258
artificial,34,13.411974246,848.18,89807,3072x2048,0.1141,artificial.png,AVIF,34,0.975848168390841,38.6899280826783,8.79199743270874
artificial,35,13.176474647,831.58,85417,3072x2048,0.1086,artificial.png,AVIF,35,0.973702134747049,38.2814796018163,9.65900521808201
artificial,36,12.808708102,804.9,81006,3072x2048,0.103,artificial.png,AVIF,36,0.971496641002165,37.8223907936176,10.7359698083666
artificial,37,12.431066642,783.65,77007,3072x2048,0.0979,artificial.png,AVIF,37,0.969633653510233,37.4542995049486,11.685583697425
artificial,38,12.30832237,774.26,73457,3072x2048,0.0934,artificial.png,AVIF,38,0.967014294577738,37.0346851664598,12.8709867795308
artificial,39,11.951035231,748.35,69727,3072x2048,0.0886,artificial.png,AVIF,39,0.964564348739575,36.624462723796,14.1460141605801
artificial,40,11.675477213,729.06,66572,3072x2048,0.0846,artificial.png,AVIF,40,0.961887885663361,36.2572267707542,15.3942198223538
artificial,41,11.338609033,709.83,63116,3072x2048,0.0802,artificial.png,AVIF,41,0.959021121579771,35.8459895687808,16.9231577979194
artificial,42,11.253616808,698.46,60215,3072x2048,0.0765,artificial.png,AVIF,42,0.955897555010828,35.4591352921598,18.4997914102342
artificial,43,10.87068311,677.41,57493,3072x2048,0.0731,artificial.png,AVIF,43,0.952512225004631,35.05586217466,20.2999114460415
artificial,44,10.664981015,663.85,54940,3072x2048,0.0698,artificial.png,AVIF,44,0.949057054007205,34.6783681872661,22.1433610916138
artificial,45,10.416829728,650.52,52181,3072x2048,0.0663,artificial.png,AVIF,45,0.945277924394562,34.2748201803571,24.2995562553406
artificial,46,10.330219339,639.33,49640,3072x2048,0.0631,artificial.png,AVIF,46,0.941241918769955,33.8817393306377,26.6015184720357
artificial,47,10.185557874,632.48,47515,3072x2048,0.0604,artificial.png,AVIF,47,0.936180144166877,33.4897887200609,29.1139739354452
artificial,48,9.96654769,614.7,45256,3072x2048,0.0575,artificial.png,AVIF,48,0.931884849539296,33.0955887589911,31.880232863956
artificial,49,9.843567387,604.68,43274,3072x2048,0.055,artificial.png,AVIF,49,0.928356164136828,32.713158905181,34.8148453500536
artificial,50,9.634205718,588.81,41047,3072x2048,0.0521,artificial.png,AVIF,50,0.922375871384513,32.3285228114217,38.0389113956028
artificial,51,9.471287006,585.98,39199,3072x2048,0.0498,artificial.png,AVIF,51,0.918583701115687,31.9547614605984,41.4576055208842
artificial,52,9.407360441,576.79,37122,3072x2048,0.0472,artificial.png,AVIF,52,0.913081936846195,31.5741520351432,45.2548528777229
artificial,53,9.365005289,570.05,35089,3072x2048,0.0446,artificial.png,AVIF,53,0.907905625817982,31.2097720779663,49.2156418164571
artificial,54,9.059538226,555.96,33040,3072x2048,0.042,artificial.png,AVIF,54,0.902476972182544,30.8111312824906,53.9469918145074
artificial,55,9.007777669,550.57,30942,3072x2048,0.0393,artificial.png,AVIF,55,0.896818976742544,30.4207820380718,59.0204011599223
artificial,56,8.913150399,542.1,28829,3072x2048,0.0366,artificial.png,AVIF,56,0.89011785721371,30.010652788112,64.8656959533691
artificial,57,8.786055661,534.37,26848,3072x2048,0.0341,artificial.png,AVIF,57,0.85605022675564,29.6043486934432,71.2271375656128
artificial,58,8.842590485,531.33,24692,3072x2048,0.0313,artificial.png,AVIF,58,0.878010236175707,29.1791608553157,78.5532712406582
artificial,59,8.655892408,523.76,22637,3072x2048,0.0287,artificial.png,AVIF,59,0.87021492122101,28.7182806271617,87.3478657934401
artificial,60,8.485557196,510.95,20228,3072x2048,0.0257,artificial.png,AVIF,60,0.86327322108038,28.2258739431426,97.8347110218472
artificial,61,8.36002145,510.31,17925,3072x2048,0.0227,artificial.png,AVIF,61,0.851984673411608,27.6940219476586,110.580402427249
artificial,62,8.341460332,505.98,15200,3072x2048,0.0193,artificial.png,AVIF,62,0.844611124003116,26.9516061823074,131.195742766062
artificial,63,8.112741332,487.18,11811,3072x2048,0.015,artificial.png,AVIF,63,0.828456998244799,25.7374401532112,173.514728705088
big_building,0,75.819070308,529.17,26279658,7216x5412,5.3833,big_building.png,AVIF,0,0.99781652159943,52.9950850213187,0.326266030184491
big_building,1,81.263058563,184.4,22383479,7216x5412,4.5852,big_building.png,AVIF,1,0.995314306910968,47.9387476652399,1.0452149052583
big_building,2,83.377641261,441.66,18688743,7216x5412,3.8283,big_building.png,AVIF,2,0.994147307201348,46.5888723886526,1.42624167353597
big_building,3,93.24775635,456.57,15759372,7216x5412,3.2283,big_building.png,AVIF,3,0.993047500222082,45.487248745709,1.83804223416907
big_building,4,91.144989058,240.57,13719600,7216x5412,2.8104,big_building.png,AVIF,4,0.991913403714649,44.5363903905437,2.28792256600126
big_building,5,94.11547534,554.66,11845477,7216x5412,2.4265,big_building.png,AVIF,5,0.990700218846949,43.6286271396808,2.81979571927976
big_building,6,93.138890948,394.48,10490749,7216x5412,2.149,big_building.png,AVIF,6,0.989447671342296,42.8738031491616,3.35505810498036
big_building,7,93.4735849,473.63,9252924,7216x5412,1.8954,big_building.png,AVIF,7,0.988262733079998,42.1612186441657,3.95328838483532
big_building,8,91.084540908,273.06,8351635,7216x5412,1.7108,big_building.png,AVIF,8,0.987084345633332,41.5920901635434,4.50683174287901
big_building,9,92.818282066,397.51,7463085,7216x5412,1.5288,big_building.png,AVIF,9,0.985835759472656,41.0176629053691,5.14415528862253
big_building,10,89.46661938,114.96,6842348,7216x5412,1.4016,big_building.png,AVIF,10,0.984767487929722,40.576055365427,5.69475211186551
big_building,11,88.775886431,80.86,6305750,7216x5412,1.2917,big_building.png,AVIF,11,0.98363166008741,40.1553805765679,6.27396805687342
big_building,12,87.854445995,854.88,5755205,7216x5412,1.1789,big_building.png,AVIF,12,0.982411776220935,39.7193197033923,6.93662777489622
big_building,13,86.210587517,739.74,5350618,7216x5412,1.096,big_building.png,AVIF,13,0.981314364085871,39.3692746088769,7.51887560881379
big_building,14,84.878468925,594.87,5006398,7216x5412,1.0255,big_building.png,AVIF,14,0.980324374212888,39.0592144378217,8.07530467832017
