big_building,33,2.581866054,135.47,1959896,7216x5412,.4014
big_building,34,2.571948490,122.83,1833223,7216x5412,.3755
big_building,35,2.533878079,118.37,1697228,7216x5412,.3476
big_building,36,2.469088484,111.15,1566858,7216x5412,.3209
big_building,37,2.478320625,110.03,1457795,7216x5412,.2986
big_building,38,2.452787864,107.29,1346828,7216x5412,.2758
big_building,39,2.435726674,105.23,1246213,7216x5412,.2552
big_building,40,2.413922531,101.23,1158248,7216x5412,.2372
big_building,41,2.356056562,98.48,1067849,7216x5412,.2187
big_building,42,2.333437368,96.10,990745,7216x5412,.2029
big_building,43,2.343835443,95.08,914580,7216x5412,.1873
big_building,44,2.292164960,92.49,845404,7216x5412,.1731
big_building,45,2.303253496,92.48,778436,7216x5412,.1594
big_building,46,2.275205848,89.27,716656,7216x5412,.1468
big_building,47,2.251928093,87.75,659899,7216x5412,.1351
big_building,48,2.247589582,86.74,605828,7216x5412,.1241
big_building,49,2.226616372,85.25,555038,7216x5412,.1136
big_building,50,2.235879104,83.94,508209,7216x5412,.1041
big_building,51,2.215508675,82.87,463915,7216x5412,.0950
big_building,52,2.203970458,82.77,422254,7216x5412,.0864
big_building,53,2.170705798,80.18,383220,7216x5412,.0785
big_building,54,2.199397936,81.33,346602,7216x5412,.0710
big_building,55,2.156064923,80.04,311887,7216x5412,.0638
big_building,56,2.159398751,79.30,279060,7216x5412,.0571
big_building,57,2.140054085,77.66,248598,7216x5412,.0509
big_building,58,2.146260419,77.48,218753,7216x5412,.0448
big_building,59,2.161550716,78.56,190161,7216x5412,.0389
big_building,60,2.130579311,75.75,162752,7216x5412,.0333
big_building,61,2.183684089,78.01,135468,7216x5412,.0277
big_building,62,2.148917635,76.06,102768,7216x5412,.0210
big_building,63,2.122824383,74.64,70190,7216x5412,.0143
big_tree,0,3.346735330,207.15,40211442,6088x4550,11.6132
big_tree,1,2.993510241,180.29,33093996,6088x4550,9.5576
big_tree,2,2.859438580,169.12,28330385,6088x4550,8.1819
big_tree,3,2.765645365,161.29,24487284,6088x4550,7.0720
big_tree,4,2.689759653,153.95,21484130,6088x4550,6.2047
big_tree,5,2.601740802,148.53,18805115,6088x4550,5.4310
big_tree,6,2.493215142,142.66,16778395,6088x4550,4.8456
big_tree,7,2.474506847,140.74,14938152,6088x4550,4.3142
big_tree,8,2.401851462,134.40,13477008,6088x4550,3.8922
big_tree,9,2.377031963,130.84,12096879,6088x4550,3.4936
big_tree,10,2.271744500,125.78,11018143,6088x4550,3.1820
big_tree,11,2.259091230,124.55,10066087,6088x4550,2.9071
big_tree,12,2.187933819,118.48,9141730,6088x4550,2.6401
big_tree,13,2.169064414,116.77,8386269,6088x4550,2.4219
big_tree,14,2.141247347,115.18,7719522,6088x4550,2.2294
big_tree,15,2.078934388,112.23,7128103,6088x4550,2.0586
big_tree,16,2.068284592,109.74,6556318,6088x4550,1.8934
big_tree,17,2.060869754,109.14,6097804,6088x4550,1.7610
big_tree,18,2.035266723,105.98,5687770,6088x4550,1.6426
big_tree,19,2.022648803,105.36,5316912,6088x4550,1.5355
big_tree,20,1.994616405,102.74,4951520,6088x4550,1.4300
big_tree,21,1.953843758,104.57,4654861,6088x4550,1.3443
big_tree,22,2.122634742,135.18,4389036,6088x4550,1.2675
big_tree,23,2.504172838,233.05,4143102,6088x4550,1.1965
big_tree,24,2.819743814,258.82,3844973,6088x4550,1.1104
big_tree,25,2.118187741,177.79,3465917,6088x4550,1.0009
big_tree,26,1.838474701,92.47,3143906,6088x4550,.9079
big_tree,27,1.830103030,89.94,2865678,6088x4550,.8276
big_tree,28,1.811960487,87.37,2624615,6088x4550,.7580
big_tree,29,1.793510752,85.78,2414639,6088x4550,.6973
big_tree,30,1.787021487,85.89,2229940,6088x4550,.6440
big_tree,31,1.768198772,83.39,2001914,6088x4550,.5781
big_tree,32,1.740344485,81.65,1795949,6088x4550,.5186
big_tree,33,1.730140131,80.06,1631840,6088x4550,.4712
big_tree,34,1.711130365,78.94,1490813,6088x4550,.4305
big_tree,35,1.717248920,79.07,1343908,6088x4550,.3881
big_tree,36,1.691074776,75.71,1205960,6088x4550,.3482
big_tree,37,1.677383114,74.60,1093887,6088x4550,.3159
big_tree,38,1.661947198,73.34,982793,6088x4550,.2838
big_tree,39,1.656571094,73.29,884052,6088x4550,.2553
big_tree,40,1.627665394,70.17,800152,6088x4550,.2310
big_tree,41,1.631354564,69.65,715543,6088x4550,.2066
big_tree,42,1.624986308,69.10,647253,6088x4550,.1869
big_tree,43,1.595508278,67.34,580373,6088x4550,.1676
big_tree,44,1.570570398,67.10,525689,6088x4550,.1518
big_tree,45,1.569025034,66.27,473913,6088x4550,.1368
big_tree,46,1.574234787,66.07,428237,6088x4550,.1236
big_tree,47,1.548520875,64.13,389688,6088x4550,.1125
big_tree,48,1.531020433,63.17,353385,6088x4550,.1020
big_tree,49,1.559663602,63.34,322258,6088x4550,.0930
big_tree,50,1.529354309,62.13,295573,6088x4550,.0853
big_tree,51,1.526225971,60.41,271587,6088x4550,.0784
big_tree,52,1.529917921,60.50,249667,6088x4550,.0721
big_tree,53,1.493756284,59.07,230253,6088x4550,.0664
big_tree,54,1.504909850,58.97,212235,6088x4550,.0612
big_tree,55,1.513632171,58.75,195133,6088x4550,.0563
big_tree,56,1.497506392,58.16,179581,6088x4550,.0518
big_tree,57,1.479177669,57.04,164104,6088x4550,.0473
big_tree,58,1.485908155,56.13,149695,6088x4550,.0432
big_tree,59,1.456356404,55.46,134739,6088x4550,.0389
big_tree,60,1.440488896,54.17,120680,6088x4550,.0348
big_tree,61,1.475081869,54.71,106574,6088x4550,.0307
big_tree,62,1.438121240,53.59,89108,6088x4550,.0257
big_tree,63,1.425263479,52.39,67565,6088x4550,.0195
bridge,0,1.909223081,101.47,16797478,2749x4049,12.0728
bridge,1,1.720457397,89.16,13815328,2749x4049,9.9295
bridge,2,1.628347177,84.42,11902603,2749x4049,8.5547
bridge,3,1.585580684,81.30,10370142,2749x4049,7.4533
bridge,4,1.575448870,79.82,9187746,2749x4049,6.6035
bridge,5,1.506611185,77.60,8132553,2749x4049,5.8451
bridge,6,1.419273164,73.91,7293198,2749x4049,5.2418
bridge,7,1.394247255,72.34,6528148,2749x4049,4.6919
bridge,8,1.342030689,69.31,5923031,2749x4049,4.2570
bridge,9,1.324542888,67.96,5347527,2749x4049,3.8434
bridge,10,1.308872260,66.27,4899497,2749x4049,3.5214
bridge,11,1.278896048,64.75,4503406,2749x4049,3.2367
bridge,12,1.219693146,62.06,4123747,2749x4049,2.9638
bridge,13,1.232567007,62.40,3813756,2749x4049,2.7410
bridge,14,1.168470453,60.09,3534132,2749x4049,2.5400
bridge,15,1.162389659,58.59,3280214,2749x4049,2.3575
bridge,16,1.182000715,58.39,3027066,2749x4049,2.1756
bridge,17,1.134075861,56.86,2823819,2749x4049,2.0295
bridge,18,1.133485230,57.12,2639212,2749x4049,1.8968
bridge,19,1.118222473,55.63,2470871,2749x4049,1.7758
bridge,20,1.077447545,54.48,2300728,2749x4049,1.6536
bridge,21,1.051093561,53.09,2160433,2749x4049,1.5527
bridge,22,1.084675442,54.11,2030103,2749x4049,1.4591
bridge,23,1.084982213,53.41,1909980,2749x4049,1.3727
bridge,24,1.027425945,51.12,1764228,2749x4049,1.2680
bridge,25,1.037117398,51.12,1572254,2749x4049,1.1300
bridge,26,0.991576019,48.59,1405576,2749x4049,1.0102
bridge,27,1.008415689,48.86,1263424,2749x4049,.9080
bridge,28,0.985164114,47.27,1140032,2749x4049,.8193
bridge,29,0.990700156,46.83,1030668,2749x4049,.7407
bridge,30,0.976820153,45.88,936764,2749x4049,.6732
bridge,31,0.984012971,46.12,820752,2749x4049,.5899
bridge,32,0.975056139,44.71,717804,2749x4049,.5159
bridge,33,0.944520536,43.62,637773,2749x4049,.4583
bridge,34,0.951591963,43.03,569721,2749x4049,.4094
bridge,35,0.914751025,41.38,500347,2749x4049,.3596
bridge,36,0.926868633,41.75,438189,2749x4049,.3149
bridge,37,0.837913260,38.38,389748,2749x4049,.2801
bridge,38,0.913086481,40.50,344893,2749x4049,.2478
bridge,39,0.867043300,37.98,307711,2749x4049,.2211
bridge,40,0.866319398,37.64,278351,2749x4049,.2000
bridge,41,0.870601428,37.88,250659,2749x4049,.1801
bridge,42,0.850071689,37.64,229274,2749x4049,.1647
bridge,43,0.827490135,35.60,210915,2749x4049,.1515
bridge,44,0.841539529,34.77,194720,2749x4049,.1399
bridge,45,0.829137229,34.99,180412,2749x4049,.1296
bridge,46,0.777648946,33.14,167422,2749x4049,.1203
bridge,47,0.840465647,33.57,155679,2749x4049,.1118
bridge,48,0.769734877,32.27,144384,2749x4049,.1037
bridge,49,0.777692545,31.62,134099,2749x4049,.0963
bridge,50,0.769022955,31.18,125054,2749x4049,.0898
bridge,51,0.758371979,30.79,115630,2749x4049,.0831
bridge,52,0.749002867,31.11,107024,2749x4049,.0769
bridge,53,0.758822041,29.36,98788,2749x4049,.0710
bridge,54,0.764953915,29.49,91547,2749x4049,.0657
bridge,55,0.739933626,28.48,84347,2749x4049,.0606
bridge,56,0.697923335,27.64,77527,2749x4049,.0557
bridge,57,0.711008665,27.42,70889,2749x4049,.0509
bridge,58,0.699633139,26.87,64365,2749x4049,.0462
bridge,59,0.667801402,26.32,57862,2749x4049,.0415
bridge,60,0.672609313,26.49,51464,2749x4049,.0369
bridge,61,0.678648858,25.15,44851,2749x4049,.0322
bridge,62,0.666039368,24.79,37085,2749x4049,.0266
bridge,63,0.637296169,24.42,27973,2749x4049,.0201
cathedral,0,1.509574262,67.07,7430296,2000x3008,9.8807
cathedral,1,1.350317949,59.46,5784364,2000x3008,7.6919
cathedral,2,1.248742366,55.94,4780276,2000x3008,6.3567
cathedral,3,1.203072836,53.10,3978762,2000x3008,5.2909
cathedral,4,1.129065249,50.75,3398602,2000x3008,4.5194
cathedral,5,1.042630322,46.99,2892477,2000x3008,3.8463
cathedral,6,1.008831110,45.38,2517088,2000x3008,3.3471
cathedral,7,0.986094356,43.03,2171531,2000x3008,2.8876
cathedral,8,0.935855175,40.56,1913936,2000x3008,2.5451
cathedral,9,0.961032936,40.44,1680974,2000x3008,2.2353
cathedral,10,0.889469664,37.98,1504540,2000x3008,2.0007
cathedral,11,0.890175005,37.81,1352775,2000x3008,1.7989
cathedral,12,0.862055758,36.48,1208064,2000x3008,1.6064
cathedral,13,0.756590285,32.77,1097637,2000x3008,1.4596
cathedral,14,0.837081438,34.95,1001257,2000x3008,1.3314
cathedral,15,0.820448658,33.39,918497,2000x3008,1.2214
cathedral,16,0.735652985,32.08,838359,2000x3008,1.1148
cathedral,17,0.765800667,31.29,774627,2000x3008,1.0300
cathedral,18,0.777776676,31.26,718777,2000x3008,.9558
cathedral,19,0.758832191,30.28,668333,2000x3008,.8887
cathedral,20,0.734399823,31.02,616836,2000x3008,.8202
cathedral,21,0.751945154,29.10,576746,2000x3008,.7669
cathedral,22,0.665925318,28.13,541560,2000x3008,.7201
cathedral,23,0.722648054,28.86,508617,2000x3008,.6763
cathedral,24,0.688295781,27.14,469042,2000x3008,.6237
cathedral,25,0.689079033,27.14,419210,2000x3008,.5574
cathedral,26,0.643041242,26.90,378092,2000x3008,.5027
cathedral,27,0.675503861,25.07,342526,2000x3008,.4554
cathedral,28,0.668407314,24.54,312841,2000x3008,.4160
cathedral,29,0.631784736,23.98,287169,2000x3008,.3818
cathedral,30,0.610681685,24.34,265482,2000x3008,.3530
cathedral,31,0.608335130,21.94,238507,2000x3008,.3171
cathedral,32,0.591164098,22.22,214443,2000x3008,.2851
cathedral,33,0.565996358,21.25,195902,2000x3008,.2605
cathedral,34,0.559139031,20.56,180154,2000x3008,.2395
cathedral,35,0.554795601,21.07,163646,2000x3008,.2176
cathedral,36,0.548646537,20.34,148636,2000x3008,.1976
cathedral,37,0.523540516,20.04,136492,2000x3008,.1815
cathedral,38,0.534141031,19.03,124547,2000x3008,.1656
cathedral,39,0.527269145,19.08,113827,2000x3008,.1513
cathedral,40,0.519682586,18.66,104994,2000x3008,.1396
cathedral,41,0.481885516,18.35,96354,2000x3008,.1281
cathedral,42,0.490561027,17.96,88785,2000x3008,.1180
cathedral,43,0.476607043,17.50,81619,2000x3008,.1085
cathedral,44,0.475914951,17.74,75232,2000x3008,.1000
cathedral,45,0.455456312,17.94,69208,2000x3008,.0920
cathedral,46,0.479168100,18.10,63614,2000x3008,.0845
cathedral,47,0.473157206,16.82,58661,2000x3008,.0780
cathedral,48,0.459200282,16.81,53935,2000x3008,.0717
cathedral,49,0.448256426,16.58,49702,2000x3008,.0660
cathedral,50,0.442454292,15.84,45821,2000x3008,.0609
cathedral,51,0.429557370,16.56,41957,2000x3008,.0557
cathedral,52,0.418438964,15.37,38646,2000x3008,.0513
cathedral,53,0.416249589,15.57,35396,2000x3008,.0470
cathedral,54,0.420461059,15.44,32404,2000x3008,.0430
cathedral,55,0.398067635,15.10,29544,2000x3008,.0392
cathedral,56,0.391721240,15.18,26943,2000x3008,.0358
cathedral,57,0.400011860,14.84,24289,2000x3008,.0322
cathedral,58,0.386931899,14.87,21759,2000x3008,.0289
cathedral,59,0.383792500,14.78,19317,2000x3008,.0256
cathedral,60,0.371535221,14.66,16996,2000x3008,.0226
cathedral,61,0.361745878,14.44,14580,2000x3008,.0193
cathedral,62,0.354456271,14.05,11856,2000x3008,.0157
cathedral,63,0.352649606,14.14,8764,2000x3008,.0116
deer,0,1.619247495,80.82,18506570,4043x2641,13.8657
deer,1,1.542494881,69.69,15834194,4043x2641,11.8635
deer,2,1.477923806,65.14,14012426,4043x2641,10.4985
deer,3,1.412655410,62.60,12624126,4043x2641,9.4584
deer,4,1.442150050,62.37,11514123,4043x2641,8.6267
deer,5,1.266069337,57.67,10560056,4043x2641,7.9119
deer,6,1.341764779,59.41,9740093,4043x2641,7.2976
deer,7,1.337115688,58.28,9007406,4043x2641,6.7486
deer,8,1.306531035,56.37,8362548,4043x2641,6.2655
deer,9,1.242462861,54.89,7760037,4043x2641,5.8140
deer,10,1.244073724,54.91,7244888,4043x2641,5.4281
deer,11,1.240742257,54.17,6773162,4043x2641,5.0746
deer,12,1.247785784,53.34,6302469,4043x2641,4.7220
deer,13,1.181353194,52.06,5879229,4043x2641,4.4049
deer,14,1.220595868,50.88,5491875,4043x2641,4.1147
deer,15,1.154529010,50.67,5152735,4043x2641,3.8606
deer,16,1.196849891,49.17,4801061,4043x2641,3.5971
deer,17,1.158405609,48.82,4482866,4043x2641,3.3587
deer,18,1.066480378,47.20,4197549,4043x2641,3.1449
deer,19,1.118092863,48.38,3939293,4043x2641,2.9514
deer,20,1.107181676,46.18,3648693,4043x2641,2.7337
deer,21,1.122044622,45.18,3411117,4043x2641,2.5557
deer,22,1.047255393,44.37,3186595,4043x2641,2.3875
deer,23,1.045230578,42.73,2967147,4043x2641,2.2230
deer,24,1.032117566,42.58,2691785,4043x2641,2.0167
deer,25,1.026627583,41.62,2327888,4043x2641,1.7441
deer,26,0.958775330,40.47,2001905,4043x2641,1.4998
deer,27,0.935915446,39.28,1715650,4043x2641,1.2854
deer,28,0.988590251,39.98,1457728,4043x2641,1.0921
deer,29,0.909945013,37.71,1233237,4043x2641,.9239
deer,30,0.930124432,36.51,1043382,4043x2641,.7817
deer,31,0.860455744,35.32,820575,4043x2641,.6148
deer,32,0.847253762,35.04,649092,4043x2641,.4863
deer,33,0.849174847,33.98,529954,4043x2641,.3970
deer,34,0.837308579,33.51,438509,4043x2641,.3285
deer,35,0.791796449,31.76,348164,4043x2641,.2608
deer,36,0.758371200,29.73,277224,4043x2641,.2077
deer,37,0.734591362,29.09,219527,4043x2641,.1644
deer,38,0.708887591,28.73,167433,4043x2641,.1254
deer,39,0.687431559,26.94,139173,4043x2641,.1042
deer,40,0.689631874,26.46,115061,4043x2641,.0862
deer,41,0.678065366,25.23,97627,4043x2641,.0731
deer,42,0.671269641,25.64,81232,4043x2641,.0608
deer,43,0.658038038,25.26,66171,4043x2641,.0495
deer,44,0.659614822,24.47,57244,4043x2641,.0428
deer,45,0.620173488,24.13,50944,4043x2641,.0381
deer,46,0.615044696,23.14,46352,4043x2641,.0347
deer,47,0.619261286,22.91,42850,4043x2641,.0321
deer,48,0.603637368,22.49,39821,4043x2641,.0298
deer,49,0.605031421,22.51,37163,4043x2641,.0278
deer,50,0.613480132,22.53,34793,4043x2641,.0260
deer,51,0.585305274,21.66,32410,4043x2641,.0242
deer,52,0.594633136,21.66,30189,4043x2641,.0226
deer,53,0.566451909,21.05,28074,4043x2641,.0210
deer,54,0.569801047,20.82,26199,4043x2641,.0196
deer,55,0.567436691,20.98,24421,4043x2641,.0182
deer,56,0.559628852,21.59,22605,4043x2641,.0169
deer,57,0.554546971,20.73,20837,4043x2641,.0156
deer,58,0.559474913,20.93,18867,4043x2641,.0141
deer,59,0.546903252,19.82,17321,4043x2641,.0129
deer,60,0.530313272,20.29,15553,4043x2641,.0116
deer,61,0.543543865,20.48,13961,4043x2641,.0104
deer,62,0.538650283,19.90,11777,4043x2641,.0088
deer,63,0.525500041,19.92,9394,4043x2641,.0070
fireworks,0,1.494775326,67.78,4784022,3136x2352,5.1888
fireworks,1,1.210221173,53.02,3207774,3136x2352,3.4792
fireworks,2,1.068404643,46.03,2242444,3136x2352,2.4321
fireworks,3,0.960014503,42.04,1610085,3136x2352,1.7463
fireworks,4,0.932442797,39.42,1272797,3136x2352,1.3804
fireworks,5,0.850718831,36.45,1035841,3136x2352,1.1234
fireworks,6,0.803429147,34.36,882523,3136x2352,.9571
fireworks,7,0.832865398,34.51,760063,3136x2352,.8243
fireworks,8,0.774137407,31.95,677872,3136x2352,.7352
fireworks,9,0.742701021,30.78,600630,3136x2352,.6514
fireworks,10,0.765514776,31.28,546134,3136x2352,.5923
fireworks,11,0.723018635,29.19,503313,3136x2352,.5459
fireworks,12,0.697323803,28.37,461413,3136x2352,.5004
fireworks,13,0.707931748,28.22,430415,3136x2352,.4668
fireworks,14,0.666251198,27.05,405224,3136x2352,.4395
fireworks,15,0.683453950,27.24,383258,3136x2352,.4156
fireworks,16,0.683943241,27.29,360586,3136x2352,.3910
fireworks,17,0.624555598,25.54,344114,3136x2352,.3732
fireworks,18,0.664996765,26.23,329283,3136x2352,.3571
fireworks,19,0.698475706,26.42,317287,3136x2352,.3441
fireworks,20,0.654323170,26.13,302764,3136x2352,.3283
fireworks,21,0.659180852,25.77,295824,3136x2352,.3208
fireworks,22,0.640894898,25.21,286732,3136x2352,.3109
fireworks,23,0.638399461,24.81,281678,3136x2352,.3055
fireworks,24,0.646996343,24.96,273903,3136x2352,.2970
fireworks,25,0.643529414,24.88,261538,3136x2352,.2836
fireworks,26,0.604319940,23.93,251331,3136x2352,.2725
fireworks,27,0.629376500,24.13,241883,3136x2352,.2623
fireworks,28,0.608366879,23.19,232942,3136x2352,.2526
fireworks,29,0.613763223,23.50,225053,3136x2352,.2440
fireworks,30,0.622407813,23.73,218298,3136x2352,.2367
fireworks,31,0.610131974,23.89,208498,3136x2352,.2261
fireworks,32,0.616457979,23.12,199290,3136x2352,.2161
fireworks,33,0.583075939,22.72,191702,3136x2352,.2079
fireworks,34,0.609980114,23.05,183499,3136x2352,.1990
fireworks,35,0.557097827,22.02,174284,3136x2352,.1890
fireworks,36,0.599606928,22.57,165002,3136x2352,.1789
fireworks,37,0.595234548,23.38,156067,3136x2352,.1692
fireworks,38,0.582533367,21.66,146590,3136x2352,.1589
fireworks,39,0.569982257,21.01,137524,3136x2352,.1491
fireworks,40,0.573713006,21.41,129192,3136x2352,.1401
fireworks,41,0.565053345,21.14,119468,3136x2352,.1295
fireworks,42,0.573224635,21.49,111519,3136x2352,.1209
fireworks,43,0.578728559,21.21,103147,3136x2352,.1118
fireworks,44,0.553279387,21.13,95221,3136x2352,.1032
fireworks,45,0.574783468,21.94,88111,3136x2352,.0955
fireworks,46,0.545151248,20.67,79286,3136x2352,.0859
fireworks,47,0.558615330,20.43,72304,3136x2352,.0784
fireworks,48,0.555493073,20.34,65757,3136x2352,.0713
fireworks,49,0.511573478,20.68,59315,3136x2352,.0643
fireworks,50,0.540137296,19.99,53620,3136x2352,.0581
fireworks,51,0.557615378,20.05,47603,3136x2352,.0516
fireworks,52,0.526946244,20.32,42873,3136x2352,.0465
fireworks,53,0.525387211,20.20,39031,3136x2352,.0423
fireworks,54,0.514193513,19.22,36594,3136x2352,.0396
fireworks,55,0.523121285,19.01,34425,3136x2352,.0373
fireworks,56,0.508790651,18.83,32744,3136x2352,.0355
fireworks,57,0.502317195,19.18,31145,3136x2352,.0337
fireworks,58,0.503389698,18.11,28685,3136x2352,.0311
fireworks,59,0.493240473,18.77,25511,3136x2352,.0276
fireworks,60,0.492922293,18.19,22597,3136x2352,.0245
fireworks,61,0.477251365,17.78,19581,3136x2352,.0212
fireworks,62,0.444684686,17.55,15199,3136x2352,.0164
fireworks,63,0.453986709,16.86,9615,3136x2352,.0104
flower_foveon,0,0.750280179,32.21,2262811,2268x1512,5.2788
flower_foveon,1,0.551309383,21.94,1214495,2268x1512,2.8332
flower_foveon,2,0.469705457,19.00,773037,2268x1512,1.8034
flower_foveon,3,0.409364772,16.86,537100,2268x1512,1.2529
flower_foveon,4,0.397224523,15.51,396599,2268x1512,.9252
flower_foveon,5,0.374617368,14.64,305085,2268x1512,.7117
flower_foveon,6,0.364665005,14.53,259473,2268x1512,.6053
flower_foveon,7,0.390738587,13.70,223480,2268x1512,.5213
flower_foveon,8,0.305364103,12.77,200215,2268x1512,.4670
flower_foveon,9,0.293342584,12.38,179910,2268x1512,.4197
flower_foveon,10,0.326461973,12.70,165502,2268x1512,.3860
flower_foveon,11,0.349715829,12.26,153605,2268x1512,.3583
flower_foveon,12,0.323307255,11.70,142052,2268x1512,.3313
flower_foveon,13,0.335818036,11.95,133140,2268x1512,.3106
flower_foveon,14,0.310132174,11.99,125433,2268x1512,.2926
flower_foveon,15,0.339465114,12.34,118709,2268x1512,.2769
flower_foveon,16,0.312528579,11.55,111773,2268x1512,.2607
flower_foveon,17,0.320913330,11.48,106332,2268x1512,.2480
