filename,codec,q_flag,ssim,psnr,mse
img_7680x4320_3x8bit_RGB_color_bars_CMYKWRGB.png,AVIF,63,0.9999780916617401,40.029599044092244,6.458333333333333
img_7680x4320_3x8bit_RGB_color_rainbow.png,AVIF,63,0.9976777189740201,41.213178010972264,4.917705982349537
img_7680x4320_3x8bit_RGB_color_rainbow_gradient.png,AVIF,63,0.9919376444796892,39.6086197618271,7.115712368184156
img_7680x4320_3x8bit_RGB_color_SMPTE_RP_219_2002.png,AVIF,63,0.99789229227774,39.00375426712979,8.179089003825874
