Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
img_3840x2160_3x8bit_RGB_color_bars_CMYKWRGB,63,0.336341496,14.53,1957,3840x2160,.0018
img_3840x2160_3x8bit_RGB_color_rainbow_gradient,63,0.339162652,13.35,3644,3840x2160,.0035
img_3840x2160_3x8bit_RGB_color_rainbow,63,0.348884149,13.76,3844,3840x2160,.0037
img_3840x2160_3x8bit_RGB_color_SMPTE_RP_219_2002,63,0.335791243,13.12,3270,3840x2160,.0031
