filename,codec,q_flag,ssim,psnr,mse
artificial.png,WebP,0,0.9094230557422779,29.6771595425726,70.04294639163547
artificial.png,WebP,1,0.9363564799837744,30.964412269848278,52.076181729634605
artificial.png,WebP,2,0.9419893169248635,31.399138893440067,47.115789360470245
artificial.png,WebP,3,0.944684629460985,31.69484324882671,44.01452668507894
artificial.png,WebP,4,0.9203085248306482,31.934141953939765,41.65490664376153
artificial.png,WebP,5,0.948570583727407,32.18084219165914,39.35465791490343
artificial.png,WebP,6,0.9512871607484444,32.34696609467785,37.877713203430176
artificial.png,WebP,7,0.9257661633327513,32.57046060170003,35.97777493794759
artificial.png,WebP,8,0.9270897429170449,32.75355834155948,34.492488384246826
artificial.png,WebP,9,0.9281137632231126,32.85752628891781,33.676560719807945
artificial.png,WebP,10,0.9549337365458472,32.996932619981294,32.6127257876926
artificial.png,WebP,11,0.9562771161177803,33.16559177066282,31.37048143810696
artificial.png,WebP,12,0.9572600972892726,33.29905617623915,30.421088059743244
artificial.png,WebP,13,0.9581875887090225,33.43199149908287,29.504021167755127
artificial.png,WebP,14,0.9330314616505925,33.48847215285923,29.12280119789971
artificial.png,WebP,15,0.9602623760085532,33.65869696269392,28.003393597073025
artificial.png,WebP,16,0.9628009934686679,33.7556265211297,27.38531298107571
artificial.png,WebP,17,0.9358386575727367,33.804598245056916,27.07824643452962
artificial.png,WebP,18,0.9623272809625241,33.96317458733877,26.10735665427314
artificial.png,WebP,19,0.9632975355733963,34.09801722742725,25.30921284357707
artificial.png,WebP,20,0.9680986718803087,34.23392119881356,24.52947431140476
artificial.png,WebP,21,0.9689063128898437,34.32520489803528,24.019273704952663
artificial.png,WebP,22,0.9695247423213363,34.43940694241674,23.39589516321818
artificial.png,WebP,23,0.9698669239382043,34.51141605684324,23.01117287741767
artificial.png,WebP,24,0.9705752959794073,34.605442675592656,22.51832554075453
artificial.png,WebP,25,0.970901882707168,34.69423447978399,22.062611262003582
artificial.png,WebP,26,0.9715639574444872,34.79345822617658,21.564258946312798
artificial.png,WebP,27,0.9720134600641682,34.87383709475365,21.168820063273113
artificial.png,WebP,28,0.9725362213911709,34.977336565802105,20.670296404096817
artificial.png,WebP,29,0.9731596473264027,35.07212420730361,20.224041144053142
artificial.png,WebP,30,0.9736185893647118,35.17183290170244,19.765011469523113
artificial.png,WebP,31,0.9741365636500908,35.27142484075115,19.316919803619385
artificial.png,WebP,32,0.9747396586605331,35.42337922783346,18.652731471591526
artificial.png,WebP,33,0.975182904922639,35.477383410953294,18.4222223493788
artificial.png,WebP,34,0.9754939437457725,35.573701471888086,18.01815064748128
artificial.png,WebP,35,0.9760263105995279,35.67685466383077,17.595227824317085
artificial.png,WebP,36,0.9764503719076918,35.720225421935595,17.42038779788547
artificial.png,WebP,37,0.9769853955095643,35.83065499745481,16.983017656538223
artificial.png,WebP,38,0.9771657037974573,35.91202365924108,16.667789035373264
artificial.png,WebP,39,0.9775205959416475,36.050546572296724,16.144541051652695
artificial.png,WebP,40,0.9780597021171489,36.20254128565137,15.589286274380154
artificial.png,WebP,41,0.9783272311311124,36.21288078500005,15.55221610599094
artificial.png,WebP,42,0.9783485636879347,36.263001243435795,15.373764938778347
artificial.png,WebP,43,0.97889182936524,36.400696833804844,14.893976953294542
artificial.png,WebP,44,0.9794931500668408,36.550189537434974,14.390020317501492
artificial.png,WebP,45,0.9793055029743448,36.49703689627591,14.567219734191895
artificial.png,WebP,46,0.979404602606426,36.561447216828576,14.35276714960734
artificial.png,WebP,47,0.980000055324093,36.671863135446515,13.992459138234457
artificial.png,WebP,48,0.9804561266491558,36.81857457071497,13.527666992611355
artificial.png,WebP,49,0.9800108934722311,36.72584758190744,13.819604131910536
artificial.png,WebP,50,0.980757622674923,36.84294479501041,13.451969729529488
artificial.png,WebP,51,0.9808585814020807,36.92397381672788,13.203314834170872
artificial.png,WebP,52,0.981314047370723,36.96738646435411,13.071990225050184
artificial.png,WebP,53,0.9818430335341661,37.13584540245761,12.574647532569038
artificial.png,WebP,54,0.982127805425391,37.183150944320204,12.438421408335367
artificial.png,WebP,55,0.9820568013630195,37.162867246752796,12.4966508547465
artificial.png,WebP,56,0.981990557620688,37.102919807703266,12.670343240102133
artificial.png,WebP,57,0.982081205131841,37.17010957823594,12.475828700595432
artificial.png,WebP,58,0.9828603901685731,37.40795412461867,11.810953193240696
artificial.png,WebP,59,0.9830307658148794,37.46144420798474,11.666375213199192
artificial.png,WebP,60,0.9829456951981639,37.40882138082191,11.808594862620035
artificial.png,WebP,61,0.983442564502163,37.556973622016805,11.412558025783962
artificial.png,WebP,62,0.9834290502446371,37.499731405407594,11.563977029588488
artificial.png,WebP,63,0.9838896708460477,37.64536211473998,11.182634989420572
artificial.png,WebP,64,0.9837119773533006,37.53216407566729,11.477940082550049
artificial.png,WebP,65,0.9838903093089739,37.5832473038514,11.34372345606486
artificial.png,WebP,66,0.9839963461357443,37.63415013816483,11.211541970570883
artificial.png,WebP,67,0.9844335744058952,37.711536738307075,11.01353375116984
artificial.png,WebP,68,0.9848913821308581,37.946823824770405,10.432730250888401
artificial.png,WebP,69,0.9847884338960279,37.8817715485734,10.59017668830024
artificial.png,WebP,70,0.9848748221384105,37.96086543054801,10.399053626590305
artificial.png,WebP,71,0.9856085982101771,38.179905821545184,9.887574725680881
artificial.png,WebP,72,0.9852331363653772,38.0322732957092,10.229467603895399
artificial.png,WebP,73,0.9854347710931125,38.07918241001246,10.119571420881483
artificial.png,WebP,74,0.9854951397688624,38.17123707052004,9.907330565982395
