Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;ssim;psnr;mse;;avg fs;min fs;max fs;median
artificial;67;0,393184592;15,28;208842;3072x2048;0,2655;0,984433574;37,71153674;11,01353375;;;;;
artificial;68;0,394072274;15,57;210010;3072x2048;0,267;0,984891382;37,94682382;10,43273025;;;;;
artificial;69;0,394076184;15,51;214616;3072x2048;0,2728;0,984788434;37,88177155;10,59017669;;;;;
artificial;70;0,395208247;15,62;216964;3072x2048;0,2758;0,984874822;37,96086543;10,39905363;;;;;
artificial;71;0,397467162;15,52;220414;3072x2048;0,2802;0,985608598;38,17990582;9,887574726;;;;;
artificial;72;0,402051072;15,91;221282;3072x2048;0,2813;0,985233136;38,0322733;10,2294676;;;;;
artificial;73;0,402525083;15,39;222896;3072x2048;0,2834;0,985434771;38,07918241;10,11957142;;;;;
artificial;74;0,398089543;15,83;226388;3072x2048;0,2878;0,98549514;38,17123707;9,907330566;;;;;
artificial;75;0,393909963;16,04;229228;3072x2048;0,2914;0,98624857;38,36378058;9,477685716;;;;;
artificial;76;0,396346939;15,74;235200;3072x2048;0,299;0,986511735;38,41285931;9,371183236;;;;;
artificial;77;0,412580075;16,82;245430;3072x2048;0,312;0,987556779;38,81842838;8,535668161;;;;;
artificial;78;0,404502117;15,77;253422;3072x2048;0,3222;0,987067466;38,59249561;8,991472085;;;;;
artificial;79;0,41017925;16,43;262952;3072x2048;0,3343;0,988415359;39,12028994;7,962535222;;;;;
artificial;80;0,404821008;16,06;272154;3072x2048;0,346;0,98869971;39,14688555;7,913922734;;;;;
artificial;81;0,411305132;16,78;281752;3072x2048;0,3582;0,989205591;39,40353332;7,459797329;;;;;
artificial;82;0,407151013;16,15;290682;3072x2048;0,3696;0,989804777;39,60503243;7,121592469;;;;;
artificial;83;0,417980168;16,62;304022;3072x2048;0,3865;0,990101743;40,00769881;6,490983115;;;;;
artificial;84;0,414189319;16,41;316110;3072x2048;0,4019;0,990723049;40,24103543;6,151440356;;;;;
artificial;85;0,415591282;16,8;327298;3072x2048;0,4161;0,990965187;40,38598122;5,949524244;;;;;
artificial;86;0,417572826;16,68;342554;3072x2048;0,4355;0,991690794;40,79414179;5,41584444;;;;;
artificial;87;0,419747692;16,98;362022;3072x2048;0,4603;0,992241653;41,01175328;5,151159922;;;;;
artificial;88;0,426886928;16,75;378542;3072x2048;0,4813;0,992733988;41,21358376;4,917246554;;;;;
artificial;89;0,436135428;17,54;399248;3072x2048;0,5076;0,993353849;41,4034243;4,706932068;;;;;
artificial;90;0,43663567;17,07;417740;3072x2048;0,5311;0,993702582;41,65698779;4,439985805;;;;;
artificial;91;0,43709609;16,78;441762;3072x2048;0,5617;0,994324967;41,80446411;4,291745398;;;;;
artificial;92;0,447709885;17,38;465910;3072x2048;0,5924;0,994767337;42,0185881;4,085277398;;;;;
artificial;93;0,451889003;17,62;500886;3072x2048;0,6369;0,9950902;42,22134313;3,898935477;;;;;
artificial;94;0,454173069;17,61;527748;3072x2048;0,671;0,995283828;42,37923982;3,759727584;;;;;
artificial;95;0,45928815;17,55;588684;3072x2048;0,7485;0,995747571;42,63178755;3,547330115;;;;;
artificial;96;0,461999107;17,99;615070;3072x2048;0,7821;0,995886377;42,65398298;3,529247072;;;;;
artificial;97;0,468705041;17,84;686586;3072x2048;0,873;0,996227648;42,88644364;3,345307138;;;;;
artificial;98;0,480034337;18,92;739076;3072x2048;0,9397;0,996429353;42,89662645;3,337472651;;;;;
artificial;99;0,484030186;18,68;770234;3072x2048;0,9794;0,996401283;42,80745582;3,406706969;;;;;
big_building;50;3,612510913;120,6;2367302;7216x5412;0,4849;0,950240433;33,45608431;29,34079855;;;;;
big_building;51;3,62888106;120,54;2383526;7216x5412;0,4882;0,950533292;33,48223076;29,16468462;;;;;
big_building;52;3,637692541;120,52;2403086;7216x5412;0,4922;0,950961208;33,49867025;29,0544953;;;;;
big_building;53;3,682673451;123,05;2454920;7216x5412;0,5028;0,951992546;33,57411082;28,5541528;;;;;
big_building;54;3,623876969;119,5;2500952;7216x5412;0,5123;0,952549794;33,62586747;28,21588092;;;;;
big_building;55;3,672635859;121,57;2538488;7216x5412;0,52;0,953320476;33,67599734;27,89206235;;;;;
big_building;56;3,667529947;122,16;2573216;7216x5412;0,5271;0,953900738;33,72324107;27,59028924;;;;;
big_building;57;3,682750452;121,5;2575218;7216x5412;0,5275;0,953952847;33,73187686;27,5354815;;;;;
big_building;58;8,370148636;273,99;2652176;7216x5412;0,5432;0,954486475;33,7730715;27,27553077;;;;;
big_building;59;3,683706403;123,47;2657154;7216x5412;0,5443;0,954754218;33,79963129;27,10923312;;;;;
big_building;60;5,972647719;196,94;2676488;7216x5412;0,5482;0,955048333;33,82490124;26,95195274;;;;;
big_building;61;10,58438526;343,8;2843824;7216x5412;0,5825;0,95476055;33,78587436;27,19524185;;;;;
big_building;62;10,6144695;343,59;2896362;7216x5412;0,5933;0,955552211;33,85050542;26,79352285;;;;;
big_building;63;10,70980966;348,08;2925644;7216x5412;0,5993;0,95589074;33,86969245;26,6754108;;;;;
big_building;64;10,54276595;342,04;2970304;7216x5412;0,6084;0,956454954;33,93446838;26,28049387;;;;;
big_building;65;10,66591665;348,87;2970304;7216x5412;0,6084;0,956454954;33,93446838;26,28049387;;;;;
big_building;66;10,73344308;349,13;3075650;7216x5412;0,63;0,95773249;34,04518299;25,6189934;;;;;
big_building;67;10,61686685;347,57;3087510;7216x5412;0,6324;0,957914173;34,08201911;25,40261637;;;;;
big_building;68;10,7181363;347,25;3155798;7216x5412;0,6464;0,958794152;34,12362936;25,16039328;;;;;
big_building;69;10,86751983;353,72;3208048;7216x5412;0,6571;0,959215535;34,20572067;24,68927257;;;;;
big_building;70;10,71401345;347,32;3208048;7216x5412;0,6571;0,959215535;34,20572067;24,68927257;;;;;
big_building;71;10,83050788;351,13;3253120;7216x5412;0,6664;0,959644699;34,2622346;24,37007696;;;;;
big_building;72;10,92017327;354,92;3301198;7216x5412;0,6762;0,960719804;34,31935383;24,05165567;;;;;
big_building;73;10,90684547;354,46;3348264;7216x5412;0,6858;0,961103451;34,37152906;23,76443288;;;;;
big_building;74;10,95122375;357,13;3418626;7216x5412;0,7003;0,961873831;34,46692695;23,24811074;;;;;
big_building;75;10,72049739;349,55;3418626;7216x5412;0,7003;0,961873831;34,46692695;23,24811074;;;;;
big_building;76;10,98367538;357,7;3623454;7216x5412;0,7422;0,963537417;34,6560036;22,25768545;;;;;
big_building;77;11,05607865;356,03;3757282;7216x5412;0,7696;0,964744829;34,78662972;21,59819156;;;;;
big_building;78;11,15061474;357,11;3999164;7216x5412;0,8192;0,966432607;35,00057246;20,5600002;;;;;
big_building;79;11,07725132;358,41;4165592;7216x5412;0,8533;0,968067858;35,17948761;19,73020512;;;;;
big_building;80;11,1960259;360,81;4373294;7216x5412;0,8958;0,96934589;35,38777145;18,80629375;;;;;
big_building;81;11,37515724;366,06;4566486;7216x5412;0,9354;0,970393204;35,49909525;18,33035329;;;;;
big_building;82;11,47380562;367,66;4879910;7216x5412;0,9996;0,97195402;35,72542734;17,39953439;;;;;
big_building;83;11,56733166;367,48;5110458;7216x5412;1,0468;0,972956664;35,94055558;16,55864527;;;;;
big_building;84;11,54795404;373,54;5420834;7216x5412;1,1104;0,974120534;36,17542704;15,68691911;;;;;
big_building;85;11,66426848;378,52;5788470;7216x5412;1,1857;0,975414587;36,32635387;15,15112822;;;;;
big_building;86;11,72144158;381,74;6012966;7216x5412;1,2317;0,975972827;36,53120801;14,45305181;;;;;
big_building;87;12,08104383;387,85;6385456;7216x5412;1,308;0,97717428;36,76377339;13,69944655;;;;;
big_building;88;12,16781472;394,72;7003640;7216x5412;1,4346;0,979751905;37,24403862;12,26525266;;;;;
big_building;89;12,37226902;395,73;7632624;7216x5412;1,5635;0,980111592;37,45019932;11,69662129;;;;;
big_building;90;12,63553761;406,35;8227366;7216x5412;1,6853;0,982115098;37,82544814;10,72841456;;;;;
big_building;91;12,63120707;409,54;8809288;7216x5412;1,8045;0,98295259;38,12807867;10,00627638;;;;;
big_building;92;12,81745231;411,33;9515592;7216x5412;1,9492;0,983916883;38,41589122;9,364643286;;;;;
big_building;93;13,33212318;431,66;10507344;7216x5412;2,1524;0,984936307;38,85243126;8,469099491;;;;;
big_building;94;13,39274953;427,62;11296512;7216x5412;2,314;0,985833382;39,24166269;7,743086155;;;;;
big_building;95;13,92457861;445,01;12916872;7216x5412;2,646;0,98636528;39,69267815;6,979310924;;;;;
big_building;96;14,16005203;455,41;14102306;7216x5412;2,8888;0,988157688;40,00961407;6,4881212;;;;;
big_building;97;14,84704845;473,2;15819628;7216x5412;3,2406;0,989042464;40,29337913;6,077744628;;;;;
big_building;98;14,75340249;477,8;16729920;7216x5412;3,4271;0,989427699;40,34534014;6,005460947;;;;;
big_building;99;14,87874259;481,6;17476498;7216x5412;3,58;0,990916644;40,48820444;5,811120985;;;;;
big_tree;91;9,52598366;300,11;7081842;6088x4550;2,0452;0,954223508;34,23743906;24,50961303;;;;;
big_tree;92;9,594305762;304,7;7721046;6088x4550;2,2298;0,957493095;34,52420595;22,9435051;;;;;
big_tree;93;9,457831887;305,94;7945310;6088x4550;2,2946;0,958241036;34,57822136;22,6599123;;;;;
big_tree;94;9,932465212;318,26;8794900;6088x4550;2,54;0,962915952;34,71902008;21,93705647;;;;;
big_tree;95;10,21335852;330,1;10045902;6088x4550;2,9013;0,967471819;35,08355363;20,17088708;;;;;
big_tree;96;10,54964953;341,26;11101578;6088x4550;3,2061;0,970537768;35,18014854;19,72720268;;;;;
big_tree;97;10,65388051;344,64;11502250;6088x4550;3,3219;0,971182155;35,22575515;19,52112517;;;;;
big_tree;98;11,05329818;357,4;13196236;6088x4550;3,8111;0,975237675;35,49954677;18,32844769;;;;;
big_tree;99;11,36139437;358,76;14101398;6088x4550;4,0725;0,976036349;35,46953599;18,45554021;;;;;
bridge;86;1,315651471;44,74;2331378;2749x4049;1,6756;0,953418617;33,99793433;25,8992345;;;;;
bridge;87;1,334500104;45,64;2507680;2749x4049;1,8023;0,957183911;34,20111605;24,71546329;;;;;
bridge;88;1,336946769;45,05;2595494;2749x4049;1,8654;0,958861543;34,36532761;23,79839122;;;;;
bridge;89;1,387191812;46,75;2834030;2749x4049;2,0369;0,958185058;34,4277488;23,45878314;;;;;
bridge;90;1,411294126;47,57;3097700;2749x4049;2,2264;0,966535088;34,90126703;21,03553963;;;;;
bridge;91;1,433842087;47,63;3416852;2749x4049;2,4558;0,970793128;35,12085116;19,99839974;;;;;
bridge;92;1,476782443;49,3;3541810;2749x4049;2,5456;0,972035866;35,30899908;19,15051478;;;;;
bridge;93;1,525256122;52,08;3922078;2749x4049;2,8189;0,975466874;35,56527022;18,05316446;;;;;
bridge;94;1,557270943;51,46;4258464;2749x4049;3,0606;0,977780421;35,71256626;17,45113729;;;;;
bridge;95;1,569926312;51,87;4543856;2749x4049;3,2658;0,979240509;35,9091976;16,67863869;;;;;
bridge;96;1,64056116;55,07;4941416;2749x4049;3,5515;0,981222573;36,1465053;15,79173441;;;;;
bridge;97;1,672495462;55,51;5452716;2749x4049;3,919;0,983002792;36,18417095;15,65536747;;;;;
bridge;98;1,701463247;55,25;5709282;2749x4049;4,1034;0,983556172;36,29350439;15,26616395;;;;;
bridge;99;1,75615591;57,81;6073896;2749x4049;4,3655;0,984390963;36,29771785;15,25136012;;;;;
cathedral;84;0,616753384;22,2;651216;2000x3008;0,8659;0,951643755;35,95713805;16,49554072;;;;;
cathedral;85;0,616780424;22,61;683986;2000x3008;0,9095;0,952785932;36,15431925;15,76334702;;;;;
cathedral;86;0,633329871;22,62;751700;2000x3008;0,9996;0,956705668;36,40527029;14,8783007;;;;;
cathedral;87;0,646628241;23,28;858912;2000x3008;1,1421;0,960166029;36,84767225;13,43733472;;;;;
cathedral;88;0,655988322;23,44;898168;2000x3008;1,1943;0,96256678;36,93098161;13,18202709;;;;;
cathedral;89;0,660379711;23,78;1020402;2000x3008;1,3569;0,965818184;37,4294015;11,75276928;;;;;
cathedral;90;0,676488647;24,68;1142088;2000x3008;1,5187;0,969090964;37,85148295;10,66429294;;;;;
cathedral;91;0,689384676;24,7;1165490;2000x3008;1,5498;0,969770548;37,91776962;10,50275898;;;;;
cathedral;92;0,710000572;25,12;1295322;2000x3008;1,7225;0,972264701;38,24521384;9,740000443;;;;;
cathedral;93;0,735810511;25,89;1488602;2000x3008;1,9795;0,97634546;38,79915094;8,573640459;;;;;
cathedral;94;0,741555814;26,35;1620280;2000x3008;2,1546;0,978338975;38,98052447;8,222955009;;;;;
cathedral;95;0,774437498;27,74;1909422;2000x3008;2,5391;0,981060472;39,52268244;7,257918994;;;;;
cathedral;96;0,784926501;27,46;1993144;2000x3008;2,6504;0,981655892;39,64804157;7,051413841;;;;;
cathedral;97;0,825003491;28,33;2193020;2000x3008;2,9162;0,983889163;39,88354524;6,679221354;;;;;
cathedral;98;0,857813334;29,72;2450808;2000x3008;3,259;0,985425698;40,05203574;6,425054078;;;;;
cathedral;99;0,859468348;29,07;2566468;2000x3008;3,4128;0,986763074;40,12159481;6,322966478;;;;;
deer;94;1,484081149;49,98;4545142;4043x2641;3,4053;0,950736572;30,95409748;52,20001321;;;;;
deer;95;1,498951603;55,66;4636872;4043x2641;3,4741;0,951476362;30,97382017;51,96349382;;;;;
deer;96;1,549365186;57,43;4993180;4043x2641;3,741;0,953136222;30,93755991;52,39916546;;;;;
deer;97;1,589326295;59,67;5380148;4043x2641;4,0309;0,956237392;31,06357534;50,90059121;;;;;
deer;98;1,600883661;63,77;5856654;4043x2641;4,388;0,957092492;31,01095259;51,521097;;;;;
deer;99;1,626732359;54,7;6157960;4043x2641;4,6137;0,959219477;31,07301333;50,79009536;;;;;
fireworks;23;0,470321635;17,16;91202;3136x2352;0,0989;0,9553497;36,22968845;15,49214366;;;;;
fireworks;24;0,4722894;17,17;92898;3136x2352;0,1007;0,958671513;36,31688908;15,18418383;;;;;
fireworks;25;0,473001951;18,49;94896;3136x2352;0,1029;0,961047584;36,41927187;14,83041056;;;;;
fireworks;26;0,469915224;18,21;96160;3136x2352;0,1042;0,962174263;36,49888332;14,56102772;;;;;
fireworks;27;0,473914493;18,16;97864;3136x2352;0,1061;0,962999542;36,58027011;14,29069498;;;;;
fireworks;28;0,471795648;18,14;99076;3136x2352;0,1074;0,964405774;36,680356;13,96512286;;;;;
fireworks;29;0,471251717;17,89;100694;3136x2352;0,1092;0,965118553;36,7714656;13,6752036;;;;;
fireworks;30;0,473757532;18,26;102038;3136x2352;0,1106;0,965220093;36,85344439;13,41948726;;;;;
fireworks;31;0,475263546;17,68;104158;3136x2352;0,1129;0,965886989;36,97958151;13,03533539;;;;;
fireworks;32;0,469785494;18,25;106346;3136x2352;0,1153;0,966088387;37,08305674;12,72842556;;;;;
fireworks;33;0,479659976;18,73;107908;3136x2352;0,117;0,967412841;37,17208944;12,47014251;;;;;
fireworks;34;0,469167633;18,57;109398;3136x2352;0,1186;0,967633851;37,22477944;12,31976481;;;;;
fireworks;35;0,46822699;18,48;110090;3136x2352;0,1194;0,96778686;37,27700672;12,17249734;;;;;
fireworks;36;0,471919469;18,43;112426;3136x2352;0,1219;0,967989774;37,39637797;11,84247738;;;;;
fireworks;37;0,469833934;17,6;114454;3136x2352;0,1241;0,967922832;37,48331592;11,60776931;;;;;
fireworks;38;0,484033266;19,18;116462;3136x2352;0,1263;0,968034366;37,58220683;11,34644148;;;;;
fireworks;39;0,479156384;18,37;119396;3136x2352;0,1294;0,968513358;37,68878863;11,07137339;;;;;
fireworks;40;0,480291257;18,46;119802;3136x2352;0,1299;0,969260165;37,75741462;10,89780164;;;;;
fireworks;41;0,476714519;17,8;120648;3136x2352;0,1308;0,969076922;37,78486792;10,82913003;;;;;
fireworks;42;0,477784072;18,51;123372;3136x2352;0,1338;0,970121506;37,86361522;10,63454319;;;;;
fireworks;43;0,473149691;17,73;125598;3136x2352;0,1362;0,970129637;38,00785393;10,28714752;;;;;
fireworks;44;0,482596813;19,45;126736;3136x2352;0,1374;0,970217411;38,05584206;10,17410357;;;;;
fireworks;45;0,476795229;18,75;129274;3136x2352;0,1402;0,970778409;38,1315756;9,998222583;;;;;
fireworks;46;0,481800751;18,11;129794;3136x2352;0,1407;0,970757116;38,17155437;9,906606749;;;;;
fireworks;47;0,488210615;18,72;131788;3136x2352;0,1429;0,971295578;38,24351703;9,743806653;;;;;
fireworks;48;0,483268424;19,1;134478;3136x2352;0,1458;0,97133128;38,339908;9,529926721;;;;;
fireworks;49;0,488235595;19;135964;3136x2352;0,1474;0,971702056;38,37940189;9,443656289;;;;;
fireworks;50;0,489227668;17,99;136990;3136x2352;0,1485;0,971387799;38,40353232;9,391330589;;;;;
fireworks;51;0,483484124;19,28;138792;3136x2352;0,1505;0,971521118;38,50402642;9,176513728;;;;;
fireworks;52;0,491579703;18,74;141314;3136x2352;0,1532;0,971895712;38,54380339;9,092849903;;;;;
fireworks;53;0,483511435;18,98;141314;3136x2352;0,1532;0,971895712;38,54380339;9,092849903;;;;;
fireworks;54;0,497793376;19,22;143458;3136x2352;0,1555;0,972028118;38,6476675;8,877968734;;;;;
fireworks;55;0,495746102;19,2;145830;3136x2352;0,1581;0,972279184;38,73323849;8,704754186;;;;;
fireworks;56;0,500213822;18,84;146692;3136x2352;0,1591;0,972587349;38,7457072;8,679798447;;;;;
fireworks;57;0,497949237;18,33;147770;3136x2352;0,1602;0,972898522;38,798134;8,575648276;;;;;
fireworks;58;0,502455547;19,79;150690;3136x2352;0,1634;0,973232335;38,89826058;8,380198436;;;;;
fireworks;59;0,502005486;19,52;152412;3136x2352;0,1653;0,973285268;38,91511255;8,347743697;;;;;
fireworks;60;0,49504295;19,27;154454;3136x2352;0,1675;0,973343279;38,98898428;8,206952751;;;;;
fireworks;61;0,500868743;19,17;155062;3136x2352;0,1681;0,973338569;39,05387268;8,0852433;;;;;
fireworks;62;0,498869619;19,12;157030;3136x2352;0,1703;0,97341841;39,07264054;8,050378631;;;;;
fireworks;63;0,500794444;19,37;160224;3136x2352;0,1737;0,973578362;39,1582361;7,893266224;;;;;
fireworks;64;0,511442587;19,34;161832;3136x2352;0,1755;0,973836326;39,23255032;7,759349765;;;;;
fireworks;65;0,512338399;19,54;162682;3136x2352;0,1764;0,973847403;39,26273449;7,705608006;;;;;
fireworks;66;0,510535855;19,6;164818;3136x2352;0,1787;0,973887398;39,30720094;7,627114507;;;;;
fireworks;67;0,504638432;19,56;166886;3136x2352;0,181;0,973977494;39,383507;7,494275615;;;;;
fireworks;68;0,513561212;19,64;168862;3136x2352;0,1831;0,974275603;39,44586728;7,387434326;;;;;
fireworks;69;0,506068885;19,38;170386;3136x2352;0,1848;0,974329166;39,47318322;7,341115193;;;;;
fireworks;70;0,511372287;19,57;172664;3136x2352;0,1872;0,9743303;39,50150811;7,293391886;;;;;
fireworks;71;0,508364811;18,25;174688;3136x2352;0,1894;0,974396368;39,58982532;7,146572907;;;;;
fireworks;72;0,516179848;18,88;179090;3136x2352;0,1942;0,974693925;39,71466128;6,944072285;;;;;
fireworks;73;0,51733369;19,9;179090;3136x2352;0,1942;0,974693925;39,71466128;6,944072285;;;;;
fireworks;74;0,512148579;18,82;182260;3136x2352;0,1976;0,974896199;39,78512855;6,832309093;;;;;
fireworks;75;0,511500968;19,64;183708;3136x2352;0,1992;0,975170177;39,7913396;6,822544869;;;;;
fireworks;76;0,520451307;19,59;191550;3136x2352;0,2077;0,975234413;39,96954811;6,548254498;;;;;
fireworks;77;0,518641634;19,6;197958;3136x2352;0,2147;0,97552839;40,17864658;6,24044705;;;;;
fireworks;78;0,529644898;19,73;208622;3136x2352;0,2262;0,976410599;40,38760751;5,947296763;;;;;
fireworks;79;0,522060751;19,74;214838;3136x2352;0,233;0,976567369;40,52183295;5,766297779;;;;;
fireworks;80;0,537669316;19,58;226716;3136x2352;0,2459;0,977076521;40,77103092;5,444741539;;;;;
fireworks;81;0,528283755;19,77;235178;3136x2352;0,255;0,977412178;40,89081617;5,296619121;;;;;
fireworks;82;0,529500547;20,18;246294;3136x2352;0,2671;0,977950522;41,14737033;4,992790321;;;;;
fireworks;83;0,544301841;20,62;257564;3136x2352;0,2793;0,975158956;41,27622452;4,846831353;;;;;
fireworks;84;0,537235255;20,53;266266;3136x2352;0,2887;0,975708683;41,40552994;4,704650515;;;;;
fireworks;85;0,547889439;21,19;287776;3136x2352;0,3121;0,976057446;41,71902582;4,377012417;;;;;
fireworks;86;0,551262606;20,74;296180;3136x2352;0,3212;0,976888676;41,86114653;4,236095158;;;;;
fireworks;87;0,555656576;20,02;321950;3136x2352;0,3491;0,980029859;42,1464686;3,966737854;;;;;
fireworks;88;0,558044782;21,16;348102;3136x2352;0,3775;0,981126633;42,3916743;3,748978335;;;;;
fireworks;89;0,563464334;20,31;366066;3136x2352;0,397;0,981906131;42,5341035;3,628022829;;;;;
fireworks;90;0,561315749;21,2;412852;3136x2352;0,4477;0,983168766;42,90985178;3,327324688;;;;;
fireworks;91;0,574454358;21,03;433772;3136x2352;0,4704;0,983822672;43,09141739;3,19108683;;;;;
fireworks;92;0,57942843;21,62;511418;3136x2352;0,5546;0,984708893;43,47531773;2,921114548;;;;;
fireworks;93;0,592653629;21,59;563914;3136x2352;0,6116;0,986111824;43,75493525;2,738967225;;;;;
fireworks;94;0,611621282;22,15;683688;3136x2352;0,7415;0,987448056;44,09501175;2,53267338;;;;;
